Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
22158	0.002512	0.000500	0.002173	0.015832	0.002281	0.006321	0.004146	0.000718	0.002873	0.001185	0.000600	0.000501	0.000213	-10438.259
22160	0.002292	0.000456	0.001983	0.014443	0.002282	0.005239	0.003783	0.000729	0.002621	0.001081	0.000547	0.000431	0.000194	-10443.405
22162	0.002292	0.000456	0.001983	0.014443	0.002282	0.005447	0.005010	0.000794	0.002700	0.001059	0.000518	0.000411	0.000189	-10432.352
22164	0.002072	0.000412	0.001792	0.013057	0.002063	0.004178	0.003731	0.000722	0.002441	0.000957	0.000467	0.000370	0.000171	-10422.669
22166	0.002203	0.000438	0.001906	0.013882	0.002193	0.004331	0.002931	0.000768	0.002718	0.000997	0.000525	0.000394	0.000173	-10425.833
22168	0.002203	0.000438	0.001906	0.013882	0.002193	0.004617	0.002931	0.000757	0.001948	0.000968	0.000525	0.000397	0.000186	-10441.480
22170	0.002203	0.000438	0.001458	0.013882	0.002193	0.004709	0.003718	0.000970	0.001948	0.001000	0.000519	0.000350	0.000186	-10425.934
22172	0.002003	0.000399	0.001325	0.012623	0.001988	0.004479	0.003228	0.001523	0.001771	0.000892	0.000478	0.000301	0.000169	-10401.436
22174	0.002003	0.000399	0.001325	0.012623	0.001988	0.004163	0.003082	0.001597	0.001771	0.000923	0.000487	0.000295	0.000169	-10418.654
22176	0.002070	0.000412	0.001370	0.013044	0.002054	0.004482	0.002953	0.001274	0.001830	0.000936	0.000518	0.000343	0.000175	-10429.842
22178	0.002070	0.000412	0.001370	0.013044	0.002054	0.004249	0.002665	0.001082	0.001676	0.000971	0.000537	0.000370	0.000191	-10427.619
22180	0.002070	0.000412	0.001370	0.012136	0.002054	0.005257	0.002317	0.001082	0.001676	0.000921	0.000562	0.000370	0.000191	-10412.497
22182	0.002070	0.000412	0.001370	0.012136	0.002054	0.005097	0.002317	0.001119	0.001676	0.000933	0.000562	0.000364	0.000191	-10439.140
22184	0.001853	0.000369	0.001226	0.010364	0.001839	0.004672	0.002144	0.001242	0.001356	0.000827	0.000498	0.000296	0.000189	-10448.003
22186	0.001853	0.000480	0.001226	0.010364	0.001839	0.004676	0.002042	0.001242	0.001356	0.000826	0.000508	0.000296	0.000189	-10428.907
22188	0.002026	0.000525	0.001341	0.012085	0.002011	0.004806	0.002292	0.001971	0.001482	0.000926	0.000550	0.000326	0.000207	-10439.450
22190	0.002026	0.000525	0.001341	0.012085	0.002011	0.004647	0.002237	0.001767	0.001515	0.000939	0.000553	0.000339	0.000202	-10441.455
22192	0.002026	0.000525	0.001341	0.012085	0.002011	0.004827	0.002476	0.001420	0.001576	0.000923	0.000532	0.000373	0.000194	-10434.117
22194	0.002026	0.000525	0.001341	0.011538	0.002011	0.004827	0.002477	0.001748	0.002121	0.000923	0.000536	0.000339	0.000196	-10447.622
22196	0.002286	0.000592	0.001513	0.013015	0.002269	0.005885	0.003161	0.002374	0.002603	0.001007	0.000578	0.000355	0.000221	-10447.368
22198	0.001773	0.000459	0.001173	0.010094	0.001933	0.004270	0.002237	0.002260	0.001422	0.000781	0.000465	0.000256	0.000182	-10433.888
22200	0.002053	0.000532	0.001358	0.011689	0.002239	0.004436	0.003172	0.002093	0.001646	0.000947	0.000494	0.000318	0.000211	-10398.844
22202	0.002053	0.000532	0.001358	0.011689	0.002239	0.003933	0.003152	0.001843	0.001582	0.000924	0.000495	0.000333	0.000219	-10416.565
22204	0.002053	0.000532	0.001358	0.011689	0.002239	0.004086	0.002618	0.001855	0.001516	0.000909	0.000501	0.000334	0.000229	-10417.844
22206	0.002053	0.000532	0.001358	0.011689	0.002239	0.003662	0.002176	0.002175	0.001651	0.000879	0.000535	0.000316	0.000210	-10424.769
22208	0.002053	0.000532	0.001358	0.011689	0.002239	0.003103	0.001879	0.002587	0.002127	0.000900	0.000571	0.000299	0.000210	-10414.841
22210	0.002053	0.000532	0.001358	0.011907	0.002239	0.003334	0.001755	0.002587	0.002127	0.000877	0.000530	0.000299	0.000210	-10414.465
22212	0.002328	0.000603	0.001540	0.012473	0.002538	0.004373	0.001821	0.003686	0.002076	0.000996	0.000625	0.000318	0.000231	-10405.896
22214	0.003023	0.000610	0.002000	0.016196	0.003296	0.006221	0.002538	0.004786	0.002738	0.001251	0.000785	0.000413	0.000295	-10422.091
22216	0.002622	0.000529	0.001735	0.014592	0.002860	0.005025	0.002202	0.006254	0.002593	0.001115	0.000681	0.000317	0.000272	-10420.754
22218	0.002622	0.000529	0.001735	0.014592	0.002860	0.004977	0.002045	0.006254	0.002593	0.001127	0.000709	0.000317	0.000272	-10436.806
22220	0.002566	0.000518	0.001698	0.014764	0.002798	0.004870	0.001894	0.005479	0.002537	0.001103	0.000715	0.000310	0.000266	-10417.552
22222	0.002566	0.000518	0.001698	0.015267	0.002798	0.004118	0.001917	0.005124	0.002537	0.001149	0.000710	0.000306	0.000266	-10415.760
22224	0.002566	0.000518	0.001698	0.015267	0.002798	0.004116	0.002148	0.004078	0.002778	0.001150	0.000667	0.000306	0.000254	-10421.899
22226	0.002566	0.000518	0.001698	0.015267	0.002798	0.004562	0.002327	0.006571	0.002627	0.001131	0.000639	0.000277	0.000230	-10427.026
22228	0.002008	0.000405	0.001329	0.011947	0.002190	0.003570	0.002039	0.005142	0.002055	0.000885	0.000470	0.000217	0.000180	-10423.342
22230	0.002327	0.000469	0.001539	0.013842	0.002537	0.005343	0.002362	0.005957	0.003157	0.000970	0.000544	0.000251	0.000209	-10401.953
22232	0.002327	0.000469	0.001539	0.013842	0.002537	0.004883	0.002199	0.005957	0.003157	0.001011	0.000566	0.000251	0.000209	-10423.751
22234	0.002327	0.000469	0.001539	0.013059	0.002537	0.005120	0.002203	0.006404	0.002744	0.000991	0.000566	0.000251	0.000209	-10420.595
22236	0.002209	0.000446	0.001461	0.012396	0.002408	0.004616	0.002174	0.005471	0.003349	0.000962	0.000525	0.000238	0.000198	-10404.057
22238	0.002061	0.000416	0.001364	0.010868	0.002248	0.004152	0.002181	0.005208	0.002592	0.000875	0.000472	0.000222	0.000167	-10391.359
22240	0.002054	0.000414	0.001359	0.010827	0.002240	0.004290	0.002369	0.005189	0.002535	0.000858	0.000449	0.000221	0.000170	-10425.106
22242	0.002384	0.000481	0.001577	0.012567	0.002600	0.005592	0.002750	0.006321	0.003510	0.000944	0.000522	0.000257	0.000197	-10396.946
22244	0.002384	0.000481	0.001577	0.013260	0.002600	0.005432	0.002557	0.006321	0.003510	0.000956	0.000542	0.000257	0.000197	-10436.774
22246	0.002088	0.000421	0.001381	0.011612	0.002277	0.004816	0.002240	0.006337	0.003074	0.000869	0.000474	0.000225	0.000172	-10444.194
22248	0.002088	0.000421	0.001381	0.011612	0.002277	0.004295	0.002042	0.006337	0.003074	0.000915	0.000498	0.000225	0.000172	-10435.229
22250	0.002088	0.000421	0.001381	0.011612	0.002277	0.004535	0.002720	0.006962	0.002873	0.000954	0.000472	0.000225	0.000184	-10440.016
22252	0.002088	0.000421	0.001381	0.011612	0.002277	0.005055	0.002411	0.004717	0.002869	0.000905	0.000490	0.000244	0.000184	-10460.757
22254	0.002073	0.000418	0.001372	0.012522	0.002261	0.003644	0.002892	0.003253	0.002849	0.000885	0.000445	0.000268	0.000183	-10415.108
22256	0.001943	0.000392	0.001286	0.011735	0.002119	0.003988	0.002285	0.004129	0.002670	0.000831	0.000449	0.000230	0.000172	-10404.291
22258	0.001943	0.000392	0.001286	0.012353	0.002119	0.004166	0.002155	0.004129	0.002670	0.000815	0.000462	0.000230	0.000172	-10416.484
22260	0.001943	0.000392	0.001286	0.012353	0.002119	0.004042	0.002728	0.002684	0.002670	0.000855	0.000413	0.000262	0.000172	-10438.682
22262	0.001763	0.000356	0.001167	0.011209	0.001923	0.003760	0.002235	0.003077	0.002423	0.000766	0.000390	0.000221	0.000156	-10427.606
22264	0.001763	0.000356	0.001167	0.011209	0.001923	0.003760	0.002502	0.002259	0.002358	0.000766	0.000372	0.000244	0.000160	-10441.232
22266	0.001763	0.000356	0.001167	0.011809	0.002058	0.003998	0.002502	0.002404	0.002028	0.000742	0.000372	0.000239	0.000186	-10437.639
22268	0.001763	0.000356	0.001167	0.011809	0.001505	0.003618	0.002502	0.002404	0.002028	0.000781	0.000372	0.000239	0.000186	-10404.899
22270	0.001576	0.000318	0.001043	0.010554	0.001345	0.003364	0.002236	0.004828	0.001812	0.000684	0.000332	0.000187	0.000166	-10419.716
22272	0.001720	0.000347	0.001138	0.011518	0.001468	0.003672	0.002441	0.004064	0.001865	0.000747	0.000363	0.000211	0.000192	-10407.102
22274	0.001860	0.000375	0.001231	0.012459	0.001588	0.004138	0.002947	0.004396	0.002018	0.000790	0.000375	0.000229	0.000208	-10414.414
22276	0.001860	0.000375	0.001231	0.012459	0.001588	0.004187	0.002523	0.005040	0.001794	0.000786	0.000400	0.000229	0.000208	-10416.158
22278	0.001767	0.000357	0.001169	0.011835	0.001509	0.004173	0.002965	0.005051	0.002374	0.000729	0.000349	0.000217	0.000198	-10409.258
22280	0.001991	0.000365	0.001318	0.014637	0.001700	0.004868	0.002733	0.005692	0.001983	0.000807	0.000426	0.000245	0.000224	-10400.072
22282	0.001991	0.000365	0.001318	0.014637	0.001700	0.004506	0.002531	0.006694	0.002658	0.000838	0.000440	0.000242	0.000224	-10400.255
22284	0.001962	0.000360	0.001298	0.014088	0.001675	0.004684	0.003033	0.006557	0.002786	0.000826	0.000399	0.000238	0.000208	-10401.326
22286	0.001686	0.000309	0.001116	0.012104	0.001439	0.003806	0.002422	0.005054	0.001821	0.000689	0.000354	0.000205	0.000179	-10421.635
22288	0.001686	0.000309	0.001116	0.012104	0.001439	0.003557	0.002422	0.005817	0.001821	0.000713	0.000354	0.000205	0.000179	-10414.674
22290	0.001686	0.000309	0.001116	0.012104	0.001439	0.003557	0.002141	0.005817	0.001821	0.000713	0.000373	0.000205	0.000179	-10440.240
22292	0.001686	0.000309	0.001116	0.010952	0.001439	0.003867	0.002229	0.005817	0.001124	0.000687	0.000366	0.000205	0.000179	-10430.512
22294	0.001686	0.000309	0.001116	0.010952	0.001439	0.003900	0.002499	0.005817	0.001122	0.000684	0.000349	0.000205	0.000179	-10412.716
22296	0.001952	0.000358	0.001291	0.012679	0.001666	0.004280	0.002893	0.007600	0.001299	0.000813	0.000404	0.000237	0.000207	-10420.958
22298	0.001688	0.000309	0.001117	0.010963	0.001441	0.003701	0.002501	0.003621	0.001123	0.000703	0.000349	0.000226	0.000179	-10393.722
22300	0.001885	0.000345	0.001247	0.012995	0.001609	0.004324	0.002794	0.005856	0.001255	0.000768	0.000390	0.000236	0.000200	-10415.016
22302	0.002119	0.000388	0.001402	0.014607	0.001809	0.005567	0.003141	0.006583	0.000961	0.000865	0.000439	0.000266	0.000225	-10434.020
22304	0.002119	0.000388	0.001402	0.014607	0.001809	0.005332	0.002940	0.006780	0.000961	0.000884	0.000419	0.000266	0.000225	-10434.630
22306	0.001814	0.000332	0.001200	0.013175	0.001548	0.004348	0.002516	0.005802	0.000822	0.000776	0.000358	0.000227	0.000192	-10431.743
22308	0.001814	0.000332	0.001200	0.013175	0.001548	0.004546	0.002241	0.005802	0.000822	0.000758	0.000374	0.000227	0.000192	-10422.584
22310	0.002053	0.000376	0.001358	0.014913	0.001752	0.004941	0.002882	0.006568	0.000931	0.000877	0.000404	0.000257	0.000218	-10415.597
22312	0.002053	0.000376	0.001358	0.014702	0.001752	0.004941	0.003428	0.006203	0.000931	0.000877	0.000380	0.000257	0.000218	-10437.781
22314	0.002053	0.000376	0.001358	0.014702	0.001752	0.004306	0.003428	0.004229	0.000931	0.000877	0.000380	0.000276	0.000218	-10442.740
22316	0.002092	0.000383	0.001384	0.013871	0.001786	0.004602	0.003493	0.004095	0.000949	0.000870	0.000388	0.000284	0.000222	-10417.540
22318	0.002092	0.000383	0.001384	0.013871	0.001786	0.005059	0.004147	0.004095	0.001310	0.000827	0.000371	0.000284	0.000222	-10431.742
22320	0.002092	0.000383	0.001384	0.013871	0.001786	0.003928	0.004147	0.002991	0.001211	0.000859	0.000371	0.000299	0.000240	-10437.025
22322	0.002092	0.000383	0.001384	0.013871	0.001786	0.004258	0.004147	0.002991	0.001276	0.000821	0.000371	0.000299	0.000228	-10423.285
22324	0.002092	0.000383	0.001384	0.013871	0.001786	0.004244	0.003218	0.002991	0.001276	0.000822	0.000392	0.000299	0.000228	-10439.712
22326	0.002152	0.000394	0.001424	0.014274	0.001838	0.004583	0.003312	0.002604	0.001314	0.000825	0.000404	0.000313	0.000234	-10439.513
22328	0.002152	0.000394	0.001424	0.014274	0.001838	0.004852	0.002998	0.002604	0.001225	0.000802	0.000413	0.000313	0.000251	-10432.709
22330	0.002152	0.000394	0.001424	0.014274	0.001838	0.004704	0.002998	0.002604	0.001225	0.000814	0.000413	0.000313	0.000251	-10442.608
22332	0.002438	0.000447	0.001613	0.016169	0.002081	0.005005	0.003656	0.001746	0.001422	0.000898	0.000460	0.000405	0.000278	-10452.108
22334	0.002127	0.000390	0.001408	0.013152	0.001816	0.004432	0.003189	0.001687	0.001241	0.000776	0.000401	0.000342	0.000242	-10462.314
22336	0.002181	0.000400	0.001443	0.013481	0.001862	0.004543	0.003269	0.001730	0.001209	0.000795	0.000411	0.000351	0.000261	-10443.560
22338	0.002181	0.000400	0.001443	0.013821	0.001862	0.004292	0.003269	0.001567	0.001209	0.000817	0.000411	0.000360	0.000261	-10432.761
22340	0.002181	0.000400	0.001443	0.013821	0.001862	0.004108	0.003269	0.001251	0.001209	0.000817	0.000411	0.000385	0.000261	-10430.868
22342	0.002504	0.000459	0.001657	0.015033	0.002137	0.004444	0.003754	0.001673	0.001388	0.000967	0.000472	0.000422	0.000300	-10422.070
22344	0.002504	0.000459	0.001657	0.014775	0.002137	0.004427	0.003237	0.001673	0.001543	0.000969	0.000472	0.000422	0.000305	-10441.523
22346	0.002504	0.000459	0.001657	0.014775	0.002137	0.004260	0.003722	0.001460	0.001429	0.000988	0.000472	0.000436	0.000330	-10429.856
22348	0.002504	0.000459	0.001657	0.014775	0.002137	0.004256	0.003722	0.001030	0.001429	0.000989	0.000472	0.000436	0.000330	-10428.356
22350	0.002154	0.000395	0.001426	0.012713	0.001839	0.003662	0.003450	0.000886	0.001327	0.000851	0.000406	0.000376	0.000263	-10411.990
22352	0.002462	0.000451	0.001629	0.013376	0.002101	0.004569	0.003942	0.001012	0.001454	0.000929	0.000464	0.000429	0.000313	-10433.110
22354	0.002462	0.000451	0.001629	0.014121	0.002101	0.004834	0.003942	0.000931	0.001587	0.000904	0.000464	0.000439	0.000287	-10423.937
22356	0.002462	0.000451	0.002159	0.014121	0.002101	0.004619	0.003871	0.001128	0.001444	0.000924	0.000465	0.000418	0.000316	-10421.081
22358	0.002462	0.000451	0.002159	0.014123	0.002101	0.004689	0.003871	0.001638	0.000958	0.000918	0.000465	0.000386	0.000316	-10438.411
22360	0.002934	0.000538	0.002574	0.016836	0.002505	0.005353	0.004548	0.001952	0.001143	0.001118	0.000554	0.000460	0.000376	-10449.416
22362	0.002934	0.000538	0.002972	0.016836	0.002505	0.005795	0.004548	0.001815	0.001143	0.001075	0.000554	0.000466	0.000376	-10456.886
22364	0.002934	0.000538	0.003755	0.016836	0.002505	0.005758	0.004888	0.002140	0.001215	0.001078	0.000554	0.000482	0.000354	-10419.175
22366	0.002934	0.000538	0.003755	0.016836	0.002505	0.005758	0.004888	0.002348	0.001173	0.001078	0.000554	0.000470	0.000367	-10432.662
22368	0.003520	0.000645	0.004504	0.020196	0.003005	0.006504	0.006760	0.003483	0.001354	0.001332	0.000651	0.000544	0.000457	-10426.763
22370	0.003025	0.000554	0.003871	0.017355	0.002582	0.005537	0.005809	0.003745	0.001217	0.001150	0.000560	0.000441	0.000376	-10427.806
22372	0.003025	0.000554	0.003871	0.016779	0.002582	0.005283	0.005725	0.004121	0.001217	0.001140	0.000562	0.000449	0.000376	-10408.172
22374	0.003025	0.000554	0.003871	0.016209	0.002582	0.006409	0.005725	0.004121	0.001212	0.001159	0.000562	0.000449	0.000377	-10381.941
22376	0.002804	0.000514	0.003030	0.015024	0.002394	0.005829	0.004224	0.003820	0.001123	0.001084	0.000547	0.000416	0.000349	-10417.464
22378	0.002548	0.000467	0.002754	0.013654	0.002175	0.004569	0.003231	0.003175	0.000973	0.001017	0.000510	0.000384	0.000333	-10420.941
22380	0.002548	0.000467	0.003323	0.014260	0.002175	0.004798	0.003890	0.002163	0.001046	0.000993	0.000489	0.000394	0.000310	-10396.921
22382	0.002096	0.000384	0.002733	0.011061	0.001789	0.004129	0.003199	0.002001	0.001445	0.000798	0.000402	0.000317	0.000255	-10413.336
22384	0.002185	0.000384	0.002733	0.011061	0.001789	0.004684	0.003199	0.001518	0.001445	0.000751	0.000402	0.000336	0.000255	-10396.803
22386	0.002443	0.000429	0.003055	0.012365	0.002000	0.005236	0.003576	0.001697	0.000942	0.000840	0.000450	0.000376	0.000285	-10419.581
22388	0.002443	0.000429	0.003055	0.013433	0.002000	0.005236	0.003576	0.002203	0.000942	0.000840	0.000450	0.000355	0.000285	-10407.532
22390	0.002443	0.000429	0.002353	0.013433	0.002000	0.005257	0.003576	0.002211	0.000874	0.000838	0.000450	0.000355	0.000307	-10407.427
22392	0.002443	0.000429	0.002353	0.013433	0.001957	0.004972	0.003576	0.003812	0.000880	0.000861	0.000450	0.000335	0.000285	-10415.943
22394	0.002788	0.000490	0.002685	0.015330	0.002234	0.006362	0.004413	0.004542	0.001066	0.000960	0.000502	0.000371	0.000306	-10424.659
22396	0.002788	0.000490	0.002685	0.015611	0.002234	0.006213	0.004319	0.005047	0.001118	0.000970	0.000505	0.000363	0.000292	-10407.340
22398	0.002788	0.000490	0.001889	0.015611	0.002234	0.005448	0.003866	0.004891	0.001072	0.000986	0.000522	0.000363	0.000304	-10405.761
22400	0.003204	0.000563	0.002171	0.017938	0.002567	0.006620	0.004973	0.003798	0.001232	0.001104	0.000580	0.000445	0.000350	-10398.931
22402	0.002765	0.000486	0.001874	0.016208	0.002215	0.006022	0.003580	0.002854	0.001064	0.000930	0.000524	0.000396	0.000302	-10404.704
22404	0.002765	0.000486	0.001874	0.016208	0.002215	0.005691	0.003580	0.003279	0.000995	0.000953	0.000524	0.000384	0.000322	-10426.587
22406	0.002765	0.000486	0.001874	0.016208	0.002215	0.005781	0.003315	0.003279	0.000995	0.000947	0.000535	0.000384	0.000322	-10406.498
22408	0.002765	0.000486	0.001874	0.016208	0.002215	0.005023	0.003315	0.004704	0.001062	0.000919	0.000535	0.000359	0.000302	-10409.112
22410	0.002765	0.000884	0.001874	0.016208	0.002215	0.004757	0.002751	0.005500	0.001062	0.000941	0.000571	0.000359	0.000302	-10411.281
22412	0.002799	0.000895	0.001897	0.015546	0.002242	0.004815	0.003176	0.004746	0.001074	0.000952	0.000601	0.000373	0.000306	-10424.274
22414	0.002799	0.000895	0.001897	0.015546	0.002242	0.005358	0.002980	0.003814	0.001045	0.000984	0.000615	0.000390	0.000306	-10426.526
22416	0.002799	0.000895	0.001897	0.015546	0.002242	0.004697	0.003255	0.004145	0.001130	0.000975	0.000596	0.000383	0.000283	-10414.006
22418	0.002799	0.000895	0.001897	0.015546	0.002242	0.004977	0.003255	0.005287	0.001130	0.000954	0.000596	0.000361	0.000283	-10419.101
22420	0.002799	0.000895	0.001897	0.015546	0.002242	0.004656	0.002968	0.004887	0.001130	0.000979	0.000619	0.000368	0.000283	-10407.564
22422	0.002799	0.000895	0.002257	0.015546	0.002242	0.004656	0.003199	0.004889	0.001194	0.000979	0.000600	0.000368	0.000268	-10401.234
22424	0.002487	0.000796	0.002309	0.014390	0.001993	0.004000	0.002569	0.004904	0.001062	0.000842	0.000556	0.000317	0.000238	-10414.076
22426	0.002487	0.000796	0.002309	0.014390	0.001993	0.003914	0.002513	0.003848	0.001062	0.000828	0.000561	0.000317	0.000238	-10409.045
22428	0.002936	0.000939	0.002725	0.016984	0.002352	0.004232	0.003073	0.005657	0.001253	0.001005	0.000654	0.000356	0.000281	-10405.860
22430	0.002936	0.000693	0.002195	0.016984	0.002352	0.004416	0.003173	0.004497	0.001084	0.000991	0.000689	0.000370	0.000325	-10393.999
22432	0.002397	0.000566	0.002052	0.013870	0.001921	0.003040	0.003066	0.002187	0.000885	0.000809	0.000522	0.000336	0.000265	-10414.409
22434	0.002397	0.000566	0.002052	0.014340	0.001921	0.003040	0.003005	0.002545	0.000985	0.000809	0.000526	0.000326	0.000238	-10384.299
22436	0.002397	0.000566	0.002052	0.014340	0.001921	0.003162	0.002655	0.002545	0.000985	0.000799	0.000553	0.000326	0.000238	-10403.325
22438	0.002397	0.000566	0.002051	0.014337	0.001920	0.003162	0.002672	0.002718	0.000984	0.000798	0.000551	0.000326	0.000238	-10420.586
22440	0.002537	0.000599	0.002171	0.015176	0.002033	0.003775	0.003260	0.003627	0.001042	0.000813	0.000552	0.000326	0.000252	-10394.432
22442	0.002164	0.000511	0.001388	0.012947	0.001734	0.002987	0.002727	0.003094	0.000963	0.000711	0.000474	0.000278	0.000199	-10400.515
22444	0.002164	0.000511	0.001388	0.012947	0.001734	0.003259	0.003033	0.003094	0.000921	0.000730	0.000455	0.000278	0.000208	-10405.549
22446	0.002590	0.000612	0.001661	0.015494	0.002075	0.003850	0.003563	0.003703	0.001102	0.000878	0.000548	0.000332	0.000249	-10422.894
22448	0.002422	0.000572	0.001553	0.014485	0.001940	0.004287	0.002861	0.004852	0.000944	0.000821	0.000546	0.000293	0.000254	-10403.902
22450	0.002422	0.000572	0.001553	0.014930	0.001940	0.004020	0.003871	0.005534	0.000944	0.000840	0.000540	0.000293	0.000254	-10394.205
22452	0.002200	0.000520	0.001411	0.013803	0.001763	0.003934	0.003202	0.005028	0.000908	0.000744	0.000513	0.000266	0.000218	-10395.806
22454	0.002251	0.000532	0.001444	0.014124	0.001804	0.004313	0.003227	0.005145	0.000851	0.000747	0.000529	0.000272	0.000243	-10397.830
22456	0.002474	0.000584	0.001587	0.014882	0.001982	0.004760	0.003219	0.005653	0.001325	0.000820	0.000610	0.000299	0.000267	-10405.162
22458	0.002474	0.000584	0.001587	0.014882	0.001982	0.004593	0.003231	0.005078	0.001418	0.000828	0.000608	0.000299	0.000249	-10388.562
22460	0.002474	0.000584	0.001587	0.015740	0.001982	0.004112	0.003338	0.007499	0.001503	0.000854	0.000597	0.000283	0.000235	-10435.495
22462	0.002443	0.000572	0.001567	0.016430	0.001957	0.004632	0.003396	0.005099	0.001484	0.000843	0.000581	0.000301	0.000232	-10380.999
22464	0.002443	0.000572	0.001567	0.016430	0.001957	0.004320	0.003343	0.005327	0.001366	0.000860	0.000585	0.000301	0.000253	-10398.791
22466	0.002443	0.000572	0.001567	0.015473	0.001957	0.004529	0.003666	0.005327	0.001363	0.000847	0.000560	0.000301	0.000253	-10376.183
22468	0.002443	0.000572	0.001567	0.014907	0.001957	0.004177	0.003947	0.005327	0.001267	0.000829	0.000542	0.000301	0.000272	-10381.184
22470	0.002244	0.000525	0.001439	0.013691	0.001798	0.003837	0.004070	0.004893	0.001191	0.000762	0.000473	0.000277	0.000244	-10377.879
22472	0.002244	0.000525	0.001556	0.013737	0.001798	0.004045	0.003907	0.004893	0.001191	0.000748	0.000481	0.000277	0.000244	-10391.105
22474	0.001911	0.000447	0.001325	0.012619	0.001531	0.003105	0.003328	0.004276	0.001015	0.000662	0.000410	0.000236	0.000208	-10416.604
22476	0.001911	0.000447	0.001325	0.012619	0.001531	0.003421	0.002910	0.004276	0.001015	0.000662	0.000435	0.000236	0.000208	-10409.434
22478	0.001911	0.000447	0.001325	0.012619	0.001531	0.003186	0.003121	0.004276	0.000946	0.000679	0.000422	0.000236	0.000223	-10400.343
22480	0.001911	0.000447	0.001325	0.012619	0.001531	0.003186	0.002250	0.004276	0.000946	0.000679	0.000494	0.000236	0.000223	-10392.394
22482	0.002238	0.000524	0.001552	0.014228	0.001793	0.004349	0.002491	0.005008	0.001108	0.000764	0.000596	0.000276	0.000261	-10407.539
22484	0.002230	0.000522	0.001547	0.014177	0.001787	0.003747	0.002318	0.004990	0.001104	0.000788	0.000616	0.000275	0.000260	-10387.878
22486	0.002041	0.000478	0.001416	0.012976	0.001635	0.004029	0.002358	0.004058	0.000986	0.000721	0.000532	0.000253	0.000244	-10407.341
22488	0.002041	0.000478	0.001416	0.012976	0.001635	0.004029	0.002535	0.004537	0.000986	0.000721	0.000513	0.000253	0.000244	-10404.486
22490	0.001861	0.000436	0.001290	0.011364	0.001491	0.003502	0.002568	0.004135	0.000898	0.000637	0.000444	0.000230	0.000223	-10409.277
22492	0.001987	0.000465	0.001378	0.011196	0.001592	0.003740	0.003146	0.004884	0.000959	0.000680	0.000445	0.000246	0.000238	-10407.358
22494	0.001987	0.000465	0.001378	0.010591	0.001592	0.003740	0.002989	0.004878	0.000712	0.000680	0.000455	0.000246	0.000238	-10392.525
22496	0.002199	0.000515	0.001525	0.011725	0.001762	0.003791	0.004022	0.004864	0.000781	0.000776	0.000463	0.000272	0.000266	-10396.822
22498	0.002199	0.000515	0.001525	0.011725	0.001762	0.004003	0.003573	0.004092	0.000788	0.000759	0.000487	0.000272	0.000263	-10446.903
22500	0.002199	0.000515	0.001525	0.011725	0.001762	0.004289	0.003213	0.004092	0.000788	0.000784	0.000511	0.000272	0.000263	-10439.025
22502	0.001923	0.000450	0.001334	0.010253	0.001541	0.003947	0.002680	0.003579	0.000687	0.000673	0.000457	0.000238	0.000231	-10441.863
22504	0.002366	0.000554	0.001641	0.012613	0.002216	0.004438	0.003270	0.004402	0.000859	0.000809	0.000564	0.000293	0.000280	-10410.508
22506	0.002366	0.000554	0.001641	0.012613	0.002216	0.004214	0.003572	0.004402	0.000859	0.000823	0.000541	0.000293	0.000280	-10416.128
22508	0.002366	0.000554	0.001641	0.012613	0.002216	0.004656	0.003478	0.005023	0.000859	0.000796	0.000548	0.000291	0.000280	-10426.890
22510	0.002366	0.000554	0.001641	0.012613	0.002216	0.004068	0.003530	0.005023	0.000846	0.000834	0.000544	0.000291	0.000284	-10414.141
22512	0.002811	0.000658	0.002420	0.014294	0.002633	0.004708	0.004687	0.004619	0.001045	0.000999	0.000615	0.000350	0.000332	-10402.554
22514	0.002811	0.000658	0.002420	0.014483	0.002633	0.004708	0.005072	0.007164	0.001053	0.000999	0.000594	0.000344	0.000330	-10420.569
22516	0.002732	0.000640	0.002352	0.013573	0.002559	0.004342	0.004550	0.006963	0.001005	0.000992	0.000562	0.000334	0.000326	-10432.171
22518	0.002732	0.000640	0.002352	0.013573	0.002350	0.005240	0.004550	0.006963	0.001005	0.000992	0.000562	0.000334	0.000326	-10441.253
22520	0.002732	0.000640	0.002352	0.013573	0.002350	0.004985	0.004323	0.006963	0.001005	0.001014	0.000574	0.000334	0.000326	-10436.292
22522	0.002732	0.000640	0.002352	0.013573	0.002350	0.005264	0.004702	0.005533	0.000974	0.000990	0.000554	0.000339	0.000337	-10415.449
22524	0.002732	0.000640	0.002352	0.013573	0.001684	0.005196	0.004906	0.005844	0.000973	0.000996	0.000545	0.000339	0.000337	-10408.407
22526	0.002732	0.000640	0.002352	0.013573	0.001684	0.004986	0.005222	0.005292	0.001017	0.001029	0.000533	0.000339	0.000322	-10410.803
22528	0.002581	0.000604	0.002221	0.012819	0.001590	0.004849	0.004699	0.005616	0.000961	0.000958	0.000512	0.000317	0.000305	-10396.338
22530	0.002581	0.000604	0.002221	0.012092	0.001590	0.004849	0.005165	0.006282	0.000995	0.000958	0.000509	0.000317	0.000294	-10418.049
