Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
11606	0.002618	0.000818	0.012860	0.001841	0.003356	0.001745	0.006024	0.000905	0.000471	0.000191	-10412.842
11608	0.002618	0.000818	0.012860	0.001841	0.003470	0.001961	0.006514	0.000891	0.000440	0.000191	-10428.499
11610	0.002778	0.000868	0.013647	0.001953	0.004677	0.001909	0.005469	0.000945	0.000491	0.000226	-10420.503
11612	0.002778	0.000868	0.012867	0.001953	0.005121	0.002075	0.005135	0.000971	0.000468	0.000207	-10417.554
11614	0.003719	0.001161	0.015893	0.002614	0.007638	0.002778	0.006643	0.001230	0.000626	0.000287	-10397.484
11616	0.003688	0.001152	0.015761	0.002593	0.007574	0.002725	0.006588	0.001220	0.000625	0.000284	-10406.448
11618	0.003688	0.001152	0.015761	0.002593	0.006463	0.002504	0.006909	0.001238	0.000655	0.000284	-10381.692
11620	0.003688	0.001152	0.015761	0.002593	0.006463	0.002671	0.006909	0.001238	0.000632	0.000284	-10379.682
11622	0.003688	0.001152	0.015761	0.002593	0.006697	0.002593	0.006909	0.001216	0.000642	0.000284	-10397.220
11624	0.003688	0.001152	0.015761	0.002593	0.006863	0.002775	0.005565	0.001202	0.000620	0.000311	-10382.773
11626	0.003817	0.001192	0.016310	0.002683	0.007303	0.002914	0.006185	0.001269	0.000639	0.000299	-10390.013
11628	0.003817	0.001192	0.016310	0.002683	0.007298	0.002678	0.006063	0.001268	0.000668	0.000305	-10406.340
11630	0.003316	0.001035	0.014768	0.002331	0.005988	0.002364	0.005584	0.001133	0.000576	0.000250	-10406.147
11632	0.003054	0.000954	0.014259	0.002147	0.005273	0.002253	0.003778	0.001067	0.000520	0.000219	-10404.710
11634	0.003054	0.000954	0.013368	0.002147	0.004735	0.002545	0.003460	0.001016	0.000485	0.000239	-10400.503
11636	0.003054	0.000954	0.012981	0.002147	0.005050	0.002229	0.003460	0.000984	0.000520	0.000239	-10415.016
11638	0.003489	0.001090	0.014830	0.002453	0.006701	0.002646	0.003953	0.001131	0.000582	0.000273	-10414.917
11640	0.003777	0.001179	0.016051	0.002655	0.007582	0.002864	0.004278	0.001198	0.000630	0.000296	-10386.367
11642	0.003307	0.001033	0.014054	0.002325	0.006401	0.002873	0.003746	0.001068	0.000514	0.000259	-10414.990
11644	0.003307	0.001033	0.013193	0.002325	0.006057	0.003315	0.003389	0.001100	0.000480	0.000286	-10425.226
11646	0.002992	0.000934	0.011940	0.002104	0.005723	0.002839	0.003365	0.001029	0.000445	0.000259	-10416.922
11648	0.003011	0.000940	0.012015	0.001758	0.005904	0.002857	0.003512	0.001021	0.000447	0.000251	-10418.531
11650	0.002514	0.000785	0.010029	0.001468	0.005094	0.002476	0.003306	0.000836	0.000370	0.000186	-10414.290
11652	0.002677	0.000836	0.010682	0.001563	0.005716	0.002482	0.002924	0.000866	0.000407	0.000239	-10409.515
11654	0.003079	0.000962	0.012075	0.001798	0.007137	0.002855	0.003736	0.000955	0.000468	0.000247	-10421.401
11656	0.002864	0.000894	0.011229	0.001672	0.005177	0.002392	0.003160	0.000910	0.000458	0.000253	-10399.725
11658	0.002864	0.000894	0.010720	0.001672	0.005624	0.002712	0.003160	0.000935	0.000433	0.000253	-10382.011
11660	0.002864	0.000894	0.010720	0.001672	0.005694	0.002180	0.003160	0.000931	0.000478	0.000253	-10402.001
11662	0.002764	0.000894	0.010720	0.001672	0.005694	0.002423	0.003160	0.000931	0.000455	0.000253	-10399.631
11664	0.002782	0.000900	0.011129	0.001683	0.005200	0.002158	0.003180	0.000943	0.000484	0.000254	-10389.885
11666	0.002782	0.000900	0.011129	0.001683	0.005442	0.002158	0.003466	0.000923	0.000484	0.000233	-10401.079
11668	0.002935	0.000949	0.011741	0.001775	0.005474	0.002524	0.003691	0.000995	0.000485	0.000244	-10384.386
11670	0.003030	0.000980	0.012123	0.001833	0.005277	0.002606	0.003812	0.001065	0.000501	0.000252	-10408.880
11672	0.003030	0.000980	0.012123	0.001833	0.005447	0.002828	0.004277	0.001047	0.000481	0.000235	-10391.375
11674	0.003030	0.000980	0.012123	0.001833	0.005532	0.003130	0.004277	0.001038	0.000457	0.000235	-10393.928
11676	0.003030	0.000980	0.012123	0.001405	0.005687	0.002683	0.004277	0.001023	0.000495	0.000235	-10399.146
11678	0.002918	0.000944	0.011676	0.001353	0.004878	0.002598	0.003984	0.000968	0.000475	0.000234	-10420.246
11680	0.003221	0.001042	0.012887	0.001494	0.005557	0.002582	0.004398	0.001051	0.000554	0.000258	-10410.015
11682	0.003221	0.001042	0.012887	0.002139	0.005407	0.002582	0.004398	0.001065	0.000554	0.000258	-10393.389
11684	0.003221	0.001506	0.012887	0.001569	0.005964	0.002507	0.004696	0.001094	0.000563	0.000242	-10406.540
11686	0.003221	0.001506	0.012887	0.001569	0.006155	0.002507	0.005504	0.001078	0.000563	0.000242	-10400.464
11688	0.002865	0.001339	0.011620	0.001396	0.005596	0.002316	0.005088	0.000949	0.000490	0.000215	-10398.783
11690	0.002648	0.001339	0.010793	0.001396	0.005596	0.002316	0.005092	0.000949	0.000490	0.000215	-10399.985
11692	0.002648	0.001339	0.010793	0.001396	0.005190	0.002441	0.004634	0.000986	0.000476	0.000215	-10387.032
11694	0.002866	0.001450	0.012051	0.001511	0.005619	0.002357	0.005354	0.001067	0.000473	0.000218	-10381.368
11696	0.002866	0.001450	0.011752	0.001511	0.005974	0.002506	0.005744	0.001033	0.000458	0.000203	-10415.950
11698	0.002866	0.001450	0.011752	0.001511	0.006212	0.002257	0.005744	0.001011	0.000486	0.000203	-10408.806
11700	0.002866	0.001450	0.011752	0.001511	0.006045	0.002012	0.005744	0.001026	0.000521	0.000203	-10406.787
11702	0.002920	0.001477	0.011971	0.001539	0.005481	0.002501	0.005851	0.001035	0.000472	0.000207	-10394.936
11704	0.002674	0.001352	0.010964	0.001409	0.004779	0.002291	0.005283	0.000974	0.000432	0.000192	-10407.817
11706	0.002674	0.001352	0.010964	0.001409	0.004600	0.002076	0.005283	0.000995	0.000457	0.000192	-10422.758
11708	0.002998	0.001516	0.012291	0.001580	0.005101	0.002548	0.005923	0.001122	0.000487	0.000215	-10423.877
11710	0.003185	0.001611	0.013057	0.001678	0.004666	0.002563	0.006165	0.001178	0.000533	0.000234	-10425.285
11712	0.003185	0.001611	0.013057	0.001678	0.005028	0.002763	0.005900	0.001130	0.000512	0.000215	-10426.016
11714	0.003185	0.001611	0.013057	0.001678	0.004732	0.002551	0.005315	0.001168	0.000536	0.000238	-10431.902
11716	0.002709	0.001370	0.010347	0.001428	0.003894	0.002523	0.004522	0.001012	0.000421	0.000203	-10416.935
11718	0.002709	0.001305	0.010347	0.001428	0.004439	0.002355	0.005214	0.001013	0.000436	0.000176	-10401.655
11720	0.002709	0.001305	0.010347	0.001428	0.004277	0.002115	0.005214	0.001034	0.000466	0.000176	-10424.519
11722	0.002940	0.001416	0.011228	0.001550	0.005066	0.002438	0.005658	0.001070	0.000487	0.000191	-10401.752
11724	0.002940	0.001416	0.011228	0.001550	0.005066	0.002417	0.006990	0.001070	0.000489	0.000184	-10397.811
11726	0.002940	0.001416	0.011228	0.001550	0.005291	0.002067	0.006298	0.001046	0.000541	0.000204	-10399.860
11728	0.002883	0.001389	0.011009	0.001519	0.004233	0.002139	0.006176	0.001028	0.000513	0.000200	-10388.212
11730	0.002883	0.001389	0.011009	0.001519	0.003888	0.001902	0.006176	0.000983	0.000552	0.000200	-10423.437
11732	0.002883	0.001389	0.012418	0.001519	0.003698	0.001894	0.006176	0.001005	0.000554	0.000200	-10412.486
11734	0.002438	0.001175	0.011029	0.001285	0.003296	0.001602	0.005224	0.000831	0.000468	0.000169	-10433.006
11736	0.002163	0.001042	0.009781	0.001140	0.002923	0.001274	0.005419	0.000737	0.000446	0.000150	-10421.950
11738	0.002163	0.001042	0.009781	0.001140	0.003273	0.001366	0.006204	0.000704	0.000426	0.000131	-10403.670
11740	0.002446	0.001178	0.011063	0.001289	0.003702	0.001424	0.006605	0.000796	0.000510	0.000158	-10404.908
11742	0.002805	0.001352	0.012688	0.001479	0.004246	0.001511	0.007575	0.000913	0.000617	0.000181	-10410.923
11744	0.002593	0.001249	0.011728	0.001367	0.003522	0.001477	0.006642	0.000875	0.000549	0.000176	-10402.198
11746	0.003377	0.001571	0.014747	0.001719	0.004684	0.001926	0.008353	0.001054	0.000673	0.000222	-10419.899
11748	0.003508	0.001631	0.014431	0.001785	0.003759	0.002119	0.007960	0.001113	0.000673	0.000251	-10417.539
11750	0.002877	0.001338	0.011837	0.001464	0.003568	0.001825	0.007311	0.000931	0.000535	0.000184	-10424.364
11752	0.003431	0.001596	0.014116	0.001746	0.004418	0.002156	0.007598	0.001093	0.000642	0.000266	-10423.171
11754	0.003349	0.001557	0.013777	0.001359	0.004591	0.002352	0.007415	0.001039	0.000588	0.000259	-10426.215
11756	0.003290	0.001530	0.013534	0.001335	0.004720	0.002622	0.006394	0.001001	0.000540	0.000255	-10420.660
11758	0.003290	0.001530	0.013534	0.001335	0.004720	0.002515	0.006394	0.001001	0.000552	0.000255	-10419.068
11760	0.003290	0.001530	0.013534	0.001335	0.004720	0.002256	0.007068	0.001001	0.000586	0.000255	-10403.304
11762	0.002974	0.001383	0.011716	0.001207	0.004460	0.001426	0.006938	0.000888	0.000513	0.000212	-10429.005
11764	0.003273	0.001522	0.012844	0.001328	0.005407	0.001823	0.008035	0.000939	0.000519	0.000222	-10413.282
11766	0.003273	0.001522	0.012844	0.001328	0.005511	0.001598	0.008035	0.000934	0.000560	0.000222	-10401.277
11768	0.003273	0.001359	0.012844	0.001328	0.004896	0.001453	0.008035	0.000932	0.000594	0.000222	-10406.145
11770	0.002864	0.001189	0.011238	0.001162	0.003883	0.001728	0.007030	0.000846	0.000499	0.000194	-10421.577
11772	0.002864	0.001189	0.011238	0.001162	0.003437	0.002145	0.007030	0.000893	0.000439	0.000194	-10403.033
11774	0.002864	0.001189	0.011238	0.001162	0.003563	0.001956	0.007030	0.000877	0.000463	0.000194	-10398.186
11776	0.002864	0.001189	0.011238	0.001162	0.003726	0.002025	0.007030	0.000859	0.000454	0.000194	-10426.587
11778	0.002864	0.001189	0.011238	0.001162	0.003435	0.002293	0.007030	0.000894	0.000424	0.000194	-10417.707
11780	0.003047	0.000875	0.011959	0.001237	0.003934	0.002171	0.007433	0.000916	0.000481	0.000207	-10431.747
11782	0.002881	0.000827	0.011308	0.001170	0.003483	0.001945	0.008088	0.000895	0.000469	0.000170	-10426.040
11784	0.002881	0.000827	0.011308	0.001170	0.003356	0.001735	0.008385	0.000911	0.000503	0.000192	-10401.471
11786	0.002881	0.000827	0.011308	0.001170	0.004373	0.001728	0.008385	0.000923	0.000504	0.000192	-10399.118
11788	0.002881	0.000827	0.012038	0.001170	0.005329	0.001413	0.008385	0.000882	0.000531	0.000192	-10414.652
11790	0.002881	0.000827	0.012038	0.001170	0.004365	0.001518	0.010076	0.000889	0.000508	0.000182	-10405.341
11792	0.002881	0.000827	0.012038	0.001170	0.004093	0.001518	0.010076	0.000914	0.000508	0.000182	-10406.652
11794	0.002881	0.000827	0.013556	0.001170	0.004093	0.001597	0.010076	0.000914	0.000492	0.000182	-10374.260
11796	0.002881	0.000827	0.013556	0.001170	0.003376	0.001597	0.010550	0.000923	0.000492	0.000173	-10395.908
11798	0.002881	0.000827	0.013665	0.001170	0.004037	0.001687	0.009619	0.000923	0.000475	0.000190	-10400.339
11800	0.003055	0.000877	0.014214	0.001240	0.004818	0.001676	0.010197	0.000925	0.000523	0.000202	-10418.152
11802	0.002676	0.000768	0.012451	0.001086	0.004481	0.001633	0.008932	0.000790	0.000430	0.000177	-10422.493
11804	0.002901	0.000833	0.014368	0.001178	0.004929	0.001636	0.009685	0.000851	0.000489	0.000192	-10417.192
11806	0.002901	0.000833	0.014368	0.001178	0.004596	0.001523	0.009685	0.000877	0.000511	0.000192	-10421.320
11808	0.002901	0.000833	0.014368	0.001178	0.004141	0.001655	0.010195	0.000918	0.000485	0.000182	-10416.309
11810	0.002613	0.000750	0.013645	0.001060	0.004092	0.001374	0.009180	0.000792	0.000460	0.000164	-10404.957
11812	0.002613	0.000750	0.013645	0.001060	0.004092	0.001435	0.009180	0.000792	0.000447	0.000164	-10412.981
11814	0.002613	0.000750	0.013645	0.001060	0.003984	0.001309	0.008406	0.000802	0.000474	0.000164	-10410.331
11816	0.002867	0.000823	0.014972	0.001164	0.004372	0.001449	0.009223	0.000880	0.000517	0.000180	-10414.847
11818	0.002867	0.000823	0.014972	0.001164	0.004372	0.001538	0.010193	0.000880	0.000498	0.000180	-10411.737
11820	0.002867	0.000823	0.014972	0.001164	0.004562	0.001601	0.010193	0.000864	0.000485	0.000180	-10425.808
11822	0.002910	0.000835	0.015199	0.001181	0.004637	0.001637	0.010348	0.000876	0.000491	0.000183	-10414.080
11824	0.002910	0.000835	0.015199	0.001181	0.004726	0.001574	0.010348	0.000869	0.000503	0.000183	-10403.906
11826	0.002541	0.000744	0.013548	0.001053	0.004212	0.001641	0.009224	0.000775	0.000407	0.000163	-10411.143
11828	0.002541	0.000744	0.013548	0.001053	0.004231	0.001722	0.009224	0.000773	0.000395	0.000163	-10432.506
11830	0.003015	0.000883	0.014850	0.001249	0.004799	0.002044	0.011934	0.000938	0.000469	0.000193	-10414.025
11832	0.003015	0.000883	0.014850	0.001378	0.005402	0.001982	0.011934	0.000920	0.000478	0.000193	-10411.306
11834	0.003523	0.001032	0.017349	0.001610	0.006462	0.002217	0.013943	0.001063	0.000573	0.000226	-10432.433
11836	0.003564	0.001044	0.017553	0.001629	0.006895	0.002394	0.013351	0.001048	0.000557	0.000241	-10413.542
11838	0.003253	0.000953	0.016023	0.001487	0.006719	0.001900	0.013176	0.000928	0.000553	0.000204	-10419.028
11840	0.003253	0.000953	0.016023	0.001487	0.006543	0.002203	0.015449	0.000936	0.000505	0.000183	-10404.390
11842	0.003851	0.001128	0.018967	0.001760	0.007294	0.002758	0.017797	0.001139	0.000577	0.000217	-10422.653
11844	0.003528	0.001034	0.017376	0.001612	0.006979	0.002527	0.015660	0.001022	0.000529	0.000216	-10430.003
11846	0.003385	0.000992	0.015717	0.001547	0.006386	0.002098	0.015027	0.001003	0.000554	0.000207	-10424.170
11848	0.003302	0.001287	0.016049	0.001509	0.005219	0.002297	0.014660	0.000976	0.000504	0.000202	-10425.071
11850	0.002803	0.001093	0.012548	0.001281	0.004217	0.001968	0.011528	0.000850	0.000425	0.000172	-10435.000
11852	0.003150	0.001228	0.014101	0.001440	0.004587	0.002446	0.012955	0.000971	0.000451	0.000193	-10416.865
11854	0.003150	0.001228	0.014101	0.001440	0.004587	0.002652	0.012955	0.000971	0.000431	0.000193	-10432.061
11856	0.003150	0.001228	0.014101	0.001440	0.004418	0.002970	0.011983	0.000993	0.000405	0.000209	-10420.780
11858	0.003054	0.001191	0.013027	0.001396	0.004425	0.002293	0.011617	0.000944	0.000414	0.000202	-10431.989
11860	0.003486	0.001359	0.016001	0.001593	0.005630	0.002617	0.012619	0.001021	0.000473	0.000242	-10442.190
11862	0.003380	0.001318	0.015515	0.001545	0.004762	0.002281	0.010300	0.000990	0.000484	0.000258	-10425.148
11864	0.003191	0.001244	0.014646	0.001458	0.005289	0.001925	0.009724	0.000928	0.000482	0.000244	-10437.116
11866	0.003191	0.001244	0.014646	0.001458	0.004314	0.002168	0.008851	0.000955	0.000455	0.000244	-10421.282
11868	0.003197	0.001246	0.014675	0.001461	0.004493	0.001934	0.009789	0.000938	0.000482	0.000244	-10429.865
11870	0.002883	0.001124	0.013236	0.001318	0.004212	0.001493	0.009399	0.000846	0.000471	0.000220	-10428.913
11872	0.004082	0.001591	0.018740	0.001866	0.005963	0.001925	0.013131	0.001198	0.000699	0.000334	-10412.897
11874	0.004456	0.001737	0.021403	0.002528	0.006509	0.001947	0.014334	0.001307	0.000795	0.000365	-10426.102
11876	0.004347	0.001694	0.020878	0.002466	0.005272	0.001944	0.013612	0.001302	0.000766	0.000366	-10435.987
11878	0.004347	0.001694	0.020878	0.002466	0.004691	0.002120	0.013612	0.001370	0.000733	0.000366	-10447.334
11880	0.004664	0.001818	0.022401	0.002646	0.005174	0.002515	0.014412	0.001451	0.000751	0.000399	-10414.525
11882	0.004246	0.001655	0.020393	0.002409	0.005087	0.002294	0.014061	0.001275	0.000683	0.000339	-10402.875
11884	0.004917	0.001917	0.023616	0.002789	0.005628	0.002655	0.015660	0.001509	0.000791	0.000408	-10422.794
11886	0.004917	0.001917	0.023616	0.002789	0.005560	0.002684	0.016830	0.001518	0.000787	0.000398	-10407.493
11888	0.004917	0.001917	0.023470	0.002789	0.004903	0.002421	0.016061	0.001497	0.000829	0.000417	-10405.726
11890	0.005846	0.002279	0.027084	0.003317	0.008933	0.002980	0.019859	0.001802	0.000968	0.000477	-10404.991
11892	0.005274	0.002056	0.024931	0.002992	0.007595	0.002448	0.017523	0.001614	0.000917	0.000439	-10424.928
11894	0.005274	0.002056	0.024931	0.002992	0.008256	0.002689	0.017523	0.001557	0.000874	0.000439	-10408.759
11896	0.005699	0.002221	0.026939	0.002579	0.008341	0.003062	0.019897	0.001735	0.000921	0.000452	-10405.512
11898	0.005699	0.002221	0.026939	0.002579	0.009124	0.003757	0.018923	0.001743	0.000939	0.000475	-10403.038
11900	0.005699	0.002221	0.026939	0.002579	0.008871	0.003586	0.019077	0.001766	0.000960	0.000451	-10430.612
11902	0.005699	0.002221	0.026939	0.002579	0.009210	0.003342	0.018484	0.001736	0.000997	0.000451	-10413.377
11904	0.005609	0.002186	0.026514	0.002538	0.009640	0.003130	0.017430	0.001667	0.001009	0.000464	-10407.103
11906	0.005609	0.002186	0.027057	0.002538	0.010126	0.003090	0.016898	0.001690	0.001016	0.000478	-10434.327
11908	0.005609	0.002186	0.026260	0.002538	0.009461	0.003236	0.016898	0.001738	0.000992	0.000478	-10435.024
11910	0.004978	0.001941	0.023307	0.002252	0.008916	0.003327	0.015474	0.001504	0.000905	0.000439	-10386.563
11912	0.004978	0.001941	0.024199	0.002252	0.008032	0.003301	0.016310	0.001571	0.000908	0.000417	-10400.813
11914	0.004281	0.001669	0.020809	0.001937	0.007622	0.002672	0.014473	0.001357	0.000807	0.000347	-10415.869
11916	0.004281	0.001669	0.019764	0.001937	0.008682	0.002672	0.013003	0.001391	0.000807	0.000349	-10393.901
11918	0.004281	0.001669	0.020750	0.001937	0.009725	0.002639	0.012641	0.001327	0.000813	0.000359	-10389.518
11920	0.004281	0.001669	0.020750	0.001937	0.009725	0.002740	0.012641	0.001327	0.000796	0.000359	-10409.197
11922	0.004281	0.001669	0.020750	0.001937	0.009725	0.002950	0.012641	0.001327	0.000765	0.000359	-10415.098
11924	0.004281	0.001669	0.019992	0.001937	0.010332	0.003037	0.012641	0.001294	0.000753	0.000359	-10436.979
11926	0.004281	0.001669	0.019148	0.002168	0.010399	0.003037	0.012641	0.001291	0.000753	0.000359	-10376.282
11928	0.004816	0.001877	0.021542	0.002440	0.011413	0.003647	0.015219	0.001468	0.000819	0.000377	-10401.691
11930	0.005896	0.002298	0.026373	0.002987	0.013121	0.004256	0.018243	0.001799	0.001028	0.000471	-10411.156
11932	0.005414	0.002111	0.024219	0.002743	0.011700	0.003784	0.015712	0.001673	0.000961	0.000448	-10428.131
11934	0.005969	0.002327	0.027339	0.003024	0.012776	0.004544	0.017234	0.001851	0.001013	0.000474	-10409.366
11936	0.006037	0.002353	0.026524	0.003058	0.012546	0.004764	0.017430	0.001898	0.001005	0.000479	-10426.163
11938	0.006037	0.002353	0.026524	0.003058	0.012592	0.004442	0.018871	0.001896	0.001043	0.000476	-10420.517
11940	0.006037	0.003201	0.025917	0.003058	0.012682	0.004328	0.018253	0.001889	0.001058	0.000493	-10402.843
11942	0.006037	0.003201	0.025917	0.003058	0.012970	0.004907	0.018631	0.001870	0.001057	0.000483	-10418.044
11944	0.006037	0.003201	0.025917	0.003058	0.012302	0.005311	0.016626	0.001915	0.001013	0.000503	-10397.809
11946	0.006037	0.003201	0.026925	0.003058	0.012253	0.005311	0.014785	0.001918	0.001013	0.000537	-10409.443
11948	0.005305	0.002813	0.023661	0.002687	0.010519	0.004218	0.013086	0.001704	0.000936	0.000469	-10414.940
11950	0.006129	0.003250	0.027332	0.003104	0.012084	0.005272	0.015116	0.001975	0.001040	0.000541	-10408.502
11952	0.005566	0.002951	0.024518	0.002819	0.010955	0.005128	0.013728	0.001795	0.000915	0.000492	-10395.802
11954	0.005616	0.003429	0.025007	0.002819	0.011818	0.004904	0.011932	0.001731	0.000934	0.000501	-10387.688
11956	0.005616	0.003429	0.025007	0.002819	0.011578	0.004563	0.011932	0.001747	0.000966	0.000501	-10394.655
11958	0.005616	0.003429	0.025007	0.002819	0.011746	0.004631	0.011735	0.001736	0.000960	0.000509	-10414.669
11960	0.004567	0.002789	0.019470	0.002987	0.009296	0.003971	0.009947	0.001429	0.000812	0.000397	-10405.786
11962	0.003973	0.002426	0.016937	0.002598	0.007544	0.003454	0.008594	0.001282	0.000706	0.000348	-10396.943
11964	0.003833	0.002340	0.016340	0.002506	0.006928	0.003385	0.007676	0.001265	0.000676	0.000363	-10391.993
11966	0.003868	0.002362	0.017451	0.002529	0.007092	0.003620	0.007746	0.001267	0.000665	0.000366	-10401.601
11968	0.003868	0.002362	0.017451	0.002529	0.007370	0.003620	0.007746	0.001267	0.000665	0.000366	-10428.837
11970	0.003868	0.002362	0.017451	0.002529	0.007357	0.003959	0.007365	0.001269	0.000639	0.000366	-10415.569
11972	0.003868	0.002362	0.017451	0.002529	0.007764	0.003173	0.006766	0.001302	0.000707	0.000341	-10412.434
11974	0.003868	0.002362	0.017451	0.003634	0.007480	0.003006	0.005159	0.001325	0.000727	0.000378	-10422.080
11976	0.003486	0.002128	0.015727	0.003275	0.006638	0.002628	0.005069	0.001202	0.000667	0.000312	-10413.050
11978	0.003486	0.002128	0.014957	0.003275	0.006941	0.002468	0.006029	0.001240	0.000691	0.000298	-10429.700
11980	0.003204	0.001956	0.013748	0.003010	0.006493	0.002803	0.005542	0.001129	0.000566	0.000274	-10417.963
11982	0.002861	0.001747	0.012278	0.002688	0.005624	0.002779	0.004949	0.001025	0.000480	0.000244	-10409.665
11984	0.002861	0.001747	0.012278	0.002688	0.005774	0.003082	0.004949	0.001010	0.000456	0.000244	-10411.658
11986	0.003267	0.001995	0.014019	0.003069	0.006700	0.002882	0.006186	0.001144	0.000575	0.000255	-10432.511
11988	0.003261	0.001991	0.013991	0.003063	0.006846	0.003127	0.005712	0.001129	0.000550	0.000275	-10399.811
11990	0.003679	0.001991	0.013991	0.003063	0.007224	0.002686	0.005290	0.001099	0.000595	0.000297	-10392.292
11992	0.003760	0.002035	0.014300	0.003131	0.007052	0.002657	0.005597	0.001147	0.000618	0.000293	-10410.161
11994	0.003760	0.002035	0.014300	0.003131	0.007344	0.002463	0.005597	0.001126	0.000643	0.000293	-10403.745
11996	0.003252	0.001760	0.012369	0.002708	0.006697	0.002293	0.004842	0.000953	0.000535	0.000254	-10419.187
11998	0.003252	0.001760	0.012369	0.002708	0.006396	0.002293	0.004842	0.000972	0.000535	0.000254	-10399.934
12000	0.003252	0.001760	0.012369	0.002708	0.005976	0.002009	0.004842	0.001003	0.000575	0.000254	-10416.747
12002	0.002740	0.001483	0.010420	0.001904	0.005778	0.001618	0.004873	0.000845	0.000497	0.000236	-10433.529
12004	0.003108	0.001682	0.011822	0.002160	0.007609	0.001886	0.006448	0.000986	0.000556	0.000252	-10421.245
12006	0.003108	0.001682	0.011169	0.002160	0.007498	0.002074	0.006448	0.000991	0.000529	0.000252	-10422.692
12008	0.002640	0.001429	0.009486	0.001834	0.006058	0.001624	0.005079	0.000862	0.000467	0.000231	-10446.220
12010	0.002665	0.001442	0.009576	0.001852	0.006115	0.001614	0.006193	0.000870	0.000474	0.000226	-10429.602
12012	0.002665	0.001521	0.009576	0.001852	0.006247	0.001614	0.006971	0.000861	0.000474	0.000226	-10445.554
12014	0.002665	0.001521	0.009576	0.001852	0.005747	0.001459	0.007814	0.000895	0.000500	0.000201	-10437.433
12016	0.002708	0.001546	0.009732	0.001882	0.004814	0.001338	0.007941	0.000910	0.000541	0.000205	-10397.880
12018	0.002933	0.001674	0.010538	0.002038	0.005506	0.001496	0.008598	0.000964	0.000575	0.000222	-10409.086
12020	0.002933	0.001674	0.010538	0.002038	0.005404	0.001320	0.008598	0.000969	0.000622	0.000222	-10411.270
12022	0.003206	0.001830	0.011520	0.002228	0.004691	0.001334	0.009400	0.001030	0.000715	0.000242	-10413.862
12024	0.003206	0.002469	0.011520	0.002228	0.005104	0.001423	0.009400	0.001049	0.000686	0.000242	-10418.663
12026	0.003281	0.003387	0.012185	0.002280	0.005804	0.001442	0.009620	0.001073	0.000706	0.000248	-10435.169
12028	0.003281	0.003387	0.012185	0.002280	0.005810	0.001670	0.008960	0.001073	0.000644	0.000266	-10425.962
12030	0.002983	0.003079	0.011077	0.002073	0.004996	0.001518	0.008480	0.000998	0.000585	0.000233	-10439.031
12032	0.003292	0.003398	0.012225	0.002288	0.005842	0.001766	0.009358	0.001076	0.000626	0.000257	-10451.197
12034	0.003292	0.003398	0.011455	0.002288	0.005300	0.001649	0.008817	0.001121	0.000652	0.000272	-10435.239
12036	0.003292	0.003398	0.011448	0.002288	0.005686	0.001708	0.010273	0.001089	0.000640	0.000234	-10438.519
12038	0.003581	0.003697	0.012454	0.002489	0.006274	0.001610	0.010044	0.001176	0.000763	0.000283	-10431.246
12040	0.003581	0.003697	0.012454	0.002489	0.006900	0.001659	0.010898	0.001139	0.000748	0.000261	-10429.103
12042	0.003581	0.003697	0.012454	0.002489	0.006900	0.001659	0.010898	0.001139	0.000748	0.000261	-10430.865
12044	0.003581	0.003697	0.013114	0.002489	0.006900	0.001582	0.010838	0.001139	0.000772	0.000262	-10442.820
12046	0.003581	0.003697	0.013114	0.002489	0.006900	0.001582	0.010838	0.001139	0.000772	0.000262	-10445.757
12048	0.003039	0.003137	0.011127	0.002112	0.005717	0.001403	0.009006	0.000974	0.000636	0.000227	-10449.882
12050	0.003039	0.002739	0.011127	0.002112	0.005717	0.001403	0.011260	0.000974	0.000636	0.000202	-10423.199
12052	0.002392	0.002156	0.008759	0.001662	0.004409	0.001162	0.007413	0.000772	0.000484	0.000177	-10421.423
12054	0.002392	0.002156	0.008759	0.001662	0.003962	0.001179	0.007263	0.000803	0.000479	0.000203	-10411.235
12056	0.002392	0.002156	0.008759	0.001662	0.004386	0.001171	0.007599	0.000771	0.000482	0.000194	-10434.579
12058	0.002392	0.002156	0.009365	0.001662	0.004807	0.001239	0.007599	0.000801	0.000466	0.000194	-10456.169
12060	0.002392	0.002156	0.009365	0.001662	0.004956	0.001070	0.007599	0.000791	0.000486	0.000194	-10414.261
12062	0.002429	0.002125	0.009512	0.001688	0.005033	0.001045	0.007718	0.000804	0.000506	0.000197	-10413.627
12064	0.002429	0.002125	0.009512	0.001688	0.004630	0.001045	0.008375	0.000830	0.000506	0.000181	-10429.088
12066	0.002429	0.002125	0.008820	0.002143	0.004674	0.001045	0.007532	0.000827	0.000506	0.000202	-10423.509
12068	0.002429	0.002125	0.008820	0.002143	0.004674	0.001155	0.007532	0.000827	0.000477	0.000202	-10411.315
12070	0.002429	0.002125	0.008820	0.002143	0.005478	0.001262	0.008210	0.000826	0.000452	0.000185	-10434.428
12072	0.002429	0.001892	0.008820	0.002143	0.005478	0.001349	0.007475	0.000826	0.000435	0.000185	-10412.890
12074	0.002429	0.001892	0.008820	0.002143	0.005478	0.001396	0.007475	0.000826	0.000426	0.000185	-10415.372
