Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
58754	0.024299	0.001615	0.006758	0.001086	-10427.072
58756	0.022047	0.001465	0.006132	0.000985	-10420.455
58758	0.022047	0.001465	0.006132	0.000985	-10442.523
58760	0.019976	0.001375	0.005755	0.000925	-10427.892
58762	0.021125	0.001375	0.005755	0.000925	-10413.573
58764	0.023556	0.001533	0.006417	0.001031	-10427.940
58766	0.021515	0.001400	0.005861	0.000942	-10437.440
58768	0.021515	0.001400	0.005861	0.000942	-10413.479
58770	0.021515	0.001400	0.005861	0.000942	-10411.263
58772	0.021515	0.001400	0.005861	0.000942	-10415.131
58774	0.021735	0.001497	0.006266	0.001007	-10436.932
58776	0.024072	0.001658	0.006940	0.001115	-10448.006
58778	0.022746	0.001567	0.006558	0.001054	-10432.696
58780	0.022746	0.001567	0.006447	0.001072	-10442.013
58782	0.022746	0.001567	0.006447	0.001072	-10406.839
58784	0.020063	0.001382	0.005881	0.000914	-10444.398
58786	0.020063	0.001528	0.005881	0.000914	-10431.831
58788	0.023916	0.001729	0.006655	0.001035	-10431.039
58790	0.021476	0.001553	0.006340	0.000930	-10431.124
58792	0.021476	0.001553	0.006207	0.000950	-10426.429
58794	0.021476	0.001553	0.006207	0.000950	-10454.246
58796	0.020045	0.001553	0.006664	0.000884	-10444.756
58798	0.020045	0.001553	0.006664	0.000884	-10443.978
58800	0.019009	0.001472	0.006320	0.000839	-10428.735
58802	0.019009	0.001472	0.006320	0.000839	-10415.648
58804	0.019009	0.001472	0.006320	0.000839	-10420.772
58806	0.019009	0.001472	0.006320	0.000839	-10434.658
58808	0.021707	0.001681	0.007217	0.000958	-10461.275
58810	0.021707	0.001681	0.006684	0.001034	-10448.547
58812	0.021362	0.001655	0.006862	0.000976	-10416.140
58814	0.021362	0.001655	0.006550	0.001022	-10418.080
58816	0.021362	0.001655	0.006550	0.001022	-10421.698
58818	0.021362	0.001655	0.006854	0.000977	-10425.780
58820	0.021337	0.001678	0.006714	0.001026	-10439.035
58822	0.024030	0.001890	0.007927	0.001102	-10431.173
58824	0.024030	0.001890	0.007927	0.001102	-10402.522
58826	0.024030	0.001890	0.008258	0.001058	-10429.063
58828	0.021457	0.001688	0.007394	0.000942	-10418.567
58830	0.021457	0.001688	0.006915	0.001007	-10407.162
58832	0.023209	0.001826	0.007880	0.001034	-10397.444
58834	0.021880	0.001826	0.007880	0.001034	-10421.081
58836	0.021880	0.001826	0.007880	0.001034	-10404.137
58838	0.019520	0.001629	0.007030	0.000923	-10414.105
58840	0.024516	0.002046	0.008829	0.001159	-10386.059
58842	0.019853	0.001761	0.007599	0.000997	-10393.935
58844	0.023022	0.002042	0.008812	0.001157	-10419.857
58846	0.027174	0.002410	0.011003	0.001290	-10428.842
58848	0.024485	0.002171	0.009914	0.001163	-10406.706
58850	0.024485	0.002171	0.009433	0.001222	-10387.442
58852	0.025695	0.002171	0.009433	0.001222	-10400.924
58854	0.025695	0.002171	0.009433	0.001222	-10393.672
58856	0.025695	0.002171	0.009433	0.001222	-10392.603
58858	0.025695	0.002171	0.009433	0.001222	-10396.387
58860	0.025695	0.002171	0.009433	0.001222	-10416.191
58862	0.025695	0.001938	0.009324	0.001236	-10410.752
58864	0.025695	0.001938	0.008235	0.001236	-10417.555
58866	0.022934	0.001730	0.007331	0.001106	-10426.683
58868	0.026338	0.001987	0.007540	0.001419	-10428.989
58870	0.026338	0.001987	0.007857	0.001361	-10439.716
58872	0.026276	0.001870	0.007492	0.001265	-10436.374
58874	0.026276	0.001870	0.006982	0.001357	-10424.500
58876	0.028764	0.001994	0.007653	0.001408	-10410.727
58878	0.028764	0.001994	0.007653	0.001408	-10430.147
58880	0.028764	0.001994	0.007897	0.001365	-10432.618
58882	0.028764	0.001994	0.007960	0.001354	-10429.583
58884	0.027823	0.001958	0.007439	0.001397	-10421.830
58886	0.030694	0.002160	0.008595	0.001472	-10413.597
58888	0.027777	0.001955	0.007572	0.001368	-10431.782
58890	0.024549	0.001728	0.006484	0.001248	-10422.709
58892	0.027716	0.001951	0.008992	0.001416	-10440.184
58894	0.027716	0.001951	0.008920	0.001427	-10424.073
58896	0.026125	0.001951	0.008920	0.001427	-10416.759
58898	0.025765	0.001951	0.009109	0.001398	-10437.466
58900	0.025765	0.001951	0.009383	0.001357	-10414.180
58902	0.025765	0.001951	0.009383	0.001357	-10423.204
58904	0.028584	0.002396	0.010409	0.001505	-10417.159
58906	0.029349	0.002460	0.010925	0.001512	-10419.529
58908	0.029349	0.002460	0.009524	0.001512	-10416.673
58910	0.033165	0.002779	0.009838	0.001586	-10443.658
58912	0.039455	0.003307	0.011703	0.001887	-10435.024
58914	0.033450	0.002803	0.009625	0.001649	-10414.209
58916	0.033450	0.002803	0.009250	0.001716	-10404.697
58918	0.033450	0.002803	0.009814	0.001617	-10429.365
58920	0.033450	0.002803	0.010472	0.001515	-10435.190
58922	0.032083	0.002796	0.009166	0.001475	-10425.244
58924	0.029645	0.002584	0.008470	0.001363	-10430.593
58926	0.029461	0.002584	0.009079	0.001271	-10425.630
58928	0.025811	0.002264	0.007885	0.001124	-10451.170
58930	0.026217	0.002299	0.008464	0.001080	-10438.886
58932	0.026217	0.002299	0.008082	0.001131	-10428.399
58934	0.026533	0.002327	0.008632	0.001085	-10399.773
58936	0.028248	0.002478	0.008688	0.001222	-10425.187
58938	0.026297	0.002206	0.007115	0.001149	-10433.405
58940	0.026297	0.002206	0.007143	0.001144	-10443.157
58942	0.024553	0.002060	0.006670	0.001068	-10413.893
58944	0.024553	0.002060	0.006670	0.001068	-10428.157
58946	0.020763	0.001732	0.005795	0.000869	-10438.605
58948	0.020514	0.001711	0.005725	0.000858	-10407.840
58950	0.020514	0.001711	0.005775	0.000851	-10418.329
58952	0.020168	0.001499	0.004850	0.000778	-10416.613
58954	0.020168	0.001499	0.004850	0.000778	-10427.795
58956	0.025352	0.001884	0.006097	0.000978	-10404.472
58958	0.028097	0.002088	0.006348	0.001153	-10412.375
58960	0.026030	0.001935	0.006218	0.001010	-10433.406
58962	0.027650	0.002055	0.006605	0.001073	-10400.054
58964	0.026279	0.002055	0.007039	0.001007	-10413.747
58966	0.026279	0.002055	0.006976	0.001016	-10405.919
58968	0.026279	0.002055	0.006805	0.001042	-10403.976
58970	0.024806	0.002055	0.006805	0.001042	-10417.919
58972	0.026246	0.002174	0.008819	0.001102	-10437.199
58974	0.025487	0.002174	0.008819	0.001102	-10435.295
58976	0.028268	0.002412	0.009782	0.001222	-10448.482
58978	0.027342	0.002206	0.008404	0.001191	-10453.883
58980	0.027275	0.002201	0.008384	0.001188	-10461.886
58982	0.024033	0.001939	0.008072	0.001037	-10444.578
58984	0.025045	0.002021	0.007701	0.001181	-10425.563
58986	0.026031	0.002021	0.007701	0.001181	-10441.964
58988	0.026031	0.002021	0.008065	0.001153	-10428.076
58990	0.026031	0.002021	0.008065	0.001153	-10425.120
58992	0.026031	0.002021	0.008065	0.001153	-10431.163
58994	0.023744	0.001843	0.007400	0.001045	-10421.888
58996	0.026313	0.002043	0.007746	0.001227	-10414.975
58998	0.022906	0.001778	0.006743	0.001068	-10422.892
59000	0.022906	0.001778	0.007200	0.001000	-10423.657
59002	0.019954	0.001549	0.006272	0.000871	-10404.121
59004	0.021942	0.001703	0.007071	0.000934	-10417.042
59006	0.020082	0.001703	0.007292	0.000906	-10433.896
59008	0.020082	0.001703	0.006939	0.000952	-10402.942
59010	0.020082	0.001703	0.006721	0.000983	-10417.681
59012	0.020929	0.001775	0.007004	0.001024	-10405.325
59014	0.020929	0.001775	0.007004	0.001024	-10414.807
59016	0.020929	0.001775	0.007004	0.001024	-10432.547
59018	0.021817	0.002008	0.007924	0.001159	-10427.471
59020	0.021817	0.002008	0.007924	0.001159	-10427.901
59022	0.023334	0.001947	0.007684	0.001124	-10420.276
59024	0.023334	0.001947	0.007684	0.001124	-10427.623
59026	0.024749	0.001624	0.008150	0.001192	-10433.852
59028	0.025950	0.001676	0.008426	0.001226	-10431.021
59030	0.025950	0.001676	0.008121	0.001273	-10435.402
59032	0.023299	0.001504	0.006949	0.001199	-10430.044
59034	0.022325	0.001504	0.007025	0.001186	-10423.995
59036	0.022325	0.001504	0.006667	0.001249	-10431.524
59038	0.022325	0.001504	0.006667	0.001249	-10414.987
59040	0.022325	0.001504	0.007179	0.001160	-10431.594
59042	0.022325	0.001504	0.007179	0.001160	-10428.876
59044	0.022325	0.001504	0.007130	0.001168	-10442.729
59046	0.022325	0.001504	0.007130	0.001168	-10431.668
59048	0.024497	0.001504	0.007130	0.001168	-10435.206
59050	0.021801	0.001339	0.006345	0.001040	-10429.380
59052	0.021801	0.001339	0.006553	0.001007	-10401.468
59054	0.019278	0.001184	0.005537	0.000932	-10403.544
59056	0.021102	0.001296	0.006061	0.001020	-10420.911
59058	0.024400	0.001498	0.007932	0.001242	-10422.399
59060	0.024400	0.001498	0.007932	0.001242	-10423.605
59062	0.029009	0.001781	0.009244	0.001403	-10412.796
59064	0.024900	0.001529	0.006769	0.001251	-10421.314
59066	0.024900	0.001878	0.006769	0.001251	-10414.470
59068	0.029337	0.002213	0.008414	0.001396	-10396.823
59070	0.024948	0.001882	0.006863	0.001238	-10414.245
59072	0.025873	0.001952	0.007117	0.001284	-10424.342
59074	0.025873	0.001952	0.007117	0.001284	-10408.540
59076	0.025873	0.001952	0.007117	0.001284	-10433.257
59078	0.022143	0.001670	0.006339	0.001056	-10426.323
59080	0.021162	0.001490	0.005462	0.001021	-10423.008
59082	0.023259	0.001637	0.006003	0.001122	-10413.146
59084	0.022189	0.001637	0.006003	0.001122	-10425.813
59086	0.022189	0.001637	0.005876	0.001147	-10441.919
59088	0.020242	0.001494	0.005336	0.001051	-10419.788
59090	0.023003	0.001698	0.006063	0.001194	-10424.050
59092	0.020458	0.001510	0.005193	0.001103	-10416.215
59094	0.020458	0.001510	0.005193	0.001103	-10431.222
59096	0.018483	0.001364	0.004906	0.000953	-10415.585
59098	0.021127	0.001559	0.005608	0.001089	-10411.583
59100	0.019081	0.001408	0.005065	0.000984	-10437.050
59102	0.018318	0.001352	0.004863	0.000944	-10422.965
59104	0.019979	0.001352	0.004808	0.000955	-10425.469
59106	0.021004	0.001352	0.004640	0.000990	-10430.872
59108	0.021004	0.001352	0.004350	0.001056	-10412.352
59110	0.020671	0.001330	0.004211	0.001056	-10420.005
59112	0.023192	0.001493	0.004724	0.001185	-10435.085
59114	0.021707	0.001493	0.004724	0.001185	-10426.241
59116	0.021707	0.001808	0.005102	0.001097	-10433.104
59118	0.021707	0.001808	0.005102	0.001097	-10402.147
59120	0.020902	0.001741	0.004913	0.001057	-10453.949
59122	0.020902	0.001741	0.004913	0.001057	-10429.049
59124	0.020902	0.001741	0.005146	0.001009	-10417.455
59126	0.020652	0.001720	0.004735	0.001070	-10399.055
59128	0.021651	0.001720	0.004792	0.001057	-10412.503
59130	0.019787	0.001572	0.004139	0.001023	-10419.325
59132	0.022903	0.001820	0.005147	0.001102	-10419.083
59134	0.022454	0.001784	0.005046	0.001080	-10427.978
59136	0.021050	0.001784	0.005424	0.001005	-10411.674
59138	0.018677	0.001583	0.004441	0.000966	-10411.684
59140	0.018677	0.001583	0.004441	0.000966	-10425.078
59142	0.017598	0.001491	0.004185	0.000910	-10428.483
59144	0.020098	0.001703	0.004779	0.001040	-10446.688
59146	0.020098	0.001703	0.005087	0.000977	-10455.072
59148	0.020098	0.001703	0.005315	0.000935	-10431.711
59150	0.020098	0.001703	0.004993	0.000995	-10435.802
59152	0.017644	0.001495	0.004383	0.000874	-10417.715
59154	0.017644	0.001495	0.004395	0.000871	-10432.349
59156	0.017908	0.001518	0.004500	0.000876	-10447.573
59158	0.017908	0.001518	0.004500	0.000876	-10454.760
59160	0.020208	0.001713	0.005079	0.000989	-10430.559
59162	0.020208	0.001713	0.005079	0.000989	-10441.902
59164	0.023019	0.001951	0.005785	0.001127	-10445.511
59166	0.024956	0.002115	0.006272	0.001221	-10431.470
59168	0.021927	0.001912	0.005733	0.001092	-10424.614
59170	0.021927	0.001912	0.005733	0.001092	-10416.715
59172	0.020640	0.001799	0.005396	0.001027	-10446.074
59174	0.020640	0.001799	0.005396	0.001027	-10394.017
59176	0.020640	0.001799	0.005199	0.001066	-10404.266
59178	0.020640	0.001799	0.005274	0.001051	-10410.247
59180	0.022141	0.001930	0.005657	0.001128	-10425.828
59182	0.022141	0.001930	0.005657	0.001128	-10435.523
59184	0.024361	0.002124	0.006225	0.001241	-10428.579
59186	0.026063	0.002047	0.005635	0.001274	-10431.079
59188	0.024795	0.001948	0.005361	0.001212	-10414.374
59190	0.027108	0.002129	0.006244	0.001243	-10458.981
59192	0.030998	0.002435	0.007141	0.001422	-10451.373
59194	0.030998	0.002435	0.007141	0.001422	-10433.956
59196	0.029247	0.002435	0.005763	0.001422	-10420.574
59198	0.024883	0.002071	0.004903	0.001210	-10433.331
59200	0.023485	0.002071	0.004903	0.001210	-10447.588
59202	0.023485	0.002071	0.005680	0.001189	-10451.010
59204	0.021079	0.001859	0.005098	0.001067	-10425.463
59206	0.022211	0.001959	0.005372	0.001125	-10424.772
59208	0.022211	0.001959	0.005423	0.001114	-10430.406
59210	0.022211	0.001959	0.005138	0.001176	-10431.410
59212	0.022211	0.001959	0.005138	0.001176	-10441.843
59214	0.022211	0.001959	0.005138	0.001176	-10427.549
59216	0.025192	0.002222	0.006069	0.001281	-10410.656
59218	0.025192	0.002222	0.006069	0.001281	-10414.250
59220	0.025192	0.002222	0.006076	0.001279	-10425.867
59222	0.021990	0.001978	0.005041	0.001222	-10405.086
59224	0.024337	0.002189	0.005579	0.001352	-10417.000
59226	0.024337	0.002189	0.005635	0.001339	-10407.280
59228	0.024981	0.002170	0.005857	0.001357	-10406.425
59230	0.024981	0.002170	0.006101	0.001303	-10419.018
59232	0.021354	0.001855	0.005394	0.001077	-10437.348
59234	0.021354	0.001855	0.005156	0.001127	-10425.115
59236	0.021354	0.001855	0.005156	0.001127	-10407.111
59238	0.018955	0.001646	0.004577	0.001000	-10432.143
59240	0.018955	0.001646	0.004375	0.001046	-10423.653
59242	0.019915	0.001730	0.004741	0.001066	-10440.567
59244	0.018332	0.001592	0.004203	0.001019	-10436.287
59246	0.021164	0.001838	0.004852	0.001176	-10446.563
59248	0.018350	0.001594	0.004207	0.001020	-10440.477
59250	0.019468	0.001691	0.004463	0.001082	-10438.181
59252	0.021312	0.001851	0.005222	0.001108	-10442.632
59254	0.021312	0.001851	0.005142	0.001125	-10455.043
59256	0.021312	0.001851	0.005142	0.001125	-10438.013
59258	0.020881	0.001814	0.005038	0.001103	-10431.968
59260	0.020881	0.001814	0.005038	0.001103	-10464.858
59262	0.020751	0.001802	0.005006	0.001096	-10442.082
59264	0.020751	0.001802	0.005006	0.001096	-10432.687
59266	0.020751	0.001802	0.005144	0.001066	-10444.016
59268	0.020995	0.001823	0.005204	0.001079	-10434.415
59270	0.025421	0.002208	0.006301	0.001306	-10425.959
59272	0.025421	0.002208	0.006301	0.001306	-10423.430
59274	0.019813	0.001721	0.004953	0.001010	-10430.994
59276	0.019813	0.001721	0.004953	0.001010	-10402.861
59278	0.019138	0.001662	0.004766	0.000979	-10439.700
59280	0.021553	0.001872	0.005367	0.001103	-10405.003
59282	0.021553	0.001872	0.005131	0.001153	-10426.229
59284	0.024317	0.002112	0.006135	0.001228	-10408.552
59286	0.023673	0.002056	0.005973	0.001195	-10428.260
59288	0.020789	0.001806	0.004920	0.001119	-10421.134
59290	0.023654	0.002054	0.005801	0.001229	-10404.209
59292	0.020498	0.001780	0.005027	0.001065	-10412.319
59294	0.021445	0.001863	0.005260	0.001114	-10423.161
59296	0.021445	0.001863	0.005260	0.001114	-10410.391
59298	0.021445	0.001863	0.005262	0.001113	-10427.241
59300	0.021445	0.001863	0.005262	0.001113	-10429.862
59302	0.025666	0.002031	0.005450	0.001278	-10425.166
59304	0.022413	0.001773	0.004338	0.001224	-10442.432
59306	0.022413	0.001773	0.004558	0.001165	-10446.370
59308	0.021080	0.001773	0.004558	0.001165	-10419.836
59310	0.022098	0.001859	0.004778	0.001221	-10423.480
59312	0.022098	0.001859	0.004778	0.001221	-10451.844
59314	0.022098	0.001859	0.004778	0.001221	-10430.462
59316	0.022098	0.001859	0.004778	0.001221	-10431.061
59318	0.022098	0.001859	0.004778	0.001221	-10435.948
59320	0.022098	0.001859	0.004778	0.001221	-10443.994
59322	0.022098	0.001859	0.004587	0.001272	-10447.150
59324	0.020292	0.001707	0.003947	0.001247	-10431.043
59326	0.019799	0.001665	0.003851	0.001216	-10435.249
59328	0.022793	0.001917	0.004681	0.001326	-10442.581
59330	0.025484	0.002144	0.005261	0.001475	-10430.980
59332	0.022308	0.001876	0.004605	0.001291	-10405.346
59334	0.022308	0.001876	0.004605	0.001291	-10420.795
59336	0.025363	0.002133	0.005031	0.001528	-10428.641
59338	0.025363	0.002133	0.005310	0.001448	-10427.392
59340	0.027468	0.002311	0.005751	0.001568	-10430.453
59342	0.024270	0.002041	0.005081	0.001385	-10426.435
59344	0.024270	0.002041	0.005081	0.001385	-10437.374
59346	0.022370	0.001882	0.004683	0.001277	-10442.666
59348	0.024508	0.002061	0.005131	0.001399	-10432.746
59350	0.026032	0.002190	0.005450	0.001486	-10421.021
59352	0.029403	0.002473	0.006156	0.001678	-10426.778
59354	0.029403	0.002473	0.006156	0.001678	-10417.490
59356	0.029991	0.002523	0.006073	0.001770	-10416.456
59358	0.026871	0.002260	0.005683	0.001518	-10435.831
59360	0.026871	0.002260	0.005578	0.001547	-10387.809
59362	0.028574	0.002404	0.005932	0.001645	-10401.146
59364	0.032593	0.002742	0.006813	0.001863	-10423.549
59366	0.032593	0.002742	0.006838	0.001857	-10427.159
59368	0.032593	0.002742	0.006761	0.001878	-10441.815
59370	0.027597	0.004251	0.005916	0.001538	-10432.354
59372	0.027597	0.004251	0.005758	0.001580	-10437.491
59374	0.024036	0.003703	0.004815	0.001434	-10441.458
59376	0.024036	0.003703	0.004815	0.001434	-10444.546
59378	0.021909	0.003375	0.004541	0.001263	-10447.574
59380	0.019751	0.003375	0.004541	0.001263	-10465.479
59382	0.019751	0.003375	0.004665	0.001229	-10446.667
59384	0.017848	0.003050	0.004060	0.001154	-10459.634
59386	0.017848	0.003050	0.004260	0.001100	-10459.485
59388	0.017848	0.003050	0.004073	0.001150	-10427.172
59390	0.020144	0.003442	0.004766	0.001252	-10417.953
59392	0.018248	0.001688	0.004317	0.001134	-10432.975
59394	0.018248	0.001688	0.004317	0.001134	-10431.971
59396	0.018248	0.001688	0.004516	0.001084	-10416.227
59398	0.018248	0.001688	0.004516	0.001084	-10416.856
59400	0.016411	0.001518	0.003930	0.001007	-10403.885
59402	0.016101	0.001490	0.003856	0.000988	-10401.182
59404	0.016101	0.001490	0.003757	0.001015	-10413.970
59406	0.015980	0.001478	0.003545	0.001007	-10408.586
59408	0.016386	0.001516	0.003839	0.000978	-10415.592
59410	0.016386	0.001516	0.003576	0.001050	-10424.151
59412	0.015254	0.001411	0.003329	0.000977	-10385.515
59414	0.019090	0.001766	0.004167	0.001223	-10384.762
59416	0.019090	0.001766	0.004397	0.001159	-10397.845
59418	0.018050	0.001670	0.004089	0.001114	-10409.136
59420	0.019750	0.001827	0.004290	0.001271	-10401.994
59422	0.019750	0.001827	0.004453	0.001225	-10414.261
59424	0.017929	0.001659	0.003885	0.001157	-10424.850
59426	0.018707	0.001731	0.004054	0.001207	-10415.866
59428	0.018707	0.001731	0.003296	0.001140	-10408.852
59430	0.018707	0.001731	0.003296	0.001140	-10408.196
59432	0.018707	0.001731	0.003296	0.001140	-10398.489
59434	0.021069	0.001949	0.003713	0.001283	-10395.031
59436	0.021069	0.001949	0.003713	0.001283	-10412.686
59438	0.022327	0.002066	0.004311	0.001443	-10408.555
59440	0.022327	0.002066	0.004358	0.001427	-10415.008
59442	0.018235	0.001687	0.003583	0.001158	-10431.605
59444	0.018235	0.001687	0.003680	0.001127	-10426.894
59446	0.018235	0.001687	0.003680	0.001127	-10406.290
59448	0.018235	0.001687	0.003680	0.001127	-10402.817
59450	0.018235	0.001687	0.003825	0.001085	-10405.368
59452	0.018235	0.001687	0.003825	0.001085	-10437.272
59454	0.018235	0.001687	0.003825	0.001085	-10402.948
59456	0.018235	0.001687	0.003825	0.001085	-10412.116
59458	0.018235	0.001687	0.003825	0.001085	-10432.958
59460	0.019307	0.001786	0.003959	0.001175	-10432.420
59462	0.019307	0.001786	0.003959	0.001175	-10433.023
59464	0.019307	0.001786	0.003959	0.001175	-10416.478
59466	0.017113	0.001583	0.003509	0.001041	-10388.476
59468	0.017113	0.001583	0.003682	0.000992	-10393.470
59470	0.017113	0.001583	0.003682	0.000992	-10420.015
59472	0.017113	0.001583	0.003682	0.000992	-10419.341
59474	0.017113	0.001583	0.003516	0.001039	-10432.790
59476	0.017401	0.001610	0.003575	0.001057	-10468.159
59478	0.016961	0.001569	0.003484	0.001030	-10463.303
59480	0.016961	0.001569	0.003574	0.001004	-10415.897
59482	0.016961	0.001569	0.003574	0.001004	-10452.605
59484	0.016837	0.001558	0.003548	0.000997	-10442.916
59486	0.014501	0.001342	0.002950	0.000889	-10414.392
59488	0.011939	0.001105	0.002442	0.000728	-10455.390
59490	0.011939	0.001105	0.002442	0.000728	-10424.596
59492	0.011939	0.001105	0.002307	0.000771	-10433.438
59494	0.011939	0.000848	0.002307	0.000771	-10437.491
59496	0.012116	0.000861	0.002341	0.000782	-10420.094
59498	0.012116	0.000861	0.002339	0.000783	-10434.712
59500	0.012116	0.000861	0.002563	0.000715	-10435.347
59502	0.012116	0.000861	0.002563	0.000715	-10434.628
59504	0.010475	0.000744	0.002216	0.000618	-10421.483
59506	0.010475	0.000744	0.002352	0.000582	-10436.504
59508	0.011589	0.000824	0.002603	0.000644	-10440.628
59510	0.011589	0.000824	0.002603	0.000644	-10427.729
59512	0.010413	0.000740	0.002338	0.000579	-10435.046
59514	0.011530	0.000819	0.002589	0.000641	-10477.187
59516	0.011530	0.000819	0.002589	0.000641	-10417.344
59518	0.011530	0.001378	0.002374	0.000641	-10410.777
59520	0.010706	0.001280	0.002006	0.000654	-10416.136
59522	0.010706	0.001280	0.001956	0.000670	-10414.440
59524	0.011122	0.001330	0.002032	0.000697	-10422.009
59526	0.011122	0.001330	0.002188	0.000647	-10424.601
59528	0.012205	0.001459	0.002401	0.000710	-10431.384
59530	0.011513	0.001376	0.002265	0.000670	-10448.259
59532	0.012807	0.001531	0.002520	0.000745	-10430.167
59534	0.012807	0.001531	0.002520	0.000745	-10437.517
59536	0.012807	0.001531	0.002447	0.000767	-10421.840
59538	0.011790	0.001410	0.002253	0.000706	-10419.547
59540	0.011790	0.001410	0.002253	0.000706	-10432.413
59542	0.011202	0.001339	0.002140	0.000671	-10434.960
59544	0.010765	0.001287	0.002057	0.000645	-10448.330
59546	0.011935	0.001427	0.002280	0.000715	-10426.205
59548	0.011935	0.001427	0.002280	0.000715	-10437.848
59550	0.011935	0.001427	0.002485	0.000656	-10442.523
59552	0.013558	0.001621	0.002823	0.000745	-10430.725
59554	0.011185	0.001337	0.002329	0.000615	-10411.460
59556	0.013393	0.001601	0.002788	0.000736	-10447.797
59558	0.015896	0.001900	0.003309	0.000874	-10452.395
59560	0.013116	0.001568	0.002695	0.000730	-10438.879
59562	0.015138	0.001785	0.003068	0.000831	-10440.740
59564	0.015138	0.001785	0.003068	0.000831	-10430.993
59566	0.016943	0.001998	0.003314	0.000964	-10446.198
59568	0.016943	0.001998	0.003314	0.000964	-10450.561
59570	0.016943	0.001998	0.003314	0.000964	-10424.665
59572	0.016943	0.001998	0.003314	0.000964	-10426.776
59574	0.015921	0.001877	0.003344	0.000844	-10460.346
59576	0.016076	0.001877	0.003344	0.000844	-10413.015
59578	0.016076	0.001877	0.003130	0.000901	-10407.902
59580	0.015530	0.001813	0.003112	0.000846	-10432.049
59582	0.015530	0.001813	0.003112	0.000846	-10432.982
59584	0.015530	0.001894	0.003112	0.000846	-10425.187
59586	0.017706	0.002159	0.003548	0.000964	-10424.414
59588	0.017706	0.002159	0.003548	0.000964	-10463.002
59590	0.017706	0.002159	0.003548	0.000964	-10424.841
59592	0.016261	0.002159	0.002532	0.000964	-10460.667
59594	0.016261	0.002159	0.002532	0.000964	-10429.647
59596	0.017931	0.002159	0.002532	0.000964	-10427.888
59598	0.017931	0.002159	0.002445	0.000999	-10423.011
59600	0.017931	0.002159	0.002445	0.000999	-10440.556
59602	0.020168	0.002429	0.002750	0.001123	-10460.480
59604	0.017709	0.002133	0.002415	0.000986	-10442.610
59606	0.019163	0.002308	0.002613	0.001067	-10426.719
59608	0.017273	0.002283	0.002298	0.000986	-10431.664
59610	0.015662	0.002070	0.001979	0.000941	-10418.695
59612	0.015662	0.002070	0.001979	0.000941	-10412.828
59614	0.013024	0.001721	0.002046	0.000783	-10425.354
59616	0.013817	0.001826	0.002171	0.000830	-10417.301
59618	0.013376	0.001768	0.002101	0.000804	-10415.197
59620	0.013376	0.001768	0.002101	0.000804	-10399.378
59622	0.013376	0.001768	0.002101	0.000804	-10409.342
59624	0.013376	0.001768	0.002229	0.000758	-10437.104
59626	0.013376	0.001768	0.002229	0.000758	-10419.912
59628	0.013376	0.001768	0.002229	0.000758	-10414.305
59630	0.013376	0.001768	0.002229	0.000758	-10419.748
59632	0.013376	0.001768	0.002229	0.000758	-10404.798
59634	0.013376	0.001768	0.002229	0.000758	-10404.203
59636	0.013376	0.001768	0.002229	0.000758	-10384.022
59638	0.015459	0.002043	0.002576	0.000876	-10392.560
59640	0.015459	0.002043	0.002576	0.000876	-10395.111
59642	0.014945	0.001975	0.002658	0.000793	-10405.220
59644	0.014945	0.001975	0.002658	0.000793	-10411.325
59646	0.014945	0.001975	0.002658	0.000793	-10393.688
59648	0.013201	0.001745	0.002348	0.000701	-10417.766
59650	0.013201	0.001745	0.002348	0.000701	-10418.375
59652	0.012992	0.001717	0.002311	0.000690	-10406.264
59654	0.011135	0.001471	0.001980	0.000591	-10423.772
59656	0.013147	0.001737	0.002338	0.000698	-10411.105
59658	0.013147	0.001737	0.002338	0.000698	-10419.073
59660	0.015195	0.002008	0.002703	0.000807	-10409.425
59662	0.014913	0.001971	0.002652	0.000792	-10398.045
59664	0.014913	0.001971	0.002652	0.000792	-10416.610
59666	0.016657	0.002201	0.002962	0.000884	-10413.734
59668	0.016657	0.002201	0.003186	0.000822	-10418.881
59670	0.016657	0.002201	0.003090	0.000848	-10437.764
59672	0.013634	0.001802	0.002529	0.000694	-10429.338
59674	0.015860	0.002096	0.002981	0.000797	-10427.281
59676	0.015860	0.002096	0.003084	0.000770	-10421.932
59678	0.013899	0.001837	0.002476	0.000737	-10402.208
59680	0.013899	0.001837	0.002476	0.000737	-10405.301
59682	0.014851	0.001963	0.002656	0.000784	-10427.480
59684	0.017830	0.002356	0.003189	0.000941	-10419.086
59686	0.017830	0.002356	0.003189	0.000941	-10426.344
59688	0.019279	0.002548	0.003448	0.001018	-10411.627
59690	0.019279	0.002548	0.003339	0.001051	-10402.824
59692	0.021723	0.002871	0.003618	0.001231	-10396.879
59694	0.021723	0.002871	0.003770	0.001182	-10413.478
59696	0.018107	0.002393	0.003024	0.001024	-10417.451
59698	0.021530	0.002845	0.003728	0.001174	-10404.198
59700	0.021530	0.002845	0.003728	0.001174	-10417.468
59702	0.024946	0.004727	0.004319	0.001360	-10435.521
59704	0.022657	0.003302	0.004050	0.001197	-10422.508
59706	0.025889	0.003773	0.004628	0.001367	-10411.492
59708	0.025889	0.003773	0.004680	0.001352	-10434.342
59710	0.025889	0.003773	0.004680	0.001352	-10445.371
59712	0.025889	0.003773	0.004680	0.001352	-10409.154
