Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
56366	0.004344	0.013902	0.001547	0.003941	0.002100	0.000889	0.000500	-10412.493
56368	0.004034	0.012604	0.001240	0.003660	0.001951	0.000826	0.000465	-10434.745
56370	0.004034	0.012604	0.001240	0.004080	0.001794	0.000789	0.000505	-10436.385
56372	0.004036	0.013964	0.001374	0.004521	0.002044	0.000874	0.000544	-10416.615
56374	0.004316	0.013964	0.001374	0.004521	0.002044	0.000874	0.000544	-10417.972
56376	0.004918	0.015913	0.001565	0.005152	0.002330	0.000996	0.000620	-10434.364
56378	0.004448	0.014929	0.001416	0.003954	0.002107	0.000901	0.000561	-10435.457
56380	0.004519	0.015167	0.001438	0.004017	0.001972	0.000915	0.000618	-10432.285
56382	0.004519	0.015167	0.001438	0.004115	0.002020	0.000907	0.000604	-10427.212
56384	0.003988	0.012893	0.001269	0.003631	0.001783	0.000801	0.000533	-10437.545
56386	0.004211	0.013615	0.001340	0.003824	0.001882	0.000846	0.000562	-10453.135
56388	0.004211	0.013615	0.001340	0.003824	0.002073	0.000846	0.000511	-10454.043
56390	0.003692	0.011939	0.001175	0.003353	0.001817	0.000742	0.000448	-10435.188
56392	0.004221	0.013646	0.001343	0.004363	0.002077	0.000848	0.000512	-10435.761
56394	0.004221	0.013646	0.001343	0.004363	0.001959	0.000848	0.000543	-10418.817
56396	0.003705	0.012343	0.001179	0.003700	0.001287	0.000745	0.000477	-10453.150
56398	0.003705	0.012343	0.001179	0.003700	0.001369	0.000745	0.000448	-10453.766
56400	0.004222	0.014067	0.001344	0.003810	0.001561	0.000855	0.000511	-10428.821
56402	0.004797	0.015981	0.001889	0.004328	0.001773	0.000971	0.000580	-10428.382
56404	0.004797	0.015505	0.001889	0.004444	0.001928	0.000961	0.000534	-10440.527
56406	0.005117	0.016539	0.002015	0.004528	0.002056	0.001046	0.000569	-10423.311
56408	0.005404	0.017468	0.002128	0.004752	0.002172	0.001047	0.000601	-10412.707
56410	0.005256	0.018726	0.002227	0.004718	0.002273	0.001126	0.000629	-10407.123
56412	0.005256	0.018726	0.002227	0.004549	0.002131	0.001145	0.000671	-10412.677
56414	0.005256	0.018283	0.001855	0.004549	0.002131	0.001145	0.000671	-10411.210
56416	0.006127	0.021311	0.002162	0.006046	0.002484	0.001267	0.000782	-10411.991
56418	0.005254	0.018274	0.001854	0.005185	0.002130	0.001086	0.000670	-10410.207
56420	0.005254	0.018613	0.001854	0.005567	0.001749	0.001086	0.000670	-10430.770
56422	0.005254	0.018984	0.001854	0.005567	0.001761	0.001086	0.000666	-10404.987
56424	0.005188	0.018748	0.001831	0.004748	0.001884	0.001073	0.000607	-10420.616
56426	0.006259	0.022958	0.002209	0.005928	0.002272	0.001259	0.000732	-10413.847
56428	0.006259	0.022958	0.002209	0.006184	0.002272	0.001237	0.000732	-10433.760
56430	0.006259	0.022958	0.002209	0.006184	0.002185	0.001237	0.000762	-10429.682
56432	0.005337	0.019837	0.001884	0.004494	0.001863	0.001125	0.000649	-10416.710
56434	0.005050	0.018770	0.001782	0.004530	0.001763	0.001037	0.000614	-10422.047
56436	0.005050	0.018874	0.001782	0.004530	0.001699	0.001037	0.000590	-10418.386
56438	0.005050	0.018874	0.001782	0.004530	0.001593	0.001037	0.000630	-10430.874
56440	0.005366	0.019568	0.001894	0.004814	0.001693	0.001102	0.000669	-10405.942
56442	0.005366	0.020090	0.001894	0.005150	0.001693	0.001074	0.000669	-10412.284
56444	0.005366	0.020090	0.001894	0.005150	0.001693	0.001074	0.000669	-10417.409
56446	0.005633	0.022489	0.002624	0.005357	0.001895	0.001202	0.000749	-10412.017
56448	0.004538	0.018120	0.002114	0.004156	0.001523	0.000983	0.000605	-10405.246
56450	0.004538	0.018120	0.002114	0.004156	0.001523	0.000983	0.000605	-10402.386
56452	0.004611	0.016626	0.001974	0.003880	0.001422	0.000917	0.000565	-10411.677
56454	0.004611	0.016626	0.001974	0.003880	0.001511	0.000917	0.000531	-10414.063
56456	0.003950	0.014599	0.001691	0.003324	0.001158	0.000786	0.000509	-10397.318
56458	0.004881	0.016923	0.001961	0.003511	0.001244	0.000942	0.000637	-10424.016
56460	0.004881	0.017361	0.001961	0.003983	0.001244	0.000906	0.000637	-10393.533
56462	0.004814	0.017124	0.001934	0.003281	0.001227	0.000946	0.000628	-10414.379
56464	0.004778	0.017789	0.001919	0.003257	0.001162	0.000939	0.000653	-10418.718
56466	0.004453	0.017606	0.001919	0.003257	0.001280	0.000939	0.000593	-10408.540
56468	0.004453	0.017509	0.001919	0.003680	0.001280	0.000939	0.000593	-10444.581
56470	0.004754	0.018691	0.002049	0.004133	0.001184	0.001003	0.000633	-10421.384
56472	0.005273	0.018691	0.002049	0.004133	0.001184	0.001003	0.000633	-10402.009
56474	0.005138	0.018212	0.001996	0.004446	0.001115	0.000977	0.000638	-10442.500
56476	0.005688	0.020166	0.002210	0.005211	0.001212	0.001061	0.000719	-10414.458
56478	0.005530	0.020166	0.002210	0.004811	0.001217	0.001061	0.000716	-10435.139
56480	0.005530	0.020166	0.002210	0.004068	0.001217	0.001124	0.000716	-10417.875
56482	0.005530	0.020166	0.002210	0.004776	0.001217	0.001064	0.000716	-10442.250
56484	0.005530	0.020166	0.002586	0.004506	0.001217	0.001084	0.000716	-10442.778
56486	0.005530	0.019777	0.002586	0.004332	0.001194	0.001099	0.000730	-10436.805
56488	0.005356	0.019155	0.002505	0.004196	0.001157	0.001064	0.000707	-10408.298
56490	0.005356	0.019155	0.002505	0.004196	0.001157	0.001064	0.000707	-10439.695
56492	0.004844	0.017324	0.002265	0.004113	0.000980	0.000963	0.000683	-10435.117
56494	0.004844	0.016844	0.001905	0.004113	0.000980	0.000963	0.000683	-10433.898
56496	0.004844	0.016844	0.001905	0.003750	0.000986	0.000963	0.000679	-10430.694
56498	0.005725	0.019905	0.002252	0.004485	0.001250	0.001124	0.000747	-10418.155
56500	0.005149	0.017904	0.002025	0.004034	0.001125	0.001011	0.000672	-10434.182
56502	0.005451	0.017904	0.002025	0.003982	0.001125	0.001016	0.000672	-10418.770
56504	0.006210	0.019959	0.002307	0.005317	0.001281	0.001100	0.000766	-10433.737
56506	0.006210	0.019959	0.002307	0.005445	0.001281	0.001154	0.000766	-10406.020
56508	0.006615	0.021263	0.002458	0.006265	0.001365	0.001218	0.000816	-10401.196
56510	0.006894	0.021263	0.002357	0.006265	0.001365	0.001218	0.000816	-10410.473
56512	0.006894	0.021263	0.001947	0.006265	0.001365	0.001218	0.000816	-10420.231
56514	0.007575	0.022915	0.002139	0.006884	0.001510	0.001338	0.000890	-10427.875
56516	0.006648	0.020110	0.001877	0.005751	0.001325	0.001169	0.000781	-10417.869
56518	0.006648	0.019624	0.001877	0.006445	0.001325	0.001137	0.000781	-10440.723
56520	0.006648	0.019117	0.002375	0.006445	0.001336	0.001137	0.000775	-10428.266
56522	0.007116	0.020802	0.002659	0.007522	0.001569	0.001257	0.000827	-10430.071
56524	0.007241	0.021169	0.002706	0.007655	0.001597	0.001279	0.000842	-10416.711
56526	0.007241	0.021169	0.003008	0.007662	0.001597	0.001279	0.000842	-10420.184
56528	0.007241	0.020866	0.003008	0.007662	0.001597	0.001279	0.000842	-10421.123
56530	0.006560	0.018904	0.002725	0.008158	0.001447	0.001116	0.000763	-10443.036
56532	0.006560	0.018904	0.002725	0.006709	0.001447	0.001165	0.000763	-10453.866
56534	0.007503	0.022086	0.003117	0.008782	0.001655	0.001274	0.000872	-10444.977
56536	0.006026	0.017739	0.002503	0.007479	0.001329	0.001023	0.000700	-10454.410
56538	0.006653	0.019584	0.002795	0.008257	0.001467	0.001130	0.000773	-10458.872
56540	0.005808	0.017125	0.002440	0.007208	0.001281	0.000986	0.000675	-10453.703
56542	0.005808	0.017491	0.002313	0.005492	0.001281	0.001083	0.000675	-10472.420
56544	0.005808	0.017491	0.002638	0.005492	0.001281	0.001083	0.000675	-10473.660
56546	0.005255	0.015827	0.002387	0.005452	0.001159	0.000980	0.000611	-10454.567
56548	0.005255	0.015827	0.002387	0.005452	0.001126	0.000980	0.000629	-10460.443
56550	0.005255	0.015264	0.002387	0.005189	0.001212	0.000956	0.000584	-10450.532
56552	0.004892	0.013595	0.002182	0.004831	0.001176	0.000890	0.000522	-10466.931
56554	0.004892	0.013531	0.002182	0.005140	0.001155	0.000889	0.000531	-10455.725
56556	0.004737	0.013196	0.002113	0.004978	0.001517	0.000861	0.000514	-10466.228
56558	0.005123	0.012854	0.001927	0.004551	0.001452	0.000853	0.000537	-10452.932
56560	0.004288	0.011296	0.001613	0.003575	0.001268	0.000731	0.000431	-10464.633
56562	0.003900	0.010273	0.001467	0.003251	0.001153	0.000665	0.000392	-10489.161
56564	0.004235	0.011155	0.001593	0.003530	0.001112	0.000722	0.000480	-10458.020
56566	0.004235	0.011155	0.001593	0.003035	0.001112	0.000722	0.000480	-10443.807
56568	0.004235	0.011155	0.001593	0.003035	0.001112	0.000722	0.000480	-10459.884
56570	0.004144	0.011368	0.002051	0.002970	0.001088	0.000706	0.000469	-10462.681
56572	0.004144	0.011368	0.002271	0.002970	0.001088	0.000706	0.000469	-10464.132
56574	0.004988	0.013685	0.002733	0.003673	0.001310	0.000850	0.000565	-10455.926
56576	0.004988	0.013685	0.002733	0.003673	0.001206	0.000850	0.000614	-10447.366
56578	0.004879	0.013385	0.002673	0.003592	0.001179	0.000832	0.000600	-10455.269
56580	0.004292	0.011775	0.002352	0.003160	0.000983	0.000732	0.000557	-10442.146
56582	0.004292	0.011775	0.002027	0.003160	0.000983	0.000732	0.000557	-10443.598
56584	0.004830	0.012085	0.002080	0.003442	0.001009	0.000751	0.000572	-10450.027
56586	0.004830	0.011696	0.002080	0.003442	0.001009	0.000751	0.000572	-10443.089
56588	0.004830	0.011696	0.002080	0.003358	0.001089	0.000751	0.000530	-10443.308
56590	0.005738	0.013895	0.002472	0.004285	0.001293	0.000874	0.000630	-10439.709
56592	0.005738	0.013895	0.002472	0.004285	0.001249	0.000874	0.000652	-10427.139
56594	0.005738	0.013895	0.002388	0.004285	0.001280	0.000874	0.000634	-10462.855
56596	0.005738	0.014450	0.002388	0.003943	0.001280	0.000895	0.000634	-10426.222
56598	0.004779	0.013153	0.002173	0.003589	0.001165	0.000814	0.000577	-10434.816
56600	0.004779	0.013153	0.002173	0.003589	0.001232	0.000814	0.000545	-10412.301
56602	0.004779	0.013741	0.002173	0.003977	0.001287	0.000814	0.000545	-10417.899
56604	0.005496	0.015804	0.002499	0.005542	0.001480	0.000937	0.000627	-10407.844
56606	0.005496	0.015804	0.002499	0.005542	0.001480	0.000937	0.000627	-10415.972
56608	0.004928	0.014171	0.002241	0.004969	0.001327	0.000840	0.000562	-10427.603
56610	0.004928	0.014171	0.002241	0.004969	0.001362	0.000840	0.000548	-10432.076
56612	0.004866	0.013521	0.002432	0.004907	0.001377	0.000829	0.000529	-10414.011
56614	0.005276	0.014660	0.002637	0.006161	0.001493	0.000871	0.000573	-10403.513
56616	0.004965	0.013796	0.002481	0.005686	0.001405	0.000825	0.000540	-10428.064
56618	0.004965	0.013796	0.002481	0.004928	0.001405	0.000869	0.000540	-10435.615
56620	0.005775	0.016047	0.002886	0.005732	0.001634	0.001011	0.000628	-10433.981
56622	0.005039	0.014002	0.002518	0.005067	0.001594	0.000852	0.000490	-10438.484
56624	0.004810	0.015107	0.002779	0.005429	0.001707	0.000912	0.000525	-10414.838
56626	0.005138	0.015706	0.002968	0.005799	0.001824	0.000975	0.000561	-10411.692
56628	0.005138	0.015495	0.002968	0.005799	0.001824	0.000975	0.000561	-10421.701
56630	0.005138	0.015495	0.002968	0.005318	0.001824	0.001012	0.000561	-10422.943
56632	0.004450	0.013419	0.002571	0.003825	0.001580	0.000878	0.000485	-10450.556
56634	0.004796	0.014464	0.002771	0.003635	0.001703	0.000969	0.000523	-10449.438
56636	0.004764	0.014464	0.002771	0.004787	0.001703	0.000889	0.000523	-10441.689
56638	0.005173	0.015706	0.003009	0.004818	0.002009	0.001000	0.000523	-10415.918
56640	0.004923	0.014946	0.002863	0.005325	0.001912	0.000889	0.000498	-10402.274
56642	0.004737	0.014380	0.003116	0.005323	0.001497	0.000862	0.000512	-10424.453
56644	0.005488	0.016663	0.003610	0.006168	0.001735	0.000998	0.000593	-10434.442
56646	0.004230	0.014574	0.003494	0.005265	0.001481	0.000852	0.000506	-10415.780
56648	0.004230	0.014574	0.003494	0.004871	0.001821	0.000852	0.000492	-10416.367
56650	0.004554	0.014905	0.003762	0.004568	0.001960	0.000975	0.000530	-10411.983
56652	0.004554	0.014905	0.003762	0.005409	0.001960	0.000906	0.000530	-10416.793
56654	0.005057	0.016552	0.004177	0.006287	0.002188	0.001006	0.000586	-10407.759
56656	0.004255	0.013929	0.003515	0.004716	0.001841	0.000912	0.000493	-10412.904
56658	0.004720	0.015450	0.003899	0.005231	0.002083	0.001011	0.000547	-10430.327
56660	0.004720	0.015450	0.003899	0.004827	0.002083	0.001050	0.000547	-10423.666
56662	0.004720	0.015450	0.003899	0.004597	0.002083	0.001075	0.000547	-10443.935
56664	0.003999	0.013090	0.003304	0.004309	0.002103	0.000868	0.000463	-10439.205
56666	0.004175	0.013343	0.002945	0.004687	0.002196	0.000929	0.000484	-10415.258
56668	0.003636	0.011618	0.002564	0.004016	0.001912	0.000809	0.000421	-10406.296
56670	0.003636	0.011618	0.002564	0.004027	0.001912	0.000798	0.000421	-10424.688
56672	0.004287	0.013496	0.003024	0.004568	0.002255	0.000958	0.000497	-10417.742
56674	0.004481	0.014812	0.003319	0.005601	0.002760	0.000993	0.000489	-10423.061
56676	0.004481	0.014699	0.003319	0.005331	0.002669	0.001018	0.000505	-10410.446
56678	0.004551	0.014927	0.003370	0.005707	0.002547	0.001007	0.000546	-10406.921
56680	0.004292	0.014078	0.003178	0.005383	0.002402	0.000950	0.000515	-10413.369
56682	0.004292	0.014078	0.003178	0.005383	0.002402	0.000950	0.000515	-10417.363
56684	0.003738	0.012260	0.002768	0.004435	0.002214	0.000849	0.000424	-10423.493
56686	0.004404	0.014447	0.003262	0.005343	0.002609	0.000964	0.000500	-10424.443
56688	0.004126	0.013534	0.002664	0.005005	0.002214	0.000903	0.000516	-10415.634
56690	0.003711	0.012172	0.002396	0.004502	0.002201	0.000812	0.000420	-10429.218
56692	0.003711	0.012172	0.001986	0.004849	0.002493	0.000812	0.000445	-10418.634
56694	0.003711	0.012172	0.001986	0.004849	0.002493	0.000812	0.000445	-10398.936
56696	0.003711	0.012172	0.002365	0.004296	0.002493	0.000859	0.000445	-10402.099
56698	0.003711	0.012172	0.002365	0.004791	0.002493	0.000817	0.000445	-10409.109
56700	0.003407	0.011175	0.002033	0.003895	0.002289	0.000750	0.000409	-10404.161
56702	0.002991	0.009811	0.001785	0.003419	0.002010	0.000658	0.000359	-10410.590
56704	0.002991	0.009339	0.001785	0.003419	0.002010	0.000658	0.000359	-10409.101
56706	0.002743	0.009339	0.001785	0.003419	0.002010	0.000658	0.000359	-10416.465
56708	0.003041	0.010858	0.001979	0.003790	0.002228	0.000730	0.000398	-10396.475
56710	0.002405	0.008589	0.001565	0.002525	0.001762	0.000588	0.000315	-10414.446
56712	0.002971	0.010611	0.001746	0.003800	0.002177	0.000666	0.000389	-10398.386
56714	0.002847	0.010167	0.001673	0.003641	0.002086	0.000638	0.000372	-10401.434
56716	0.002847	0.010167	0.001673	0.003182	0.002086	0.000638	0.000372	-10425.539
56718	0.002847	0.010167	0.001673	0.002718	0.002086	0.000638	0.000372	-10414.690
56720	0.002847	0.010167	0.001673	0.002482	0.001876	0.000606	0.000414	-10412.540
56722	0.002847	0.010167	0.001673	0.002236	0.001876	0.000606	0.000414	-10425.230
56724	0.002847	0.010167	0.001673	0.002236	0.001876	0.000606	0.000414	-10423.682
56726	0.003152	0.011679	0.001852	0.002476	0.002077	0.000671	0.000458	-10405.659
56728	0.003474	0.011296	0.001579	0.002476	0.002199	0.000671	0.000433	-10416.910
56730	0.003474	0.011030	0.001579	0.002476	0.002199	0.000671	0.000433	-10415.693
56732	0.003890	0.012350	0.001768	0.002772	0.002125	0.000752	0.000526	-10439.588
56734	0.003890	0.012238	0.001768	0.002772	0.002125	0.000752	0.000526	-10416.401
56736	0.003796	0.011942	0.001725	0.002705	0.002264	0.000733	0.000470	-10413.421
56738	0.003796	0.011707	0.001725	0.002705	0.002264	0.000733	0.000470	-10412.506
56740	0.003796	0.011707	0.001725	0.002705	0.002156	0.000733	0.000494	-10412.330
56742	0.003588	0.011067	0.001631	0.002552	0.002038	0.000693	0.000467	-10419.912
56744	0.004051	0.011740	0.001841	0.002880	0.002300	0.000783	0.000527	-10422.895
56746	0.003803	0.011023	0.001729	0.002420	0.002094	0.000735	0.000510	-10420.897
56748	0.004257	0.012336	0.001935	0.002709	0.002344	0.000822	0.000571	-10399.009
56750	0.004257	0.012336	0.001935	0.002709	0.002344	0.000822	0.000571	-10409.620
56752	0.004906	0.014219	0.001831	0.003583	0.002443	0.000948	0.000658	-10407.802
56754	0.004668	0.012261	0.001628	0.003085	0.002172	0.000851	0.000585	-10409.776
56756	0.005521	0.014503	0.001926	0.003649	0.002570	0.001007	0.000693	-10429.668
56758	0.005521	0.014124	0.001821	0.003989	0.002570	0.000987	0.000693	-10391.090
56760	0.004773	0.012211	0.002033	0.003449	0.002639	0.000854	0.000599	-10423.471
56762	0.004773	0.012211	0.002033	0.003449	0.002639	0.000854	0.000599	-10432.124
56764	0.004394	0.011240	0.001871	0.003175	0.002429	0.000786	0.000551	-10424.642
56766	0.004394	0.011240	0.001871	0.003175	0.002429	0.000786	0.000551	-10428.163
56768	0.004394	0.010834	0.001871	0.003175	0.002559	0.000786	0.000523	-10424.665
56770	0.004394	0.010834	0.001871	0.002827	0.002559	0.000818	0.000523	-10429.850
56772	0.004394	0.010834	0.001871	0.002827	0.002559	0.000818	0.000523	-10413.546
56774	0.004394	0.010739	0.001871	0.002827	0.002476	0.000818	0.000541	-10402.496
56776	0.004967	0.011729	0.002044	0.002930	0.003290	0.000893	0.000591	-10389.703
56778	0.004967	0.012209	0.002044	0.002930	0.003290	0.000893	0.000591	-10407.293
56780	0.004487	0.011031	0.001334	0.002889	0.002973	0.000784	0.000534	-10431.037
56782	0.004487	0.011031	0.001334	0.002508	0.002763	0.000784	0.000534	-10406.969
56784	0.004487	0.011031	0.001334	0.002508	0.002763	0.000784	0.000534	-10432.402
56786	0.005097	0.012888	0.001911	0.002849	0.003567	0.000891	0.000533	-10400.204
56788	0.005006	0.012658	0.001877	0.002799	0.003873	0.000875	0.000524	-10428.129
56790	0.004916	0.011851	0.001843	0.002748	0.003815	0.000859	0.000513	-10408.512
56792	0.005074	0.012232	0.001903	0.002836	0.003938	0.000887	0.000529	-10440.675
56794	0.005074	0.012401	0.001505	0.003433	0.003938	0.000887	0.000529	-10393.205
56796	0.004583	0.012444	0.001898	0.002924	0.003951	0.000890	0.000531	-10417.163
56798	0.004583	0.012975	0.001898	0.002924	0.004374	0.000890	0.000480	-10403.512
56800	0.004583	0.013257	0.001898	0.002924	0.003960	0.000890	0.000534	-10414.407
56802	0.004316	0.011913	0.001788	0.003186	0.003729	0.000838	0.000503	-10417.439
56804	0.004316	0.011913	0.001788	0.003186	0.003686	0.000838	0.000509	-10421.477
56806	0.004897	0.013182	0.002028	0.003615	0.004601	0.000951	0.000525	-10432.408
56808	0.004897	0.013182	0.002028	0.003615	0.004019	0.000951	0.000600	-10414.152
56810	0.004897	0.013182	0.002538	0.003401	0.003811	0.000973	0.000567	-10419.899
56812	0.005874	0.016398	0.003045	0.004977	0.004572	0.001079	0.000680	-10432.448
56814	0.005874	0.016398	0.002847	0.004977	0.004267	0.001079	0.000680	-10425.454
56816	0.005107	0.014907	0.002631	0.004600	0.003944	0.000997	0.000628	-10419.768
56818	0.005349	0.014907	0.002631	0.004083	0.003730	0.001044	0.000664	-10401.886
56820	0.005965	0.016241	0.002934	0.004553	0.004159	0.001164	0.000741	-10423.487
56822	0.005965	0.016241	0.002934	0.004933	0.004159	0.001164	0.000741	-10404.567
56824	0.005089	0.013855	0.002503	0.004415	0.003834	0.000972	0.000585	-10401.585
56826	0.004880	0.013665	0.002400	0.004233	0.003799	0.000932	0.000543	-10412.429
56828	0.004880	0.013665	0.002400	0.004438	0.003586	0.000915	0.000543	-10407.418
56830	0.004880	0.013226	0.002829	0.004027	0.003586	0.000952	0.000543	-10403.715
56832	0.004880	0.013226	0.002829	0.004027	0.003586	0.000952	0.000543	-10403.567
56834	0.004880	0.013468	0.002420	0.004027	0.003586	0.000952	0.000543	-10425.781
56836	0.004302	0.011487	0.002133	0.003550	0.003444	0.000840	0.000479	-10420.295
56838	0.004302	0.011860	0.002133	0.003550	0.003444	0.000840	0.000479	-10417.008
56840	0.005662	0.014215	0.002613	0.004348	0.004219	0.001028	0.000586	-10425.367
56842	0.005562	0.013964	0.002567	0.004271	0.004144	0.001010	0.000576	-10422.202
56844	0.005562	0.013374	0.002567	0.004271	0.004144	0.001010	0.000576	-10422.120
56846	0.004953	0.011909	0.001773	0.003595	0.003690	0.000922	0.000513	-10416.205
56848	0.004953	0.011485	0.001773	0.004036	0.003690	0.000877	0.000513	-10402.454
56850	0.005339	0.012382	0.001911	0.004033	0.003978	0.001008	0.000553	-10399.728
56852	0.004436	0.010288	0.001588	0.003351	0.003306	0.000837	0.000459	-10390.718
56854	0.004258	0.009875	0.001524	0.003217	0.003137	0.000804	0.000446	-10416.965
56856	0.004258	0.010134	0.001524	0.003217	0.003137	0.000804	0.000446	-10424.418
56858	0.005815	0.013839	0.002568	0.004180	0.004884	0.001122	0.000609	-10439.462
56860	0.006104	0.015042	0.002696	0.003863	0.005249	0.001252	0.000624	-10437.084
56862	0.006104	0.015042	0.002696	0.004314	0.004575	0.001186	0.000669	-10413.219
56864	0.006104	0.015042	0.002696	0.004828	0.004665	0.001186	0.000656	-10419.824
56866	0.006104	0.015042	0.002696	0.005053	0.004255	0.001142	0.000647	-10436.488
56868	0.005357	0.013202	0.002366	0.004946	0.003734	0.001002	0.000568	-10437.389
56870	0.006136	0.015121	0.002467	0.005665	0.004277	0.001148	0.000651	-10451.041
56872	0.005171	0.012742	0.002079	0.004774	0.003397	0.000967	0.000582	-10447.653
56874	0.004513	0.011121	0.001814	0.004166	0.003146	0.000844	0.000479	-10438.282
56876	0.004513	0.011121	0.001814	0.004166	0.003355	0.000844	0.000479	-10415.439
56878	0.004077	0.010047	0.001639	0.003764	0.003564	0.000763	0.000432	-10439.286
56880	0.004164	0.010261	0.001674	0.003645	0.003682	0.000806	0.000437	-10416.349
56882	0.004686	0.011548	0.001884	0.004209	0.004144	0.000877	0.000491	-10437.805
56884	0.004686	0.011548	0.001884	0.004484	0.004013	0.000876	0.000507	-10418.709
56886	0.004686	0.011548	0.001884	0.004484	0.004013	0.000876	0.000507	-10426.117
56888	0.004686	0.011548	0.001884	0.004484	0.004013	0.000876	0.000507	-10413.640
56890	0.004686	0.011316	0.001884	0.004484	0.004013	0.000876	0.000507	-10424.418
56892	0.004686	0.011316	0.001884	0.004484	0.004045	0.000876	0.000503	-10435.713
56894	0.004948	0.011929	0.001986	0.004727	0.004264	0.000923	0.000531	-10419.211
56896	0.004948	0.011929	0.001986	0.004662	0.003963	0.000879	0.000571	-10408.712
56898	0.004685	0.011653	0.002212	0.004414	0.003752	0.000833	0.000541	-10439.211
56900	0.004685	0.011653	0.002212	0.004414	0.003591	0.000833	0.000565	-10405.512
56902	0.004456	0.011082	0.002154	0.004198	0.003818	0.000792	0.000480	-10437.542
56904	0.004456	0.011082	0.002154	0.003786	0.003818	0.000792	0.000480	-10429.609
56906	0.004099	0.011082	0.002570	0.004051	0.003406	0.000792	0.000480	-10426.206
56908	0.004099	0.011082	0.002570	0.004051	0.003406	0.000792	0.000480	-10432.944
56910	0.004647	0.012563	0.002913	0.004907	0.003853	0.000875	0.000546	-10425.320
56912	0.004647	0.012563	0.002913	0.004907	0.003853	0.000875	0.000546	-10425.943
56914	0.004647	0.012563	0.003200	0.004907	0.003853	0.000875	0.000546	-10418.380
56916	0.003678	0.010350	0.002688	0.004122	0.003237	0.000735	0.000459	-10404.808
56918	0.003678	0.010350	0.002688	0.004122	0.002672	0.000735	0.000469	-10406.852
56920	0.004067	0.011445	0.002973	0.004359	0.002955	0.000827	0.000519	-10399.897
56922	0.004067	0.011445	0.002973	0.004359	0.003065	0.000827	0.000500	-10381.873
56924	0.004067	0.011829	0.002973	0.004292	0.003065	0.000806	0.000500	-10393.630
56926	0.003996	0.011329	0.002921	0.004217	0.003012	0.000792	0.000491	-10381.860
56928	0.003957	0.011217	0.002892	0.004176	0.002982	0.000784	0.000487	-10375.638
56930	0.003344	0.009481	0.002445	0.003529	0.002521	0.000663	0.000411	-10422.054
56932	0.003173	0.008994	0.002319	0.003348	0.002391	0.000629	0.000390	-10430.362
56934	0.003730	0.010574	0.002726	0.003936	0.002811	0.000739	0.000459	-10413.510
56936	0.003414	0.009481	0.002496	0.003603	0.002695	0.000677	0.000401	-10408.186
56938	0.003414	0.009120	0.002496	0.003603	0.002695	0.000677	0.000401	-10388.343
56940	0.003981	0.010634	0.002910	0.004202	0.002924	0.000789	0.000502	-10421.068
56942	0.003425	0.009506	0.002110	0.003615	0.002516	0.000679	0.000432	-10404.044
56944	0.003425	0.009506	0.002110	0.003615	0.002615	0.000679	0.000416	-10427.140
56946	0.003425	0.009506	0.002110	0.003615	0.002697	0.000679	0.000403	-10435.815
56948	0.003927	0.010900	0.002420	0.004616	0.002684	0.000778	0.000462	-10419.161
56950	0.003927	0.011423	0.002420	0.004616	0.002666	0.000778	0.000465	-10419.117
56952	0.003570	0.011423	0.002420	0.004616	0.003005	0.000778	0.000465	-10417.229
56954	0.004220	0.014020	0.002861	0.005457	0.002731	0.000920	0.000550	-10395.038
56956	0.004220	0.014020	0.002459	0.005025	0.002731	0.000920	0.000550	-10393.793
56958	0.004220	0.014210	0.002964	0.005025	0.002754	0.000920	0.000546	-10402.563
56960	0.004108	0.013833	0.002885	0.004892	0.002680	0.000896	0.000531	-10409.176
56962	0.004108	0.013406	0.003471	0.004892	0.002680	0.000896	0.000531	-10418.268
56964	0.003614	0.011794	0.003053	0.004304	0.002131	0.000788	0.000517	-10403.244
56966	0.003770	0.012302	0.003185	0.004489	0.002490	0.000822	0.000482	-10402.694
56968	0.003770	0.012302	0.003185	0.004489	0.002304	0.000822	0.000521	-10398.270
56970	0.003595	0.011731	0.003037	0.004281	0.002197	0.000784	0.000496	-10404.553
56972	0.003939	0.012148	0.003037	0.004281	0.002197	0.000784	0.000496	-10406.688
56974	0.003375	0.010408	0.002602	0.003668	0.001882	0.000671	0.000425	-10397.451
56976	0.003375	0.010408	0.002602	0.003668	0.001718	0.000671	0.000466	-10404.388
56978	0.003375	0.010408	0.002602	0.003668	0.001873	0.000671	0.000427	-10401.776
56980	0.003896	0.012016	0.002750	0.003875	0.002163	0.000775	0.000493	-10408.458
56982	0.003896	0.012229	0.003020	0.003875	0.002057	0.000775	0.000456	-10405.664
56984	0.004277	0.012229	0.003020	0.003875	0.001701	0.000775	0.000552	-10415.518
56986	0.003788	0.011195	0.002675	0.003651	0.001628	0.000687	0.000453	-10423.034
56988	0.003596	0.010628	0.002539	0.003466	0.001545	0.000652	0.000430	-10426.564
56990	0.003845	0.010897	0.002715	0.003706	0.001652	0.000697	0.000459	-10427.070
56992	0.003930	0.011139	0.002151	0.003788	0.001689	0.000712	0.000469	-10398.654
56994	0.003868	0.010164	0.002151	0.003061	0.001689	0.000712	0.000469	-10416.845
