Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
51644	0.004368	0.016607	0.001906	0.005255	0.002936	0.001041	0.000637	-10427.921
51646	0.004368	0.016607	0.001906	0.004965	0.002936	0.001064	0.000637	-10418.556
51648	0.004368	0.016162	0.001906	0.004965	0.002862	0.001064	0.000654	-10409.151
51650	0.004368	0.016162	0.001906	0.005685	0.002851	0.001048	0.000656	-10406.241
51652	0.004368	0.016370	0.001906	0.005332	0.002408	0.001034	0.000672	-10396.655
51654	0.004368	0.016370	0.001906	0.005392	0.002495	0.001064	0.000648	-10405.295
51656	0.004368	0.016370	0.001906	0.004676	0.002638	0.001087	0.000679	-10403.390
51658	0.003808	0.014272	0.001662	0.004077	0.002300	0.000947	0.000592	-10416.104
51660	0.003661	0.014288	0.001664	0.004081	0.002357	0.000949	0.000579	-10398.597
51662	0.003661	0.014288	0.001664	0.003998	0.002357	0.000916	0.000579	-10414.771
51664	0.003802	0.014830	0.001727	0.004151	0.002190	0.000951	0.000601	-10419.754
51666	0.003802	0.014830	0.001722	0.004740	0.002554	0.000951	0.000570	-10417.739
51668	0.003299	0.012867	0.001790	0.004491	0.002275	0.000825	0.000482	-10439.554
51670	0.003299	0.012867	0.001790	0.004491	0.002275	0.000825	0.000482	-10436.104
51672	0.003534	0.013785	0.001917	0.004788	0.002358	0.000886	0.000533	-10421.474
51674	0.003001	0.011707	0.001628	0.003727	0.001898	0.000752	0.000453	-10418.764
51676	0.003076	0.011999	0.001669	0.003820	0.002027	0.000771	0.000446	-10425.290
51678	0.003076	0.011999	0.001344	0.003528	0.002415	0.000798	0.000446	-10416.275
51680	0.003076	0.011999	0.001344	0.003742	0.002337	0.000778	0.000460	-10415.460
51682	0.003399	0.013257	0.001485	0.004134	0.002582	0.000859	0.000509	-10419.608
51684	0.003399	0.013257	0.001485	0.003906	0.002582	0.000880	0.000509	-10422.870
51686	0.003399	0.013257	0.001485	0.003815	0.002613	0.000854	0.000503	-10403.548
51688	0.003997	0.015593	0.001747	0.004903	0.003225	0.000968	0.000563	-10416.885
51690	0.003997	0.015593	0.001747	0.004462	0.003331	0.000968	0.000546	-10412.560
51692	0.004049	0.015793	0.001770	0.004336	0.003231	0.000997	0.000577	-10411.727
51694	0.003504	0.013669	0.001894	0.003954	0.002285	0.000844	0.000523	-10427.250
51696	0.004017	0.015966	0.002171	0.004533	0.002775	0.000967	0.000566	-10416.314
51698	0.004017	0.015966	0.002171	0.004150	0.002889	0.001006	0.000544	-10453.144
51700	0.004017	0.016006	0.002171	0.005028	0.003425	0.000963	0.000544	-10445.376
51702	0.003776	0.015042	0.002041	0.004726	0.003219	0.000905	0.000511	-10423.925
51704	0.003492	0.013911	0.001887	0.004094	0.002975	0.000862	0.000473	-10421.417
51706	0.003162	0.012652	0.001709	0.003531	0.002694	0.000818	0.000428	-10447.353
51708	0.003238	0.012957	0.001750	0.003440	0.002759	0.000858	0.000439	-10446.535
51710	0.002863	0.011455	0.001547	0.003223	0.002439	0.000738	0.000388	-10432.061
51712	0.002863	0.011455	0.001547	0.003530	0.002439	0.000707	0.000388	-10435.235
51714	0.002863	0.011101	0.001547	0.003530	0.002439	0.000707	0.000388	-10432.215
51716	0.002742	0.010631	0.001482	0.003108	0.002332	0.000704	0.000371	-10415.935
51718	0.002742	0.010307	0.001482	0.003328	0.002268	0.000682	0.000363	-10455.746
51720	0.003176	0.011941	0.001717	0.003660	0.002627	0.000810	0.000421	-10439.563
51722	0.003330	0.011941	0.001717	0.003660	0.002346	0.000810	0.000421	-10440.207
51724	0.003330	0.011422	0.001717	0.003925	0.002346	0.000808	0.000421	-10410.742
51726	0.002979	0.010538	0.001536	0.004234	0.002099	0.000715	0.000377	-10400.626
51728	0.002989	0.011043	0.001541	0.004258	0.002106	0.000717	0.000378	-10428.493
51730	0.003608	0.013791	0.001860	0.004792	0.002481	0.000922	0.000467	-10418.897
51732	0.003608	0.014162	0.001860	0.004642	0.002326	0.000898	0.000498	-10407.308
51734	0.003821	0.014999	0.001970	0.004916	0.002464	0.000951	0.000528	-10395.567
51736	0.003821	0.014999	0.001970	0.005228	0.002636	0.000924	0.000494	-10379.178
51738	0.003206	0.012583	0.001653	0.004044	0.002211	0.000805	0.000414	-10392.760
51740	0.003206	0.012583	0.001653	0.003746	0.002211	0.000788	0.000414	-10398.611
51742	0.003324	0.013046	0.001714	0.004245	0.002175	0.000784	0.000452	-10407.299
51744	0.003324	0.013046	0.001714	0.004245	0.001995	0.000784	0.000437	-10397.004
51746	0.003247	0.012747	0.001674	0.004147	0.001949	0.000766	0.000427	-10391.017
51748	0.003593	0.014104	0.001852	0.004589	0.002198	0.000847	0.000464	-10409.633
51750	0.003593	0.013855	0.001852	0.004532	0.002375	0.000815	0.000429	-10389.347
51752	0.004088	0.015762	0.002108	0.004869	0.002626	0.000953	0.000502	-10425.747
51754	0.003380	0.013031	0.001742	0.003739	0.002106	0.000785	0.000428	-10417.585
51756	0.003380	0.012828	0.001742	0.003739	0.002106	0.000785	0.000428	-10416.091
51758	0.003673	0.013942	0.001894	0.004430	0.002289	0.000821	0.000465	-10422.717
51760	0.003673	0.013557	0.001894	0.004137	0.002520	0.000848	0.000423	-10423.623
51762	0.003673	0.013557	0.001484	0.004495	0.002057	0.000814	0.000453	-10444.365
51764	0.003673	0.013557	0.001484	0.004419	0.002057	0.000820	0.000453	-10430.422
51766	0.003673	0.013318	0.001484	0.004663	0.002051	0.000801	0.000454	-10432.991
51768	0.003673	0.013318	0.001484	0.004691	0.002051	0.000799	0.000454	-10432.760
51770	0.004234	0.015350	0.001771	0.005739	0.002515	0.000896	0.000492	-10436.547
51772	0.004141	0.017047	0.001915	0.005738	0.002831	0.001001	0.000511	-10433.589
51774	0.003553	0.014630	0.001644	0.005300	0.002627	0.000829	0.000406	-10429.267
51776	0.004046	0.016659	0.001872	0.005141	0.002991	0.000979	0.000462	-10422.475
51778	0.004046	0.017026	0.001872	0.004874	0.002952	0.000949	0.000468	-10419.351
51780	0.003916	0.016819	0.001812	0.004717	0.002715	0.000919	0.000477	-10421.545
51782	0.004598	0.018975	0.002127	0.005918	0.003303	0.001046	0.000540	-10443.082
51784	0.004012	0.016096	0.001856	0.004527	0.002837	0.000939	0.000479	-10434.822
51786	0.004599	0.018775	0.002128	0.004814	0.003253	0.001118	0.000549	-10430.595
51788	0.004599	0.018352	0.002128	0.005598	0.003394	0.001058	0.000526	-10425.708
51790	0.004252	0.017639	0.002128	0.005928	0.003092	0.001068	0.000526	-10435.688
51792	0.004252	0.018081	0.002128	0.005640	0.003159	0.001096	0.000515	-10425.030
51794	0.004016	0.017079	0.002010	0.005371	0.002811	0.001073	0.000516	-10424.639
51796	0.003477	0.014783	0.001740	0.004598	0.002315	0.000932	0.000470	-10423.287
51798	0.003477	0.014783	0.001740	0.004704	0.002437	0.000921	0.000446	-10407.704
51800	0.003795	0.015802	0.001907	0.005944	0.002672	0.000941	0.000489	-10417.862
51802	0.003423	0.014253	0.001403	0.004730	0.002410	0.000903	0.000441	-10415.651
51804	0.003850	0.016400	0.001578	0.006143	0.002711	0.000986	0.000496	-10405.405
51806	0.003850	0.015532	0.001578	0.006143	0.002897	0.000986	0.000464	-10407.371
51808	0.003850	0.014983	0.001578	0.005701	0.002785	0.001025	0.000483	-10410.507
51810	0.004571	0.017787	0.001873	0.006464	0.003418	0.001223	0.000554	-10406.201
51812	0.004047	0.015749	0.001659	0.005430	0.003062	0.001058	0.000485	-10396.460
51814	0.004047	0.015749	0.001659	0.005837	0.003196	0.001087	0.000485	-10429.461
51816	0.003792	0.013621	0.001554	0.005128	0.002863	0.001056	0.000475	-10438.026
51818	0.003792	0.014022	0.001554	0.004645	0.002809	0.001032	0.000485	-10405.739
51820	0.004312	0.015470	0.001767	0.005251	0.003678	0.001177	0.000478	-10388.923
51822	0.003747	0.013801	0.001580	0.004563	0.003196	0.001023	0.000416	-10413.324
51824	0.003747	0.014032	0.001580	0.004820	0.002962	0.000991	0.000449	-10443.147
51826	0.003747	0.014032	0.001580	0.005336	0.003123	0.000990	0.000425	-10417.927
51828	0.003747	0.014032	0.001580	0.005350	0.002749	0.000988	0.000425	-10411.548
51830	0.003519	0.012933	0.001484	0.005283	0.002582	0.000902	0.000400	-10415.753
51832	0.004220	0.015949	0.001780	0.005761	0.003096	0.001082	0.000479	-10388.848
51834	0.003786	0.014310	0.001597	0.005049	0.002652	0.000971	0.000450	-10400.899
51836	0.004201	0.015326	0.001772	0.005602	0.003172	0.001077	0.000502	-10402.581
51838	0.004850	0.017694	0.001579	0.006912	0.003662	0.001201	0.000579	-10407.794
51840	0.004850	0.017694	0.001579	0.006413	0.003662	0.001231	0.000579	-10410.563
51842	0.005379	0.019622	0.001751	0.007365	0.003920	0.001340	0.000666	-10411.079
51844	0.004776	0.017185	0.001555	0.006540	0.003352	0.001190	0.000614	-10404.076
51846	0.004156	0.014954	0.001353	0.005210	0.003160	0.001082	0.000532	-10418.873
51848	0.004156	0.014954	0.001353	0.005833	0.003160	0.001051	0.000532	-10398.441
51850	0.004156	0.014954	0.001353	0.005393	0.002976	0.001093	0.000565	-10409.068
51852	0.004050	0.014571	0.001318	0.005105	0.003286	0.001080	0.000550	-10427.100
51854	0.004050	0.014571	0.001318	0.005105	0.003475	0.001080	0.000565	-10438.612
51856	0.004602	0.014571	0.001318	0.005206	0.003286	0.001070	0.000598	-10463.557
51858	0.004602	0.014571	0.001318	0.004062	0.002976	0.001082	0.000598	-10443.341
51860	0.004237	0.013416	0.001731	0.004409	0.002886	0.000973	0.000522	-10431.467
51862	0.004237	0.013416	0.001731	0.004352	0.002886	0.000973	0.000522	-10426.153
51864	0.004237	0.013416	0.001731	0.004463	0.002886	0.001000	0.000522	-10436.497
51866	0.004922	0.015587	0.002011	0.005063	0.003353	0.001142	0.000607	-10429.150
51868	0.004323	0.013687	0.001766	0.004315	0.002546	0.001017	0.000566	-10439.043
51870	0.004310	0.013648	0.001761	0.004303	0.002676	0.001015	0.000535	-10430.527
51872	0.004609	0.014130	0.001883	0.004757	0.003051	0.001068	0.000537	-10414.797
51874	0.004633	0.014545	0.001883	0.004461	0.002974	0.001104	0.000551	-10418.859
51876	0.004164	0.013071	0.001692	0.004009	0.002673	0.000992	0.000495	-10422.666
51878	0.004198	0.013179	0.001706	0.003914	0.003241	0.001018	0.000477	-10439.834
51880	0.004198	0.012568	0.001706	0.004311	0.003328	0.000968	0.000465	-10417.207
51882	0.004403	0.013181	0.001789	0.005668	0.003376	0.000952	0.000486	-10423.376
51884	0.004403	0.013181	0.001789	0.005468	0.003246	0.001003	0.000486	-10404.147
51886	0.004021	0.012038	0.001634	0.004813	0.003125	0.000936	0.000421	-10418.355
51888	0.003464	0.010370	0.001408	0.004030	0.002893	0.000818	0.000399	-10399.976
51890	0.003314	0.009921	0.001347	0.003558	0.002559	0.000816	0.000349	-10412.132
51892	0.003537	0.010587	0.001560	0.004118	0.002725	0.000832	0.000373	-10423.540
51894	0.003835	0.011479	0.001985	0.004465	0.002445	0.000902	0.000405	-10423.574
51896	0.003649	0.010419	0.001889	0.003997	0.002671	0.000886	0.000420	-10417.382
51898	0.003649	0.009875	0.001889	0.004526	0.002671	0.000854	0.000420	-10402.052
51900	0.003310	0.008956	0.001713	0.003782	0.002299	0.000808	0.000402	-10398.286
51902	0.003310	0.008956	0.001713	0.004461	0.002493	0.000743	0.000407	-10397.982
51904	0.003310	0.009375	0.001713	0.004368	0.002493	0.000750	0.000407	-10412.898
51906	0.003310	0.009874	0.001713	0.004497	0.002493	0.000750	0.000407	-10405.629
51908	0.003310	0.009874	0.001713	0.004497	0.002751	0.000750	0.000407	-10411.797
51910	0.003160	0.009427	0.001636	0.004294	0.002627	0.000716	0.000388	-10428.639
51912	0.003592	0.010715	0.002397	0.005033	0.002985	0.000803	0.000441	-10437.536
51914	0.003853	0.011494	0.002807	0.005399	0.003203	0.000861	0.000474	-10412.962
51916	0.003853	0.012010	0.002807	0.004881	0.003203	0.000902	0.000474	-10414.315
51918	0.003948	0.013324	0.002999	0.006045	0.004103	0.000964	0.000523	-10412.292
51920	0.003182	0.010741	0.002418	0.004623	0.003307	0.000796	0.000422	-10446.685
51922	0.003483	0.011755	0.002646	0.004938	0.003620	0.000882	0.000462	-10428.247
51924	0.003252	0.010978	0.002471	0.004726	0.003381	0.000852	0.000431	-10428.500
51926	0.003654	0.012332	0.002776	0.005758	0.004239	0.000921	0.000434	-10416.678
51928	0.003654	0.012332	0.002776	0.005273	0.004083	0.000965	0.000450	-10398.352
51930	0.004215	0.014229	0.003203	0.006084	0.004631	0.001114	0.000529	-10399.146
51932	0.003892	0.013664	0.002957	0.006230	0.004444	0.000973	0.000469	-10382.304
51934	0.003892	0.013664	0.002957	0.005565	0.004532	0.001030	0.000460	-10400.635
51936	0.004318	0.013664	0.002957	0.005667	0.004244	0.001019	0.000492	-10400.670
51938	0.004282	0.013214	0.002932	0.005381	0.004679	0.001011	0.000487	-10415.062
51940	0.004727	0.014587	0.003236	0.005709	0.005165	0.001139	0.000538	-10419.103
51942	0.004727	0.014739	0.003236	0.006184	0.005165	0.001093	0.000538	-10415.103
51944	0.005134	0.014739	0.003236	0.005677	0.004886	0.001093	0.000569	-10417.656
51946	0.005134	0.014739	0.003236	0.006293	0.004886	0.001041	0.000569	-10404.698
51948	0.005134	0.014739	0.003236	0.006311	0.004889	0.001064	0.000569	-10429.502
51950	0.005134	0.014739	0.003236	0.005738	0.004790	0.001132	0.000580	-10411.182
51952	0.005134	0.015199	0.002832	0.006211	0.004991	0.001090	0.000557	-10423.276
51954	0.005134	0.015199	0.002832	0.006599	0.004991	0.001110	0.000557	-10425.360
51956	0.005134	0.015199	0.002832	0.006599	0.004950	0.001110	0.000562	-10390.927
51958	0.005553	0.016441	0.003064	0.007138	0.005354	0.001201	0.000607	-10423.947
51960	0.005553	0.016441	0.003064	0.007779	0.004951	0.001152	0.000607	-10416.902
51962	0.005553	0.016614	0.003064	0.007705	0.005654	0.001186	0.000633	-10421.414
51964	0.005518	0.016614	0.003064	0.006871	0.005654	0.001253	0.000633	-10416.574
51966	0.005518	0.016614	0.002640	0.007570	0.005893	0.001194	0.000607	-10426.828
51968	0.004899	0.014751	0.002399	0.006350	0.005101	0.001119	0.000553	-10414.827
51970	0.005024	0.015871	0.002865	0.006279	0.004932	0.001169	0.000602	-10443.312
51972	0.005024	0.015871	0.002865	0.006528	0.004726	0.001143	0.000628	-10417.451
51974	0.004877	0.013790	0.002490	0.005334	0.004106	0.001022	0.000546	-10427.431
51976	0.004839	0.014167	0.001883	0.005031	0.003803	0.001046	0.000589	-10427.912
51978	0.004839	0.014167	0.001883	0.005031	0.003653	0.001046	0.000613	-10417.699
51980	0.004839	0.014167	0.001883	0.005424	0.003446	0.001015	0.000650	-10396.453
51982	0.005484	0.016054	0.002134	0.005884	0.004116	0.001170	0.000699	-10402.767
51984	0.005484	0.016054	0.002134	0.005884	0.004032	0.001170	0.000714	-10426.561
51986	0.005484	0.016054	0.002134	0.006224	0.004032	0.001145	0.000714	-10426.755
51988	0.005484	0.016054	0.002134	0.005163	0.004200	0.001149	0.000685	-10428.454
51990	0.004815	0.014437	0.001919	0.004401	0.003777	0.001056	0.000616	-10415.101
51992	0.005827	0.017472	0.002323	0.005736	0.004821	0.001237	0.000707	-10403.588
51994	0.005075	0.015217	0.002023	0.005535	0.004082	0.001033	0.000633	-10423.941
51996	0.005075	0.015217	0.002023	0.005535	0.003618	0.001033	0.000667	-10403.491
51998	0.005454	0.014789	0.001631	0.004811	0.002967	0.001046	0.000680	-10402.540
52000	0.005782	0.015677	0.001729	0.005535	0.003145	0.001079	0.000721	-10434.793
52002	0.005782	0.015677	0.001729	0.005598	0.003227	0.001079	0.000702	-10403.941
52004	0.005060	0.014244	0.001513	0.004803	0.002824	0.000973	0.000615	-10399.878
52006	0.004694	0.014244	0.001865	0.004800	0.003086	0.000976	0.000562	-10385.686
52008	0.004694	0.014244	0.001865	0.005219	0.003180	0.000945	0.000580	-10419.061
52010	0.005125	0.015551	0.002036	0.005698	0.003467	0.001031	0.000634	-10426.273
52012	0.005329	0.016169	0.001651	0.005716	0.003165	0.001072	0.000638	-10417.208
52014	0.005329	0.016169	0.001651	0.005448	0.003219	0.001051	0.000627	-10418.017
52016	0.005329	0.016169	0.001651	0.004972	0.003128	0.001090	0.000645	-10389.166
52018	0.005728	0.016652	0.001651	0.005401	0.003417	0.001103	0.000680	-10413.674
52020	0.005919	0.015292	0.001516	0.005215	0.002925	0.000994	0.000670	-10400.794
52022	0.005919	0.015830	0.001516	0.004589	0.002925	0.001029	0.000670	-10426.048
52024	0.005919	0.015830	0.001516	0.004792	0.002925	0.001014	0.000670	-10444.502
52026	0.005462	0.014610	0.001399	0.004016	0.002700	0.000964	0.000618	-10409.328
52028	0.005106	0.013657	0.001308	0.003866	0.002636	0.000892	0.000553	-10426.054
52030	0.004841	0.013060	0.001250	0.003943	0.002361	0.000832	0.000565	-10411.272
52032	0.004980	0.012187	0.001167	0.003923	0.002303	0.000761	0.000504	-10419.191
52034	0.004870	0.011919	0.001141	0.003360	0.002098	0.000775	0.000530	-10415.196
52036	0.005065	0.012394	0.001187	0.003327	0.002105	0.000825	0.000571	-10428.165
52038	0.005682	0.013533	0.001331	0.003568	0.002267	0.000882	0.000667	-10433.943
52040	0.005591	0.013318	0.001310	0.003629	0.002145	0.000868	0.000683	-10420.100
52042	0.005591	0.013318	0.001310	0.003629	0.002223	0.000868	0.000659	-10427.533
52044	0.005591	0.013734	0.001310	0.003629	0.002164	0.000868	0.000677	-10437.531
52046	0.005591	0.013734	0.001310	0.003629	0.002926	0.000868	0.000647	-10445.787
52048	0.004924	0.012094	0.000863	0.003071	0.002577	0.000750	0.000570	-10423.037
52050	0.005155	0.012661	0.000904	0.003215	0.002698	0.000785	0.000596	-10414.046
52052	0.005155	0.012661	0.000904	0.002683	0.002624	0.000819	0.000613	-10437.172
52054	0.005941	0.015036	0.001337	0.003092	0.003125	0.000944	0.000684	-10420.483
52056	0.004925	0.012914	0.001174	0.002559	0.002865	0.000816	0.000575	-10425.746
52058	0.005671	0.014870	0.001352	0.003086	0.003429	0.000928	0.000637	-10424.252
52060	0.005671	0.014508	0.001352	0.003086	0.003134	0.000928	0.000698	-10429.844
52062	0.005275	0.013494	0.001258	0.003120	0.003011	0.000846	0.000628	-10431.357
52064	0.004996	0.013494	0.001258	0.002890	0.003110	0.000864	0.000608	-10436.338
52066	0.004390	0.012047	0.001105	0.002909	0.002516	0.000759	0.000506	-10401.184
52068	0.005087	0.013959	0.001281	0.003463	0.002915	0.000872	0.000586	-10421.051
52070	0.005087	0.013959	0.001281	0.003424	0.002862	0.000875	0.000597	-10428.646
52072	0.005087	0.013959	0.001281	0.003424	0.003278	0.000875	0.000597	-10414.910
52074	0.005087	0.013346	0.001281	0.003424	0.003571	0.000875	0.000548	-10421.103
52076	0.005654	0.014835	0.001423	0.003806	0.003482	0.000972	0.000637	-10424.599
52078	0.006025	0.015507	0.001517	0.004790	0.003927	0.000978	0.000641	-10410.097
52080	0.005233	0.013469	0.001317	0.004160	0.003411	0.000850	0.000557	-10394.971
52082	0.005233	0.013835	0.001317	0.003910	0.003107	0.000867	0.000611	-10413.779
52084	0.005233	0.014372	0.001317	0.004152	0.002919	0.000881	0.000611	-10421.554
52086	0.005233	0.014372	0.001317	0.003945	0.002777	0.000894	0.000643	-10410.072
52088	0.004738	0.013013	0.001193	0.003478	0.002863	0.000815	0.000582	-10413.350
52090	0.004617	0.012681	0.001162	0.003389	0.002653	0.000794	0.000596	-10427.983
52092	0.004027	0.011059	0.001014	0.002956	0.002314	0.000693	0.000520	-10418.424
52094	0.004073	0.012054	0.001025	0.002990	0.002340	0.000701	0.000526	-10417.468
52096	0.004073	0.012054	0.001025	0.002990	0.002340	0.000701	0.000526	-10411.278
52098	0.004073	0.012054	0.001025	0.003244	0.002340	0.000687	0.000526	-10414.001
52100	0.004073	0.012054	0.001025	0.003244	0.002996	0.000687	0.000502	-10399.676
52102	0.004090	0.012004	0.001029	0.002739	0.003008	0.000690	0.000504	-10402.200
52104	0.004862	0.014270	0.001224	0.003256	0.003716	0.000820	0.000576	-10402.221
52106	0.004292	0.012597	0.001080	0.002874	0.003104	0.000724	0.000537	-10405.958
52108	0.004992	0.014653	0.001257	0.003343	0.003654	0.000842	0.000618	-10412.534
52110	0.004992	0.014653	0.001257	0.003343	0.003307	0.000842	0.000606	-10409.402
52112	0.004992	0.014653	0.001257	0.003343	0.003580	0.000842	0.000606	-10388.944
52114	0.005519	0.015608	0.001389	0.003449	0.003277	0.000931	0.000670	-10387.756
52116	0.005177	0.014640	0.001303	0.003557	0.003119	0.000873	0.000619	-10399.219
52118	0.005177	0.014640	0.001303	0.003913	0.003119	0.000873	0.000619	-10385.680
52120	0.005177	0.014640	0.001303	0.003621	0.003261	0.000856	0.000592	-10413.292
52122	0.005177	0.014640	0.001303	0.003161	0.003051	0.000892	0.000633	-10419.047
52124	0.004740	0.012894	0.001652	0.003021	0.002802	0.000817	0.000578	-10402.977
52126	0.004622	0.011488	0.001472	0.002630	0.002496	0.000733	0.000515	-10402.837
52128	0.005613	0.013950	0.001787	0.003611	0.002890	0.000890	0.000656	-10398.275
52130	0.005111	0.012703	0.001628	0.003288	0.002632	0.000810	0.000597	-10411.262
52132	0.005111	0.012703	0.001373	0.003288	0.002632	0.000810	0.000597	-10401.110
52134	0.005163	0.012833	0.001387	0.003638	0.002307	0.000818	0.000620	-10389.636
52136	0.005617	0.012833	0.001387	0.003638	0.002279	0.000818	0.000628	-10408.667
52138	0.005064	0.011571	0.001250	0.003280	0.001966	0.000738	0.000592	-10398.133
52140	0.005064	0.011957	0.001250	0.003280	0.001966	0.000738	0.000592	-10404.541
52142	0.005064	0.011957	0.001250	0.003280	0.002078	0.000738	0.000560	-10402.682
52144	0.005064	0.011957	0.001250	0.003280	0.002078	0.000738	0.000560	-10417.305
52146	0.005924	0.013987	0.001073	0.003226	0.002431	0.000863	0.000655	-10420.114
52148	0.007049	0.016642	0.001277	0.003892	0.002711	0.001023	0.000831	-10405.967
52150	0.006011	0.014192	0.001089	0.003319	0.002312	0.000873	0.000709	-10403.233
52152	0.006011	0.014192	0.001089	0.003319	0.002312	0.000873	0.000709	-10411.655
52154	0.005983	0.013842	0.001089	0.003319	0.002489	0.000873	0.000659	-10404.290
52156	0.005380	0.012447	0.000979	0.002985	0.002238	0.000785	0.000592	-10422.967
52158	0.005380	0.012447	0.000979	0.003503	0.002353	0.000800	0.000563	-10393.863
52160	0.005380	0.012447	0.000979	0.003906	0.002353	0.000800	0.000563	-10400.894
52162	0.005380	0.011905	0.000979	0.003363	0.002458	0.000800	0.000539	-10429.556
52164	0.005609	0.012819	0.001021	0.003506	0.002442	0.000834	0.000590	-10430.565
52166	0.005820	0.013079	0.001059	0.003560	0.002648	0.000871	0.000602	-10419.937
52168	0.006572	0.014770	0.001196	0.004398	0.002996	0.000984	0.000679	-10427.846
52170	0.005806	0.013049	0.001057	0.004630	0.002501	0.000869	0.000635	-10431.412
52172	0.005806	0.013049	0.001057	0.005101	0.002633	0.000869	0.000635	-10434.079
52174	0.005806	0.013049	0.001057	0.004483	0.002615	0.000905	0.000639	-10433.549
52176	0.005806	0.013049	0.001057	0.004452	0.002615	0.000907	0.000639	-10445.875
52178	0.005703	0.013957	0.001359	0.004271	0.002578	0.000938	0.000693	-10433.719
52180	0.005703	0.013957	0.001359	0.004091	0.002544	0.000948	0.000702	-10430.051
52182	0.005703	0.013957	0.001359	0.003861	0.002544	0.000932	0.000702	-10415.158
52184	0.006484	0.016665	0.001590	0.004911	0.003156	0.001068	0.000775	-10410.144
52186	0.006484	0.016332	0.001590	0.004460	0.003159	0.001097	0.000774	-10407.892
52188	0.006484	0.016631	0.001668	0.004460	0.003041	0.001097	0.000805	-10419.800
52190	0.006484	0.017106	0.001418	0.003783	0.003009	0.001097	0.000820	-10436.162
52192	0.006484	0.017106	0.001418	0.003783	0.002961	0.001097	0.000833	-10450.057
52194	0.006484	0.017106	0.001687	0.004122	0.002961	0.001075	0.000833	-10445.201
52196	0.006484	0.016805	0.001687	0.003462	0.002961	0.001122	0.000833	-10418.585
52198	0.007548	0.021026	0.002077	0.005291	0.003811	0.001364	0.000980	-10407.470
52200	0.006549	0.018243	0.001802	0.004826	0.003337	0.001167	0.000843	-10409.479
52202	0.006549	0.018350	0.001802	0.004826	0.003256	0.001167	0.000864	-10410.584
52204	0.007010	0.018642	0.001804	0.005760	0.003260	0.001159	0.000865	-10408.099
52206	0.007829	0.020818	0.002015	0.006029	0.003640	0.001316	0.000966	-10414.630
52208	0.006263	0.016553	0.001612	0.004268	0.002912	0.001090	0.000773	-10419.014
52210	0.006263	0.016342	0.001612	0.004602	0.003267	0.001067	0.000773	-10452.555
52212	0.007111	0.018556	0.001830	0.005226	0.003721	0.001211	0.000875	-10416.433
52214	0.006578	0.017176	0.001694	0.005937	0.003611	0.001085	0.000773	-10426.969
52216	0.006578	0.017176	0.001694	0.005578	0.003629	0.001106	0.000769	-10440.206
52218	0.006578	0.017176	0.001560	0.005578	0.003580	0.001106	0.000779	-10441.526
52220	0.006578	0.017176	0.001560	0.005578	0.003580	0.001106	0.000779	-10447.013
52222	0.006485	0.017176	0.001560	0.004629	0.003580	0.001123	0.000779	-10431.967
52224	0.007065	0.017790	0.001647	0.004608	0.003943	0.001177	0.000788	-10437.518
52226	0.006700	0.016873	0.001562	0.004373	0.003904	0.001119	0.000716	-10432.740
52228	0.006136	0.015420	0.001430	0.003946	0.003460	0.001030	0.000627	-10433.009
52230	0.006136	0.015420	0.001617	0.003995	0.003318	0.001025	0.000654	-10430.982
52232	0.006136	0.015420	0.001617	0.003995	0.003299	0.001025	0.000658	-10425.042
52234	0.006136	0.015783	0.001617	0.003995	0.003240	0.001025	0.000670	-10422.427
52236	0.005956	0.015322	0.001570	0.003924	0.002719	0.000991	0.000638	-10434.990
52238	0.005843	0.015322	0.001570	0.003924	0.002599	0.000991	0.000667	-10422.305
52240	0.006897	0.018085	0.001853	0.004998	0.003165	0.001139	0.000763	-10426.476
52242	0.006962	0.018544	0.001898	0.005190	0.003408	0.001159	0.000709	-10431.979
52244	0.007972	0.021235	0.002173	0.005632	0.003815	0.001355	0.000830	-10449.861
52246	0.007972	0.021611	0.002173	0.005323	0.003701	0.001386	0.000856	-10445.584
52248	0.007181	0.019466	0.001957	0.004799	0.003572	0.001248	0.000720	-10468.733
52250	0.008799	0.023281	0.002195	0.005679	0.003997	0.001499	0.000920	-10443.391
52252	0.008631	0.022836	0.002153	0.005571	0.003348	0.001471	0.000902	-10453.432
52254	0.008811	0.023313	0.002586	0.006019	0.003716	0.001469	0.000927	-10449.060
52256	0.008811	0.023313	0.002586	0.005922	0.003520	0.001433	0.000871	-10453.287
52258	0.008811	0.023313	0.002919	0.006290	0.003330	0.001433	0.000920	-10476.600
52260	0.007408	0.020389	0.002564	0.005852	0.002925	0.001234	0.000809	-10460.963
52262	0.008201	0.022571	0.002310	0.006092	0.003416	0.001396	0.000849	-10442.712
52264	0.008201	0.022571	0.002310	0.005938	0.003416	0.001410	0.000849	-10422.995
52266	0.008201	0.022571	0.002310	0.005915	0.003520	0.001412	0.000823	-10429.340
52268	0.008201	0.022299	0.002310	0.005915	0.003520	0.001412	0.000823	-10412.532
52270	0.008626	0.023963	0.002430	0.006660	0.003269	0.001446	0.000899	-10425.365
52272	0.007644	0.021236	0.002052	0.006380	0.002992	0.001245	0.000771	-10422.942
