Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
37862	0.002026	0.000353	0.001280	0.013814	0.002345	0.007263	0.002362	0.004872	0.004119	0.000878	0.000492	0.000206	0.000141	-10410.977
37864	0.002181	0.000380	0.001377	0.015179	0.002524	0.007778	0.003477	0.005524	0.003632	0.000973	0.000511	0.000218	0.000156	-10400.557
37866	0.001990	0.000347	0.001257	0.013851	0.002303	0.006729	0.003230	0.005041	0.003315	0.000911	0.000462	0.000199	0.000143	-10388.122
37868	0.001990	0.000347	0.001257	0.013851	0.002303	0.006264	0.003164	0.005041	0.003315	0.000944	0.000467	0.000199	0.000143	-10381.910
37870	0.001990	0.000347	0.001257	0.013851	0.002303	0.006218	0.003394	0.005041	0.003865	0.000948	0.000449	0.000199	0.000143	-10387.074
37872	0.001990	0.000347	0.001257	0.013851	0.002303	0.006062	0.003074	0.005041	0.003865	0.000960	0.000475	0.000199	0.000143	-10414.990
37874	0.001990	0.000347	0.001257	0.013851	0.002863	0.006041	0.003536	0.007959	0.003909	0.000962	0.000440	0.000178	0.000141	-10419.929
37876	0.002192	0.000382	0.001384	0.015254	0.003153	0.007006	0.003656	0.008157	0.004900	0.001030	0.000503	0.000196	0.000150	-10411.782
37878	0.002400	0.000418	0.001515	0.016997	0.003452	0.007606	0.003814	0.007421	0.005365	0.001133	0.000567	0.000225	0.000164	-10416.877
37880	0.002153	0.000375	0.001360	0.015883	0.003097	0.006372	0.003422	0.006741	0.004814	0.001009	0.000509	0.000202	0.000147	-10396.496
37882	0.002001	0.000349	0.001264	0.014761	0.002878	0.005873	0.003320	0.007969	0.003709	0.000942	0.000461	0.000177	0.000148	-10398.163
37884	0.001807	0.000315	0.001141	0.013329	0.002599	0.005077	0.003123	0.007195	0.003461	0.000870	0.000425	0.000160	0.000129	-10422.205
37886	0.001912	0.000333	0.001208	0.014614	0.002751	0.005024	0.003576	0.005402	0.004036	0.000907	0.000429	0.000182	0.000137	-10419.922
37888	0.002059	0.000359	0.001300	0.015734	0.002390	0.005429	0.004074	0.007811	0.004345	0.000975	0.000447	0.000186	0.000147	-10432.562
37890	0.002059	0.000359	0.001300	0.015734	0.002390	0.005502	0.003980	0.006004	0.004818	0.000968	0.000452	0.000197	0.000133	-10441.937
37892	0.001993	0.000359	0.001300	0.015734	0.002390	0.005337	0.003980	0.005045	0.005494	0.000984	0.000452	0.000216	0.000116	-10458.246
37894	0.001993	0.000359	0.001300	0.015734	0.002390	0.005397	0.004424	0.005762	0.005032	0.000978	0.000459	0.000204	0.000116	-10429.049
37896	0.001993	0.000359	0.001300	0.015242	0.002390	0.006404	0.003844	0.005796	0.004549	0.000969	0.000454	0.000205	0.000129	-10431.509
37898	0.001993	0.000359	0.001300	0.015242	0.002390	0.006118	0.003535	0.005149	0.004549	0.000949	0.000475	0.000215	0.000129	-10449.857
37900	0.001993	0.000359	0.001436	0.015242	0.002390	0.006945	0.003396	0.006402	0.004251	0.000917	0.000486	0.000200	0.000138	-10422.996
37902	0.001890	0.000340	0.001363	0.014460	0.002267	0.006588	0.002993	0.006150	0.004401	0.000870	0.000482	0.000189	0.000120	-10411.331
37904	0.001896	0.000342	0.001367	0.015000	0.002678	0.006610	0.002890	0.004571	0.004161	0.000873	0.000495	0.000213	0.000128	-10416.567
37906	0.001896	0.000342	0.001367	0.015659	0.002678	0.006785	0.002890	0.004747	0.004161	0.000888	0.000495	0.000202	0.000128	-10402.206
37908	0.001723	0.000310	0.001242	0.013418	0.002433	0.005836	0.002545	0.004407	0.003295	0.000827	0.000459	0.000181	0.000107	-10419.326
37910	0.001723	0.000310	0.001242	0.013418	0.002433	0.006241	0.002559	0.005279	0.002970	0.000804	0.000474	0.000169	0.000107	-10398.307
37912	0.001545	0.000278	0.001114	0.012035	0.002182	0.005622	0.002195	0.004735	0.002664	0.000720	0.000438	0.000152	0.000096	-10412.469
37914	0.001548	0.000279	0.001116	0.012054	0.002185	0.005631	0.002221	0.007020	0.002668	0.000721	0.000436	0.000136	0.000096	-10403.503
37916	0.001548	0.000279	0.001116	0.012054	0.002185	0.005355	0.002245	0.006808	0.002810	0.000736	0.000433	0.000136	0.000091	-10404.890
37918	0.001548	0.000279	0.001116	0.012054	0.001749	0.005515	0.002188	0.004333	0.002527	0.000727	0.000420	0.000161	0.000101	-10396.899
37920	0.001548	0.000279	0.001116	0.012054	0.002294	0.004926	0.002111	0.005354	0.002527	0.000740	0.000430	0.000150	0.000101	-10410.342
37922	0.001753	0.000316	0.001264	0.013655	0.002598	0.005581	0.002197	0.005662	0.002863	0.000838	0.000515	0.000173	0.000115	-10418.618
37924	0.002019	0.000364	0.001456	0.015728	0.002993	0.006211	0.002613	0.008051	0.003298	0.000979	0.000580	0.000191	0.000132	-10388.637
37926	0.002019	0.000364	0.001156	0.015197	0.002993	0.006527	0.002470	0.006510	0.003298	0.000960	0.000603	0.000205	0.000132	-10392.921
37928	0.002019	0.000364	0.001156	0.015197	0.002993	0.006234	0.002551	0.006510	0.002998	0.000977	0.000590	0.000205	0.000146	-10410.194
37930	0.001901	0.000554	0.001088	0.014306	0.002817	0.005826	0.002283	0.006129	0.002944	0.000923	0.000574	0.000193	0.000131	-10396.851
37932	0.001901	0.000554	0.001088	0.014629	0.002817	0.005469	0.002296	0.009377	0.003797	0.000920	0.000572	0.000172	0.000118	-10416.641
37934	0.001901	0.000554	0.001088	0.014707	0.002151	0.006318	0.002231	0.011003	0.003864	0.000919	0.000584	0.000163	0.000116	-10408.299
37936	0.001394	0.000406	0.000798	0.010784	0.001577	0.004307	0.001612	0.007463	0.002833	0.000693	0.000432	0.000123	0.000085	-10399.730
37938	0.001597	0.000465	0.000914	0.012352	0.001806	0.005408	0.001909	0.008110	0.002881	0.000767	0.000484	0.000142	0.000110	-10427.944
37940	0.001406	0.000410	0.000805	0.010876	0.001590	0.004669	0.001723	0.005434	0.002782	0.000659	0.000418	0.000134	0.000088	-10407.273
37942	0.001406	0.000410	0.000805	0.010876	0.001590	0.004620	0.001798	0.004281	0.003311	0.000661	0.000407	0.000146	0.000088	-10407.610
37944	0.001406	0.000410	0.000805	0.010876	0.001590	0.004901	0.001913	0.003986	0.003311	0.000645	0.000391	0.000151	0.000088	-10410.750
37946	0.001406	0.000410	0.000805	0.010876	0.001590	0.005125	0.001892	0.004963	0.003311	0.000634	0.000393	0.000138	0.000088	-10421.433
37948	0.001406	0.000410	0.000805	0.010451	0.001590	0.004969	0.002081	0.004963	0.003311	0.000641	0.000407	0.000138	0.000088	-10411.693
37950	0.001406	0.000410	0.001318	0.010451	0.001384	0.004687	0.002214	0.003923	0.002881	0.000647	0.000391	0.000152	0.000102	-10413.844
37952	0.001631	0.000475	0.001530	0.012001	0.001606	0.005356	0.002813	0.004552	0.003344	0.000756	0.000430	0.000176	0.000118	-10415.753
37954	0.001592	0.000475	0.001530	0.012001	0.001606	0.005264	0.002899	0.004630	0.003104	0.000740	0.000422	0.000176	0.000118	-10413.010
37956	0.001592	0.000475	0.001530	0.012001	0.001606	0.005391	0.002954	0.004138	0.003104	0.000733	0.000418	0.000183	0.000118	-10396.358
37958	0.001504	0.000449	0.001445	0.011335	0.001517	0.004755	0.002129	0.004652	0.002551	0.000688	0.000390	0.000163	0.000128	-10401.409
37960	0.001691	0.000505	0.001625	0.012749	0.001706	0.004839	0.002356	0.005233	0.002869	0.000774	0.000443	0.000183	0.000144	-10409.130
37962	0.001708	0.000510	0.001641	0.012874	0.001723	0.005074	0.002251	0.005284	0.003228	0.000792	0.000462	0.000185	0.000130	-10408.253
37964	0.001708	0.000510	0.001641	0.012874	0.001723	0.005478	0.002123	0.008165	0.003228	0.000769	0.000479	0.000166	0.000130	-10413.963
37966	0.001782	0.000532	0.001712	0.013431	0.001797	0.005875	0.002172	0.006592	0.002996	0.000794	0.000507	0.000184	0.000136	-10434.222
37968	0.001566	0.000468	0.001505	0.012354	0.001580	0.004678	0.001846	0.006177	0.002634	0.000717	0.000455	0.000162	0.000120	-10415.599
37970	0.001566	0.000468	0.001505	0.011373	0.001580	0.004960	0.001863	0.005379	0.002615	0.000718	0.000453	0.000168	0.000121	-10432.956
37972	0.001566	0.000468	0.001505	0.011373	0.001580	0.005115	0.001883	0.005379	0.003315	0.000711	0.000450	0.000168	0.000105	-10410.694
37974	0.001566	0.000468	0.001505	0.011776	0.001580	0.005268	0.001786	0.005379	0.002980	0.000703	0.000465	0.000168	0.000116	-10419.519
37976	0.001405	0.000420	0.001350	0.010562	0.001417	0.004020	0.001614	0.006214	0.002673	0.000668	0.000415	0.000145	0.000104	-10417.338
37978	0.001405	0.000420	0.001350	0.010562	0.001417	0.004015	0.001614	0.005397	0.002673	0.000669	0.000415	0.000151	0.000104	-10406.063
37980	0.001456	0.000435	0.001399	0.011376	0.001468	0.004063	0.001601	0.005592	0.002816	0.000699	0.000442	0.000157	0.000106	-10401.414
37982	0.001741	0.000520	0.001673	0.013090	0.001756	0.005151	0.001917	0.006686	0.003367	0.000817	0.000528	0.000188	0.000127	-10412.537
37984	0.001558	0.000465	0.001497	0.011351	0.001572	0.004611	0.001859	0.004717	0.003111	0.000732	0.000449	0.000178	0.000110	-10389.583
37986	0.001558	0.000465	0.001497	0.011351	0.001572	0.004347	0.001932	0.005077	0.003090	0.000749	0.000439	0.000178	0.000111	-10405.499
37988	0.001619	0.000483	0.001556	0.011116	0.001633	0.004689	0.001988	0.004644	0.003052	0.000766	0.000459	0.000194	0.000121	-10411.942
37990	0.001619	0.000617	0.001556	0.011116	0.001633	0.004991	0.001742	0.004782	0.003515	0.000748	0.000454	0.000188	0.000105	-10395.293
37992	0.001413	0.000539	0.001612	0.009707	0.001426	0.004546	0.001585	0.004953	0.002398	0.000642	0.000388	0.000153	0.000103	-10395.927
37994	0.001413	0.000539	0.001612	0.009707	0.001426	0.004370	0.001776	0.003654	0.002432	0.000653	0.000362	0.000171	0.000102	-10424.972
37996	0.001413	0.000539	0.001612	0.009707	0.001426	0.004530	0.001791	0.004433	0.002921	0.000642	0.000360	0.000159	0.000102	-10413.373
37998	0.001479	0.000564	0.001686	0.010155	0.001492	0.004853	0.001874	0.004638	0.003308	0.000665	0.000377	0.000166	0.000115	-10389.140
38000	0.001651	0.000629	0.001882	0.011336	0.001665	0.004997	0.001969	0.005614	0.003693	0.000735	0.000435	0.000177	0.000129	-10399.208
38002	0.001545	0.000589	0.001762	0.010610	0.001559	0.003910	0.001810	0.005255	0.003783	0.000690	0.000412	0.000165	0.000110	-10394.864
38004	0.001795	0.000684	0.002047	0.012330	0.001811	0.004543	0.002083	0.005827	0.004264	0.000802	0.000481	0.000198	0.000128	-10386.358
38006	0.001514	0.000577	0.001726	0.009990	0.001527	0.003791	0.001648	0.004553	0.003596	0.000679	0.000421	0.000176	0.000108	-10424.763
38008	0.001514	0.000577	0.001726	0.010794	0.001527	0.004305	0.001486	0.003984	0.003596	0.000646	0.000448	0.000176	0.000108	-10420.477
38010	0.001514	0.000577	0.001726	0.010794	0.001527	0.004305	0.001639	0.004591	0.003324	0.000646	0.000423	0.000167	0.000117	-10399.328
38012	0.001761	0.000671	0.002008	0.012558	0.001039	0.004615	0.001825	0.004855	0.004108	0.000764	0.000505	0.000200	0.000128	-10383.405
38014	0.001761	0.000671	0.002008	0.012214	0.001039	0.004782	0.001871	0.004036	0.004108	0.000755	0.000497	0.000215	0.000128	-10407.379
38016	0.001520	0.000579	0.001733	0.010539	0.000897	0.003965	0.001686	0.003993	0.003673	0.000660	0.000419	0.000172	0.000107	-10381.642
38018	0.001520	0.000579	0.001733	0.010539	0.000897	0.003919	0.001550	0.003993	0.003673	0.000663	0.000441	0.000172	0.000107	-10417.753
38020	0.001520	0.000579	0.001733	0.010539	0.000897	0.003853	0.001412	0.003993	0.003673	0.000667	0.000467	0.000172	0.000107	-10401.955
38022	0.001520	0.000579	0.001733	0.010539	0.000897	0.004189	0.001482	0.004578	0.003477	0.000651	0.000452	0.000164	0.000113	-10424.943
38024	0.001520	0.000579	0.001733	0.010539	0.000897	0.004034	0.001465	0.003985	0.003477	0.000658	0.000456	0.000164	0.000113	-10417.711
38026	0.001436	0.000547	0.001894	0.009514	0.000847	0.003660	0.001748	0.003404	0.003286	0.000630	0.000421	0.000160	0.000106	-10422.373
38028	0.001526	0.000582	0.001518	0.010110	0.000900	0.003235	0.001798	0.003617	0.004111	0.000681	0.000456	0.000170	0.000113	-10427.607
38030	0.001404	0.000535	0.001397	0.009303	0.000829	0.003284	0.001545	0.002529	0.003873	0.000609	0.000438	0.000174	0.000102	-10410.150
38032	0.001631	0.000622	0.001623	0.011408	0.000962	0.003507	0.001944	0.003785	0.004498	0.000726	0.000485	0.000183	0.000118	-10400.955
38034	0.001440	0.000549	0.001432	0.010068	0.000849	0.003170	0.001664	0.004495	0.003970	0.000636	0.000437	0.000147	0.000104	-10396.471
38036	0.001440	0.000549	0.001432	0.009287	0.000849	0.002973	0.001602	0.004495	0.003572	0.000649	0.000448	0.000147	0.000116	-10386.302
38038	0.001540	0.000587	0.001531	0.009932	0.000908	0.002919	0.002392	0.004915	0.003932	0.000714	0.000479	0.000158	0.000120	-10390.915
38040	0.001358	0.000518	0.001351	0.008760	0.000801	0.002711	0.002468	0.004240	0.003344	0.000619	0.000417	0.000142	0.000106	-10391.327
38042	0.001358	0.000518	0.001351	0.008760	0.000801	0.002824	0.002554	0.004240	0.003344	0.000637	0.000408	0.000142	0.000106	-10392.558
38044	0.001655	0.000631	0.001646	0.010828	0.000976	0.003662	0.002627	0.005339	0.004076	0.000759	0.000493	0.000169	0.000129	-10415.773
38046	0.001655	0.000631	0.002121	0.010828	0.000976	0.003850	0.002629	0.005032	0.004425	0.000746	0.000493	0.000176	0.000119	-10386.928
38048	0.001655	0.000631	0.002121	0.010828	0.000976	0.003909	0.002814	0.004279	0.004425	0.000746	0.000473	0.000186	0.000119	-10389.121
38050	0.001655	0.000631	0.002121	0.010828	0.000976	0.003434	0.002947	0.003290	0.004299	0.000746	0.000460	0.000206	0.000119	-10379.140
38052	0.001655	0.000631	0.002120	0.010295	0.000976	0.003363	0.003047	0.003289	0.004142	0.000752	0.000451	0.000206	0.000112	-10398.740
38054	0.001439	0.000549	0.001844	0.008954	0.000849	0.002925	0.002841	0.003066	0.003602	0.000654	0.000378	0.000174	0.000097	-10397.409
38056	0.001664	0.000634	0.002132	0.010585	0.000982	0.003581	0.003498	0.003935	0.004185	0.000738	0.000423	0.000201	0.000112	-10405.358
38058	0.001664	0.000634	0.002132	0.010585	0.000982	0.003886	0.003306	0.003660	0.003838	0.000713	0.000436	0.000215	0.000122	-10411.114
38060	0.001549	0.000590	0.001985	0.009855	0.000914	0.003618	0.002773	0.003849	0.003574	0.000664	0.000428	0.000190	0.000114	-10399.208
38062	0.001549	0.000590	0.001985	0.010177	0.000914	0.003600	0.002819	0.004659	0.003574	0.000665	0.000424	0.000186	0.000114	-10394.141
38064	0.001573	0.000600	0.002016	0.010849	0.000928	0.003376	0.002788	0.005455	0.003366	0.000696	0.000437	0.000179	0.000124	-10394.130
38066	0.001458	0.000556	0.001868	0.010055	0.000860	0.003469	0.002562	0.004770	0.003119	0.000621	0.000408	0.000169	0.000115	-10396.223
38068	0.001421	0.000542	0.001821	0.009801	0.000839	0.003381	0.001991	0.004649	0.003041	0.000605	0.000398	0.000164	0.000112	-10420.361
38070	0.001421	0.000542	0.001821	0.009801	0.001330	0.003602	0.001991	0.004989	0.003041	0.000616	0.000398	0.000165	0.000112	-10410.049
38072	0.001818	0.000693	0.001897	0.011310	0.001702	0.004381	0.002615	0.004880	0.003430	0.000804	0.000501	0.000231	0.000163	-10386.286
38074	0.002118	0.000807	0.002210	0.013177	0.002127	0.005591	0.003057	0.006562	0.003978	0.000905	0.000583	0.000259	0.000191	-10394.221
38076	0.002118	0.000807	0.002210	0.013552	0.002127	0.005336	0.003007	0.006562	0.004725	0.000920	0.000589	0.000259	0.000172	-10402.923
38078	0.002118	0.000807	0.002210	0.013552	0.002127	0.005147	0.002665	0.007775	0.003718	0.000933	0.000631	0.000248	0.000186	-10387.394
38080	0.002332	0.000889	0.002433	0.014921	0.002342	0.005567	0.003184	0.008438	0.003870	0.001033	0.000662	0.000273	0.000226	-10402.330
38082	0.001983	0.000756	0.002069	0.011960	0.001992	0.004998	0.002628	0.005965	0.003291	0.000862	0.000573	0.000238	0.000192	-10386.344
38084	0.002280	0.000869	0.002379	0.013751	0.002290	0.005694	0.002923	0.008532	0.002672	0.000994	0.000672	0.000263	0.000220	-10390.294
38086	0.002180	0.000831	0.002274	0.013144	0.002189	0.005440	0.002730	0.008503	0.003537	0.000950	0.000652	0.000253	0.000199	-10377.716
38088	0.002180	0.000831	0.002274	0.013144	0.002189	0.005301	0.002809	0.008190	0.003365	0.000958	0.000640	0.000252	0.000209	-10369.066
38090	0.002180	0.000831	0.002274	0.013144	0.002189	0.005485	0.002922	0.007761	0.003365	0.000948	0.000625	0.000254	0.000209	-10405.214
38092	0.002260	0.000862	0.002799	0.013631	0.002270	0.005587	0.003074	0.006091	0.003046	0.000989	0.000643	0.000272	0.000230	-10416.754
38094	0.002260	0.000862	0.002799	0.013967	0.002270	0.005583	0.003380	0.007235	0.002870	0.000990	0.000610	0.000266	0.000230	-10405.892
38096	0.002260	0.000862	0.002387	0.013967	0.002270	0.006198	0.003350	0.006712	0.003382	0.000972	0.000613	0.000266	0.000235	-10387.275
38098	0.001977	0.000753	0.002087	0.012213	0.001985	0.005177	0.002490	0.005780	0.002416	0.000850	0.000527	0.000233	0.000206	-10406.946
38100	0.001977	0.000753	0.002087	0.012699	0.001355	0.005467	0.002394	0.005780	0.002416	0.000833	0.000539	0.000233	0.000206	-10398.482
38102	0.001695	0.000667	0.001847	0.012072	0.001199	0.004738	0.001655	0.005115	0.001660	0.000743	0.000484	0.000206	0.000189	-10388.100
38104	0.001845	0.000726	0.002010	0.013138	0.001305	0.005566	0.001977	0.005567	0.001885	0.000787	0.000500	0.000224	0.000206	-10404.448
38106	0.001824	0.000717	0.001987	0.012989	0.001291	0.005503	0.001949	0.005504	0.001341	0.000778	0.000495	0.000222	0.000206	-10408.648
38108	0.001824	0.000717	0.001987	0.012989	0.001291	0.005335	0.001873	0.007102	0.001612	0.000787	0.000507	0.000218	0.000206	-10412.954
38110	0.001785	0.000702	0.001945	0.012713	0.001263	0.005194	0.001822	0.007517	0.001578	0.000772	0.000497	0.000214	0.000202	-10416.141
38112	0.001785	0.000702	0.001945	0.012713	0.001263	0.005031	0.001985	0.007517	0.001509	0.000781	0.000474	0.000214	0.000211	-10403.112
38114	0.001718	0.000675	0.001871	0.012229	0.001215	0.004729	0.001780	0.007231	0.001006	0.000763	0.000474	0.000205	0.000203	-10397.718
38116	0.001718	0.000675	0.001871	0.012229	0.001215	0.004998	0.002077	0.003497	0.001006	0.000747	0.000462	0.000208	0.000203	-10401.098
38118	0.001492	0.000587	0.001626	0.010626	0.001056	0.004035	0.002021	0.003337	0.000879	0.000668	0.000378	0.000181	0.000176	-10389.872
38120	0.001632	0.000642	0.001778	0.011901	0.001155	0.004446	0.002619	0.004778	0.001651	0.000729	0.000425	0.000196	0.000180	-10410.749
38122	0.001599	0.000629	0.001742	0.011657	0.001131	0.004133	0.002662	0.004680	0.001617	0.000730	0.000408	0.000192	0.000176	-10402.091
38124	0.001599	0.000629	0.001723	0.011657	0.001131	0.004487	0.002508	0.004680	0.001617	0.000704	0.000422	0.000192	0.000176	-10408.395
38126	0.001599	0.000629	0.001723	0.011657	0.001131	0.004353	0.002444	0.004680	0.001499	0.000713	0.000427	0.000192	0.000190	-10427.122
38128	0.001599	0.000629	0.001723	0.011657	0.001131	0.004793	0.002437	0.004680	0.001534	0.000687	0.000428	0.000192	0.000186	-10400.161
38130	0.001599	0.000629	0.001723	0.011197	0.001131	0.005250	0.002605	0.004680	0.001534	0.000664	0.000413	0.000192	0.000186	-10425.679
38132	0.001599	0.000629	0.001723	0.011197	0.001131	0.005250	0.002887	0.004250	0.001502	0.000664	0.000419	0.000192	0.000190	-10432.324
38134	0.001599	0.000629	0.001723	0.011197	0.001131	0.005250	0.002887	0.004250	0.001516	0.000664	0.000419	0.000192	0.000188	-10419.124
38136	0.001851	0.000728	0.001994	0.012961	0.001309	0.005873	0.003028	0.004919	0.001792	0.000778	0.000501	0.000223	0.000213	-10412.502
38138	0.001717	0.000675	0.001640	0.011566	0.001215	0.004651	0.002923	0.004563	0.001662	0.000735	0.000454	0.000206	0.000198	-10391.962
38140	0.001717	0.000675	0.001740	0.011566	0.001215	0.004459	0.002862	0.004380	0.001643	0.000747	0.000460	0.000206	0.000200	-10394.505
38142	0.001636	0.000643	0.001658	0.011017	0.001157	0.004157	0.002202	0.004172	0.001565	0.000698	0.000444	0.000197	0.000191	-10401.402
38144	0.001668	0.000656	0.001690	0.011234	0.001180	0.004403	0.002382	0.002743	0.001596	0.000703	0.000438	0.000204	0.000194	-10397.137
38146	0.001616	0.000636	0.001638	0.011435	0.001143	0.004686	0.002309	0.002658	0.001512	0.000693	0.000425	0.000198	0.000193	-10389.668
38148	0.001616	0.000636	0.001638	0.011435	0.001143	0.004859	0.002792	0.002658	0.001516	0.000683	0.000416	0.000198	0.000192	-10395.438
38150	0.001616	0.000636	0.001638	0.011435	0.001143	0.004660	0.002956	0.002770	0.001507	0.000695	0.000404	0.000197	0.000193	-10409.738
38152	0.001511	0.000594	0.001532	0.010692	0.001069	0.004808	0.002374	0.002590	0.000469	0.000624	0.000387	0.000185	0.000181	-10383.768
38154	0.001614	0.000635	0.001158	0.011418	0.001141	0.004340	0.002373	0.002766	0.000501	0.000668	0.000428	0.000197	0.000193	-10415.608
38156	0.001614	0.000635	0.001158	0.011418	0.001141	0.004143	0.002309	0.002766	0.000501	0.000680	0.000435	0.000197	0.000193	-10424.026
38158	0.001614	0.000635	0.001096	0.011418	0.001141	0.003659	0.002190	0.002766	0.000501	0.000665	0.000448	0.000197	0.000193	-10418.850
38160	0.001614	0.000635	0.001096	0.011418	0.001141	0.003659	0.002190	0.002766	0.000501	0.000665	0.000448	0.000197	0.000193	-10419.700
38162	0.001614	0.000635	0.001096	0.010958	0.001141	0.003471	0.002102	0.003310	0.000987	0.000676	0.000458	0.000197	0.000193	-10411.364
38164	0.001992	0.000783	0.001327	0.012844	0.001409	0.003962	0.002614	0.004087	0.001238	0.000857	0.000543	0.000243	0.000235	-10400.925
38166	0.001745	0.000686	0.001162	0.011250	0.001210	0.003471	0.002040	0.003580	0.001076	0.000750	0.000449	0.000213	0.000207	-10393.795
38168	0.001849	0.000727	0.001231	0.011919	0.001282	0.003848	0.002161	0.003793	0.001396	0.000781	0.000476	0.000226	0.000219	-10409.217
38170	0.001849	0.000727	0.001231	0.011919	0.001282	0.003984	0.002249	0.003793	0.001396	0.000771	0.000466	0.000226	0.000219	-10397.064
38172	0.001849	0.000727	0.001231	0.012440	0.001282	0.004135	0.002623	0.003793	0.001399	0.000759	0.000432	0.000226	0.000219	-10399.552
38174	0.001887	0.000727	0.001231	0.012440	0.001282	0.004357	0.002671	0.003793	0.001399	0.000742	0.000428	0.000226	0.000219	-10397.802
38176	0.001887	0.000727	0.001231	0.012270	0.001282	0.004653	0.002671	0.003793	0.001410	0.000742	0.000428	0.000226	0.000217	-10395.987
38178	0.001896	0.000731	0.001237	0.012328	0.001288	0.004322	0.002793	0.003811	0.001416	0.000771	0.000422	0.000227	0.000218	-10409.199
38180	0.001760	0.000678	0.001149	0.011449	0.001196	0.003936	0.002600	0.002700	0.000808	0.000722	0.000392	0.000211	0.000197	-10417.851
38182	0.001760	0.000678	0.001149	0.011449	0.001196	0.003832	0.003012	0.002793	0.000776	0.000731	0.000411	0.000211	0.000205	-10396.095
38184	0.001527	0.000588	0.000996	0.009435	0.001038	0.003559	0.002522	0.002422	0.000673	0.000615	0.000362	0.000183	0.000178	-10415.777
38186	0.001527	0.000631	0.000996	0.009435	0.001038	0.003691	0.002522	0.001928	0.000668	0.000642	0.000362	0.000183	0.000179	-10400.544
38188	0.001758	0.000727	0.001147	0.010865	0.001195	0.003951	0.003157	0.002220	0.000782	0.000764	0.000406	0.000210	0.000203	-10408.597
38190	0.001458	0.000603	0.000951	0.009010	0.000991	0.003752	0.002493	0.002077	0.000649	0.000619	0.000345	0.000174	0.000168	-10420.736
38192	0.001639	0.000677	0.001069	0.010127	0.001114	0.004079	0.002650	0.002205	0.000729	0.000706	0.000398	0.000196	0.000189	-10403.047
38194	0.001801	0.000745	0.001176	0.011132	0.001224	0.004744	0.002721	0.002424	0.000791	0.000758	0.000454	0.000215	0.000210	-10420.409
38196	0.001602	0.000662	0.001046	0.009901	0.001089	0.004270	0.002515	0.002156	0.000704	0.000671	0.000395	0.000191	0.000187	-10406.029
38198	0.001602	0.000662	0.001046	0.009901	0.001089	0.003826	0.002860	0.002156	0.000425	0.000688	0.000371	0.000191	0.000187	-10418.977
38200	0.001551	0.000641	0.000732	0.009588	0.001054	0.003788	0.002769	0.002102	0.000418	0.000659	0.000359	0.000185	0.000178	-10398.461
38202	0.001551	0.000641	0.000732	0.008838	0.001339	0.004238	0.002349	0.002401	0.000418	0.000628	0.000390	0.000185	0.000178	-10432.993
38204	0.001461	0.000604	0.000689	0.008323	0.001261	0.003516	0.002253	0.002973	0.000394	0.000592	0.000364	0.000173	0.000168	-10409.473
38206	0.001700	0.000703	0.000802	0.009686	0.001468	0.004270	0.002170	0.002439	0.000459	0.000677	0.000412	0.000204	0.000195	-10428.603
38208	0.001964	0.000812	0.000926	0.011185	0.001695	0.005016	0.002659	0.002863	0.000530	0.000777	0.000462	0.000235	0.000226	-10402.441
38210	0.001642	0.000679	0.000775	0.009351	0.001417	0.003607	0.002364	0.002394	0.000441	0.000654	0.000375	0.000196	0.000189	-10425.780
38212	0.001958	0.000809	0.000924	0.011153	0.001472	0.004451	0.002838	0.001876	0.000505	0.000769	0.000446	0.000239	0.000235	-10414.235
38214	0.001958	0.000809	0.000924	0.011153	0.001472	0.004623	0.002324	0.001876	0.000529	0.000757	0.000445	0.000239	0.000224	-10439.530
38216	0.001831	0.000757	0.000864	0.010429	0.001376	0.004323	0.001944	0.001754	0.000495	0.000708	0.000439	0.000223	0.000210	-10409.856
38218	0.002072	0.000856	0.000977	0.011505	0.001557	0.004929	0.002096	0.002425	0.000560	0.000799	0.000509	0.000253	0.000237	-10424.675
38220	0.002072	0.000856	0.000977	0.011505	0.001557	0.005463	0.002155	0.003416	0.000590	0.000770	0.000502	0.000244	0.000225	-10410.863
38222	0.002054	0.000849	0.000969	0.011407	0.001544	0.005212	0.002241	0.003774	0.000585	0.000773	0.000486	0.000242	0.000223	-10407.274
38224	0.001956	0.000809	0.001341	0.010865	0.001471	0.004893	0.002047	0.003595	0.000557	0.000768	0.000472	0.000231	0.000213	-10402.355
38226	0.001956	0.000809	0.001341	0.010865	0.001471	0.004738	0.002132	0.003595	0.000529	0.000778	0.000463	0.000231	0.000213	-10422.931
38228	0.001956	0.000809	0.001341	0.010865	0.001471	0.005278	0.002028	0.003595	0.001002	0.000746	0.000475	0.000231	0.000213	-10436.051
38230	0.001802	0.000745	0.001235	0.010368	0.001354	0.004936	0.001960	0.002875	0.000923	0.000708	0.000427	0.000213	0.000196	-10426.393
38232	0.002343	0.000969	0.001605	0.013484	0.002353	0.005499	0.002526	0.003739	0.001201	0.000935	0.000557	0.000276	0.000255	-10409.684
38234	0.002482	0.001026	0.001700	0.014281	0.002492	0.005824	0.002834	0.003960	0.001272	0.000991	0.000574	0.000293	0.000270	-10414.442
