Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
56314	0.005125	0.014801	0.001900	0.004605	0.003182	0.001208	0.000680	-10422.721
56316	0.004538	0.013104	0.001682	0.003907	0.002965	0.001090	0.000572	-10430.329
56318	0.004772	0.013175	0.001769	0.004077	0.003118	0.001151	0.000602	-10416.843
56320	0.005193	0.014860	0.001925	0.004437	0.003394	0.001252	0.000655	-10411.312
56322	0.004463	0.012210	0.001654	0.003900	0.003013	0.001065	0.000545	-10437.155
56324	0.005197	0.014218	0.002580	0.004542	0.003631	0.001240	0.000613	-10426.682
56326	0.004721	0.012917	0.001725	0.004366	0.003299	0.001096	0.000557	-10435.099
56328	0.004890	0.013379	0.001787	0.004169	0.003216	0.001179	0.000613	-10438.811
56330	0.004273	0.011689	0.001561	0.003926	0.002815	0.000994	0.000534	-10441.372
56332	0.004717	0.013616	0.001724	0.004119	0.002991	0.001125	0.000613	-10449.584
56334	0.004847	0.013616	0.001724	0.004119	0.003255	0.001125	0.000563	-10408.240
56336	0.005235	0.014704	0.001862	0.004038	0.003465	0.001271	0.000617	-10418.437
56338	0.004667	0.013109	0.002077	0.004406	0.003089	0.001110	0.000550	-10409.372
56340	0.004302	0.012084	0.001915	0.005557	0.002847	0.001028	0.000507	-10424.719
56342	0.004904	0.013773	0.002182	0.006056	0.003383	0.001199	0.000555	-10417.420
56344	0.004904	0.013773	0.002182	0.005938	0.003536	0.001212	0.000531	-10427.490
56346	0.004539	0.012749	0.002020	0.005699	0.003168	0.001099	0.000507	-10448.719
56348	0.004539	0.012749	0.002020	0.005699	0.003143	0.001099	0.000511	-10448.379
56350	0.004518	0.012084	0.002011	0.004962	0.003227	0.001178	0.000494	-10426.491
56352	0.004518	0.012084	0.002011	0.004180	0.003227	0.001128	0.000494	-10415.119
56354	0.004518	0.012084	0.002011	0.004352	0.003227	0.001102	0.000494	-10410.672
56356	0.004518	0.011064	0.002011	0.004571	0.003371	0.001073	0.000472	-10413.054
56358	0.004492	0.011000	0.001999	0.005068	0.003352	0.001005	0.000470	-10417.693
56360	0.004492	0.011578	0.001999	0.005117	0.003352	0.001000	0.000470	-10410.203
56362	0.004492	0.011578	0.001999	0.004806	0.003352	0.001025	0.000470	-10407.166
56364	0.003898	0.010047	0.001735	0.003477	0.002727	0.000893	0.000435	-10416.414
56366	0.003826	0.009863	0.001703	0.003326	0.002684	0.000888	0.000426	-10404.085
56368	0.003826	0.009863	0.001703	0.003106	0.002684	0.000921	0.000426	-10420.620
56370	0.003826	0.009863	0.001703	0.004290	0.002846	0.000872	0.000401	-10425.479
56372	0.003826	0.009863	0.001703	0.003323	0.002547	0.000881	0.000449	-10417.698
56374	0.003826	0.009541	0.001703	0.003048	0.002437	0.000920	0.000469	-10420.551
56376	0.003826	0.009541	0.001703	0.004049	0.002573	0.000881	0.000444	-10400.510
56378	0.003457	0.008620	0.001974	0.003266	0.002306	0.000839	0.000404	-10426.720
56380	0.003971	0.009005	0.002268	0.004359	0.002649	0.000999	0.000465	-10425.852
56382	0.004336	0.009833	0.002476	0.004471	0.002831	0.001128	0.000518	-10429.045
56384	0.004336	0.011129	0.002476	0.004605	0.002831	0.001110	0.000518	-10424.088
56386	0.004332	0.011118	0.002474	0.005911	0.002828	0.001054	0.000518	-10435.528
56388	0.004332	0.011118	0.002474	0.005695	0.002799	0.001074	0.000523	-10422.805
56390	0.004332	0.011118	0.002474	0.005769	0.002799	0.001067	0.000523	-10430.222
56392	0.004816	0.011164	0.002474	0.005514	0.002799	0.001092	0.000523	-10424.101
56394	0.004816	0.010388	0.002474	0.005779	0.002799	0.001066	0.000523	-10403.418
56396	0.004816	0.010388	0.002474	0.005779	0.002873	0.001066	0.000510	-10416.145
56398	0.004816	0.010388	0.002474	0.005779	0.002700	0.001066	0.000542	-10421.121
56400	0.005251	0.010388	0.002474	0.005779	0.002700	0.001066	0.000542	-10417.253
56402	0.004495	0.008892	0.002118	0.004622	0.002311	0.000944	0.000464	-10418.250
56404	0.004495	0.008892	0.002118	0.003905	0.002311	0.000970	0.000464	-10447.204
56406	0.004990	0.009871	0.002351	0.004631	0.002566	0.001041	0.000515	-10418.122
56408	0.004990	0.009871	0.002351	0.004767	0.002639	0.001024	0.000501	-10438.424
56410	0.004990	0.009871	0.002351	0.005084	0.002491	0.000992	0.000531	-10428.205
56412	0.005387	0.011672	0.002780	0.006492	0.003142	0.001130	0.000588	-10409.025
56414	0.006176	0.013381	0.003187	0.007191	0.003469	0.001317	0.000700	-10423.885
56416	0.005455	0.011818	0.002814	0.006091	0.003064	0.001186	0.000619	-10411.817
56418	0.005455	0.011406	0.002377	0.006608	0.003064	0.001142	0.000619	-10412.669
56420	0.005455	0.011406	0.002377	0.006082	0.003235	0.001190	0.000586	-10406.901
56422	0.005455	0.011406	0.002377	0.006681	0.003147	0.001136	0.000602	-10419.260
56424	0.005228	0.011406	0.002377	0.006356	0.003011	0.001163	0.000629	-10437.806
56426	0.005228	0.011155	0.002377	0.006018	0.003068	0.001195	0.000618	-10433.274
56428	0.004681	0.009986	0.002128	0.004313	0.002600	0.001070	0.000584	-10442.814
56430	0.004681	0.009931	0.002128	0.004261	0.002600	0.001076	0.000584	-10418.466
56432	0.004681	0.009931	0.002128	0.004281	0.002734	0.001073	0.000556	-10449.438
56434	0.004433	0.009405	0.002015	0.003349	0.002589	0.001018	0.000526	-10443.320
56436	0.004433	0.009405	0.002015	0.004330	0.002437	0.001018	0.000559	-10423.823
56438	0.004433	0.009405	0.002951	0.004330	0.002461	0.001018	0.000553	-10430.820
56440	0.004081	0.009712	0.002717	0.003986	0.002151	0.000937	0.000537	-10408.917
56442	0.004081	0.009712	0.002717	0.003836	0.002060	0.000952	0.000560	-10414.770
56444	0.004081	0.009712	0.002717	0.003473	0.002088	0.000994	0.000553	-10426.274
56446	0.004577	0.009712	0.002717	0.003473	0.002088	0.000994	0.000553	-10423.495
56448	0.004577	0.009712	0.002717	0.003473	0.002088	0.000994	0.000553	-10425.623
56450	0.004074	0.010398	0.002418	0.003006	0.001859	0.000896	0.000492	-10411.323
56452	0.003614	0.008114	0.002145	0.002667	0.001763	0.000795	0.000408	-10416.667
56454	0.004217	0.009468	0.002503	0.003390	0.002057	0.000890	0.000476	-10414.820
56456	0.004217	0.009468	0.002503	0.003097	0.001961	0.000929	0.000500	-10419.352
56458	0.004217	0.009468	0.002503	0.003314	0.002025	0.000901	0.000484	-10403.981
56460	0.004217	0.009468	0.002503	0.003039	0.001890	0.000936	0.000518	-10416.252
56462	0.004217	0.010345	0.002503	0.003474	0.001746	0.000882	0.000561	-10417.240
56464	0.004889	0.011993	0.002901	0.004028	0.002302	0.001023	0.000572	-10394.740
56466	0.004889	0.011993	0.002901	0.004461	0.002215	0.000981	0.000595	-10405.848
56468	0.004889	0.011993	0.002901	0.004461	0.002352	0.000981	0.000560	-10399.171
56470	0.005000	0.013842	0.003349	0.004811	0.002845	0.001169	0.000616	-10397.783
56472	0.005000	0.013842	0.003349	0.004846	0.002845	0.001165	0.000616	-10422.856
56474	0.005000	0.013842	0.003349	0.004398	0.002672	0.001221	0.000656	-10430.111
56476	0.005597	0.015494	0.003748	0.005633	0.003349	0.001284	0.000656	-10419.751
56478	0.005597	0.015494	0.003748	0.004884	0.003159	0.001258	0.000696	-10412.193
56480	0.005597	0.015494	0.002882	0.004884	0.003243	0.001258	0.000678	-10391.137
56482	0.006155	0.017038	0.003169	0.005143	0.003420	0.001412	0.000777	-10405.054
56484	0.005434	0.013177	0.003508	0.004637	0.003262	0.001234	0.000635	-10410.101
56486	0.004731	0.011473	0.003054	0.004393	0.002631	0.001034	0.000597	-10433.276
56488	0.004759	0.011540	0.003072	0.004092	0.002953	0.001075	0.000538	-10430.713
56490	0.004759	0.011540	0.002088	0.004389	0.002732	0.001038	0.000582	-10412.720
56492	0.004759	0.012124	0.002088	0.004327	0.002732	0.001045	0.000582	-10420.458
56494	0.004759	0.012124	0.002088	0.003906	0.002732	0.001095	0.000582	-10434.831
56496	0.004759	0.011316	0.002088	0.004011	0.002866	0.001081	0.000554	-10419.032
56498	0.003836	0.009972	0.001682	0.003635	0.002115	0.000871	0.000488	-10449.311
56500	0.003612	0.009391	0.001584	0.003574	0.001925	0.000805	0.000476	-10433.610
56502	0.003612	0.009391	0.001387	0.004013	0.001913	0.000805	0.000476	-10440.387
56504	0.003612	0.009391	0.001387	0.004013	0.001913	0.000805	0.000476	-10426.932
56506	0.003612	0.009391	0.001387	0.003650	0.001998	0.000840	0.000455	-10429.033
56508	0.003612	0.009391	0.001387	0.004031	0.002133	0.000803	0.000426	-10430.035
56510	0.003612	0.009391	0.001387	0.003317	0.002226	0.000838	0.000444	-10410.800
56512	0.003612	0.009391	0.001387	0.003317	0.002226	0.000838	0.000444	-10436.065
56514	0.003520	0.009152	0.001351	0.002980	0.002169	0.000850	0.000433	-10437.319
56516	0.003808	0.009901	0.001462	0.003382	0.002347	0.000898	0.000468	-10442.302
56518	0.003204	0.008329	0.001230	0.002614	0.001974	0.000788	0.000394	-10475.024
56520	0.004042	0.010510	0.001552	0.003298	0.002491	0.000994	0.000497	-10459.682
56522	0.004042	0.010510	0.001552	0.003297	0.002597	0.000994	0.000477	-10463.754
56524	0.003539	0.009201	0.001359	0.002961	0.002349	0.000859	0.000404	-10473.747
56526	0.004006	0.010415	0.001538	0.003613	0.002658	0.000935	0.000458	-10465.977
56528	0.004006	0.010415	0.001538	0.003880	0.002658	0.000902	0.000458	-10469.776
56530	0.004006	0.010415	0.001538	0.003880	0.002658	0.000902	0.000458	-10439.696
56532	0.004591	0.011935	0.001762	0.004046	0.002832	0.001081	0.000564	-10450.273
56534	0.004855	0.012623	0.001864	0.003399	0.003212	0.001160	0.000556	-10472.599
56536	0.005191	0.012756	0.001993	0.003450	0.003838	0.001275	0.000554	-10437.559
56538	0.005971	0.014671	0.002292	0.003897	0.003508	0.001481	0.000677	-10453.985
56540	0.006121	0.015806	0.002350	0.004113	0.003596	0.001495	0.000694	-10441.936
56542	0.006121	0.015806	0.003066	0.004175	0.003596	0.001483	0.000694	-10438.900
56544	0.006121	0.016076	0.003066	0.004548	0.003758	0.001417	0.000664	-10430.802
56546	0.006121	0.016076	0.003066	0.004563	0.003545	0.001413	0.000704	-10415.200
56548	0.006121	0.016076	0.003066	0.006330	0.003553	0.001414	0.000702	-10418.454
56550	0.006121	0.016076	0.003066	0.006330	0.003666	0.001414	0.000680	-10404.947
56552	0.006632	0.017420	0.003322	0.006545	0.004182	0.001570	0.000700	-10415.044
56554	0.005789	0.014265	0.002900	0.006141	0.003650	0.001317	0.000611	-10413.612
56556	0.005789	0.014028	0.002900	0.005856	0.003494	0.001352	0.000639	-10421.018
56558	0.005789	0.014773	0.002900	0.006002	0.003494	0.001334	0.000639	-10424.376
56560	0.006123	0.014773	0.002900	0.005355	0.003494	0.001418	0.000639	-10415.469
56562	0.006333	0.015279	0.002439	0.005914	0.003613	0.001416	0.000661	-10407.033
56564	0.006304	0.017425	0.002428	0.006311	0.003563	0.001361	0.000664	-10424.085
56566	0.006304	0.017425	0.002428	0.006089	0.003563	0.001387	0.000664	-10419.418
56568	0.005294	0.014634	0.002039	0.004369	0.002992	0.001182	0.000558	-10401.331
56570	0.004685	0.011841	0.002573	0.003320	0.002648	0.001062	0.000493	-10389.735
56572	0.004685	0.011841	0.002573	0.003585	0.002641	0.001020	0.000495	-10408.817
56574	0.004685	0.011841	0.002573	0.003803	0.002461	0.000989	0.000531	-10422.538
56576	0.003961	0.010010	0.002175	0.003215	0.002080	0.000836	0.000449	-10418.773
56578	0.004321	0.010921	0.002373	0.003605	0.002265	0.000901	0.000491	-10415.264
56580	0.004321	0.010921	0.002373	0.003605	0.002131	0.000901	0.000522	-10431.534
56582	0.004321	0.010921	0.002373	0.003605	0.002131	0.000901	0.000522	-10426.877
56584	0.004321	0.010921	0.002373	0.003605	0.002131	0.000901	0.000522	-10436.945
56586	0.004918	0.012429	0.002701	0.003752	0.002418	0.001066	0.000595	-10425.816
56588	0.004918	0.012429	0.002701	0.003752	0.002418	0.001066	0.000595	-10428.628
56590	0.005411	0.013674	0.002972	0.003849	0.003633	0.001210	0.000655	-10406.859
56592	0.005411	0.014776	0.002972	0.003713	0.003711	0.001231	0.000641	-10417.709
56594	0.005411	0.014776	0.002972	0.003656	0.003564	0.001231	0.000668	-10400.908
56596	0.005194	0.014185	0.002853	0.003447	0.003251	0.001189	0.000674	-10389.132
56598	0.005194	0.013773	0.002853	0.003692	0.003356	0.001155	0.000653	-10415.831
56600	0.005194	0.013773	0.002853	0.003989	0.003451	0.001117	0.000635	-10402.785
56602	0.005379	0.014872	0.002954	0.003390	0.003421	0.001212	0.000687	-10386.327
56604	0.004620	0.012774	0.002790	0.002866	0.002671	0.001048	0.000590	-10387.082
56606	0.004737	0.013097	0.002860	0.003175	0.002916	0.001040	0.000569	-10426.414
56608	0.005572	0.015407	0.003243	0.003979	0.003049	0.001189	0.000668	-10407.899
56610	0.005275	0.014889	0.003039	0.003494	0.002886	0.001164	0.000633	-10411.821
56612	0.005275	0.014777	0.003039	0.003642	0.003013	0.001143	0.000606	-10416.099
56614	0.005275	0.014777	0.002275	0.003719	0.002884	0.001132	0.000633	-10413.662
56616	0.005275	0.015291	0.002275	0.003158	0.003036	0.001201	0.000601	-10414.949
56618	0.005275	0.014779	0.002275	0.003158	0.003036	0.001201	0.000601	-10411.139
56620	0.005275	0.014779	0.002275	0.002981	0.003068	0.001237	0.000595	-10407.708
56622	0.005275	0.014249	0.002275	0.002981	0.003068	0.001237	0.000595	-10414.537
56624	0.005275	0.014249	0.002275	0.003231	0.002991	0.001187	0.000610	-10399.902
56626	0.006252	0.016887	0.002696	0.004043	0.003746	0.001369	0.000685	-10425.151
56628	0.006252	0.016887	0.002696	0.003864	0.003794	0.001401	0.000676	-10401.913
56630	0.006252	0.017769	0.002696	0.003692	0.003812	0.001434	0.000673	-10406.394
56632	0.006252	0.017769	0.002696	0.004364	0.003821	0.001453	0.000671	-10409.701
56634	0.006252	0.017769	0.003268	0.004168	0.003821	0.001490	0.000671	-10407.349
56636	0.006252	0.017769	0.003268	0.004382	0.003821	0.001450	0.000671	-10431.951
56638	0.005786	0.016444	0.003025	0.005050	0.003536	0.001353	0.000621	-10429.053
56640	0.005786	0.016444	0.003025	0.005253	0.003300	0.001324	0.000666	-10437.821
56642	0.005786	0.015478	0.003025	0.005549	0.003454	0.001289	0.000636	-10410.758
56644	0.005786	0.015478	0.003025	0.004999	0.003454	0.001361	0.000636	-10412.173
56646	0.005786	0.015478	0.003025	0.005316	0.003454	0.001318	0.000636	-10410.349
56648	0.005860	0.014801	0.003063	0.004954	0.003686	0.001395	0.000611	-10407.520
56650	0.005568	0.014064	0.002911	0.004531	0.003503	0.001354	0.000581	-10406.383
56652	0.005604	0.014154	0.002929	0.004873	0.003525	0.001313	0.000584	-10409.290
56654	0.005604	0.013375	0.002929	0.004682	0.003620	0.001343	0.000569	-10429.860
56656	0.005604	0.014234	0.002929	0.004947	0.003620	0.001301	0.000569	-10405.268
56658	0.005604	0.014234	0.002929	0.005416	0.003304	0.001273	0.000624	-10394.328
56660	0.004523	0.011488	0.002364	0.004118	0.002666	0.001060	0.000503	-10392.356
56662	0.004555	0.011570	0.002381	0.004519	0.002674	0.001019	0.000509	-10386.435
56664	0.004555	0.010774	0.002381	0.004214	0.002523	0.001055	0.000540	-10392.629
56666	0.004555	0.010774	0.002381	0.004520	0.002523	0.001020	0.000540	-10389.567
56668	0.004555	0.010678	0.002381	0.004168	0.002523	0.001060	0.000540	-10388.307
56670	0.005122	0.012008	0.002678	0.004687	0.002837	0.001192	0.000607	-10409.609
56672	0.004391	0.010295	0.002296	0.004215	0.002432	0.000999	0.000520	-10407.923
56674	0.004391	0.010295	0.002663	0.005438	0.002292	0.001004	0.000552	-10390.893
56676	0.004883	0.011449	0.002961	0.006307	0.002489	0.001167	0.000629	-10392.116
56678	0.004434	0.009826	0.002688	0.006757	0.002305	0.001068	0.000560	-10393.399
56680	0.004434	0.009826	0.002688	0.005202	0.002305	0.001153	0.000560	-10381.772
56682	0.004434	0.009826	0.002688	0.005202	0.002305	0.001153	0.000560	-10390.587
56684	0.005483	0.011296	0.003090	0.007723	0.002649	0.001252	0.000643	-10396.190
56686	0.005664	0.012329	0.003192	0.007729	0.002652	0.001313	0.000686	-10395.997
56688	0.004972	0.010823	0.002017	0.007664	0.002373	0.001091	0.000591	-10411.442
56690	0.004377	0.009529	0.001776	0.006111	0.001937	0.001008	0.000561	-10406.551
56692	0.004377	0.009529	0.001776	0.005024	0.002067	0.001048	0.000526	-10384.302
56694	0.004377	0.009529	0.001776	0.005411	0.002030	0.001011	0.000535	-10392.326
56696	0.004377	0.010228	0.001776	0.005795	0.001868	0.000979	0.000582	-10395.734
56698	0.004219	0.009858	0.001712	0.005158	0.001800	0.000976	0.000561	-10412.034
56700	0.004374	0.009339	0.001668	0.005112	0.001673	0.000942	0.000573	-10404.852
56702	0.004374	0.009339	0.001668	0.005915	0.001778	0.000942	0.000539	-10398.642
56704	0.004374	0.009339	0.001668	0.005915	0.001778	0.000942	0.000539	-10390.022
56706	0.004621	0.009866	0.001763	0.006006	0.001878	0.001013	0.000569	-10388.442
56708	0.004424	0.009446	0.001688	0.005363	0.001692	0.001000	0.000580	-10388.600
56710	0.004424	0.009446	0.001688	0.004885	0.001692	0.001042	0.000580	-10406.512
56712	0.004664	0.009957	0.001779	0.006192	0.001813	0.001077	0.000601	-10388.877
56714	0.004664	0.009957	0.001779	0.006192	0.001813	0.001077	0.000601	-10403.654
56716	0.005793	0.012368	0.002210	0.009103	0.002252	0.001297	0.000747	-10405.706
56718	0.004993	0.010659	0.001904	0.008521	0.001896	0.001080	0.000658	-10404.086
56720	0.004549	0.009712	0.001735	0.008378	0.001817	0.000984	0.000570	-10389.690
56722	0.003969	0.010169	0.001735	0.007117	0.001920	0.001060	0.000540	-10393.045
56724	0.004284	0.011747	0.001873	0.007136	0.002072	0.001187	0.000583	-10414.311
56726	0.004284	0.011747	0.001873	0.007531	0.002201	0.001155	0.000549	-10411.344
56728	0.004201	0.011519	0.001837	0.007385	0.001973	0.001133	0.000589	-10403.673
56730	0.003820	0.010474	0.001670	0.006624	0.001863	0.001037	0.000516	-10413.429
56732	0.003820	0.010474	0.001670	0.006269	0.001998	0.001037	0.000481	-10415.546
56734	0.003820	0.010474	0.001670	0.005578	0.001998	0.001056	0.000481	-10418.850
56736	0.003666	0.010106	0.001603	0.006284	0.001879	0.001014	0.000471	-10425.880
56738	0.004224	0.011644	0.002274	0.007293	0.002165	0.001164	0.000543	-10404.966
56740	0.004224	0.011644	0.002274	0.007561	0.002101	0.001143	0.000559	-10402.467
56742	0.003677	0.010136	0.001980	0.006633	0.001829	0.000991	0.000487	-10432.906
56744	0.004162	0.011474	0.002241	0.006623	0.002071	0.001198	0.000551	-10406.119
56746	0.003970	0.011474	0.002241	0.006083	0.002071	0.001198	0.000551	-10405.123
56748	0.003970	0.011474	0.002241	0.006085	0.002071	0.001197	0.000551	-10408.965
56750	0.003970	0.010756	0.002241	0.006453	0.002211	0.001161	0.000516	-10422.806
56752	0.004597	0.012455	0.002595	0.007501	0.002560	0.001341	0.000597	-10403.497
56754	0.003861	0.010461	0.002180	0.006838	0.002222	0.001126	0.000485	-10399.033
56756	0.004513	0.011286	0.002548	0.008238	0.002408	0.001294	0.000612	-10414.896
56758	0.004513	0.011286	0.002548	0.008070	0.002519	0.001309	0.000585	-10428.700
56760	0.004513	0.011286	0.002548	0.007799	0.002496	0.001334	0.000590	-10418.547
56762	0.004486	0.011220	0.002533	0.009015	0.002642	0.001292	0.000551	-10428.597
56764	0.004951	0.010574	0.002387	0.008991	0.002390	0.001179	0.000541	-10415.160
56766	0.004951	0.010574	0.002387	0.009513	0.002312	0.001144	0.000559	-10433.786
56768	0.005162	0.011025	0.002488	0.009213	0.002193	0.001240	0.000641	-10422.522
56770	0.005162	0.011025	0.002488	0.009545	0.002264	0.001219	0.000621	-10435.817
56772	0.004403	0.009983	0.002123	0.008502	0.001931	0.001018	0.000530	-10414.500
56774	0.004818	0.010924	0.002323	0.008497	0.001969	0.001157	0.000622	-10408.015
56776	0.004818	0.010924	0.002323	0.008497	0.001969	0.001157	0.000622	-10402.498
56778	0.004818	0.010924	0.002323	0.008652	0.002039	0.001147	0.000601	-10407.988
56780	0.005176	0.011121	0.002495	0.008704	0.002190	0.001272	0.000645	-10415.128
56782	0.005176	0.011121	0.002495	0.008448	0.002190	0.001291	0.000645	-10396.738
56784	0.004764	0.010237	0.002297	0.008179	0.002016	0.001159	0.000594	-10403.219
56786	0.004764	0.010528	0.002415	0.007899	0.002159	0.001179	0.000555	-10385.676
56788	0.004557	0.010070	0.002310	0.008473	0.002065	0.001063	0.000531	-10384.214
56790	0.003983	0.008802	0.002019	0.006650	0.001673	0.000980	0.000501	-10396.933
56792	0.003998	0.009212	0.002027	0.005922	0.002249	0.001045	0.000502	-10410.168
56794	0.003998	0.009212	0.002027	0.006790	0.002249	0.000975	0.000502	-10376.021
56796	0.003998	0.009212	0.002027	0.006236	0.002271	0.001017	0.000498	-10411.878
56798	0.003948	0.009854	0.002001	0.005798	0.002242	0.001036	0.000491	-10430.785
56800	0.003948	0.009854	0.002001	0.006252	0.002437	0.000997	0.000452	-10396.890
56802	0.003471	0.008664	0.001760	0.004933	0.002156	0.000932	0.000395	-10408.592
56804	0.003471	0.009793	0.001760	0.004933	0.002156	0.000932	0.000395	-10433.408
56806	0.003179	0.008968	0.001611	0.004934	0.001746	0.000812	0.000409	-10409.310
56808	0.003055	0.008619	0.001549	0.004160	0.001678	0.000834	0.000393	-10430.466
56810	0.002835	0.007999	0.001854	0.003695	0.001557	0.000792	0.000365	-10402.248
56812	0.003178	0.008966	0.002078	0.003916	0.001946	0.000848	0.000367	-10408.699
56814	0.003178	0.008966	0.002078	0.005110	0.001946	0.000822	0.000367	-10416.164
56816	0.002880	0.008127	0.001884	0.004885	0.001686	0.000723	0.000348	-10415.882
56818	0.002880	0.008127	0.001884	0.003857	0.001686	0.000723	0.000348	-10406.060
56820	0.002880	0.009157	0.001884	0.003857	0.001767	0.000723	0.000332	-10397.618
56822	0.002880	0.009157	0.001884	0.003857	0.001830	0.000723	0.000320	-10385.154
56824	0.002880	0.009157	0.001884	0.003719	0.001830	0.000738	0.000320	-10408.670
56826	0.002880	0.009157	0.001884	0.003836	0.001830	0.000726	0.000320	-10419.208
56828	0.003227	0.011097	0.002110	0.003347	0.002050	0.000813	0.000359	-10418.207
56830	0.002564	0.008818	0.001677	0.002660	0.001629	0.000646	0.000285	-10405.880
56832	0.003058	0.010517	0.002000	0.003570	0.001943	0.000723	0.000340	-10417.635
56834	0.003376	0.011611	0.002208	0.003942	0.001983	0.000798	0.000406	-10416.102
56836	0.003376	0.012420	0.002208	0.004292	0.001983	0.000766	0.000406	-10430.264
56838	0.003870	0.014235	0.002530	0.004613	0.002273	0.000905	0.000466	-10395.858
56840	0.003870	0.014235	0.002530	0.004359	0.002380	0.000932	0.000445	-10384.712
56842	0.003870	0.014235	0.002530	0.004812	0.002491	0.000885	0.000425	-10408.993
56844	0.003393	0.012481	0.002219	0.003955	0.002211	0.000803	0.000368	-10410.064
56846	0.003130	0.011515	0.002047	0.003451	0.001801	0.000763	0.000385	-10420.454
56848	0.003130	0.010943	0.002047	0.003451	0.001801	0.000763	0.000385	-10418.791
56850	0.003634	0.012815	0.002376	0.003663	0.002091	0.000928	0.000446	-10410.583
56852	0.003082	0.010870	0.002016	0.003268	0.001624	0.000769	0.000414	-10423.061
56854	0.003082	0.010870	0.002016	0.003268	0.001601	0.000769	0.000419	-10386.148
56856	0.003461	0.012207	0.002263	0.003915	0.001864	0.000839	0.000454	-10414.663
56858	0.003010	0.010615	0.001968	0.003085	0.001620	0.000764	0.000395	-10420.290
56860	0.003010	0.010615	0.001968	0.003656	0.001620	0.000764	0.000395	-10398.861
56862	0.003424	0.011122	0.002239	0.003997	0.002022	0.000850	0.000410	-10409.273
56864	0.003424	0.011122	0.002239	0.003997	0.002022	0.000850	0.000410	-10419.693
56866	0.003424	0.011122	0.002239	0.004104	0.002185	0.000838	0.000379	-10410.024
56868	0.003923	0.012741	0.002565	0.004690	0.002446	0.000962	0.000445	-10400.871
56870	0.003923	0.012741	0.002565	0.004386	0.002391	0.000998	0.000455	-10412.867
56872	0.004081	0.012501	0.002517	0.004496	0.002086	0.000956	0.000502	-10449.123
56874	0.004081	0.012501	0.002517	0.004961	0.002086	0.000913	0.000502	-10399.468
56876	0.004081	0.012501	0.002517	0.004297	0.002081	0.000953	0.000503	-10422.223
56878	0.004081	0.012501	0.002517	0.004058	0.001950	0.000979	0.000537	-10424.066
56880	0.004160	0.011074	0.002230	0.004833	0.001635	0.000852	0.000502	-10412.303
56882	0.004160	0.011074	0.002230	0.004826	0.001635	0.000853	0.000502	-10397.252
56884	0.004540	0.011288	0.002433	0.005267	0.001825	0.000931	0.000536	-10424.184
56886	0.005203	0.012938	0.002789	0.005582	0.002170	0.001104	0.000592	-10398.429
56888	0.005203	0.012938	0.002789	0.005876	0.002113	0.001131	0.000609	-10403.740
56890	0.005317	0.013220	0.002850	0.005610	0.002159	0.001194	0.000622	-10398.638
56892	0.005317	0.013220	0.002850	0.005610	0.002091	0.001194	0.000642	-10402.868
56894	0.005330	0.011723	0.002857	0.006652	0.001992	0.001115	0.000677	-10408.283
56896	0.005811	0.011723	0.002258	0.005393	0.001992	0.001150	0.000677	-10399.204
56898	0.004311	0.009529	0.001675	0.004221	0.001478	0.000835	0.000502	-10406.875
56900	0.004311	0.009529	0.001675	0.004221	0.001460	0.000835	0.000509	-10402.826
56902	0.004311	0.009529	0.001675	0.003895	0.001460	0.000863	0.000509	-10389.387
56904	0.003594	0.007944	0.001397	0.003221	0.001217	0.000721	0.000424	-10373.124
56906	0.004109	0.009082	0.001597	0.004757	0.001392	0.000825	0.000485	-10404.712
56908	0.004109	0.008352	0.001597	0.005267	0.001392	0.000792	0.000485	-10402.022
56910	0.004109	0.008352	0.001597	0.005267	0.001392	0.000792	0.000485	-10414.701
56912	0.004109	0.008352	0.001597	0.003777	0.001473	0.000792	0.000458	-10409.103
56914	0.003963	0.008054	0.001540	0.003688	0.001420	0.000760	0.000442	-10404.578
56916	0.004838	0.009434	0.001880	0.004503	0.001783	0.000928	0.000525	-10396.815
56918	0.004570	0.008911	0.001776	0.004588	0.001684	0.000848	0.000495	-10416.363
56920	0.005053	0.009853	0.001963	0.005073	0.001862	0.000938	0.000548	-10420.954
56922	0.004228	0.008244	0.001643	0.003905	0.001558	0.000813	0.000458	-10414.211
56924	0.004228	0.008244	0.001643	0.003905	0.001558	0.000813	0.000458	-10415.545
56926	0.004228	0.008244	0.001643	0.003905	0.001558	0.000813	0.000458	-10428.619
56928	0.003728	0.007270	0.001449	0.004002	0.001374	0.000713	0.000404	-10428.239
56930	0.004182	0.008155	0.001625	0.004490	0.001541	0.000800	0.000453	-10414.552
56932	0.004182	0.008155	0.001625	0.004110	0.001541	0.000832	0.000453	-10422.751
56934	0.004417	0.008612	0.001716	0.004651	0.001472	0.000853	0.000529	-10401.261
56936	0.004417	0.009408	0.001716	0.004833	0.001472	0.000841	0.000529	-10434.471
56938	0.004417	0.009408	0.001716	0.004707	0.001524	0.000848	0.000511	-10419.303
56940	0.004417	0.009573	0.001716	0.004503	0.001554	0.000863	0.000502	-10394.562
56942	0.004417	0.009573	0.001716	0.004941	0.001620	0.000831	0.000481	-10391.334
