Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
21302	0.015308	0.001156	0.004586	0.000865	-10430.557
21304	0.017653	0.001333	0.005289	0.000997	-10424.820
21306	0.014900	0.001125	0.004464	0.000842	-10428.759
21308	0.014900	0.001125	0.004464	0.000842	-10425.683
21310	0.014900	0.001125	0.004647	0.000808	-10415.636
21312	0.014900	0.001125	0.004538	0.000828	-10404.092
21314	0.015945	0.001175	0.004850	0.000845	-10408.713
21316	0.015737	0.001218	0.005027	0.000876	-10402.823
21318	0.017764	0.001375	0.005845	0.000960	-10385.012
21320	0.015883	0.001229	0.004937	0.000908	-10387.016
21322	0.016260	0.001184	0.004037	0.000864	-10389.803
21324	0.016260	0.001184	0.004186	0.000833	-10388.551
21326	0.016947	0.001184	0.004641	0.000833	-10408.232
21328	0.016947	0.001184	0.004641	0.000833	-10400.550
21330	0.016947	0.001779	0.004348	0.000889	-10434.700
21332	0.016947	0.001779	0.004348	0.000889	-10411.786
21334	0.016947	0.001779	0.004348	0.000889	-10401.726
21336	0.018256	0.001916	0.004707	0.000953	-10393.063
21338	0.019367	0.002033	0.004993	0.001011	-10400.342
21340	0.018806	0.001974	0.005595	0.001011	-10417.857
21342	0.018806	0.001974	0.005192	0.001089	-10422.073
21344	0.021863	0.003003	0.006387	0.001197	-10442.231
21346	0.021863	0.002563	0.006130	0.001193	-10438.161
21348	0.021011	0.002463	0.005646	0.001196	-10423.932
21350	0.024109	0.002827	0.006693	0.001329	-10411.996
21352	0.024148	0.002831	0.006597	0.001353	-10402.894
21354	0.025089	0.002596	0.006658	0.001340	-10429.002
21356	0.019925	0.002062	0.005288	0.001064	-10429.410
21358	0.019925	0.002062	0.005288	0.001064	-10408.338
21360	0.017095	0.001769	0.004361	0.000950	-10430.840
21362	0.016329	0.001769	0.004590	0.000903	-10422.934
21364	0.018895	0.002047	0.004133	0.001044	-10403.885
21366	0.018895	0.002047	0.004146	0.001041	-10417.846
21368	0.016089	0.001743	0.003667	0.000853	-10425.381
21370	0.016089	0.001743	0.003667	0.000853	-10413.625
21372	0.016089	0.001743	0.003667	0.000853	-10416.402
21374	0.016089	0.001743	0.003667	0.000853	-10425.236
21376	0.016089	0.001743	0.003722	0.000841	-10397.739
21378	0.016089	0.001743	0.003722	0.000841	-10410.872
21380	0.016089	0.001743	0.003826	0.000815	-10406.321
21382	0.016089	0.001743	0.003826	0.000815	-10418.109
21384	0.016298	0.001765	0.003717	0.000861	-10414.977
21386	0.016235	0.001759	0.003924	0.000810	-10427.150
21388	0.016235	0.001759	0.003924	0.000810	-10430.150
21390	0.017854	0.001934	0.004315	0.000890	-10453.775
21392	0.017854	0.001934	0.004315	0.000890	-10428.136
21394	0.017854	0.001934	0.004315	0.000890	-10429.564
21396	0.017854	0.001934	0.004680	0.000821	-10438.620
21398	0.018493	0.002003	0.004750	0.000868	-10449.795
21400	0.018493	0.002003	0.004567	0.000877	-10411.207
21402	0.015003	0.001625	0.003469	0.000760	-10416.605
21404	0.015922	0.001645	0.003512	0.000769	-10424.972
21406	0.015922	0.001645	0.003512	0.000769	-10417.677
21408	0.015922	0.001645	0.003682	0.000734	-10414.176
21410	0.016750	0.001795	0.003979	0.000793	-10421.110
21412	0.016750	0.001795	0.003979	0.000793	-10422.316
21414	0.014511	0.001555	0.003447	0.000687	-10442.677
21416	0.014511	0.001555	0.003447	0.000687	-10441.192
21418	0.014511	0.001555	0.003447	0.000687	-10451.143
21420	0.015513	0.001663	0.003685	0.000734	-10419.967
21422	0.018004	0.001930	0.004245	0.000858	-10431.212
21424	0.018004	0.001930	0.004245	0.000858	-10416.194
21426	0.015404	0.001651	0.003766	0.000708	-10446.620
21428	0.017668	0.001894	0.004319	0.000813	-10427.264
21430	0.017668	0.001894	0.004319	0.000813	-10437.853
21432	0.017668	0.001894	0.004319	0.000813	-10441.492
21434	0.015791	0.001693	0.003860	0.000726	-10443.230
21436	0.016419	0.001760	0.004014	0.000755	-10444.681
21438	0.016419	0.001760	0.003834	0.000791	-10446.094
21440	0.016419	0.001760	0.003834	0.000791	-10420.825
21442	0.016419	0.001760	0.003967	0.000764	-10422.033
21444	0.016419	0.001760	0.003736	0.000811	-10425.608
21446	0.015716	0.001530	0.003736	0.000811	-10404.622
21448	0.015716	0.001530	0.003736	0.000811	-10417.701
21450	0.015716	0.001530	0.003650	0.000831	-10421.792
21452	0.015716	0.001530	0.003826	0.000792	-10437.051
21454	0.015716	0.001530	0.003588	0.000845	-10417.076
21456	0.015716	0.001530	0.003669	0.000845	-10406.565
21458	0.014657	0.001427	0.003690	0.000731	-10417.374
21460	0.012482	0.001215	0.003024	0.000647	-10424.331
21462	0.013880	0.001462	0.003190	0.000758	-10413.454
21464	0.013880	0.001462	0.003381	0.000715	-10401.238
21466	0.013161	0.001436	0.003146	0.000742	-10423.695
21468	0.014093	0.001538	0.003368	0.000794	-10395.879
21470	0.014093	0.001538	0.003368	0.000794	-10405.008
21472	0.011523	0.001258	0.003058	0.000650	-10388.570
21474	0.013502	0.001474	0.003583	0.000761	-10385.514
21476	0.013502	0.001474	0.003583	0.000761	-10418.110
21478	0.012726	0.001389	0.003377	0.000717	-10420.407
21480	0.012726	0.001389	0.003377	0.000717	-10406.757
21482	0.012726	0.001389	0.003377	0.000717	-10418.076
21484	0.012726	0.001389	0.003377	0.000717	-10427.655
21486	0.012726	0.001389	0.003377	0.000717	-10436.269
21488	0.013162	0.001437	0.003493	0.000742	-10441.287
21490	0.013162	0.001437	0.003493	0.000742	-10431.909
21492	0.013162	0.001437	0.003493	0.000742	-10441.838
21494	0.010925	0.001192	0.002728	0.000655	-10448.142
21496	0.013304	0.001452	0.003552	0.000745	-10429.790
21498	0.012933	0.001452	0.003534	0.000749	-10428.094
21500	0.012933	0.001452	0.004054	0.000791	-10460.620
21502	0.012137	0.001363	0.003805	0.000742	-10419.891
21504	0.012541	0.001408	0.003931	0.000767	-10413.537
21506	0.013122	0.001473	0.003935	0.000839	-10415.794
21508	0.012921	0.001473	0.004577	0.000839	-10429.813
21510	0.010687	0.001219	0.003786	0.000694	-10404.647
21512	0.012904	0.001471	0.004351	0.000880	-10414.831
21514	0.011821	0.001348	0.003985	0.000806	-10422.832
21516	0.011821	0.001348	0.003985	0.000806	-10421.228
21518	0.013563	0.001546	0.004757	0.000889	-10407.750
21520	0.013563	0.001546	0.004914	0.000861	-10408.463
21522	0.015462	0.001763	0.004852	0.000981	-10417.172
21524	0.016241	0.001852	0.005045	0.001041	-10415.352
21526	0.011927	0.001360	0.003705	0.000765	-10411.352
21528	0.013970	0.001593	0.004627	0.000840	-10419.461
21530	0.013970	0.001593	0.004627	0.000840	-10403.971
21532	0.013970	0.001593	0.003883	0.000840	-10428.890
21534	0.013970	0.001593	0.003883	0.000840	-10427.786
21536	0.014653	0.001593	0.004398	0.000840	-10442.808
21538	0.014653	0.001593	0.004398	0.000840	-10439.647
21540	0.013526	0.001470	0.003718	0.000847	-10426.541
21542	0.013526	0.001470	0.003718	0.000847	-10419.620
21544	0.013526	0.001470	0.003917	0.000804	-10418.284
21546	0.013526	0.001470	0.003917	0.000804	-10436.136
21548	0.014397	0.002091	0.004156	0.000858	-10403.829
21550	0.013838	0.002091	0.004156	0.000858	-10426.719
21552	0.013838	0.002091	0.004156	0.000858	-10449.548
21554	0.013838	0.002091	0.004129	0.000864	-10413.450
21556	0.012704	0.001919	0.003982	0.000755	-10428.520
21558	0.011415	0.001503	0.003777	0.000721	-10439.341
21560	0.012077	0.001590	0.003934	0.000775	-10426.991
21562	0.011549	0.001521	0.003647	0.000764	-10425.687
21564	0.010296	0.001356	0.003252	0.000681	-10445.254
21566	0.011098	0.001822	0.003379	0.000762	-10411.216
21568	0.011098	0.001822	0.003702	0.000695	-10416.894
21570	0.009738	0.001599	0.003067	0.000646	-10417.935
21572	0.009863	0.001619	0.003106	0.000655	-10403.979
21574	0.009863	0.001619	0.003099	0.000635	-10431.911
21576	0.010185	0.001672	0.003200	0.000656	-10431.744
21578	0.012796	0.002101	0.004020	0.000824	-10425.087
21580	0.013561	0.002101	0.004020	0.000824	-10443.811
21582	0.012042	0.001865	0.003570	0.000731	-10453.305
21584	0.012042	0.001865	0.003724	0.000701	-10430.656
21586	0.011178	0.001303	0.003373	0.000667	-10418.458
21588	0.011178	0.001303	0.003373	0.000667	-10423.904
21590	0.011264	0.001313	0.003316	0.000689	-10424.972
21592	0.011537	0.001345	0.003396	0.000706	-10405.443
21594	0.011537	0.001345	0.003462	0.000706	-10390.474
21596	0.011537	0.001345	0.003462	0.000706	-10401.452
21598	0.011537	0.001345	0.003330	0.000734	-10411.680
21600	0.011537	0.001345	0.004185	0.000734	-10417.000
21602	0.011537	0.001345	0.003530	0.000734	-10417.509
21604	0.010908	0.001345	0.003878	0.000668	-10416.676
21606	0.012141	0.001497	0.003961	0.000810	-10418.595
21608	0.011995	0.001479	0.003913	0.000801	-10423.851
21610	0.011429	0.001409	0.004032	0.000763	-10416.532
21612	0.011832	0.001409	0.003903	0.000788	-10418.996
21614	0.011832	0.001409	0.004145	0.000742	-10426.035
21616	0.012646	0.001427	0.003370	0.000817	-10427.766
21618	0.010676	0.001205	0.002845	0.000690	-10416.981
21620	0.011652	0.001315	0.003090	0.000757	-10421.983
21622	0.010049	0.001240	0.002929	0.000710	-10410.743
21624	0.012289	0.001425	0.003365	0.000816	-10437.083
21626	0.011019	0.001278	0.003130	0.000705	-10421.877
21628	0.011019	0.001278	0.003130	0.000705	-10412.032
21630	0.010464	0.001269	0.002973	0.000669	-10427.849
21632	0.011694	0.001418	0.002850	0.000748	-10434.238
21634	0.012273	0.001418	0.002850	0.000748	-10410.225
21636	0.012273	0.001652	0.002800	0.000761	-10393.071
21638	0.010843	0.001460	0.002473	0.000673	-10422.615
21640	0.012509	0.001684	0.002854	0.000776	-10425.355
21642	0.012509	0.001684	0.002734	0.000810	-10417.038
21644	0.012509	0.001684	0.002845	0.000778	-10413.680
21646	0.011151	0.001501	0.002376	0.000741	-10411.212
21648	0.011151	0.001501	0.002376	0.000741	-10407.119
21650	0.011151	0.001501	0.002509	0.000701	-10420.660
21652	0.011335	0.001501	0.002372	0.000742	-10441.774
21654	0.013961	0.001849	0.002861	0.000933	-10423.627
21656	0.012868	0.001704	0.002637	0.000860	-10410.497
21658	0.011017	0.001459	0.002176	0.000764	-10416.750
21660	0.011017	0.001459	0.002222	0.000748	-10410.172
21662	0.012150	0.001609	0.002451	0.000825	-10416.514
21664	0.013657	0.001809	0.002755	0.000927	-10403.978
21666	0.013657	0.001809	0.002829	0.000903	-10431.146
21668	0.013657	0.001809	0.002873	0.000889	-10437.801
21670	0.013461	0.001783	0.002672	0.000929	-10425.889
21672	0.011223	0.001486	0.002726	0.000822	-10436.159
21674	0.011804	0.001563	0.002867	0.000865	-10443.765
21676	0.011456	0.001517	0.002866	0.000815	-10440.632
21678	0.012913	0.001710	0.003231	0.000918	-10430.191
21680	0.012913	0.001710	0.003310	0.000896	-10428.717
21682	0.011222	0.001486	0.002808	0.000798	-10416.613
21684	0.011222	0.001486	0.002701	0.000830	-10409.883
21686	0.011222	0.001486	0.002701	0.000830	-10402.629
21688	0.011854	0.001570	0.002886	0.000866	-10416.401
21690	0.011854	0.001570	0.002886	0.000866	-10436.041
21692	0.013695	0.001814	0.003334	0.001001	-10406.551
21694	0.011258	0.001491	0.002625	0.000859	-10428.667
21696	0.010597	0.001404	0.002366	0.000844	-10444.479
21698	0.011209	0.001485	0.002669	0.000837	-10411.076
21700	0.012325	0.001632	0.002938	0.000920	-10399.088
21702	0.012325	0.001632	0.002938	0.000920	-10420.241
21704	0.010306	0.001365	0.002457	0.000769	-10410.429
21706	0.010306	0.001365	0.002347	0.000805	-10404.625
21708	0.012315	0.001631	0.002926	0.000922	-10411.467
21710	0.013689	0.003239	0.003252	0.001025	-10415.528
21712	0.012621	0.002189	0.002875	0.000986	-10409.025
21714	0.012621	0.002189	0.002875	0.000986	-10395.794
21716	0.012621	0.002189	0.003375	0.001025	-10403.896
21718	0.012621	0.002189	0.003247	0.001065	-10401.814
21720	0.012352	0.002021	0.003017	0.000977	-10398.019
21722	0.012352	0.002021	0.003172	0.000929	-10402.741
21724	0.013306	0.002081	0.003128	0.000999	-10398.607
21726	0.013988	0.002260	0.003355	0.001099	-10404.249
21728	0.013988	0.002260	0.003538	0.001042	-10410.762
21730	0.013988	0.002260	0.003453	0.001068	-10423.527
21732	0.015264	0.002528	0.004839	0.001139	-10414.940
21734	0.013377	0.002216	0.004241	0.000998	-10413.788
21736	0.018044	0.002989	0.005720	0.001347	-10393.926
21738	0.018044	0.002989	0.005720	0.001347	-10384.706
21740	0.016107	0.002771	0.004355	0.001288	-10407.154
21742	0.018959	0.003262	0.005327	0.001459	-10398.852
21744	0.018959	0.003262	0.005319	0.001461	-10382.484
21746	0.018959	0.003262	0.005319	0.001461	-10384.694
21748	0.019716	0.003392	0.005461	0.001539	-10414.985
21750	0.019586	0.003369	0.005514	0.001504	-10420.123
21752	0.021592	0.003737	0.006116	0.001668	-10403.695
21754	0.021642	0.003067	0.005938	0.001629	-10408.568
21756	0.019096	0.002706	0.005163	0.001458	-10418.122
21758	0.019075	0.002706	0.005381	0.001399	-10407.733
21760	0.018300	0.002706	0.005591	0.001347	-10412.456
21762	0.018300	0.002706	0.005546	0.001358	-10411.074
21764	0.020896	0.002200	0.006208	0.001581	-10430.968
21766	0.020288	0.002200	0.006450	0.001522	-10412.342
21768	0.020288	0.002200	0.007890	0.001522	-10411.559
21770	0.019453	0.002200	0.007733	0.001553	-10425.669
21772	0.019453	0.002529	0.007501	0.001601	-10407.339
21774	0.024472	0.003043	0.009026	0.001926	-10414.416
21776	0.024472	0.002236	0.008368	0.001935	-10430.478
21778	0.024925	0.002236	0.008373	0.001934	-10441.360
21780	0.025189	0.002534	0.008630	0.001876	-10407.780
21782	0.025189	0.002534	0.008775	0.001845	-10420.925
21784	0.025189	0.002534	0.008468	0.001912	-10413.504
21786	0.021243	0.001836	0.007408	0.001555	-10425.657
21788	0.020252	0.002295	0.007211	0.001597	-10391.137
21790	0.020252	0.002295	0.007033	0.001637	-10421.842
21792	0.020252	0.002295	0.006684	0.001723	-10412.606
21794	0.017909	0.001431	0.006063	0.001486	-10416.195
21796	0.017909	0.001431	0.006024	0.001495	-10416.213
21798	0.017909	0.002235	0.005855	0.001538	-10449.863
21800	0.017909	0.002235	0.006026	0.001495	-10454.101
21802	0.015182	0.001895	0.005454	0.001254	-10409.250
21804	0.015182	0.001895	0.005454	0.001254	-10435.615
21806	0.015182	0.001895	0.005647	0.001212	-10424.810
21808	0.015182	0.001895	0.005573	0.001228	-10414.429
21810	0.015182	0.001895	0.005841	0.001171	-10439.367
21812	0.016274	0.002031	0.006506	0.001208	-10418.715
21814	0.014307	0.001786	0.004889	0.001097	-10431.833
21816	0.015203	0.001786	0.004719	0.001136	-10415.733
21818	0.015203	0.001786	0.004934	0.001087	-10431.631
21820	0.015203	0.001786	0.004934	0.001087	-10411.679
21822	0.015203	0.001786	0.004934	0.001087	-10423.418
21824	0.017280	0.002029	0.005608	0.001235	-10406.965
21826	0.021319	0.002451	0.007045	0.001435	-10410.178
21828	0.018410	0.002173	0.006172	0.001286	-10427.278
21830	0.018410	0.002173	0.006172	0.001286	-10424.914
21832	0.021413	0.002527	0.006036	0.001541	-10421.308
21834	0.020333	0.002527	0.006283	0.001480	-10405.814
21836	0.020333	0.002527	0.006675	0.001393	-10439.104
21838	0.020333	0.002527	0.006727	0.001382	-10431.301
21840	0.020333	0.001770	0.005772	0.001429	-10427.603
21842	0.018332	0.001596	0.005374	0.001248	-10431.156
21844	0.018332	0.001596	0.005504	0.001218	-10433.309
21846	0.017839	0.001596	0.005677	0.001181	-10414.348
21848	0.017074	0.001596	0.005865	0.001252	-10436.851
21850	0.020449	0.001849	0.007267	0.001467	-10417.922
21852	0.018715	0.002620	0.005896	0.001392	-10428.338
21854	0.014689	0.002057	0.004541	0.001113	-10416.198
21856	0.014689	0.002057	0.004700	0.001076	-10420.974
21858	0.014886	0.002057	0.004818	0.001049	-10406.541
21860	0.014886	0.002057	0.004591	0.001101	-10388.872
21862	0.014886	0.002057	0.005745	0.001083	-10407.766
21864	0.015281	0.002111	0.005261	0.001112	-10410.225
21866	0.015281	0.002111	0.005194	0.001076	-10419.804
21868	0.015281	0.002111	0.005194	0.001076	-10412.352
21870	0.016022	0.002213	0.005978	0.001170	-10420.004
21872	0.016022	0.002213	0.005978	0.001170	-10417.655
21874	0.016022	0.002213	0.006531	0.001104	-10440.837
21876	0.015874	0.002213	0.006063	0.001189	-10414.926
21878	0.015370	0.002000	0.005997	0.001127	-10401.852
21880	0.016720	0.002176	0.006524	0.001226	-10417.817
21882	0.013614	0.001753	0.005014	0.000999	-10418.559
21884	0.013614	0.001753	0.004969	0.001008	-10407.456
21886	0.013614	0.001753	0.004641	0.001079	-10410.942
21888	0.015168	0.001953	0.004759	0.001118	-10413.880
21890	0.015168	0.002272	0.004560	0.001167	-10450.077
21892	0.015168	0.002272	0.004560	0.001167	-10472.007
21894	0.015168	0.002272	0.004560	0.001167	-10434.179
21896	0.015168	0.003124	0.004560	0.001167	-10431.692
21898	0.016146	0.003431	0.005254	0.001221	-10427.442
21900	0.015035	0.002669	0.005196	0.001071	-10424.023
21902	0.015035	0.002669	0.004238	0.001128	-10416.251
21904	0.015035	0.002669	0.004554	0.001049	-10430.650
21906	0.015352	0.001981	0.004432	0.001078	-10436.860
21908	0.014824	0.002287	0.004974	0.001078	-10422.292
21910	0.012381	0.001910	0.004154	0.000901	-10424.539
21912	0.012381	0.001485	0.004368	0.000857	-10451.730
21914	0.012381	0.001485	0.004368	0.000857	-10408.441
21916	0.012381	0.001485	0.004334	0.000863	-10414.231
21918	0.010892	0.001307	0.003467	0.000835	-10394.219
21920	0.010892	0.001741	0.003504	0.000826	-10407.242
21922	0.010892	0.001741	0.003366	0.000860	-10406.533
21924	0.010892	0.001741	0.003366	0.000860	-10419.755
21926	0.010892	0.001741	0.003366	0.000860	-10405.188
21928	0.010892	0.001741	0.003366	0.000860	-10410.977
21930	0.010699	0.001874	0.003306	0.000845	-10425.648
21932	0.009375	0.001910	0.003373	0.000783	-10433.249
21934	0.010862	0.002213	0.003908	0.000908	-10415.110
21936	0.010609	0.001677	0.003817	0.000887	-10425.854
21938	0.010609	0.001558	0.004747	0.000887	-10422.781
21940	0.010461	0.001537	0.004681	0.000874	-10409.640
21942	0.013342	0.001960	0.007146	0.001115	-10410.228
21944	0.013342	0.001960	0.006927	0.001150	-10423.447
21946	0.012619	0.001960	0.007086	0.001125	-10410.364
21948	0.011791	0.001879	0.006917	0.001006	-10421.498
21950	0.011791	0.001879	0.006905	0.001008	-10426.046
21952	0.013071	0.002083	0.008077	0.001058	-10443.004
21954	0.013075	0.002083	0.008266	0.001034	-10445.980
21956	0.012533	0.002256	0.008955	0.001120	-10421.347
21958	0.013633	0.002454	0.009545	0.001244	-10427.443
21960	0.013690	0.002464	0.010205	0.001217	-10416.579
21962	0.013924	0.002384	0.010031	0.001158	-10455.917
21964	0.015691	0.002796	0.011955	0.001338	-10426.532
21966	0.014568	0.001876	0.010876	0.001268	-10398.810
21968	0.015211	0.001959	0.010960	0.001371	-10407.094
21970	0.016585	0.002136	0.011870	0.001463	-10415.671
21972	0.017284	0.002129	0.011399	0.001513	-10413.260
21974	0.017537	0.003248	0.011399	0.001513	-10428.353
21976	0.017537	0.003248	0.010458	0.001545	-10432.009
21978	0.017537	0.003248	0.010721	0.001507	-10411.682
21980	0.015540	0.002879	0.009454	0.001342	-10414.025
21982	0.016357	0.003030	0.009952	0.001413	-10399.405
21984	0.016357	0.003030	0.009595	0.001465	-10400.612
21986	0.017268	0.003030	0.009534	0.001475	-10383.537
21988	0.017093	0.003030	0.008184	0.001446	-10385.863
21990	0.016493	0.003030	0.008593	0.001446	-10403.826
21992	0.016493	0.003030	0.009967	0.001405	-10391.039
21994	0.015986	0.003111	0.010510	0.001405	-10401.525
21996	0.016978	0.003111	0.010510	0.001405	-10422.764
21998	0.016978	0.003111	0.010222	0.001444	-10433.531
22000	0.016978	0.003111	0.010614	0.001391	-10416.901
22002	0.016978	0.003111	0.010231	0.001443	-10424.156
22004	0.016978	0.003111	0.010669	0.001384	-10423.153
22006	0.016978	0.003111	0.010198	0.001388	-10407.152
22008	0.015800	0.003111	0.010898	0.001299	-10400.870
22010	0.015800	0.003253	0.011147	0.001270	-10415.084
22012	0.015732	0.003239	0.010770	0.001303	-10425.308
22014	0.015732	0.002527	0.010770	0.001303	-10445.093
22016	0.015732	0.003036	0.009966	0.001235	-10423.923
22018	0.015793	0.003105	0.010193	0.001263	-10417.217
22020	0.014600	0.003099	0.010017	0.001233	-10434.896
22022	0.014600	0.003099	0.010017	0.001233	-10432.315
22024	0.012914	0.002741	0.008983	0.001072	-10451.154
22026	0.015147	0.003215	0.010536	0.001258	-10438.520
22028	0.013607	0.002888	0.009592	0.001115	-10424.889
22030	0.014901	0.003025	0.010250	0.001302	-10407.313
22032	0.015721	0.003025	0.009500	0.001404	-10403.119
22034	0.015721	0.003025	0.009899	0.001348	-10423.262
22036	0.016498	0.003342	0.011359	0.001434	-10413.504
22038	0.016498	0.003342	0.011257	0.001447	-10442.560
22040	0.016717	0.003386	0.011538	0.001449	-10431.078
22042	0.016850	0.003413	0.011334	0.001499	-10445.170
22044	0.016413	0.003858	0.011230	0.001513	-10445.880
22046	0.016560	0.003291	0.011573	0.001494	-10445.869
22048	0.017065	0.004064	0.012436	0.001539	-10436.150
22050	0.017065	0.004064	0.013425	0.001502	-10412.154
22052	0.014620	0.003482	0.010966	0.001349	-10407.225
22054	0.013674	0.003083	0.008608	0.001274	-10410.041
22056	0.013558	0.003057	0.008365	0.001289	-10428.527
22058	0.012598	0.002841	0.008537	0.001090	-10409.652
22060	0.013238	0.002985	0.008970	0.001146	-10420.281
22062	0.013475	0.003039	0.009009	0.001166	-10444.273
22064	0.012460	0.002810	0.008131	0.001105	-10431.935
22066	0.012460	0.002810	0.008190	0.001097	-10418.356
22068	0.012460	0.002810	0.007992	0.001124	-10420.804
22070	0.012581	0.002448	0.007660	0.001173	-10427.269
22072	0.013687	0.003134	0.007338	0.001224	-10418.006
22074	0.012830	0.002302	0.007915	0.001185	-10399.245
22076	0.014578	0.002615	0.009639	0.001256	-10415.319
22078	0.014578	0.002615	0.009397	0.001288	-10388.927
22080	0.014578	0.002615	0.009275	0.001305	-10413.812
22082	0.015624	0.002803	0.009794	0.001420	-10387.479
22084	0.015624	0.002803	0.009771	0.001423	-10394.885
22086	0.013859	0.002486	0.008356	0.001309	-10413.601
22088	0.013859	0.002486	0.008825	0.001240	-10408.559
22090	0.011751	0.002108	0.007375	0.001067	-10403.825
22092	0.012981	0.002329	0.008147	0.001178	-10423.135
22094	0.012981	0.002329	0.008618	0.001114	-10389.101
22096	0.012981	0.002329	0.008618	0.001114	-10398.765
22098	0.012981	0.002329	0.008994	0.001085	-10418.924
22100	0.013844	0.002484	0.008509	0.001157	-10411.991
22102	0.013503	0.002422	0.007670	0.001221	-10409.634
22104	0.013772	0.002426	0.007480	0.001255	-10405.004
22106	0.012156	0.002141	0.006602	0.001108	-10424.015
22108	0.012156	0.002141	0.006857	0.001067	-10433.458
22110	0.013529	0.002383	0.007973	0.001137	-10385.399
22112	0.012183	0.002146	0.006895	0.001066	-10380.818
22114	0.012183	0.002146	0.006895	0.001066	-10411.577
22116	0.012183	0.002146	0.007184	0.001023	-10415.714
22118	0.012183	0.002146	0.006805	0.001080	-10405.219
22120	0.012183	0.002146	0.006786	0.001083	-10389.488
22122	0.012925	0.002146	0.006786	0.001083	-10383.172
22124	0.011712	0.001945	0.006149	0.000981	-10401.405
22126	0.011712	0.001945	0.005935	0.001017	-10428.015
22128	0.011712	0.001945	0.006231	0.000968	-10440.813
22130	0.014262	0.002368	0.007587	0.001179	-10425.857
22132	0.011590	0.001924	0.005383	0.000958	-10411.301
22134	0.011590	0.002612	0.005192	0.000994	-10413.573
22136	0.011415	0.002572	0.005827	0.000943	-10411.367
22138	0.011415	0.002572	0.005827	0.000943	-10407.860
22140	0.013124	0.002957	0.006396	0.001136	-10398.976
22142	0.012198	0.002749	0.005834	0.001076	-10400.944
22144	0.013430	0.002801	0.005946	0.001097	-10418.691
22146	0.013430	0.002801	0.005740	0.001136	-10405.725
22148	0.015979	0.003333	0.006699	0.001378	-10405.093
22150	0.015726	0.003333	0.006876	0.001342	-10423.634
22152	0.017114	0.003627	0.007715	0.001417	-10416.273
22154	0.017114	0.003417	0.007917	0.001381	-10415.838
22156	0.015205	0.003035	0.007374	0.001253	-10430.056
22158	0.014839	0.003035	0.007030	0.001314	-10430.519
22160	0.014839	0.003035	0.007030	0.001314	-10425.735
22162	0.013132	0.002686	0.006318	0.001145	-10440.220
22164	0.013132	0.002686	0.006318	0.001145	-10441.916
22166	0.014653	0.002997	0.007325	0.001230	-10435.968
22168	0.014653	0.002997	0.007649	0.001230	-10425.169
22170	0.016997	0.003477	0.009498	0.001333	-10421.877
22172	0.017003	0.003478	0.009807	0.001292	-10422.414
22174	0.020255	0.004143	0.011366	0.001582	-10433.484
22176	0.017091	0.002846	0.009678	0.001322	-10434.627
22178	0.017091	0.002602	0.011155	0.001272	-10444.742
22180	0.017091	0.002602	0.011380	0.001246	-10425.075
22182	0.017091	0.002602	0.010926	0.001298	-10418.465
22184	0.020412	0.003403	0.013049	0.001551	-10416.136
22186	0.017143	0.002858	0.011176	0.001277	-10421.312
22188	0.015927	0.002627	0.009625	0.001252	-10427.792
22190	0.018161	0.002877	0.010239	0.001412	-10419.085
22192	0.018161	0.002877	0.011001	0.001412	-10408.922
22194	0.018161	0.002877	0.011001	0.001412	-10419.792
22196	0.016214	0.002569	0.009508	0.001302	-10398.758
22198	0.017189	0.002723	0.010935	0.001273	-10396.837
22200	0.017189	0.002012	0.010417	0.001336	-10403.440
22202	0.014859	0.001739	0.007790	0.001179	-10385.935
22204	0.016456	0.001926	0.008942	0.001260	-10393.746
22206	0.017327	0.002028	0.007500	0.001281	-10385.737
22208	0.017327	0.002028	0.007949	0.001209	-10386.600
22210	0.017327	0.002028	0.008262	0.001163	-10399.996
22212	0.014668	0.001717	0.006158	0.001015	-10409.652
22214	0.014668	0.002206	0.005995	0.001043	-10407.658
22216	0.015603	0.002206	0.005995	0.001043	-10409.278
22218	0.015603	0.002206	0.005787	0.001035	-10424.127
22220	0.015603	0.002206	0.005787	0.001035	-10400.630
22222	0.014842	0.002099	0.005505	0.000984	-10410.012
22224	0.017105	0.002419	0.006649	0.001082	-10412.069
22226	0.017191	0.002431	0.006683	0.001088	-10412.199
22228	0.020255	0.002864	0.006267	0.001326	-10413.209
22230	0.017759	0.002511	0.005550	0.001151	-10430.527
22232	0.014977	0.002118	0.004680	0.000971	-10438.734
22234	0.018249	0.002461	0.005185	0.001184	-10409.373
22236	0.018249	0.002461	0.005032	0.001219	-10427.293
22238	0.018249	0.002461	0.005202	0.001180	-10436.617
22240	0.018249	0.002461	0.005202	0.001180	-10424.801
22242	0.018249	0.002461	0.005370	0.001143	-10412.802
22244	0.018249	0.002461	0.005494	0.001143	-10420.310
22246	0.018249	0.002461	0.005316	0.001181	-10418.360
22248	0.019589	0.002642	0.005754	0.001257	-10416.528
22250	0.017164	0.002315	0.005235	0.001061	-10407.745
22252	0.020352	0.002669	0.005884	0.001254	-10428.433
22254	0.018957	0.002486	0.005481	0.001168	-10404.136
22256	0.018005	0.002486	0.005612	0.001141	-10417.348
22258	0.017220	0.002377	0.005684	0.001024	-10413.887
22260	0.014877	0.002054	0.004251	0.000884	-10420.479
