Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
34778	0.007162	0.015945	0.002377	0.005825	0.003710	0.001387	0.000733	-10432.494
34780	0.007162	0.015478	0.002377	0.005871	0.003739	0.001382	0.000728	-10417.728
34782	0.006163	0.013318	0.001738	0.004404	0.003179	0.001179	0.000634	-10409.288
34784	0.006163	0.012597	0.001738	0.004391	0.002628	0.001181	0.000650	-10422.455
34786	0.006635	0.012869	0.001252	0.004517	0.002895	0.001166	0.000661	-10397.414
34788	0.005768	0.011187	0.001266	0.003987	0.002708	0.001007	0.000573	-10404.128
34790	0.005768	0.011217	0.001266	0.003964	0.002706	0.001010	0.000574	-10397.152
34792	0.005768	0.011217	0.001044	0.003909	0.002676	0.001016	0.000580	-10425.791
34794	0.005188	0.010089	0.000939	0.003389	0.002433	0.000928	0.000516	-10423.648
34796	0.005966	0.011601	0.001080	0.003854	0.002785	0.001073	0.000596	-10408.276
34798	0.005966	0.011601	0.001080	0.004188	0.002906	0.001068	0.000590	-10421.851
34800	0.005188	0.010089	0.001176	0.003647	0.002892	0.000928	0.000513	-10408.217
34802	0.005188	0.010089	0.001176	0.003563	0.002836	0.000938	0.000523	-10415.716
34804	0.005591	0.010873	0.001267	0.003866	0.003049	0.001008	0.000565	-10415.374
34806	0.005591	0.011459	0.001267	0.004220	0.003046	0.001001	0.000566	-10413.938
34808	0.005824	0.013043	0.001320	0.003870	0.003074	0.001056	0.000582	-10428.725
34810	0.005824	0.012514	0.001250	0.003897	0.003057	0.001053	0.000585	-10400.868
34812	0.005938	0.012758	0.001274	0.003392	0.003338	0.001072	0.000585	-10426.149
34814	0.005521	0.012596	0.001274	0.003487	0.003275	0.001059	0.000596	-10422.326
34816	0.006319	0.014417	0.001458	0.003873	0.003749	0.001228	0.000682	-10436.039
34818	0.005698	0.013000	0.001315	0.003464	0.003323	0.001111	0.000626	-10425.754
34820	0.005948	0.012579	0.001315	0.003471	0.003303	0.001110	0.000630	-10440.335
34822	0.005948	0.012579	0.001315	0.003547	0.003244	0.001100	0.000641	-10416.445
34824	0.006331	0.012579	0.001315	0.003149	0.002748	0.001100	0.000653	-10425.485
34826	0.005561	0.011050	0.001155	0.002800	0.002434	0.000961	0.000569	-10425.274
34828	0.005947	0.011050	0.001155	0.002802	0.002400	0.000961	0.000577	-10427.029
34830	0.006146	0.011419	0.001194	0.002997	0.002483	0.000980	0.000595	-10421.443
34832	0.005331	0.009906	0.001036	0.002495	0.002111	0.000864	0.000527	-10396.808
34834	0.005331	0.009906	0.001036	0.002405	0.002079	0.000876	0.000535	-10418.554
34836	0.006133	0.011396	0.001191	0.002782	0.002530	0.001006	0.000617	-10428.234
34838	0.006209	0.011396	0.001191	0.003347	0.002551	0.000997	0.000612	-10426.866
34840	0.006209	0.011396	0.001191	0.003347	0.002576	0.000997	0.000606	-10433.348
34842	0.005413	0.009936	0.001039	0.002848	0.002293	0.000877	0.000517	-10421.340
34844	0.005686	0.010631	0.001291	0.002966	0.002424	0.000925	0.000540	-10433.206
34846	0.005686	0.010164	0.001291	0.002965	0.002415	0.000925	0.000542	-10412.466
34848	0.005686	0.009942	0.001291	0.003098	0.002459	0.000908	0.000532	-10442.624
34850	0.006243	0.011506	0.001494	0.003582	0.002816	0.001052	0.000622	-10408.309
34852	0.005545	0.010486	0.001361	0.003198	0.002574	0.000967	0.000566	-10397.946
34854	0.005016	0.009486	0.001231	0.002949	0.002012	0.000868	0.000502	-10407.613
34856	0.005315	0.010603	0.001305	0.003534	0.002094	0.000922	0.000542	-10404.667
34858	0.004626	0.009229	0.001136	0.002706	0.001799	0.000804	0.000472	-10404.682
34860	0.004626	0.009229	0.001136	0.002724	0.001799	0.000802	0.000472	-10429.238
34862	0.004626	0.009229	0.001136	0.003264	0.002062	0.000796	0.000476	-10434.071
34864	0.005889	0.011424	0.001446	0.004059	0.002637	0.001023	0.000604	-10403.059
34866	0.005562	0.010789	0.001366	0.003754	0.002039	0.000975	0.000566	-10423.901
34868	0.005562	0.010789	0.001366	0.004145	0.002030	0.000977	0.000568	-10428.398
34870	0.005368	0.010413	0.001318	0.003984	0.001956	0.000944	0.000549	-10427.402
34872	0.006051	0.011738	0.001486	0.004574	0.002242	0.001056	0.000609	-10430.755
34874	0.006051	0.011738	0.001486	0.004499	0.002044	0.001064	0.000603	-10413.051
34876	0.006051	0.012027	0.001486	0.004552	0.002908	0.001058	0.000597	-10423.011
34878	0.005211	0.010358	0.001279	0.003942	0.002488	0.000909	0.000517	-10461.966
34880	0.006187	0.012298	0.001519	0.004575	0.003032	0.001090	0.000598	-10426.330
34882	0.006187	0.012298	0.001741	0.004591	0.003034	0.001088	0.000598	-10417.258
34884	0.006187	0.012298	0.001741	0.005161	0.003030	0.001095	0.000599	-10411.954
34886	0.006187	0.012298	0.002102	0.005207	0.003033	0.001090	0.000598	-10411.517
34888	0.006187	0.011914	0.002102	0.005087	0.002982	0.001102	0.000608	-10405.264
34890	0.005699	0.010973	0.001936	0.004654	0.002735	0.001018	0.000563	-10414.343
34892	0.005070	0.010057	0.001723	0.004051	0.002428	0.000914	0.000502	-10433.233
34894	0.005340	0.010593	0.001815	0.004224	0.002612	0.000968	0.000517	-10430.769
34896	0.004667	0.009258	0.001586	0.004027	0.002256	0.000845	0.000458	-10431.379
34898	0.005301	0.010516	0.001801	0.004788	0.002577	0.000964	0.000517	-10418.356
34900	0.005301	0.010516	0.001801	0.004731	0.002281	0.000970	0.000505	-10411.226
34902	0.004975	0.009868	0.001691	0.004504	0.002112	0.000904	0.000481	-10426.080
34904	0.004975	0.009868	0.001691	0.004814	0.002354	0.000908	0.000468	-10418.420
34906	0.004650	0.009602	0.001580	0.004148	0.002363	0.000850	0.000439	-10439.275
34908	0.004650	0.009602	0.001580	0.004223	0.002337	0.000842	0.000444	-10446.666
34910	0.004650	0.009291	0.001580	0.004269	0.002299	0.000838	0.000451	-10433.405
34912	0.004650	0.009291	0.001580	0.004280	0.002269	0.000837	0.000457	-10420.304
34914	0.004650	0.009804	0.001580	0.004160	0.002259	0.000848	0.000460	-10442.966
34916	0.004650	0.010283	0.001580	0.004350	0.002200	0.000831	0.000472	-10432.865
34918	0.004618	0.010685	0.001569	0.004247	0.002188	0.000826	0.000468	-10412.029
34920	0.005312	0.012291	0.001805	0.004943	0.002485	0.000945	0.000545	-10421.499
34922	0.005312	0.012291	0.001805	0.005208	0.002439	0.000946	0.000555	-10428.424
34924	0.005312	0.011910	0.001805	0.005192	0.002466	0.000948	0.000549	-10419.609
34926	0.005368	0.011641	0.001824	0.005396	0.002517	0.000946	0.000550	-10422.706
34928	0.006643	0.014405	0.002257	0.006691	0.003516	0.001170	0.000691	-10440.867
34930	0.006554	0.014212	0.002227	0.006113	0.003418	0.001167	0.000692	-10411.686
34932	0.007544	0.016359	0.002564	0.007225	0.003930	0.001329	0.000797	-10410.309
34934	0.006366	0.015384	0.002344	0.006462	0.003286	0.001227	0.000722	-10408.902
34936	0.007323	0.017039	0.002662	0.007451	0.003726	0.001384	0.000821	-10422.299
34938	0.007323	0.016392	0.002662	0.007462	0.003780	0.001383	0.000809	-10407.889
34940	0.007323	0.016392	0.002662	0.007483	0.003809	0.001383	0.000803	-10420.740
34942	0.007323	0.016392	0.002662	0.007528	0.003430	0.001379	0.000804	-10409.718
34944	0.006980	0.015998	0.002901	0.007069	0.003263	0.001323	0.000768	-10430.185
34946	0.006121	0.014410	0.002544	0.006093	0.002488	0.001169	0.000680	-10415.502
34948	0.006385	0.014410	0.002544	0.006148	0.002482	0.001164	0.000682	-10399.065
34950	0.006385	0.014410	0.002544	0.006245	0.002464	0.001157	0.000687	-10409.796
34952	0.006385	0.015595	0.002544	0.006314	0.002524	0.001152	0.000671	-10432.222
34954	0.007477	0.017060	0.002331	0.007059	0.002830	0.001293	0.000753	-10427.356
34956	0.007477	0.017060	0.002331	0.007208	0.002899	0.001282	0.000735	-10419.019
34958	0.007835	0.017662	0.002331	0.007241	0.002937	0.001280	0.000725	-10430.947
34960	0.007369	0.016611	0.002023	0.006814	0.003381	0.001203	0.000682	-10437.753
34962	0.007369	0.016129	0.002023	0.006913	0.003363	0.001196	0.000686	-10422.029
34964	0.008308	0.018184	0.002281	0.008376	0.003793	0.001338	0.000773	-10419.805
34966	0.006872	0.014737	0.001887	0.006679	0.003090	0.001110	0.000649	-10402.574
34968	0.008023	0.016733	0.002203	0.007705	0.003569	0.001302	0.000766	-10428.115
34970	0.008023	0.016733	0.002203	0.007079	0.003574	0.001310	0.000765	-10432.890
34972	0.008023	0.016733	0.001644	0.006417	0.003554	0.001324	0.000770	-10426.436
34974	0.007367	0.015366	0.001509	0.006128	0.003000	0.001205	0.000699	-10432.396
34976	0.008423	0.017567	0.001725	0.006816	0.003471	0.001394	0.000790	-10448.378
34978	0.008423	0.017567	0.002077	0.007266	0.003443	0.001400	0.000796	-10413.284
34980	0.008423	0.017185	0.002077	0.007299	0.003079	0.001397	0.000788	-10407.476
34982	0.008423	0.017185	0.002077	0.007136	0.003095	0.001411	0.000784	-10401.537
34984	0.007531	0.016079	0.001857	0.006392	0.002769	0.001260	0.000700	-10394.977
34986	0.007531	0.016079	0.001857	0.006239	0.002768	0.001274	0.000701	-10404.399
34988	0.007531	0.017002	0.001857	0.006150	0.002420	0.001283	0.000708	-10412.188
34990	0.008771	0.019507	0.002684	0.006462	0.002759	0.001429	0.000774	-10421.742
34992	0.008771	0.019493	0.002684	0.006791	0.002773	0.001433	0.000770	-10413.836
34994	0.007353	0.016415	0.002250	0.005710	0.002312	0.001200	0.000649	-10397.814
34996	0.008401	0.018472	0.002532	0.006446	0.002580	0.001349	0.000737	-10397.722
34998	0.008401	0.018954	0.002532	0.005696	0.002588	0.001352	0.000735	-10416.144
35000	0.008401	0.018954	0.002532	0.006118	0.002604	0.001351	0.000730	-10391.666
35002	0.007262	0.016385	0.002189	0.004888	0.002248	0.001160	0.000632	-10405.367
35004	0.007563	0.016335	0.002182	0.004654	0.002282	0.001156	0.000619	-10415.859
35006	0.007563	0.016088	0.002182	0.004614	0.002257	0.001160	0.000625	-10403.812
35008	0.008621	0.018337	0.002487	0.004954	0.002570	0.001318	0.000714	-10419.667
35010	0.008621	0.018952	0.002487	0.005279	0.002612	0.001308	0.000702	-10412.138
35012	0.007567	0.016475	0.002183	0.004635	0.002274	0.001148	0.000622	-10437.392
35014	0.007567	0.016861	0.002183	0.004736	0.002282	0.001136	0.000619	-10424.868
35016	0.007796	0.016861	0.002183	0.004634	0.002294	0.001142	0.000616	-10436.919
35018	0.007549	0.016469	0.001810	0.004674	0.001875	0.001137	0.000620	-10449.271
35020	0.007193	0.016039	0.001752	0.004387	0.001876	0.001132	0.000620	-10417.328
35022	0.008063	0.018328	0.001965	0.004990	0.002108	0.001261	0.000693	-10446.040
35024	0.008987	0.020427	0.002190	0.005677	0.002335	0.001393	0.000777	-10458.773
35026	0.008987	0.019900	0.002190	0.005772	0.002369	0.001382	0.000766	-10420.003
35028	0.007661	0.017709	0.001949	0.005057	0.002179	0.001239	0.000681	-10421.956
35030	0.009232	0.021340	0.002348	0.006204	0.002620	0.001481	0.000822	-10408.952
35032	0.008559	0.019703	0.002123	0.005620	0.002348	0.001338	0.000750	-10423.472
35034	0.008208	0.018896	0.002036	0.004982	0.002203	0.001283	0.000735	-10426.798
35036	0.008764	0.020175	0.002174	0.005132	0.002364	0.001356	0.000781	-10414.283
35038	0.008373	0.020175	0.002174	0.005207	0.002334	0.001348	0.000791	-10424.353
35040	0.008426	0.020301	0.002187	0.005375	0.002744	0.001342	0.000793	-10421.910
35042	0.005981	0.014411	0.001553	0.003766	0.001955	0.000958	0.000561	-10435.576
35044	0.005012	0.012240	0.001301	0.003346	0.001598	0.000791	0.000482	-10421.273
35046	0.005611	0.013703	0.001457	0.003745	0.001790	0.000886	0.000539	-10438.869
35048	0.005611	0.014219	0.001457	0.003874	0.001756	0.000874	0.000550	-10450.611
35050	0.005611	0.014219	0.001457	0.003702	0.001794	0.000890	0.000538	-10456.015
35052	0.005579	0.014138	0.001448	0.003610	0.001755	0.000871	0.000544	-10440.395
35054	0.006494	0.016457	0.001686	0.004237	0.002008	0.001010	0.000644	-10445.804
35056	0.006494	0.016457	0.001686	0.004704	0.002141	0.001008	0.000648	-10438.268
35058	0.006494	0.016074	0.001686	0.003986	0.002147	0.001012	0.000647	-10431.121
35060	0.005683	0.014067	0.001475	0.003497	0.001353	0.000884	0.000570	-10426.261
35062	0.005457	0.014067	0.001475	0.003483	0.001377	0.000886	0.000560	-10435.597
35064	0.005241	0.014067	0.001475	0.003621	0.001402	0.000893	0.000550	-10431.340
35066	0.006041	0.015849	0.001701	0.004291	0.001624	0.001019	0.000631	-10398.743
35068	0.005513	0.014463	0.001552	0.004009	0.001493	0.000922	0.000571	-10412.549
35070	0.005513	0.014676	0.001295	0.004112	0.001469	0.000913	0.000581	-10436.961
35072	0.005214	0.013880	0.001076	0.004121	0.001395	0.000860	0.000547	-10435.700
35074	0.005214	0.013511	0.001076	0.004427	0.001367	0.000868	0.000558	-10435.940
35076	0.005214	0.013768	0.001076	0.004372	0.001363	0.000872	0.000560	-10443.251
35078	0.005214	0.013768	0.001076	0.004354	0.001381	0.000873	0.000552	-10439.088
35080	0.005214	0.013768	0.001076	0.004199	0.001387	0.000885	0.000550	-10437.920
35082	0.004457	0.011769	0.000920	0.003768	0.001198	0.000767	0.000465	-10450.861
35084	0.004825	0.012742	0.000996	0.004154	0.001273	0.000825	0.000513	-10454.068
35086	0.005535	0.014046	0.001143	0.004777	0.001471	0.000945	0.000584	-10461.648
35088	0.004794	0.012166	0.000990	0.004160	0.001282	0.000817	0.000503	-10461.764
35090	0.005504	0.013967	0.001136	0.005217	0.001455	0.000932	0.000584	-10428.200
35092	0.005504	0.013967	0.001136	0.005976	0.001456	0.000932	0.000584	-10426.011
35094	0.004549	0.011960	0.001006	0.005210	0.001287	0.000830	0.000518	-10429.402
35096	0.004549	0.011960	0.001006	0.005328	0.001296	0.000823	0.000515	-10438.447
35098	0.004087	0.010746	0.000904	0.004379	0.001135	0.000735	0.000474	-10435.772
35100	0.004429	0.011646	0.000980	0.004863	0.001228	0.000790	0.000515	-10433.296
35102	0.004769	0.011646	0.000980	0.004895	0.001251	0.000788	0.000505	-10422.060
35104	0.004769	0.011646	0.000980	0.004895	0.001265	0.000788	0.000500	-10451.737
35106	0.004769	0.011646	0.000980	0.004785	0.001241	0.000795	0.000510	-10430.931
35108	0.004769	0.011646	0.000980	0.004662	0.001232	0.000802	0.000513	-10431.000
35110	0.005106	0.012469	0.001049	0.005095	0.001334	0.000852	0.000543	-10454.959
35112	0.004382	0.010701	0.000900	0.004762	0.001154	0.000735	0.000463	-10471.346
35114	0.005213	0.011831	0.000995	0.005209	0.001268	0.000815	0.000515	-10443.211
35116	0.006035	0.014151	0.001152	0.005864	0.001467	0.000954	0.000596	-10453.234
35118	0.004867	0.011413	0.000929	0.004675	0.001161	0.000772	0.000490	-10457.939
35120	0.005105	0.011413	0.000929	0.004869	0.001140	0.000776	0.000499	-10427.299
35122	0.005274	0.011792	0.000960	0.005118	0.001169	0.000796	0.000519	-10426.479
35124	0.006098	0.013634	0.001110	0.005785	0.001373	0.000907	0.000591	-10422.965
35126	0.005976	0.013360	0.001088	0.005470	0.001354	0.000900	0.000575	-10454.225
35128	0.005976	0.013587	0.001088	0.005657	0.001355	0.000889	0.000575	-10454.938
35130	0.005781	0.013251	0.001349	0.005094	0.001317	0.000856	0.000554	-10444.766
35132	0.005781	0.013251	0.001349	0.005055	0.001328	0.000858	0.000549	-10429.289
35134	0.005299	0.012147	0.001237	0.004818	0.001183	0.000787	0.000518	-10442.843
35136	0.005299	0.012339	0.001237	0.004852	0.001181	0.000785	0.000519	-10426.992
35138	0.005299	0.011618	0.001237	0.004862	0.001175	0.000785	0.000522	-10431.142
35140	0.005167	0.011618	0.001237	0.003788	0.001165	0.000790	0.000526	-10441.450
35142	0.006265	0.014085	0.001499	0.005332	0.001441	0.000940	0.000625	-10443.219
35144	0.005368	0.011972	0.001285	0.004706	0.001211	0.000798	0.000546	-10463.881
35146	0.005368	0.012437	0.001084	0.004767	0.001198	0.000795	0.000552	-10448.995
35148	0.005382	0.013348	0.001149	0.005387	0.001263	0.000842	0.000588	-10444.289
35150	0.005031	0.013348	0.001149	0.005278	0.001273	0.000848	0.000584	-10435.089
35152	0.005031	0.013348	0.001038	0.005268	0.001275	0.000848	0.000583	-10410.730
35154	0.005031	0.013348	0.001252	0.005391	0.001260	0.000842	0.000590	-10419.047
35156	0.005004	0.013277	0.001245	0.005334	0.001274	0.000839	0.000577	-10440.296
35158	0.005049	0.012835	0.001068	0.005586	0.001284	0.000837	0.000583	-10421.069
35160	0.005145	0.013079	0.001088	0.006280	0.000939	0.000846	0.000606	-10427.244
35162	0.005145	0.013221	0.001088	0.005920	0.000923	0.000841	0.000617	-10408.400
35164	0.005145	0.013221	0.001088	0.004955	0.000945	0.000845	0.000602	-10426.251
35166	0.005898	0.015156	0.001248	0.005562	0.001083	0.000975	0.000690	-10421.974
35168	0.005898	0.015204	0.001785	0.005616	0.001093	0.000972	0.000684	-10428.151
35170	0.005132	0.013229	0.001553	0.004957	0.000942	0.000842	0.000601	-10400.120
35172	0.005319	0.015137	0.001725	0.005244	0.001056	0.000949	0.000661	-10446.710
35174	0.004642	0.013211	0.001506	0.004628	0.000930	0.000834	0.000572	-10445.218
35176	0.004642	0.013211	0.001506	0.004788	0.000930	0.000844	0.000572	-10441.028
35178	0.005335	0.013749	0.001730	0.005734	0.001066	0.000958	0.000659	-10437.693
35180	0.004668	0.011609	0.001514	0.005123	0.000939	0.000833	0.000573	-10447.360
35182	0.004890	0.012545	0.001699	0.005649	0.001015	0.000894	0.000619	-10461.641
35184	0.004890	0.012545	0.001699	0.005500	0.001024	0.000902	0.000613	-10454.998
35186	0.004578	0.011743	0.001590	0.005353	0.000981	0.000833	0.000561	-10450.219
35188	0.004374	0.012628	0.001710	0.005907	0.001059	0.000889	0.000601	-10453.446
35190	0.004374	0.012628	0.001710	0.005891	0.001059	0.000889	0.000601	-10467.274
35192	0.004374	0.012628	0.001710	0.005849	0.001067	0.000891	0.000597	-10455.901
35194	0.004477	0.011757	0.001592	0.005736	0.000978	0.000816	0.000564	-10451.336
35196	0.003985	0.010413	0.001417	0.005072	0.000857	0.000728	0.000510	-10438.406
35198	0.004679	0.012226	0.001664	0.005961	0.000989	0.000854	0.000609	-10441.489
35200	0.004679	0.012226	0.001393	0.005504	0.000992	0.000849	0.000607	-10429.268
35202	0.004679	0.012226	0.001393	0.005895	0.000998	0.000833	0.000604	-10438.364
35204	0.004679	0.012226	0.001393	0.005667	0.001003	0.000842	0.000601	-10450.771
35206	0.004679	0.012226	0.001393	0.005642	0.001004	0.000843	0.000600	-10446.928
35208	0.004438	0.011596	0.001321	0.005797	0.000958	0.000784	0.000566	-10447.952
35210	0.004987	0.013032	0.001485	0.006612	0.001085	0.000878	0.000631	-10457.624
35212	0.004987	0.012744	0.001485	0.006536	0.001064	0.000880	0.000643	-10443.080
35214	0.004879	0.013196	0.001485	0.006296	0.001068	0.000882	0.000641	-10445.149
35216	0.004879	0.012863	0.001228	0.006536	0.001069	0.000873	0.000640	-10447.287
35218	0.004879	0.012863	0.001228	0.006433	0.001052	0.000864	0.000651	-10471.600
35220	0.005562	0.014663	0.001400	0.007227	0.001187	0.000989	0.000749	-10453.284
35222	0.005244	0.013826	0.001320	0.006994	0.000997	0.000927	0.000705	-10434.133
35224	0.005542	0.014609	0.001395	0.007096	0.001054	0.000989	0.000745	-10436.439
35226	0.004897	0.012909	0.001233	0.006069	0.000936	0.000881	0.000654	-10448.186
35228	0.004897	0.012909	0.001233	0.006016	0.000940	0.000883	0.000651	-10431.575
35230	0.004897	0.012909	0.001623	0.005965	0.000937	0.000885	0.000654	-10442.079
35232	0.004820	0.012707	0.001598	0.005908	0.000924	0.000870	0.000642	-10440.841
35234	0.004792	0.011637	0.001463	0.005120	0.000844	0.000808	0.000590	-10433.252
35236	0.005098	0.012377	0.001556	0.005187	0.000884	0.000871	0.000637	-10429.662
35238	0.004751	0.011536	0.001451	0.004840	0.000831	0.000812	0.000589	-10459.022
35240	0.004751	0.011536	0.001451	0.005602	0.000831	0.000818	0.000589	-10452.871
35242	0.004751	0.011885	0.001451	0.005549	0.000831	0.000820	0.000589	-10434.076
35244	0.005311	0.013286	0.001781	0.006409	0.000913	0.000918	0.000669	-10451.973
35246	0.003929	0.009941	0.001318	0.004681	0.000671	0.000682	0.000498	-10424.655
35248	0.004448	0.011424	0.001492	0.005773	0.000765	0.000765	0.000550	-10444.539
35250	0.004885	0.013327	0.001735	0.007046	0.000901	0.000878	0.000632	-10446.577
35252	0.004885	0.012877	0.001735	0.007401	0.000889	0.000866	0.000640	-10445.794
35254	0.004912	0.013233	0.001422	0.007255	0.000876	0.000871	0.000649	-10424.511
35256	0.004023	0.010838	0.001164	0.005874	0.000710	0.000723	0.000538	-10441.779
35258	0.004023	0.010838	0.000833	0.005746	0.000708	0.000727	0.000540	-10436.883
35260	0.004023	0.010235	0.000833	0.005826	0.000723	0.000725	0.000528	-10449.803
35262	0.004477	0.011900	0.001114	0.006577	0.000815	0.000799	0.000580	-10465.107
35264	0.003909	0.010390	0.000973	0.005743	0.001085	0.000698	0.000499	-10472.536
35266	0.003770	0.010022	0.001199	0.005318	0.001048	0.000682	0.000481	-10461.022
35268	0.004110	0.012045	0.001441	0.006496	0.001246	0.000815	0.000584	-10448.459
35270	0.004110	0.012045	0.001441	0.006666	0.001264	0.000809	0.000576	-10457.555
35272	0.004680	0.013714	0.001437	0.007641	0.001452	0.000920	0.000650	-10473.227
35274	0.005093	0.014233	0.001564	0.008795	0.001593	0.000997	0.000702	-10467.124
35276	0.004548	0.012709	0.001397	0.008380	0.001411	0.000874	0.000632	-10455.453
35278	0.004269	0.012400	0.001311	0.006860	0.001298	0.000828	0.000605	-10462.331
35280	0.004490	0.013042	0.001379	0.007163	0.001383	0.000874	0.000628	-10462.599
35282	0.004490	0.012840	0.001379	0.007668	0.001383	0.000858	0.000628	-10464.125
35284	0.004574	0.013081	0.001405	0.007900	0.001420	0.000871	0.000635	-10447.099
35286	0.004530	0.012956	0.001391	0.007392	0.001408	0.000868	0.000628	-10450.183
35288	0.004530	0.012956	0.002260	0.007628	0.001417	0.000861	0.000624	-10467.927
35290	0.005038	0.014409	0.002513	0.008333	0.001550	0.000962	0.000706	-10436.871
35292	0.005038	0.014409	0.002513	0.008153	0.001565	0.000968	0.000699	-10439.869
35294	0.004322	0.012361	0.002156	0.006426	0.001351	0.000822	0.000596	-10464.008
35296	0.004322	0.012004	0.002156	0.006075	0.001349	0.000826	0.000597	-10435.657
35298	0.004213	0.011616	0.002156	0.005932	0.001390	0.000832	0.000579	-10435.323
35300	0.003848	0.011998	0.002156	0.006014	0.001374	0.000828	0.000586	-10459.084
35302	0.004012	0.012508	0.002248	0.006005	0.001463	0.000875	0.000598	-10450.150
35304	0.004601	0.014843	0.002578	0.007127	0.001666	0.000992	0.000691	-10450.973
35306	0.004920	0.016154	0.002756	0.007720	0.001771	0.001057	0.000743	-10440.727
35308	0.004920	0.016154	0.002378	0.007631	0.001962	0.001061	0.000733	-10421.610
35310	0.004920	0.016154	0.002809	0.007633	0.001964	0.001061	0.000732	-10438.742
35312	0.004920	0.016569	0.002552	0.007716	0.001983	0.001057	0.000725	-10426.617
35314	0.004920	0.016569	0.002552	0.007746	0.001980	0.001056	0.000727	-10425.822
35316	0.005332	0.017956	0.002765	0.008263	0.002109	0.001150	0.000801	-10438.371
35318	0.005572	0.018063	0.002935	0.008378	0.002169	0.001213	0.000850	-10416.532
35320	0.005712	0.018519	0.003009	0.008439	0.002192	0.001250	0.000885	-10440.746
35322	0.006029	0.018519	0.003009	0.008988	0.002162	0.001245	0.000897	-10422.579
35324	0.006029	0.019082	0.003009	0.008874	0.002305	0.001249	0.000891	-10425.610
35326	0.005094	0.016121	0.002542	0.007780	0.001977	0.001044	0.000741	-10432.912
35328	0.005400	0.017091	0.002695	0.008248	0.002096	0.001107	0.000786	-10419.841
35330	0.004728	0.014964	0.001555	0.007249	0.001841	0.000968	0.000685	-10441.439
35332	0.004728	0.014645	0.001555	0.007326	0.001848	0.000965	0.000683	-10436.764
35334	0.004153	0.012864	0.001590	0.006418	0.001639	0.000854	0.000594	-10431.574
35336	0.004153	0.012864	0.001590	0.006243	0.001625	0.000861	0.000599	-10433.952
35338	0.004153	0.012864	0.001590	0.005995	0.001633	0.000872	0.000596	-10445.859
35340	0.004696	0.015073	0.001798	0.006835	0.001877	0.000984	0.000663	-10438.421
35342	0.004696	0.015073	0.001798	0.006855	0.001893	0.000983	0.000658	-10434.681
35344	0.004696	0.015073	0.001798	0.007108	0.001925	0.000971	0.000647	-10428.864
35346	0.004687	0.014978	0.002171	0.006672	0.001939	0.000965	0.000634	-10427.013
35348	0.004687	0.014614	0.002171	0.006991	0.001936	0.000974	0.000635	-10427.609
35350	0.004516	0.014521	0.002092	0.006762	0.001858	0.000937	0.000614	-10432.165
35352	0.004516	0.014521	0.002092	0.006616	0.001883	0.000945	0.000606	-10425.905
35354	0.004516	0.014521	0.001704	0.006405	0.001898	0.000956	0.000601	-10434.438
35356	0.004635	0.014903	0.001748	0.007067	0.001930	0.000980	0.000623	-10412.311
35358	0.005077	0.016325	0.001915	0.008071	0.002117	0.001071	0.000681	-10430.954
35360	0.004497	0.014460	0.001696	0.006627	0.001875	0.000957	0.000603	-10442.266
35362	0.004497	0.015272	0.002090	0.006526	0.001903	0.000963	0.000595	-10433.607
35364	0.004711	0.016835	0.002190	0.006883	0.001979	0.001006	0.000627	-10438.805
35366	0.004340	0.015510	0.002017	0.005967	0.001779	0.000919	0.000592	-10436.727
35368	0.004340	0.015510	0.002017	0.006403	0.001757	0.000915	0.000600	-10433.997
35370	0.005067	0.018106	0.002355	0.007517	0.002059	0.001066	0.000698	-10434.360
35372	0.004441	0.014867	0.001934	0.005388	0.001681	0.000880	0.000576	-10437.560
35374	0.004441	0.014867	0.001934	0.005183	0.001689	0.000892	0.000573	-10419.488
35376	0.004860	0.016978	0.002116	0.005776	0.001809	0.000970	0.000641	-10431.623
35378	0.004860	0.016978	0.002116	0.005985	0.001803	0.000958	0.000643	-10433.283
35380	0.005277	0.016978	0.002116	0.006002	0.001829	0.000958	0.000634	-10436.984
35382	0.005277	0.016978	0.002116	0.006214	0.001824	0.000947	0.000636	-10449.386
35384	0.004696	0.015110	0.001883	0.005708	0.001650	0.000834	0.000557	-10438.375
35386	0.004678	0.015050	0.001876	0.005263	0.001617	0.000842	0.000563	-10426.446
35388	0.004678	0.015050	0.001678	0.005160	0.001617	0.000847	0.000564	-10405.202
35390	0.004286	0.013762	0.001535	0.004841	0.001474	0.000768	0.000517	-10427.473
35392	0.005229	0.016791	0.001873	0.006282	0.001807	0.000943	0.000628	-10397.381
35394	0.005229	0.016791	0.001873	0.006290	0.001840	0.000943	0.000616	-10423.419
35396	0.005229	0.016049	0.001873	0.006481	0.001826	0.000933	0.000621	-10391.611
35398	0.005229	0.016049	0.001873	0.006498	0.001810	0.000933	0.000627	-10424.053
35400	0.005229	0.016049	0.001873	0.006422	0.001846	0.000936	0.000614	-10424.078
35402	0.005229	0.015631	0.001873	0.006354	0.001820	0.000939	0.000623	-10421.581
35404	0.004609	0.013401	0.001651	0.005650	0.001603	0.000826	0.000550	-10428.555
35406	0.004744	0.013792	0.001699	0.005699	0.001660	0.000856	0.000562	-10428.501
