Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
19222	0.002200	0.000273	0.000986	0.007283	0.001133	0.002491	0.012550	0.000270	0.000963	0.000666	0.000185	0.000178	0.000158	-10392.378
19224	0.002200	0.000273	0.000986	0.007283	0.001133	0.002322	0.013149	0.000270	0.000916	0.000676	0.000185	0.000178	0.000166	-10401.509
19226	0.002198	0.000272	0.000985	0.007274	0.001442	0.002305	0.012425	0.000210	0.000915	0.000678	0.000186	0.000182	0.000166	-10397.552
19228	0.002198	0.000272	0.001290	0.007274	0.001442	0.002429	0.012048	0.000224	0.001164	0.000653	0.000186	0.000181	0.000157	-10388.547
19230	0.002198	0.000272	0.001290	0.007767	0.001442	0.002366	0.012048	0.000224	0.001164	0.000665	0.000186	0.000181	0.000157	-10403.729
19232	0.002349	0.000272	0.001015	0.007767	0.001375	0.002088	0.012048	0.000224	0.001164	0.000659	0.000186	0.000181	0.000157	-10400.349
19234	0.002349	0.000272	0.001015	0.007767	0.001375	0.002150	0.011657	0.000224	0.001145	0.000646	0.000186	0.000181	0.000159	-10392.319
19236	0.002724	0.000316	0.001177	0.009009	0.001595	0.002563	0.013724	0.000260	0.001328	0.000735	0.000215	0.000209	0.000185	-10406.507
19238	0.002501	0.000290	0.001080	0.008270	0.001464	0.001968	0.012599	0.000238	0.001275	0.000675	0.000198	0.000192	0.000162	-10408.302
19240	0.002015	0.000258	0.000959	0.007095	0.001300	0.001701	0.011185	0.000212	0.001132	0.000610	0.000176	0.000171	0.000144	-10389.243
19242	0.002015	0.000258	0.000959	0.006838	0.001300	0.001700	0.013054	0.000212	0.001132	0.000611	0.000175	0.000171	0.000144	-10389.480
19244	0.002481	0.000317	0.001181	0.008421	0.002201	0.002152	0.016077	0.000261	0.001386	0.000738	0.000215	0.000210	0.000178	-10386.256
19246	0.002177	0.000278	0.001036	0.007388	0.001931	0.001804	0.014105	0.000229	0.001507	0.000668	0.000189	0.000184	0.000156	-10386.761
19248	0.002177	0.000278	0.001036	0.007388	0.001931	0.001800	0.014105	0.000229	0.001698	0.000669	0.000189	0.000184	0.000156	-10391.492
19250	0.002177	0.000278	0.000988	0.007508	0.001931	0.001769	0.014105	0.000229	0.001698	0.000678	0.000189	0.000184	0.000156	-10420.176
19252	0.001878	0.000240	0.000852	0.006477	0.001405	0.001598	0.012168	0.000197	0.001465	0.000566	0.000163	0.000159	0.000135	-10407.255
19254	0.001902	0.000243	0.000863	0.006561	0.001526	0.001639	0.012326	0.000200	0.001484	0.000568	0.000165	0.000161	0.000137	-10408.900
19256	0.001902	0.000243	0.000863	0.006561	0.001526	0.001610	0.011892	0.000200	0.001484	0.000564	0.000165	0.000161	0.000137	-10412.046
19258	0.001902	0.000243	0.000863	0.006561	0.001526	0.001696	0.011892	0.000207	0.001484	0.000544	0.000165	0.000160	0.000137	-10402.073
19260	0.001760	0.000225	0.000799	0.006071	0.001412	0.001598	0.011004	0.000191	0.001706	0.000497	0.000153	0.000148	0.000126	-10418.165
19262	0.002083	0.000266	0.000946	0.006524	0.001875	0.001738	0.013531	0.000226	0.002019	0.000603	0.000181	0.000176	0.000150	-10409.150
19264	0.002083	0.000266	0.000946	0.006524	0.001875	0.002048	0.013261	0.000226	0.002019	0.000601	0.000181	0.000176	0.000150	-10409.925
19266	0.001973	0.000252	0.000895	0.006178	0.001776	0.001955	0.012558	0.000214	0.001912	0.000566	0.000171	0.000166	0.000142	-10395.822
19268	0.002279	0.000291	0.001035	0.007538	0.002051	0.002277	0.014509	0.000243	0.002531	0.000650	0.000198	0.000193	0.000143	-10392.406
19270	0.001718	0.000256	0.000909	0.006278	0.001802	0.001882	0.012743	0.000213	0.002233	0.000566	0.000174	0.000170	0.000126	-10393.353
19272	0.001718	0.000256	0.001146	0.006436	0.001802	0.001882	0.013095	0.000211	0.002233	0.000566	0.000174	0.000170	0.000126	-10394.606
19274	0.001811	0.000256	0.001146	0.006436	0.001410	0.001975	0.013338	0.000211	0.002233	0.000548	0.000174	0.000170	0.000126	-10399.798
19276	0.001811	0.000256	0.001146	0.006020	0.001410	0.002294	0.013338	0.000211	0.002014	0.000553	0.000174	0.000170	0.000139	-10394.985
19278	0.001811	0.000256	0.001146	0.006020	0.001410	0.002209	0.012805	0.000205	0.001763	0.000567	0.000174	0.000171	0.000147	-10394.040
19280	0.001912	0.000270	0.001209	0.006353	0.001488	0.002338	0.013513	0.000303	0.001903	0.000597	0.000183	0.000177	0.000152	-10414.297
19282	0.001912	0.000270	0.001209	0.006353	0.001373	0.002428	0.013513	0.000303	0.001858	0.000582	0.000183	0.000177	0.000176	-10403.579
19284	0.001912	0.000270	0.001209	0.006353	0.001066	0.002317	0.013513	0.000363	0.001858	0.000601	0.000183	0.000177	0.000176	-10401.678
19286	0.001912	0.000270	0.001209	0.006353	0.001066	0.002161	0.015590	0.000363	0.001858	0.000631	0.000183	0.000177	0.000176	-10405.924
19288	0.001922	0.000272	0.001216	0.006389	0.001072	0.002173	0.015678	0.000365	0.001957	0.000635	0.000184	0.000178	0.000169	-10391.158
19290	0.002351	0.000332	0.001487	0.007813	0.001311	0.002560	0.018260	0.000741	0.002394	0.000747	0.000225	0.000213	0.000207	-10400.476
19292	0.002351	0.000332	0.001487	0.007813	0.001311	0.002751	0.014267	0.000741	0.002334	0.000710	0.000228	0.000213	0.000212	-10401.662
19294	0.002237	0.000290	0.001299	0.006824	0.001643	0.003028	0.012804	0.000647	0.002039	0.000626	0.000199	0.000186	0.000185	-10395.599
19296	0.002114	0.000290	0.001299	0.007035	0.001388	0.003048	0.012804	0.000647	0.002039	0.000600	0.000199	0.000186	0.000185	-10398.505
19298	0.002114	0.000290	0.001299	0.007035	0.001388	0.003021	0.013159	0.000647	0.002129	0.000604	0.000199	0.000186	0.000177	-10421.271
19300	0.002114	0.000290	0.001299	0.007385	0.001388	0.003021	0.013159	0.000654	0.002047	0.000604	0.000199	0.000186	0.000185	-10386.222
19302	0.002114	0.000290	0.001299	0.007385	0.001388	0.002789	0.012858	0.000654	0.002047	0.000638	0.000199	0.000186	0.000185	-10394.689
19304	0.001838	0.000252	0.001130	0.006423	0.001207	0.002313	0.011367	0.000568	0.001780	0.000573	0.000173	0.000162	0.000160	-10390.305
19306	0.001838	0.000252	0.001130	0.006352	0.001207	0.002247	0.011367	0.000568	0.001780	0.000585	0.000173	0.000162	0.000160	-10404.686
19308	0.002195	0.000301	0.001349	0.007895	0.001441	0.002838	0.013170	0.000453	0.002125	0.000671	0.000207	0.000194	0.000192	-10382.119
19310	0.001899	0.000261	0.001167	0.006467	0.001247	0.002455	0.011395	0.000392	0.001838	0.000581	0.000179	0.000168	0.000166	-10399.964
19312	0.001899	0.000261	0.001167	0.006467	0.001247	0.002462	0.011464	0.000392	0.001838	0.000592	0.000179	0.000168	0.000166	-10404.649
19314	0.001899	0.000261	0.001167	0.006467	0.001247	0.002462	0.011091	0.000431	0.001838	0.000592	0.000179	0.000168	0.000166	-10408.353
19316	0.001816	0.000249	0.001116	0.006283	0.001192	0.002539	0.010605	0.000403	0.001758	0.000578	0.000171	0.000160	0.000158	-10420.949
19318	0.001816	0.000249	0.001116	0.006283	0.001192	0.002199	0.010072	0.000461	0.002054	0.000595	0.000171	0.000160	0.000158	-10408.962
19320	0.001816	0.000249	0.001116	0.006283	0.001192	0.002172	0.009961	0.000461	0.001669	0.000600	0.000171	0.000160	0.000158	-10406.757
19322	0.001819	0.000250	0.001118	0.006296	0.000944	0.002216	0.009982	0.000462	0.001821	0.000594	0.000172	0.000160	0.000146	-10415.497
19324	0.001819	0.000250	0.001118	0.006296	0.000944	0.002265	0.009618	0.000462	0.001487	0.000585	0.000172	0.000160	0.000152	-10425.480
19326	0.001819	0.000250	0.001118	0.006296	0.000944	0.002195	0.009830	0.000409	0.001532	0.000565	0.000172	0.000163	0.000145	-10408.094
19328	0.001819	0.000250	0.001118	0.006296	0.000944	0.002125	0.009698	0.000409	0.001532	0.000577	0.000172	0.000163	0.000145	-10403.186
19330	0.002087	0.000286	0.001282	0.007221	0.001538	0.002617	0.011430	0.000409	0.001757	0.000645	0.000197	0.000190	0.000166	-10382.458
19332	0.002183	0.000300	0.001342	0.007556	0.001610	0.002668	0.011961	0.000415	0.001926	0.000688	0.000206	0.000200	0.000166	-10424.921
19334	0.002013	0.000276	0.001237	0.007494	0.001484	0.002359	0.011440	0.000401	0.001776	0.000653	0.000190	0.000183	0.000153	-10409.168
19336	0.001765	0.000242	0.000968	0.006570	0.001204	0.001982	0.010030	0.000778	0.001641	0.000581	0.000166	0.000146	0.000127	-10435.887
19338	0.001765	0.000242	0.001223	0.006570	0.001204	0.002124	0.010030	0.000778	0.001662	0.000554	0.000166	0.000146	0.000125	-10427.719
19340	0.001765	0.000242	0.001223	0.006570	0.001204	0.002211	0.010030	0.000778	0.001662	0.000539	0.000166	0.000146	0.000125	-10413.276
19342	0.001765	0.000242	0.001264	0.006188	0.001204	0.002118	0.010030	0.000778	0.001507	0.000555	0.000166	0.000146	0.000138	-10427.397
19344	0.001548	0.000212	0.001109	0.005428	0.001056	0.001906	0.011570	0.000483	0.001322	0.000478	0.000142	0.000131	0.000121	-10419.102
19346	0.001356	0.000233	0.001153	0.004756	0.000925	0.001670	0.009705	0.000282	0.001234	0.000419	0.000125	0.000114	0.000100	-10423.173
19348	0.001356	0.000233	0.001153	0.004643	0.000925	0.001667	0.009500	0.000282	0.001234	0.000419	0.000125	0.000114	0.000100	-10401.787
19350	0.001592	0.000273	0.001353	0.005450	0.001086	0.002043	0.011150	0.000357	0.001453	0.000478	0.000147	0.000133	0.000117	-10400.277
19352	0.001592	0.000273	0.001353	0.005740	0.001086	0.001972	0.011150	0.000357	0.001453	0.000490	0.000147	0.000133	0.000117	-10433.555
19354	0.001348	0.000231	0.001146	0.004859	0.000919	0.001666	0.009440	0.000244	0.001230	0.000415	0.000124	0.000116	0.000099	-10429.850
19356	0.001348	0.000231	0.000854	0.004596	0.000919	0.001686	0.009440	0.000244	0.001230	0.000412	0.000124	0.000116	0.000099	-10428.386
19358	0.001166	0.000200	0.000739	0.003978	0.000796	0.001363	0.008171	0.000328	0.001229	0.000374	0.000107	0.000095	0.000085	-10404.387
19360	0.001325	0.000227	0.001194	0.004517	0.000904	0.001554	0.009278	0.000372	0.001396	0.000423	0.000122	0.000108	0.000097	-10415.833
19362	0.001325	0.000227	0.001194	0.004203	0.000797	0.001501	0.009036	0.000358	0.001388	0.000434	0.000122	0.000108	0.000098	-10385.432
19364	0.001641	0.000282	0.001480	0.005209	0.000987	0.001738	0.011198	0.000444	0.001631	0.000565	0.000151	0.000134	0.000128	-10392.658
19366	0.001923	0.000330	0.001734	0.006103	0.001157	0.002215	0.013120	0.000520	0.001911	0.000623	0.000177	0.000157	0.000150	-10385.179
19368	0.001923	0.000330	0.001734	0.006103	0.001157	0.002301	0.013120	0.000207	0.001876	0.000606	0.000177	0.000165	0.000152	-10382.590
19370	0.001923	0.000330	0.001734	0.006103	0.001157	0.002064	0.013120	0.000300	0.001876	0.000613	0.000177	0.000161	0.000152	-10383.802
19372	0.001923	0.000330	0.001441	0.006103	0.001157	0.002158	0.021152	0.000300	0.001876	0.000594	0.000171	0.000161	0.000152	-10392.888
19374	0.002117	0.000363	0.001586	0.006717	0.001273	0.002282	0.022932	0.000314	0.002715	0.000673	0.000188	0.000178	0.000168	-10389.483
19376	0.002117	0.000363	0.001586	0.006717	0.001273	0.002282	0.023205	0.000314	0.002853	0.000673	0.000188	0.000178	0.000175	-10381.796
19378	0.001802	0.000403	0.001350	0.005719	0.001084	0.001859	0.019755	0.000181	0.002429	0.000591	0.000160	0.000152	0.000149	-10404.038
19380	0.001983	0.000443	0.001486	0.006707	0.001193	0.002144	0.021739	0.000146	0.002798	0.000651	0.000176	0.000171	0.000157	-10363.024
19382	0.001983	0.000443	0.001486	0.007207	0.001193	0.002237	0.021739	0.000381	0.003411	0.000651	0.000176	0.000162	0.000139	-10377.016
19384	0.001983	0.000443	0.001486	0.007207	0.001193	0.002154	0.021739	0.000381	0.003493	0.000665	0.000176	0.000162	0.000136	-10381.800
19386	0.001983	0.000443	0.001486	0.007207	0.001193	0.002307	0.021739	0.000381	0.003493	0.000692	0.000176	0.000162	0.000136	-10361.318
19388	0.001983	0.000443	0.001486	0.007437	0.001623	0.002383	0.021739	0.000539	0.003065	0.000676	0.000176	0.000155	0.000147	-10384.673
19390	0.001983	0.000443	0.001486	0.007437	0.001623	0.002353	0.021739	0.000422	0.003065	0.000682	0.000176	0.000157	0.000147	-10379.014
19392	0.001878	0.000420	0.001407	0.007262	0.001537	0.002240	0.020582	0.000654	0.002579	0.000643	0.000167	0.000144	0.000137	-10370.976
19394	0.001869	0.000418	0.001401	0.007231	0.001530	0.002262	0.020492	0.000539	0.002908	0.000634	0.000166	0.000145	0.000137	-10386.875
19396	0.001869	0.000418	0.001104	0.007231	0.001530	0.002219	0.020492	0.000534	0.003444	0.000643	0.000166	0.000145	0.000137	-10362.519
19398	0.001725	0.000385	0.001019	0.006909	0.001412	0.002328	0.018908	0.000493	0.003171	0.000564	0.000153	0.000134	0.000126	-10381.275
19400	0.001725	0.000385	0.001019	0.006909	0.001412	0.002266	0.018908	0.000493	0.003223	0.000576	0.000153	0.000134	0.000124	-10372.111
19402	0.001953	0.000436	0.001154	0.007823	0.001598	0.002491	0.021410	0.000558	0.004154	0.000666	0.000174	0.000152	0.000141	-10385.475
19404	0.001675	0.000374	0.000989	0.006709	0.001371	0.002156	0.018360	0.000479	0.003404	0.000567	0.000149	0.000130	0.000126	-10381.526
19406	0.001950	0.000436	0.001152	0.007682	0.001596	0.002510	0.021248	0.000557	0.003963	0.000661	0.000173	0.000152	0.000147	-10399.064
19408	0.001950	0.000436	0.001152	0.007682	0.001596	0.002905	0.021248	0.000557	0.004043	0.000636	0.000173	0.000152	0.000144	-10384.526
19410	0.001950	0.000436	0.001152	0.007682	0.001762	0.002724	0.021248	0.000557	0.004043	0.000625	0.000173	0.000152	0.000144	-10377.936
19412	0.001950	0.000436	0.001152	0.007682	0.001762	0.002613	0.021248	0.000325	0.004388	0.000644	0.000173	0.000156	0.000133	-10386.048
19414	0.002130	0.000476	0.001258	0.008391	0.001924	0.003008	0.023208	0.000550	0.004793	0.000677	0.000189	0.000161	0.000145	-10388.755
19416	0.001787	0.000399	0.001180	0.007040	0.001614	0.002387	0.019866	0.000392	0.003862	0.000591	0.000159	0.000138	0.000127	-10387.651
19418	0.001921	0.000429	0.001268	0.007566	0.001735	0.002459	0.022724	0.000210	0.003675	0.000656	0.000169	0.000160	0.000136	-10385.981
19420	0.001921	0.000429	0.001268	0.007566	0.001687	0.002556	0.022724	0.000197	0.004182	0.000637	0.000169	0.000161	0.000136	-10389.469
19422	0.001921	0.000429	0.001268	0.007563	0.001687	0.002623	0.022724	0.000262	0.004182	0.000625	0.000169	0.000155	0.000136	-10396.953
19424	0.002084	0.000466	0.001376	0.008206	0.001732	0.002947	0.024958	0.000555	0.004537	0.000688	0.000184	0.000158	0.000148	-10394.159
19426	0.002084	0.000466	0.001376	0.008206	0.001732	0.002939	0.025284	0.000648	0.004537	0.000690	0.000184	0.000157	0.000148	-10388.219
19428	0.001708	0.000382	0.000890	0.006802	0.001420	0.002349	0.020725	0.000210	0.004543	0.000576	0.000151	0.000140	0.000121	-10387.648
19430	0.001708	0.000382	0.000890	0.006748	0.001420	0.002374	0.020725	0.000247	0.004830	0.000571	0.000151	0.000140	0.000114	-10402.671
19432	0.001708	0.000382	0.000890	0.006748	0.001420	0.002308	0.020725	0.000247	0.004830	0.000556	0.000151	0.000140	0.000114	-10396.529
19434	0.001882	0.000421	0.000980	0.007174	0.001564	0.002500	0.022525	0.000272	0.005321	0.000620	0.000166	0.000154	0.000126	-10397.402
19436	0.001882	0.000421	0.000980	0.007174	0.001564	0.002459	0.021946	0.000247	0.005289	0.000628	0.000166	0.000157	0.000126	-10389.233
19438	0.001882	0.000421	0.001292	0.007094	0.001564	0.002487	0.021946	0.000247	0.005289	0.000622	0.000166	0.000157	0.000126	-10407.448
19440	0.001905	0.000426	0.001308	0.007182	0.001584	0.002433	0.022119	0.000339	0.005355	0.000646	0.000168	0.000151	0.000128	-10374.820
19442	0.001897	0.000424	0.001302	0.007465	0.001576	0.002373	0.022018	0.000337	0.005461	0.000653	0.000167	0.000150	0.000127	-10389.772
19444	0.001897	0.000424	0.001302	0.007465	0.001576	0.002311	0.022018	0.000337	0.005823	0.000666	0.000167	0.000150	0.000127	-10395.691
19446	0.001559	0.000348	0.001070	0.006135	0.001295	0.001871	0.018094	0.000602	0.004879	0.000553	0.000137	0.000113	0.000097	-10397.042
19448	0.001559	0.000348	0.001070	0.006135	0.001295	0.001998	0.018094	0.000602	0.004284	0.000527	0.000137	0.000113	0.000111	-10385.395
19450	0.001427	0.000319	0.000980	0.005325	0.001186	0.001832	0.014238	0.000551	0.003295	0.000482	0.000130	0.000104	0.000101	-10390.618
19452	0.001597	0.000357	0.001096	0.005958	0.001328	0.002185	0.015932	0.000617	0.003687	0.000515	0.000145	0.000116	0.000114	-10398.402
19454	0.001565	0.000350	0.001074	0.005840	0.001301	0.002141	0.014997	0.000604	0.003752	0.000505	0.000144	0.000114	0.000107	-10409.234
19456	0.001565	0.000350	0.001074	0.005840	0.001301	0.002122	0.014997	0.000604	0.003700	0.000508	0.000144	0.000114	0.000106	-10407.356
19458	0.001804	0.000403	0.001238	0.006730	0.001500	0.002518	0.017284	0.000697	0.004179	0.000574	0.000166	0.000131	0.000125	-10414.766
19460	0.001616	0.000361	0.001109	0.006305	0.001343	0.002256	0.015237	0.000624	0.003857	0.000514	0.000149	0.000117	0.000108	-10393.601
19462	0.001734	0.000388	0.001190	0.006768	0.001442	0.002281	0.016355	0.000670	0.004008	0.000576	0.000160	0.000126	0.000120	-10422.584
19464	0.001471	0.000329	0.001010	0.005483	0.001223	0.001898	0.013050	0.000568	0.003680	0.000495	0.000135	0.000107	0.000102	-10396.457
19466	0.001645	0.000367	0.001129	0.005843	0.001381	0.002132	0.014317	0.000635	0.003960	0.000552	0.000151	0.000120	0.000118	-10382.971
19468	0.001645	0.000367	0.001129	0.006118	0.001381	0.002205	0.013982	0.000635	0.003960	0.000538	0.000151	0.000120	0.000118	-10393.706
19470	0.001645	0.000367	0.001129	0.006118	0.001381	0.002154	0.014205	0.000635	0.003960	0.000548	0.000151	0.000120	0.000118	-10383.165
19472	0.001587	0.000355	0.001089	0.005905	0.001333	0.002133	0.013709	0.000613	0.003822	0.000519	0.000146	0.000115	0.000114	-10390.965
19474	0.001751	0.000396	0.001216	0.006593	0.001488	0.002302	0.015307	0.000684	0.004125	0.000594	0.000163	0.000129	0.000126	-10393.876
19476	0.001751	0.000396	0.001216	0.006593	0.001488	0.002348	0.015307	0.000684	0.004415	0.000585	0.000163	0.000129	0.000126	-10373.140
19478	0.001840	0.000416	0.001327	0.006926	0.001563	0.002428	0.016080	0.000719	0.004638	0.000622	0.000171	0.000135	0.000132	-10382.152
19480	0.002000	0.000452	0.001443	0.007532	0.001941	0.002710	0.017486	0.000782	0.005043	0.000663	0.000186	0.000147	0.000144	-10373.291
19482	0.002000	0.000452	0.001443	0.007532	0.001626	0.002524	0.017126	0.000782	0.005043	0.000699	0.000186	0.000147	0.000144	-10395.533
19484	0.002101	0.000475	0.001516	0.007910	0.001708	0.002585	0.017145	0.000821	0.005212	0.000747	0.000198	0.000155	0.000153	-10389.583
19486	0.001836	0.000415	0.001325	0.006914	0.001843	0.002260	0.014987	0.000718	0.004556	0.000653	0.000173	0.000135	0.000134	-10411.039
19488	0.001836	0.000415	0.001017	0.006914	0.001843	0.002329	0.014987	0.000663	0.004606	0.000639	0.000173	0.000136	0.000126	-10420.651
19490	0.001836	0.000415	0.001017	0.006914	0.001843	0.002346	0.014987	0.000627	0.004606	0.000636	0.000173	0.000136	0.000126	-10420.479
19492	0.001920	0.000415	0.001294	0.006914	0.001843	0.002721	0.015288	0.000894	0.004583	0.000621	0.000173	0.000136	0.000127	-10414.723
19494	0.001829	0.000396	0.001233	0.006589	0.001756	0.002670	0.013595	0.000852	0.004340	0.000580	0.000167	0.000130	0.000122	-10406.537
19496	0.001829	0.000396	0.001233	0.006293	0.001756	0.002589	0.013644	0.000852	0.004212	0.000593	0.000167	0.000130	0.000125	-10392.933
19498	0.001829	0.000396	0.001233	0.006475	0.001756	0.002549	0.013644	0.000852	0.003922	0.000599	0.000167	0.000130	0.000125	-10396.209
19500	0.001829	0.000396	0.001233	0.006154	0.001356	0.002476	0.013644	0.000697	0.004303	0.000612	0.000167	0.000131	0.000125	-10385.147
19502	0.001829	0.000396	0.001233	0.006154	0.001356	0.002598	0.013890	0.000697	0.004276	0.000591	0.000167	0.000131	0.000125	-10410.141
19504	0.001824	0.000394	0.001229	0.005621	0.001351	0.002371	0.013846	0.000682	0.004473	0.000576	0.000167	0.000131	0.000119	-10378.614
19506	0.002366	0.000512	0.001595	0.007293	0.001753	0.002631	0.017675	0.000885	0.005803	0.000763	0.000216	0.000170	0.000154	-10377.336
19508	0.002058	0.000445	0.001754	0.006343	0.001407	0.002391	0.015374	0.000770	0.004860	0.000644	0.000188	0.000148	0.000134	-10387.621
19510	0.002058	0.000445	0.001754	0.006343	0.001407	0.002409	0.015374	0.001093	0.004860	0.000640	0.000188	0.000144	0.000134	-10383.384
19512	0.002058	0.000445	0.001754	0.006343	0.001407	0.002347	0.013381	0.001093	0.004860	0.000652	0.000195	0.000144	0.000134	-10373.009
19514	0.001919	0.000415	0.001635	0.005915	0.001491	0.002188	0.012958	0.001019	0.004778	0.000608	0.000180	0.000134	0.000127	-10392.327
19516	0.001770	0.000383	0.001220	0.005457	0.001375	0.002083	0.011955	0.000876	0.004329	0.000549	0.000166	0.000124	0.000120	-10385.277
19518	0.001770	0.000383	0.001220	0.005457	0.001375	0.001944	0.012358	0.000584	0.004329	0.000576	0.000166	0.000126	0.000120	-10391.320
19520	0.002047	0.000443	0.001410	0.006310	0.001590	0.002334	0.014039	0.001066	0.005335	0.000649	0.000192	0.000143	0.000130	-10390.052
19522	0.001758	0.000380	0.001211	0.005592	0.001366	0.001985	0.012059	0.000568	0.004583	0.000561	0.000165	0.000129	0.000112	-10403.413
19524	0.002002	0.000433	0.001379	0.006366	0.001555	0.002533	0.014028	0.000647	0.004967	0.000641	0.000188	0.000147	0.000133	-10393.495
19526	0.001942	0.000420	0.001338	0.006176	0.001509	0.002452	0.012708	0.000628	0.004509	0.000623	0.000185	0.000143	0.000138	-10390.175
19528	0.001751	0.000379	0.001206	0.005735	0.001360	0.002253	0.011456	0.000613	0.004309	0.000554	0.000167	0.000128	0.000118	-10378.024
19530	0.001751	0.000379	0.001206	0.005735	0.001360	0.002213	0.011782	0.000613	0.003967	0.000561	0.000167	0.000128	0.000125	-10386.316
19532	0.002017	0.000436	0.001389	0.006607	0.001567	0.002366	0.013573	0.000706	0.004570	0.000682	0.000192	0.000148	0.000144	-10396.456
19534	0.001856	0.000401	0.001020	0.006322	0.001442	0.002078	0.012491	0.000649	0.004205	0.000649	0.000177	0.000136	0.000132	-10400.894
19536	0.001971	0.000426	0.001433	0.006716	0.001532	0.002223	0.014269	0.000878	0.004249	0.000686	0.000184	0.000143	0.000138	-10396.992
19538	0.001971	0.000426	0.001247	0.006442	0.001532	0.002356	0.015473	0.000753	0.004249	0.000658	0.000180	0.000144	0.000138	-10392.012
19540	0.001681	0.000364	0.001063	0.005493	0.001306	0.001859	0.010810	0.000892	0.003785	0.000594	0.000161	0.000123	0.000113	-10385.180
19542	0.001681	0.000364	0.001063	0.005493	0.001306	0.001880	0.010810	0.000892	0.003711	0.000589	0.000161	0.000123	0.000115	-10392.955
19544	0.001873	0.000405	0.001429	0.006121	0.001455	0.002085	0.011650	0.000994	0.004599	0.000658	0.000179	0.000137	0.000115	-10403.703
19546	0.001955	0.000405	0.001429	0.006121	0.001455	0.002037	0.011650	0.001532	0.004123	0.000670	0.000179	0.000134	0.000128	-10385.300
19548	0.001955	0.000405	0.001429	0.006121	0.001455	0.001977	0.011650	0.001532	0.004194	0.000685	0.000179	0.000134	0.000126	-10377.127
19550	0.002117	0.000439	0.001547	0.006626	0.001364	0.002493	0.012611	0.001658	0.004435	0.000727	0.000194	0.000145	0.000134	-10383.985
19552	0.001920	0.000398	0.001250	0.006012	0.001237	0.002407	0.011442	0.001504	0.004023	0.000630	0.000176	0.000132	0.000122	-10404.317
19554	0.001920	0.000398	0.001250	0.006012	0.001237	0.002400	0.011935	0.001191	0.004018	0.000632	0.000174	0.000132	0.000122	-10400.653
19556	0.001666	0.000345	0.001048	0.005446	0.001073	0.002081	0.010351	0.001133	0.003484	0.000548	0.000151	0.000113	0.000106	-10389.591
19558	0.001786	0.000370	0.001124	0.005842	0.001151	0.002176	0.009705	0.001216	0.003737	0.000599	0.000168	0.000122	0.000114	-10389.588
19560	0.001786	0.000370	0.001124	0.005842	0.001151	0.002117	0.010083	0.001216	0.004101	0.000611	0.000168	0.000122	0.000114	-10408.933
19562	0.002014	0.000417	0.001412	0.006587	0.000943	0.002473	0.011995	0.001432	0.004686	0.000671	0.000189	0.000136	0.000129	-10392.840
19564	0.002014	0.000417	0.001412	0.006587	0.001287	0.002473	0.011781	0.001432	0.004686	0.000671	0.000189	0.000136	0.000129	-10406.294
19566	0.002014	0.000417	0.001412	0.006451	0.001287	0.002567	0.011781	0.001432	0.004861	0.000653	0.000189	0.000136	0.000129	-10416.751
19568	0.001890	0.000392	0.001124	0.005738	0.001208	0.002254	0.011057	0.001344	0.004842	0.000643	0.000178	0.000128	0.000121	-10421.162
19570	0.001890	0.000392	0.001124	0.005738	0.001208	0.001975	0.011057	0.001148	0.004708	0.000645	0.000178	0.000128	0.000124	-10420.573
19572	0.001815	0.000376	0.001080	0.005510	0.001160	0.001846	0.010618	0.001103	0.004700	0.000632	0.000171	0.000123	0.000120	-10407.308
19574	0.002094	0.000434	0.001246	0.006771	0.001590	0.002106	0.012248	0.001272	0.005729	0.000735	0.000197	0.000142	0.000138	-10397.500
19576	0.001836	0.000381	0.001092	0.005937	0.001394	0.001819	0.010741	0.001116	0.005024	0.000652	0.000173	0.000124	0.000121	-10403.544
19578	0.001903	0.000383	0.001100	0.006216	0.001404	0.001772	0.009910	0.001335	0.005061	0.000673	0.000178	0.000125	0.000122	-10416.129
19580	0.002196	0.000443	0.001270	0.007174	0.001319	0.002045	0.014949	0.001541	0.005841	0.000777	0.000190	0.000144	0.000141	-10430.359
19582	0.001764	0.000356	0.001020	0.005764	0.001060	0.001618	0.011586	0.001238	0.004296	0.000631	0.000154	0.000116	0.000113	-10412.229
19584	0.001764	0.000356	0.001020	0.006137	0.001060	0.001670	0.011593	0.001067	0.004296	0.000616	0.000154	0.000116	0.000113	-10415.991
19586	0.001764	0.000356	0.001020	0.006444	0.001060	0.002109	0.011593	0.001067	0.004296	0.000623	0.000154	0.000116	0.000113	-10404.352
19588	0.001764	0.000356	0.001020	0.006605	0.001060	0.002109	0.011593	0.001067	0.004552	0.000623	0.000154	0.000116	0.000107	-10408.113
19590	0.001528	0.000308	0.000884	0.005881	0.000918	0.001788	0.010351	0.000924	0.003840	0.000548	0.000133	0.000100	0.000095	-10398.090
19592	0.001718	0.000346	0.000993	0.006611	0.001032	0.001963	0.011636	0.000602	0.004317	0.000628	0.000150	0.000117	0.000107	-10396.444
19594	0.001718	0.000346	0.000993	0.006611	0.001032	0.002001	0.011636	0.000602	0.004317	0.000619	0.000150	0.000117	0.000107	-10398.462
