Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
110736	0.002025	0.000515	0.002047	0.006164	0.001606	0.002765	0.054197	0.000639	0.000348	0.000686	0.000214	0.000204	0.000176	-10394.822
110738	0.002025	0.000515	0.002047	0.006164	0.001606	0.002704	0.036337	0.000637	0.000348	0.000697	0.000219	0.000204	0.000176	-10410.526
110740	0.002228	0.000566	0.002251	0.006780	0.001766	0.002868	0.039970	0.000701	0.000383	0.000786	0.000241	0.000224	0.000193	-10399.757
110742	0.001920	0.000488	0.002419	0.006196	0.001522	0.002741	0.061379	0.000604	0.000330	0.000631	0.000202	0.000193	0.000167	-10375.874
110744	0.001920	0.000488	0.001768	0.006196	0.001522	0.002302	0.061379	0.000604	0.000330	0.000631	0.000202	0.000193	0.000167	-10395.300
110746	0.001920	0.000488	0.002159	0.006196	0.001522	0.002266	0.061379	0.000604	0.000330	0.000638	0.000202	0.000193	0.000167	-10378.421
110748	0.001931	0.000491	0.002171	0.006230	0.001531	0.002228	0.061721	0.000607	0.000332	0.000651	0.000203	0.000194	0.000168	-10385.258
110750	0.001687	0.000429	0.001591	0.005444	0.001338	0.001969	0.053344	0.000531	0.000484	0.000565	0.000177	0.000170	0.000147	-10361.431
110752	0.001687	0.000429	0.001591	0.005589	0.000950	0.002053	0.032295	0.000531	0.000484	0.000549	0.000182	0.000170	0.000147	-10372.127
110754	0.001687	0.000429	0.001591	0.005589	0.000950	0.002498	0.032295	0.000531	0.000484	0.000559	0.000182	0.000170	0.000147	-10397.118
110756	0.001687	0.000404	0.001591	0.005589	0.000950	0.002442	0.032295	0.000531	0.000484	0.000567	0.000182	0.000170	0.000147	-10391.878
110758	0.001476	0.000354	0.000991	0.004887	0.000830	0.002205	0.027954	0.000464	0.000423	0.000485	0.000159	0.000149	0.000128	-10382.106
110760	0.001476	0.000354	0.000991	0.004887	0.000830	0.002205	0.027954	0.000464	0.000423	0.000485	0.000159	0.000149	0.000128	-10372.734
110762	0.001476	0.000354	0.000987	0.004940	0.000830	0.002328	0.027954	0.000370	0.000423	0.000468	0.000159	0.000154	0.000128	-10354.543
110764	0.001273	0.000305	0.000852	0.004262	0.000621	0.002265	0.024116	0.000319	0.000365	0.000427	0.000137	0.000133	0.000111	-10360.093
110766	0.001273	0.000305	0.000852	0.004262	0.000621	0.002265	0.024116	0.000319	0.000398	0.000427	0.000137	0.000133	0.000102	-10364.398
110768	0.001469	0.000352	0.000983	0.004918	0.000717	0.002723	0.027830	0.000369	0.000459	0.000479	0.000158	0.000153	0.000117	-10372.389
110770	0.001469	0.000352	0.000983	0.004918	0.000717	0.002568	0.027830	0.000292	0.000459	0.000498	0.000158	0.000153	0.000117	-10380.220
110772	0.001469	0.000352	0.000983	0.004918	0.000717	0.002872	0.027830	0.000292	0.000459	0.000462	0.000158	0.000153	0.000117	-10391.348
110774	0.001469	0.000352	0.000983	0.004918	0.000717	0.002723	0.026451	0.000292	0.000399	0.000479	0.000158	0.000153	0.000135	-10393.407
110776	0.001469	0.000352	0.000893	0.004627	0.000717	0.002556	0.026451	0.000292	0.000399	0.000500	0.000158	0.000153	0.000135	-10401.713
110778	0.001469	0.000352	0.000893	0.005142	0.000717	0.002784	0.026451	0.000292	0.000399	0.000472	0.000158	0.000153	0.000135	-10411.746
110780	0.001469	0.000352	0.001351	0.005142	0.000717	0.002722	0.026451	0.000292	0.000394	0.000479	0.000158	0.000153	0.000136	-10390.773
110782	0.001469	0.000352	0.001351	0.005531	0.000717	0.002722	0.026451	0.000292	0.000394	0.000479	0.000158	0.000153	0.000136	-10393.632
110784	0.001659	0.000398	0.001526	0.006861	0.000810	0.003344	0.029871	0.000330	0.000445	0.000512	0.000179	0.000173	0.000154	-10380.975
110786	0.001458	0.000350	0.001089	0.006031	0.000712	0.002940	0.026714	0.000290	0.000392	0.000450	0.000157	0.000152	0.000135	-10421.696
110788	0.001458	0.000350	0.001089	0.005881	0.000712	0.003086	0.026714	0.000290	0.000383	0.000436	0.000157	0.000152	0.000138	-10401.145
110790	0.001458	0.000350	0.001089	0.005881	0.000712	0.002977	0.026714	0.000290	0.000383	0.000446	0.000157	0.000152	0.000138	-10375.574
110792	0.001635	0.000392	0.001221	0.007370	0.000798	0.003338	0.029958	0.000430	0.000430	0.000500	0.000176	0.000167	0.000155	-10367.432
110794	0.001635	0.000392	0.001221	0.006963	0.000798	0.003146	0.029958	0.000653	0.000430	0.000520	0.000176	0.000163	0.000155	-10410.247
110796	0.001635	0.000392	0.001221	0.006963	0.000798	0.003353	0.029958	0.000645	0.000430	0.000499	0.000176	0.000163	0.000155	-10401.615
110798	0.001635	0.000392	0.001221	0.006963	0.000798	0.003353	0.029539	0.000350	0.000430	0.000499	0.000176	0.000169	0.000155	-10384.810
110800	0.001511	0.000362	0.001129	0.006435	0.000738	0.003515	0.027299	0.000324	0.000397	0.000442	0.000163	0.000156	0.000143	-10402.496
110802	0.001511	0.000362	0.001129	0.006435	0.000738	0.003240	0.027227	0.000324	0.000397	0.000466	0.000163	0.000156	0.000143	-10399.786
110804	0.001511	0.000362	0.001129	0.006886	0.000738	0.003240	0.027227	0.000358	0.000397	0.000466	0.000163	0.000155	0.000143	-10383.939
110806	0.001511	0.000362	0.001129	0.006420	0.000738	0.003466	0.021450	0.000378	0.000389	0.000446	0.000165	0.000155	0.000146	-10397.532
110808	0.001511	0.000362	0.001129	0.006015	0.000738	0.003213	0.032020	0.000271	0.000389	0.000468	0.000161	0.000158	0.000146	-10395.283
110810	0.001368	0.000328	0.001022	0.004939	0.001004	0.002984	0.028986	0.000245	0.000352	0.000417	0.000146	0.000143	0.000133	-10402.018
110812	0.001673	0.000401	0.001250	0.006041	0.000715	0.003650	0.035456	0.000349	0.000430	0.000510	0.000179	0.000173	0.000162	-10402.164
110814	0.001673	0.000401	0.001250	0.005537	0.000715	0.003341	0.035456	0.000374	0.000430	0.000541	0.000179	0.000172	0.000162	-10389.980
110816	0.001878	0.000450	0.001402	0.006214	0.000803	0.003527	0.039790	0.000289	0.000498	0.000589	0.000201	0.000198	0.000176	-10402.762
110818	0.001878	0.000450	0.001402	0.006214	0.000734	0.003527	0.039652	0.000289	0.000481	0.000589	0.000201	0.000198	0.000183	-10424.385
110820	0.001878	0.000450	0.001402	0.006214	0.000734	0.003276	0.039652	0.000274	0.000481	0.000619	0.000201	0.000199	0.000183	-10426.394
110822	0.001878	0.000450	0.001402	0.006649	0.000734	0.003276	0.039649	0.000298	0.000480	0.000619	0.000201	0.000197	0.000183	-10396.500
110824	0.001878	0.000450	0.001402	0.006649	0.000734	0.003276	0.039099	0.000298	0.000480	0.000619	0.000201	0.000197	0.000183	-10416.085
110826	0.002166	0.000519	0.001617	0.008238	0.000847	0.003777	0.044564	0.000344	0.000619	0.000714	0.000231	0.000228	0.000189	-10405.172
110828	0.002392	0.000573	0.001786	0.009098	0.000935	0.004278	0.049215	0.000380	0.000684	0.000775	0.000255	0.000251	0.000208	-10407.170
110830	0.002387	0.000572	0.001782	0.008603	0.000933	0.004610	0.048670	0.000379	0.000682	0.000773	0.000255	0.000251	0.000208	-10397.993
110832	0.002387	0.000572	0.001782	0.008603	0.000933	0.004501	0.048670	0.000379	0.000682	0.000745	0.000255	0.000251	0.000208	-10421.887
110834	0.002387	0.000572	0.001782	0.008603	0.000933	0.004501	0.048670	0.000379	0.000682	0.000745	0.000255	0.000251	0.000208	-10418.581
110836	0.002387	0.000572	0.001782	0.008166	0.000933	0.004743	0.048670	0.000379	0.000682	0.000720	0.000255	0.000251	0.000208	-10419.719
110838	0.002387	0.000572	0.001782	0.008166	0.000933	0.004536	0.048670	0.000379	0.000682	0.000742	0.000255	0.000251	0.000208	-10418.708
110840	0.002229	0.000534	0.001905	0.007627	0.000872	0.004039	0.045457	0.000352	0.000637	0.000715	0.000238	0.000235	0.000194	-10403.885
110842	0.002362	0.000534	0.001905	0.007627	0.000872	0.003836	0.045182	0.000375	0.000671	0.000740	0.000238	0.000232	0.000185	-10404.931
110844	0.002362	0.000534	0.001905	0.007627	0.000872	0.003836	0.045182	0.000375	0.000671	0.000740	0.000238	0.000232	0.000185	-10405.953
110846	0.002362	0.000534	0.001905	0.007627	0.000872	0.003795	0.045691	0.000375	0.000671	0.000746	0.000238	0.000232	0.000185	-10412.575
110848	0.002270	0.000534	0.001905	0.007627	0.000872	0.004289	0.045691	0.000375	0.000671	0.000746	0.000238	0.000232	0.000185	-10409.586
110850	0.002370	0.000558	0.001989	0.007962	0.000910	0.004451	0.048598	0.000391	0.000700	0.000781	0.000248	0.000242	0.000193	-10401.358
110852	0.002370	0.000558	0.002250	0.007962	0.000910	0.004625	0.048598	0.000391	0.000748	0.000761	0.000248	0.000242	0.000180	-10418.782
110854	0.002370	0.000558	0.001849	0.008557	0.000910	0.004557	0.048782	0.000381	0.000667	0.000769	0.000248	0.000242	0.000202	-10402.483
110856	0.002318	0.000496	0.001645	0.007426	0.000809	0.004026	0.043534	0.000339	0.000594	0.000667	0.000221	0.000215	0.000180	-10439.619
110858	0.002695	0.000577	0.001912	0.008633	0.000941	0.004376	0.050129	0.000374	0.000690	0.000812	0.000257	0.000252	0.000209	-10443.859
110860	0.002695	0.000577	0.001912	0.008633	0.000941	0.004579	0.050129	0.000374	0.000773	0.000787	0.000257	0.000252	0.000187	-10420.989
110862	0.002695	0.000577	0.001912	0.008633	0.000941	0.004564	0.050129	0.000374	0.000773	0.000789	0.000257	0.000252	0.000187	-10446.470
110864	0.002695	0.000577	0.001912	0.008415	0.000941	0.004911	0.050129	0.000369	0.000773	0.000763	0.000257	0.000253	0.000187	-10405.530
110866	0.002429	0.000520	0.001723	0.007802	0.000848	0.003986	0.045175	0.000333	0.000696	0.000738	0.000232	0.000228	0.000168	-10422.989
110868	0.002429	0.000520	0.001723	0.007349	0.000848	0.003986	0.045175	0.000586	0.000696	0.000738	0.000232	0.000228	0.000168	-10431.521
110870	0.002429	0.000520	0.001723	0.007349	0.000848	0.003986	0.045175	0.000593	0.000647	0.000738	0.000232	0.000227	0.000173	-10410.808
110872	0.002821	0.000604	0.002002	0.008535	0.000985	0.004714	0.051878	0.000688	0.000719	0.000846	0.000269	0.000264	0.000210	-10404.615
110874	0.002321	0.000497	0.001647	0.007379	0.000810	0.003879	0.042461	0.000202	0.000591	0.000696	0.000221	0.000217	0.000173	-10415.445
110876	0.002321	0.000497	0.001647	0.007379	0.000810	0.004030	0.042461	0.000202	0.000591	0.000678	0.000221	0.000217	0.000173	-10438.934
110878	0.002705	0.000579	0.001920	0.009419	0.000944	0.004275	0.050094	0.000318	0.000689	0.000786	0.000258	0.000253	0.000201	-10450.943
110880	0.003186	0.000682	0.002261	0.011093	0.001112	0.005134	0.058997	0.000374	0.000812	0.000914	0.000304	0.000298	0.000237	-10417.540
110882	0.002575	0.000551	0.001827	0.009358	0.000899	0.004185	0.047326	0.000302	0.000656	0.000734	0.000245	0.000241	0.000192	-10413.884
110884	0.002575	0.000551	0.001827	0.009358	0.000899	0.004228	0.047326	0.000312	0.000656	0.000729	0.000245	0.000239	0.000192	-10414.303
110886	0.002575	0.000551	0.001827	0.009358	0.001466	0.004065	0.047344	0.000312	0.000669	0.000749	0.000245	0.000239	0.000188	-10410.484
110888	0.002850	0.000610	0.002023	0.010359	0.001623	0.004479	0.052412	0.000346	0.000741	0.000831	0.000272	0.000265	0.000208	-10415.193
110890	0.003180	0.000610	0.002023	0.010928	0.001623	0.004183	0.052087	0.000346	0.000695	0.000838	0.000272	0.000265	0.000208	-10410.812
110892	0.002721	0.000610	0.002080	0.010928	0.001623	0.004555	0.052087	0.000346	0.000695	0.000792	0.000272	0.000265	0.000208	-10433.352
110894	0.002721	0.000610	0.001784	0.010432	0.001623	0.004342	0.051501	0.000365	0.000695	0.000817	0.000272	0.000266	0.000208	-10411.393
110896	0.002721	0.000610	0.001784	0.010432	0.001623	0.004073	0.051501	0.000365	0.000695	0.000817	0.000272	0.000266	0.000208	-10418.724
110898	0.002721	0.000610	0.001784	0.010432	0.001623	0.004073	0.051501	0.000349	0.000706	0.000817	0.000272	0.000269	0.000205	-10401.816
110900	0.002721	0.000610	0.001784	0.009988	0.001623	0.004073	0.051501	0.000349	0.000706	0.000817	0.000272	0.000269	0.000205	-10412.947
110902	0.002721	0.000559	0.001784	0.009593	0.001623	0.004073	0.051501	0.000208	0.000706	0.000817	0.000272	0.000269	0.000205	-10418.003
110904	0.002721	0.000559	0.001784	0.009593	0.001623	0.004267	0.051501	0.000208	0.000706	0.000792	0.000272	0.000269	0.000205	-10390.540
110906	0.002721	0.000559	0.001784	0.009593	0.001623	0.004267	0.052261	0.000207	0.000706	0.000792	0.000272	0.000269	0.000205	-10387.493
110908	0.002721	0.000559	0.001784	0.009593	0.001623	0.004044	0.051715	0.000207	0.001145	0.000821	0.000272	0.000269	0.000205	-10430.655
110910	0.002721	0.000559	0.001784	0.009593	0.001623	0.004320	0.052271	0.000207	0.001145	0.000786	0.000272	0.000269	0.000205	-10417.009
110912	0.003044	0.000625	0.001996	0.011607	0.001816	0.004620	0.058489	0.000231	0.001281	0.000906	0.000304	0.000301	0.000229	-10404.244
110914	0.002662	0.000547	0.001746	0.010151	0.001368	0.003929	0.051150	0.000202	0.001120	0.000807	0.000266	0.000264	0.000201	-10397.094
110916	0.002820	0.000579	0.001849	0.010102	0.001449	0.004541	0.054180	0.000214	0.001168	0.000855	0.000282	0.000279	0.000216	-10387.323
110918	0.002820	0.000579	0.001849	0.009718	0.001449	0.004862	0.053955	0.000214	0.001168	0.000817	0.000282	0.000279	0.000216	-10372.277
110920	0.002820	0.000579	0.001849	0.009718	0.001449	0.004631	0.053955	0.000214	0.001168	0.000844	0.000282	0.000279	0.000216	-10356.750
110922	0.003226	0.000662	0.002115	0.011118	0.001657	0.005647	0.061668	0.000245	0.001118	0.000926	0.000322	0.000319	0.000258	-10388.767
110924	0.002515	0.000568	0.001812	0.009524	0.001420	0.004480	0.052386	0.000210	0.000998	0.000834	0.000276	0.000274	0.000212	-10395.090
110926	0.002801	0.000632	0.002018	0.010607	0.001581	0.005102	0.058340	0.000234	0.001111	0.000915	0.000307	0.000305	0.000236	-10393.307
110928	0.002801	0.000632	0.002018	0.010607	0.001581	0.005102	0.058340	0.000234	0.001210	0.000915	0.000307	0.000305	0.000217	-10394.560
110930	0.002364	0.000533	0.001703	0.008951	0.001334	0.004244	0.048795	0.000197	0.001021	0.000780	0.000259	0.000257	0.000183	-10391.468
110932	0.002568	0.000579	0.001850	0.009724	0.001449	0.004651	0.053007	0.000214	0.001034	0.000842	0.000282	0.000279	0.000213	-10382.831
110934	0.002342	0.000528	0.001687	0.008537	0.001322	0.003976	0.048196	0.000195	0.000985	0.000783	0.000257	0.000255	0.000186	-10396.046
110936	0.002748	0.000620	0.001980	0.010526	0.001551	0.004518	0.056562	0.000229	0.001156	0.000939	0.000302	0.000299	0.000218	-10388.546
110938	0.002432	0.000620	0.001980	0.010526	0.001551	0.004699	0.056562	0.000229	0.001156	0.000915	0.000302	0.000299	0.000218	-10397.592
110940	0.002432	0.000620	0.001980	0.010526	0.001551	0.004206	0.055935	0.000229	0.001156	0.000921	0.000302	0.000299	0.000218	-10408.433
110942	0.002241	0.000571	0.002082	0.009696	0.001429	0.004232	0.051872	0.000800	0.001064	0.000842	0.000278	0.000262	0.000201	-10408.752
110944	0.002062	0.000526	0.001916	0.008925	0.001315	0.004016	0.047743	0.000737	0.000980	0.000760	0.000256	0.000241	0.000185	-10412.274
110946	0.002062	0.000526	0.001916	0.009203	0.001315	0.004125	0.047743	0.000737	0.000980	0.000746	0.000256	0.000241	0.000185	-10382.797
110948	0.002062	0.000526	0.001916	0.009203	0.001315	0.003963	0.048096	0.000839	0.000980	0.000767	0.000256	0.000235	0.000185	-10385.157
110950	0.002062	0.000526	0.002197	0.009203	0.001315	0.003963	0.048575	0.000839	0.000920	0.000767	0.000256	0.000235	0.000197	-10381.843
110952	0.002062	0.000526	0.002197	0.009203	0.001315	0.003963	0.049115	0.000605	0.000900	0.000767	0.000256	0.000249	0.000202	-10384.764
110954	0.002062	0.000526	0.002197	0.008169	0.001315	0.004113	0.049115	0.000605	0.000900	0.000748	0.000256	0.000249	0.000202	-10377.140
110956	0.002058	0.000525	0.002192	0.008152	0.001313	0.004272	0.049014	0.000604	0.000898	0.000727	0.000255	0.000249	0.000201	-10383.706
110958	0.001806	0.000460	0.001923	0.006927	0.001152	0.003748	0.042435	0.000530	0.000788	0.000638	0.000224	0.000218	0.000176	-10389.874
110960	0.001806	0.000460	0.001923	0.006927	0.001152	0.003748	0.042435	0.000530	0.000788	0.000638	0.000224	0.000218	0.000176	-10381.121
110962	0.002048	0.000522	0.002181	0.007855	0.001306	0.004250	0.048121	0.000601	0.000894	0.000723	0.000254	0.000247	0.000200	-10383.865
110964	0.002048	0.000522	0.002181	0.007855	0.001306	0.003683	0.048121	0.000601	0.000894	0.000731	0.000254	0.000247	0.000200	-10400.768
110966	0.001941	0.000495	0.002068	0.007932	0.001238	0.003491	0.045623	0.000691	0.000847	0.000693	0.000241	0.000227	0.000190	-10394.392
110968	0.001941	0.000495	0.002068	0.007932	0.001238	0.003646	0.046024	0.000654	0.000847	0.000674	0.000241	0.000229	0.000190	-10418.397
110970	0.001738	0.000443	0.001852	0.007103	0.001109	0.003139	0.040850	0.000942	0.000759	0.000619	0.000216	0.000205	0.000170	-10413.278
110972	0.002135	0.000544	0.002274	0.008725	0.001362	0.004047	0.034234	0.001157	0.000932	0.000737	0.000271	0.000252	0.000209	-10410.258
110974	0.001891	0.000482	0.002015	0.007728	0.001206	0.003585	0.029817	0.001025	0.000864	0.000653	0.000240	0.000223	0.000177	-10415.657
110976	0.001891	0.000482	0.002015	0.007728	0.001206	0.003585	0.029817	0.001025	0.000864	0.000653	0.000240	0.000223	0.000177	-10389.740
110978	0.001891	0.000482	0.002015	0.007728	0.001206	0.003645	0.029817	0.001025	0.000864	0.000646	0.000240	0.000223	0.000177	-10402.201
110980	0.002013	0.000513	0.002144	0.008224	0.001677	0.003667	0.031729	0.001091	0.000828	0.000712	0.000256	0.000237	0.000209	-10393.211
110982	0.002013	0.000513	0.002144	0.008620	0.001203	0.004001	0.031729	0.000783	0.000828	0.000712	0.000256	0.000248	0.000209	-10362.816
110984	0.001778	0.000453	0.001894	0.007436	0.001063	0.003509	0.028033	0.001089	0.000732	0.000632	0.000226	0.000207	0.000184	-10408.999
110986	0.001687	0.000430	0.001797	0.007386	0.001009	0.003306	0.026603	0.001033	0.001100	0.000603	0.000214	0.000196	0.000175	-10394.452
110988	0.001687	0.000430	0.001797	0.007386	0.001009	0.003164	0.026603	0.000860	0.001143	0.000620	0.000214	0.000202	0.000168	-10424.852
110990	0.001413	0.000360	0.001505	0.006186	0.000916	0.002903	0.022280	0.001354	0.000560	0.000523	0.000179	0.000156	0.000141	-10397.027
110992	0.001557	0.000397	0.001659	0.006817	0.001010	0.003597	0.024553	0.001492	0.000617	0.000573	0.000198	0.000172	0.000155	-10413.837
110994	0.001437	0.000366	0.001530	0.006288	0.000931	0.003318	0.022648	0.000915	0.000569	0.000529	0.000182	0.000158	0.000143	-10412.603
110996	0.001437	0.000366	0.001530	0.006288	0.000931	0.003383	0.022648	0.000502	0.000765	0.000522	0.000182	0.000171	0.000154	-10406.833
110998	0.001437	0.000366	0.001530	0.006288	0.000931	0.003383	0.022186	0.000502	0.000949	0.000522	0.000182	0.000171	0.000154	-10401.379
111000	0.001437	0.000366	0.001530	0.006288	0.001059	0.003329	0.022186	0.000534	0.000894	0.000528	0.000182	0.000170	0.000163	-10393.717
111002	0.001437	0.000366	0.001530	0.006288	0.001059	0.003329	0.022186	0.000534	0.000887	0.000528	0.000182	0.000170	0.000164	-10396.889
111004	0.001437	0.000366	0.001530	0.006288	0.001059	0.003329	0.028982	0.000291	0.000887	0.000528	0.000179	0.000174	0.000164	-10401.584
111006	0.001396	0.000356	0.001487	0.006110	0.001029	0.003235	0.028159	0.000282	0.000862	0.000513	0.000174	0.000169	0.000160	-10414.398
111008	0.001396	0.000356	0.001487	0.006572	0.001029	0.003236	0.028169	0.000257	0.000840	0.000513	0.000174	0.000170	0.000164	-10399.873
111010	0.001396	0.000356	0.001128	0.006572	0.001029	0.003252	0.028169	0.000266	0.000840	0.000511	0.000174	0.000170	0.000164	-10413.337
111012	0.001575	0.000402	0.000894	0.007415	0.001161	0.003637	0.031687	0.000393	0.000971	0.000580	0.000197	0.000190	0.000181	-10420.057
111014	0.001575	0.000402	0.000894	0.007415	0.001161	0.003733	0.031687	0.000393	0.001461	0.000570	0.000197	0.000190	0.000181	-10401.809
111016	0.001575	0.000402	0.000894	0.007415	0.001161	0.003713	0.031687	0.000562	0.001487	0.000572	0.000197	0.000187	0.000177	-10412.193
111018	0.001575	0.000402	0.000894	0.007415	0.001161	0.004088	0.032268	0.000612	0.001587	0.000572	0.000197	0.000185	0.000166	-10418.717
111020	0.001401	0.000357	0.000795	0.006595	0.001033	0.003636	0.023988	0.000529	0.001427	0.000509	0.000177	0.000165	0.000146	-10419.901
111022	0.001555	0.000396	0.000882	0.007318	0.001146	0.003875	0.026194	0.000587	0.001583	0.000580	0.000196	0.000183	0.000162	-10413.985
111024	0.001537	0.000392	0.001053	0.007556	0.001132	0.003830	0.025890	0.000580	0.001565	0.000573	0.000194	0.000181	0.000160	-10427.343
111026	0.001347	0.000344	0.000923	0.006626	0.000993	0.003313	0.022704	0.000712	0.000810	0.000507	0.000170	0.000154	0.000141	-10427.330
111028	0.001270	0.000324	0.000870	0.006245	0.000936	0.003216	0.021905	0.000638	0.000763	0.000469	0.000160	0.000146	0.000133	-10408.843
111030	0.001407	0.000343	0.000965	0.006921	0.001037	0.003312	0.023363	0.000707	0.000812	0.000546	0.000178	0.000161	0.000153	-10400.655
111032	0.001407	0.000343	0.000965	0.007352	0.001037	0.003608	0.023718	0.000658	0.000812	0.000515	0.000177	0.000162	0.000153	-10411.726
111034	0.001771	0.000431	0.001214	0.009253	0.001305	0.004541	0.029848	0.000828	0.001039	0.000648	0.000223	0.000204	0.000189	-10413.247
111036	0.001400	0.000341	0.000815	0.007316	0.001032	0.003356	0.023600	0.000628	0.000913	0.000536	0.000176	0.000162	0.000135	-10408.413
111038	0.001540	0.000375	0.000896	0.008366	0.001135	0.003944	0.025950	0.000690	0.001004	0.000564	0.000194	0.000178	0.000148	-10397.452
111040	0.001450	0.000353	0.000844	0.007876	0.001068	0.003524	0.024431	0.000650	0.000876	0.000550	0.000182	0.000167	0.000151	-10421.821
111042	0.001450	0.000353	0.000844	0.008219	0.001068	0.003524	0.024817	0.000650	0.000876	0.000550	0.000182	0.000167	0.000151	-10411.507
111044	0.001450	0.000353	0.000844	0.008219	0.001068	0.003831	0.025384	0.000650	0.000876	0.000556	0.000182	0.000167	0.000151	-10434.934
111046	0.001609	0.000392	0.000937	0.008863	0.001186	0.004252	0.027726	0.000721	0.000972	0.000617	0.000202	0.000186	0.000167	-10434.103
111048	0.001609	0.000392	0.001136	0.008863	0.001186	0.004023	0.027726	0.000661	0.001055	0.000641	0.000202	0.000189	0.000154	-10436.057
111050	0.001609	0.000392	0.001480	0.008163	0.001186	0.004023	0.036988	0.000696	0.000557	0.000641	0.000199	0.000187	0.000154	-10441.371
111052	0.001462	0.000356	0.001345	0.007416	0.001077	0.003654	0.033601	0.000633	0.000506	0.000582	0.000181	0.000170	0.000140	-10439.417
111054	0.001671	0.000407	0.001538	0.008479	0.001232	0.004179	0.038421	0.000723	0.000578	0.000665	0.000207	0.000194	0.000160	-10404.603
111056	0.001671	0.000407	0.001538	0.008479	0.001232	0.004102	0.039731	0.000723	0.000578	0.000674	0.000206	0.000194	0.000160	-10399.195
111058	0.001671	0.000407	0.001538	0.008242	0.001232	0.003928	0.039202	0.000723	0.000578	0.000695	0.000206	0.000194	0.000160	-10438.112
111060	0.001989	0.000483	0.001824	0.009777	0.000969	0.004818	0.040383	0.000766	0.000620	0.000805	0.000247	0.000235	0.000210	-10439.011
111062	0.001760	0.000427	0.001203	0.008648	0.000857	0.004261	0.035720	0.000862	0.000340	0.000712	0.000218	0.000203	0.000185	-10416.046
111064	0.001760	0.000427	0.001203	0.008648	0.000857	0.004336	0.036295	0.000708	0.000340	0.000704	0.000218	0.000207	0.000185	-10420.610
111066	0.001521	0.000369	0.001039	0.007958	0.000741	0.003717	0.031368	0.000612	0.000294	0.000648	0.000189	0.000179	0.000160	-10415.829
111068	0.001651	0.000401	0.001129	0.008640	0.000804	0.004425	0.034288	0.000664	0.000319	0.000703	0.000205	0.000194	0.000174	-10420.822
111070	0.001651	0.000401	0.001129	0.008640	0.000804	0.004658	0.032190	0.000664	0.000362	0.000678	0.000205	0.000194	0.000174	-10429.806
111072	0.001651	0.000401	0.001129	0.008640	0.000804	0.004834	0.032093	0.000682	0.000362	0.000661	0.000205	0.000192	0.000174	-10401.964
111074	0.001709	0.000415	0.001168	0.008942	0.000832	0.005277	0.036380	0.000736	0.000375	0.000660	0.000211	0.000198	0.000180	-10417.560
111076	0.001709	0.000415	0.001168	0.008942	0.000832	0.005071	0.036380	0.000539	0.000375	0.000678	0.000211	0.000198	0.000180	-10424.787
111078	0.001709	0.000415	0.001168	0.008942	0.000832	0.004835	0.036380	0.000891	0.000375	0.000678	0.000211	0.000198	0.000180	-10402.496
111080	0.001584	0.000384	0.001083	0.008288	0.000771	0.004481	0.033719	0.000749	0.000347	0.000628	0.000196	0.000185	0.000167	-10425.001
111082	0.001498	0.000364	0.001024	0.007839	0.000729	0.004036	0.031891	0.000708	0.000319	0.000615	0.000185	0.000175	0.000162	-10414.339
111084	0.001653	0.000401	0.001130	0.008649	0.000805	0.004593	0.039163	0.000593	0.000352	0.000664	0.000203	0.000197	0.000179	-10428.312
111086	0.001653	0.000401	0.001130	0.008649	0.000805	0.004593	0.039163	0.000593	0.000352	0.000664	0.000203	0.000197	0.000179	-10422.568
111088	0.001622	0.000316	0.001109	0.008888	0.000790	0.004698	0.038443	0.000582	0.000354	0.000651	0.000200	0.000194	0.000172	-10423.400
111090	0.001860	0.000362	0.001271	0.010188	0.001293	0.005829	0.044067	0.000619	0.000405	0.000707	0.000229	0.000224	0.000197	-10426.738
111092	0.001860	0.000362	0.001271	0.010188	0.001293	0.005829	0.043609	0.000608	0.000405	0.000707	0.000229	0.000225	0.000197	-10403.233
111094	0.001603	0.000312	0.001095	0.008780	0.001114	0.004521	0.037579	0.000524	0.000469	0.000655	0.000197	0.000193	0.000170	-10416.003
111096	0.001758	0.000342	0.001201	0.009629	0.001222	0.005052	0.041217	0.000575	0.000566	0.000709	0.000216	0.000212	0.000186	-10406.469
111098	0.001758	0.000342	0.001201	0.010062	0.001222	0.005052	0.041217	0.000575	0.000566	0.000709	0.000216	0.000212	0.000186	-10433.125
111100	0.001598	0.000311	0.001092	0.008704	0.001111	0.004420	0.037088	0.000570	0.000399	0.000662	0.000197	0.000191	0.000169	-10394.077
111102	0.001412	0.000275	0.000965	0.007691	0.000982	0.003852	0.032630	0.000645	0.000353	0.000610	0.000174	0.000169	0.000149	-10410.871
111104	0.001412	0.000275	0.000965	0.007691	0.000982	0.003832	0.032630	0.000645	0.000353	0.000613	0.000174	0.000169	0.000149	-10398.525
111106	0.001412	0.000275	0.000965	0.007691	0.000982	0.003593	0.032630	0.000645	0.000346	0.000572	0.000174	0.000169	0.000152	-10394.440
111108	0.001412	0.000275	0.000965	0.007323	0.000982	0.003442	0.033140	0.000625	0.000370	0.000590	0.000174	0.000168	0.000142	-10381.332
