Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
23644	0.002113	0.000981	0.006592	0.000824	0.003718	0.001736	0.002344	0.000489	0.000302	0.000139	-10383.287
23646	0.002354	0.001093	0.007344	0.000918	0.003836	0.001934	0.002612	0.000562	0.000336	0.000155	-10405.707
23648	0.002354	0.001093	0.007344	0.000918	0.003836	0.001636	0.002612	0.000562	0.000370	0.000155	-10433.125
23650	0.002354	0.001093	0.007344	0.000918	0.003836	0.001525	0.002612	0.000562	0.000385	0.000155	-10425.362
23652	0.002354	0.001093	0.007344	0.000918	0.003859	0.001579	0.002612	0.000561	0.000377	0.000155	-10413.440
23654	0.002354	0.001989	0.007344	0.000918	0.003859	0.001544	0.002612	0.000561	0.000382	0.000155	-10410.600
23656	0.002322	0.001558	0.007244	0.000905	0.003807	0.001523	0.002576	0.000553	0.000377	0.000153	-10386.794
23658	0.002322	0.001558	0.007244	0.000905	0.003807	0.001523	0.002576	0.000553	0.000377	0.000153	-10400.412
23660	0.002251	0.001511	0.007025	0.000878	0.004120	0.001529	0.002498	0.000536	0.000358	0.000149	-10377.962
23662	0.002654	0.001781	0.008282	0.001035	0.004857	0.001988	0.003212	0.000632	0.000397	0.000161	-10381.162
23664	0.002654	0.001781	0.008282	0.001035	0.004857	0.001761	0.003212	0.000632	0.000428	0.000161	-10376.857
23666	0.002654	0.001781	0.008282	0.001035	0.004126	0.001776	0.003162	0.000668	0.000426	0.000161	-10407.611
23668	0.002654	0.001781	0.008282	0.001035	0.004126	0.001715	0.003162	0.000668	0.000435	0.000161	-10412.695
23670	0.003035	0.002037	0.009471	0.001184	0.005264	0.002302	0.003616	0.000737	0.000451	0.000184	-10395.968
23672	0.003035	0.002037	0.009471	0.001184	0.005915	0.002302	0.004307	0.000705	0.000451	0.000184	-10406.030
23674	0.003368	0.002261	0.011737	0.001314	0.005851	0.002555	0.003420	0.000817	0.000501	0.000204	-10405.253
23676	0.002902	0.001948	0.010113	0.001235	0.005041	0.002268	0.002947	0.000704	0.000424	0.000176	-10413.966
23678	0.003215	0.002158	0.010512	0.001368	0.006142	0.002512	0.003264	0.000841	0.000469	0.000194	-10418.518
23680	0.003032	0.002035	0.009913	0.001290	0.005792	0.002482	0.003124	0.000793	0.000431	0.000181	-10434.223
23682	0.003678	0.002100	0.012028	0.001565	0.007460	0.003011	0.003790	0.000937	0.000523	0.000219	-10418.891
23684	0.003306	0.001888	0.010812	0.001407	0.006458	0.002614	0.003407	0.000857	0.000470	0.000197	-10400.269
23686	0.003675	0.002098	0.013127	0.001564	0.007178	0.002905	0.003787	0.000952	0.000522	0.000219	-10402.517
23688	0.003358	0.001829	0.011442	0.001363	0.006673	0.002090	0.003301	0.000806	0.000511	0.000191	-10399.588
23690	0.003358	0.001829	0.011442	0.001363	0.006043	0.002090	0.004583	0.000837	0.000511	0.000191	-10404.601
23692	0.003358	0.001829	0.011442	0.001363	0.006443	0.002257	0.004583	0.000817	0.000487	0.000191	-10405.297
23694	0.003358	0.001829	0.010692	0.001363	0.006443	0.002469	0.004583	0.000817	0.000462	0.000191	-10408.449
23696	0.003358	0.001829	0.011307	0.001363	0.007098	0.002615	0.004218	0.000817	0.000447	0.000207	-10423.326
23698	0.002921	0.001591	0.009837	0.001186	0.006175	0.001893	0.003808	0.000711	0.000431	0.000174	-10431.250
23700	0.002921	0.001591	0.009837	0.001089	0.006175	0.001766	0.003978	0.000711	0.000449	0.000166	-10395.453
23702	0.002921	0.001591	0.010457	0.001089	0.006175	0.001603	0.004411	0.000711	0.000478	0.000166	-10409.537
23704	0.002711	0.001476	0.009703	0.001011	0.005730	0.001488	0.004093	0.000659	0.000443	0.000154	-10410.734
23706	0.003208	0.001748	0.011621	0.001196	0.006349	0.001592	0.004844	0.000767	0.000561	0.000183	-10428.905
23708	0.003208	0.001748	0.011621	0.001865	0.005880	0.001620	0.005783	0.000784	0.000555	0.000183	-10417.329
23710	0.003208	0.001748	0.011621	0.001865	0.005147	0.001759	0.005783	0.000816	0.000525	0.000183	-10403.013
23712	0.003208	0.001748	0.011146	0.001865	0.005213	0.001457	0.006771	0.000813	0.000598	0.000156	-10378.476
23714	0.003047	0.001660	0.010586	0.001502	0.004951	0.001536	0.006431	0.000772	0.000527	0.000148	-10413.524
23716	0.003254	0.001773	0.011305	0.001604	0.005288	0.001483	0.006868	0.000825	0.000605	0.000158	-10401.177
23718	0.003019	0.001645	0.010489	0.001489	0.005663	0.001468	0.006372	0.000735	0.000536	0.000147	-10389.387
23720	0.003315	0.001806	0.011672	0.001635	0.006381	0.001477	0.006997	0.000802	0.000627	0.000161	-10391.394
23722	0.003315	0.001806	0.011672	0.001635	0.005479	0.001378	0.005553	0.000831	0.000661	0.000203	-10406.535
23724	0.003315	0.001806	0.011672	0.001635	0.006028	0.001469	0.005553	0.000831	0.000632	0.000203	-10392.891
23726	0.003315	0.001806	0.011421	0.001635	0.006028	0.001469	0.005553	0.000831	0.000632	0.000203	-10395.835
23728	0.003076	0.001676	0.010597	0.001517	0.005594	0.001468	0.006549	0.000771	0.000558	0.000189	-10409.807
23730	0.003076	0.001676	0.010597	0.001517	0.005193	0.001468	0.006549	0.000771	0.000558	0.000189	-10395.941
23732	0.003076	0.001676	0.010597	0.001517	0.005981	0.001366	0.006054	0.000771	0.000586	0.000176	-10412.166
23734	0.003483	0.001897	0.011997	0.001717	0.006771	0.001653	0.005274	0.000873	0.000633	0.000259	-10397.169
23736	0.003054	0.001664	0.010521	0.001506	0.005803	0.001794	0.004626	0.000765	0.000492	0.000227	-10415.593
23738	0.003054	0.001664	0.010873	0.001506	0.006340	0.001900	0.004772	0.000742	0.000478	0.000220	-10410.141
23740	0.003054	0.001664	0.010873	0.001506	0.006840	0.001703	0.004772	0.000725	0.000507	0.000220	-10407.780
23742	0.003054	0.001664	0.011681	0.001506	0.006840	0.001892	0.004772	0.000725	0.000479	0.000220	-10392.474
23744	0.003054	0.001664	0.011681	0.001506	0.006081	0.001600	0.004558	0.000725	0.000526	0.000220	-10400.241
23746	0.002353	0.001664	0.011681	0.001506	0.006081	0.001600	0.005327	0.000725	0.000526	0.000220	-10412.354
23748	0.002353	0.001664	0.011681	0.001506	0.005264	0.001590	0.005327	0.000725	0.000528	0.000220	-10404.945
23750	0.002804	0.001637	0.011494	0.001482	0.005180	0.001565	0.005242	0.000713	0.000519	0.000217	-10402.698
23752	0.002972	0.001735	0.012182	0.001570	0.006259	0.001645	0.005555	0.000778	0.000553	0.000230	-10417.808
23754	0.002555	0.001491	0.009915	0.001350	0.006211	0.001296	0.005492	0.000643	0.000500	0.000172	-10413.771
23756	0.002555	0.001491	0.009915	0.001350	0.005656	0.001296	0.005073	0.000657	0.000500	0.000172	-10393.630
23758	0.002453	0.001432	0.009520	0.001296	0.005431	0.001245	0.004088	0.000631	0.000480	0.000165	-10378.518
23760	0.002730	0.001594	0.010185	0.001442	0.005726	0.001313	0.004551	0.000710	0.000554	0.000183	-10385.707
23762	0.002730	0.001594	0.010185	0.001442	0.006224	0.001429	0.004551	0.000710	0.000524	0.000183	-10398.053
23764	0.002730	0.001594	0.010185	0.001442	0.005330	0.001589	0.004551	0.000745	0.000490	0.000183	-10389.326
23766	0.002559	0.001494	0.009547	0.001352	0.004996	0.001515	0.004266	0.000698	0.000454	0.000172	-10404.018
23768	0.002559	0.001494	0.009547	0.001352	0.004410	0.001374	0.004991	0.000692	0.000483	0.000172	-10408.484
23770	0.002607	0.001494	0.009547	0.001352	0.005488	0.001374	0.004991	0.000651	0.000483	0.000172	-10411.294
23772	0.002607	0.001494	0.009547	0.001352	0.005999	0.001587	0.004991	0.000637	0.000441	0.000172	-10399.206
23774	0.002607	0.001494	0.009547	0.001352	0.004800	0.001367	0.004289	0.000666	0.000485	0.000172	-10390.368
23776	0.002607	0.001494	0.009190	0.002271	0.005021	0.001494	0.004289	0.000658	0.000458	0.000172	-10417.157
23778	0.002607	0.001494	0.009910	0.002271	0.004564	0.001707	0.004289	0.000658	0.000423	0.000172	-10408.233
23780	0.002607	0.001494	0.010665	0.002271	0.004216	0.001707	0.004289	0.000677	0.000423	0.000172	-10424.870
23782	0.002543	0.001457	0.010402	0.002215	0.004112	0.001465	0.004183	0.000661	0.000445	0.000168	-10391.278
23784	0.002344	0.001343	0.009587	0.002041	0.003790	0.001347	0.003855	0.000609	0.000411	0.000155	-10388.917
23786	0.002683	0.001538	0.010977	0.002337	0.004339	0.001349	0.005235	0.000697	0.000513	0.000177	-10390.013
23788	0.002683	0.001538	0.010977	0.002337	0.004339	0.001349	0.005235	0.000697	0.000513	0.000177	-10412.976
23790	0.002440	0.001398	0.010797	0.002126	0.004119	0.001308	0.005348	0.000627	0.000447	0.000161	-10407.375
23792	0.002982	0.001709	0.013192	0.002597	0.005487	0.001598	0.006534	0.000748	0.000547	0.000197	-10402.539
23794	0.002942	0.001686	0.012556	0.002562	0.005414	0.001923	0.006446	0.000738	0.000477	0.000194	-10419.246
23796	0.002630	0.001507	0.011224	0.002290	0.004458	0.001719	0.006379	0.000679	0.000427	0.000157	-10428.880
23798	0.002630	0.001507	0.011224	0.002290	0.004426	0.001539	0.007315	0.000681	0.000458	0.000157	-10417.346
23800	0.002184	0.001252	0.009323	0.001163	0.003969	0.001278	0.006077	0.000552	0.000381	0.000130	-10434.235
23802	0.002184	0.001252	0.008992	0.001163	0.003969	0.001278	0.006077	0.000552	0.000381	0.000130	-10409.661
23804	0.002184	0.001252	0.009623	0.001163	0.002940	0.001278	0.006077	0.000552	0.000381	0.000130	-10390.904
23806	0.002243	0.001285	0.009883	0.001194	0.003019	0.001313	0.005269	0.000567	0.000391	0.000134	-10409.839
23808	0.002243	0.001285	0.009883	0.001194	0.003019	0.001243	0.005269	0.000567	0.000405	0.000134	-10402.934
23810	0.002243	0.001285	0.009883	0.001194	0.002496	0.001243	0.004546	0.000567	0.000405	0.000134	-10383.707
23812	0.002243	0.001285	0.009883	0.001194	0.002656	0.001243	0.004546	0.000557	0.000405	0.000134	-10385.787
23814	0.002243	0.001285	0.009883	0.001194	0.002656	0.001243	0.004546	0.000557	0.000405	0.000134	-10411.027
23816	0.002243	0.001285	0.009883	0.001194	0.002656	0.001243	0.004142	0.000557	0.000405	0.000134	-10409.012
23818	0.002243	0.001285	0.009883	0.001194	0.002656	0.001243	0.004142	0.000557	0.000405	0.000134	-10402.904
23820	0.002173	0.001245	0.009572	0.001157	0.002572	0.001340	0.003475	0.000540	0.000369	0.000149	-10410.085
23822	0.002198	0.001259	0.008924	0.001170	0.002602	0.001447	0.003692	0.000546	0.000359	0.000151	-10416.491
23824	0.002113	0.001211	0.008579	0.001125	0.002502	0.001391	0.003549	0.000525	0.000345	0.000145	-10431.604
23826	0.001853	0.001062	0.007524	0.000986	0.002194	0.001486	0.003019	0.000460	0.000271	0.000131	-10438.235
23828	0.002175	0.001246	0.008831	0.001158	0.002901	0.001744	0.003543	0.000515	0.000318	0.000154	-10428.767
23830	0.002175	0.001246	0.007609	0.001158	0.002901	0.001474	0.003543	0.000515	0.000348	0.000154	-10404.183
23832	0.002228	0.001277	0.006818	0.001186	0.002639	0.001448	0.003629	0.000550	0.000365	0.000158	-10402.166
23834	0.002228	0.001427	0.006818	0.001186	0.002639	0.001448	0.003554	0.000550	0.000365	0.000161	-10403.471
23836	0.002051	0.001314	0.006277	0.001092	0.002429	0.001333	0.003272	0.000506	0.000336	0.000149	-10415.248
23838	0.002373	0.001520	0.007262	0.001263	0.002797	0.001433	0.003785	0.000586	0.000406	0.000172	-10391.166
23840	0.001939	0.001242	0.005933	0.001032	0.002285	0.001171	0.003519	0.000479	0.000332	0.000140	-10395.669
23842	0.001939	0.001242	0.005933	0.001032	0.003044	0.000732	0.004219	0.000479	0.000348	0.000140	-10407.753
23844	0.002157	0.001382	0.006602	0.001148	0.003388	0.000815	0.004070	0.000533	0.000387	0.000156	-10385.055
23846	0.002157	0.001382	0.006602	0.001148	0.003388	0.000790	0.004070	0.000533	0.000394	0.000156	-10395.354
23848	0.002157	0.001382	0.006510	0.001148	0.004178	0.000731	0.004070	0.000533	0.000413	0.000156	-10401.690
23850	0.002132	0.001366	0.006435	0.001135	0.004452	0.000722	0.004023	0.000518	0.000409	0.000154	-10407.043
23852	0.002132	0.001366	0.006435	0.001135	0.003108	0.000834	0.004101	0.000518	0.000374	0.000154	-10385.778
23854	0.002132	0.001366	0.006435	0.001135	0.003108	0.000713	0.004101	0.000518	0.000412	0.000154	-10400.086
23856	0.002385	0.001456	0.007198	0.001270	0.003476	0.000797	0.004587	0.000580	0.000461	0.000173	-10389.051
23858	0.002385	0.001456	0.007198	0.001270	0.003476	0.000966	0.004587	0.000580	0.000410	0.000173	-10423.900
23860	0.002050	0.001252	0.006187	0.001091	0.003483	0.000830	0.003943	0.000478	0.000353	0.000149	-10395.032
23862	0.002323	0.001418	0.007010	0.001237	0.003216	0.000941	0.004467	0.000573	0.000400	0.000168	-10414.491
23864	0.002323	0.001418	0.007010	0.001237	0.003779	0.000941	0.004467	0.000548	0.000400	0.000168	-10397.553
23866	0.002393	0.001461	0.007221	0.001274	0.003892	0.000837	0.004253	0.000564	0.000449	0.000191	-10400.989
23868	0.002119	0.001294	0.006394	0.001128	0.002992	0.000741	0.003766	0.000515	0.000398	0.000169	-10419.329
23870	0.002513	0.001534	0.007584	0.001338	0.003549	0.000879	0.004467	0.000611	0.000472	0.000200	-10419.707
23872	0.002135	0.001045	0.006443	0.001137	0.003536	0.000715	0.004403	0.000519	0.000411	0.000170	-10410.837
23874	0.002135	0.001045	0.006443	0.001137	0.003536	0.000715	0.004403	0.000519	0.000411	0.000170	-10412.340
23876	0.002135	0.001045	0.006443	0.001137	0.003536	0.000715	0.004403	0.000519	0.000411	0.000170	-10393.433
23878	0.002135	0.001045	0.006443	0.001137	0.004041	0.000785	0.004403	0.000520	0.000390	0.000170	-10430.380
23880	0.002263	0.001108	0.006829	0.001205	0.004283	0.000963	0.005356	0.000552	0.000381	0.000180	-10424.721
23882	0.002224	0.001108	0.006829	0.001205	0.004283	0.000823	0.005356	0.000552	0.000416	0.000180	-10408.620
23884	0.002312	0.001152	0.007544	0.001253	0.005141	0.000855	0.004775	0.000574	0.000432	0.000188	-10410.114
23886	0.002117	0.001055	0.006906	0.001147	0.004318	0.000959	0.004371	0.000537	0.000355	0.000172	-10435.759
23888	0.002117	0.001055	0.006906	0.001147	0.004921	0.000839	0.005244	0.000512	0.000380	0.000173	-10457.284
23890	0.002597	0.001294	0.008474	0.001407	0.006038	0.001030	0.006454	0.000628	0.000467	0.000212	-10428.595
23892	0.002574	0.001282	0.008398	0.001394	0.005100	0.001021	0.005371	0.000650	0.000462	0.000210	-10414.401
23894	0.003179	0.001584	0.010372	0.001722	0.006536	0.001080	0.006634	0.000797	0.000623	0.000259	-10420.279
23896	0.002947	0.001468	0.009616	0.001597	0.004904	0.001116	0.006150	0.000764	0.000543	0.000240	-10400.089
23898	0.003420	0.001704	0.011158	0.001853	0.006428	0.001296	0.007136	0.000857	0.000630	0.000279	-10395.488
23900	0.003226	0.001607	0.010526	0.001748	0.006986	0.001344	0.006732	0.000808	0.000564	0.000263	-10409.736
23902	0.003226	0.001607	0.010526	0.001748	0.006986	0.001344	0.006539	0.000808	0.000564	0.000271	-10426.434
23904	0.002843	0.001416	0.009275	0.001540	0.005352	0.001184	0.006372	0.000712	0.000497	0.000239	-10417.707
23906	0.002843	0.001416	0.009275	0.001557	0.005352	0.001200	0.006372	0.000712	0.000494	0.000239	-10395.404
23908	0.002843	0.001416	0.009275	0.001393	0.005352	0.001029	0.006195	0.000712	0.000537	0.000245	-10407.801
23910	0.002843	0.001416	0.009275	0.001393	0.005352	0.001264	0.006195	0.000712	0.000482	0.000245	-10400.785
23912	0.003284	0.001636	0.010714	0.001609	0.006181	0.001883	0.007867	0.000823	0.000496	0.000284	-10419.396
23914	0.003284	0.001636	0.010714	0.001609	0.006181	0.001883	0.007867	0.000823	0.000496	0.000284	-10438.268
23916	0.003284	0.001636	0.010714	0.001609	0.006181	0.001685	0.007867	0.000823	0.000521	0.000284	-10418.171
23918	0.002768	0.001379	0.009079	0.001356	0.005535	0.001223	0.005858	0.000678	0.000471	0.000255	-10433.136
23920	0.002893	0.001441	0.009490	0.001417	0.005785	0.001483	0.006140	0.000709	0.000461	0.000266	-10433.039
23922	0.002893	0.001441	0.010062	0.001417	0.004868	0.001483	0.006140	0.000709	0.000461	0.000266	-10405.188
23924	0.002893	0.001441	0.010062	0.001417	0.004868	0.001483	0.006140	0.000709	0.000461	0.000266	-10416.150
23926	0.002893	0.001441	0.010062	0.001417	0.005692	0.001237	0.006140	0.000688	0.000500	0.000266	-10396.206
23928	0.002893	0.001441	0.010062	0.001417	0.005105	0.001371	0.005549	0.000709	0.000477	0.000294	-10397.629
23930	0.003181	0.001585	0.011066	0.001559	0.005831	0.001508	0.005449	0.000771	0.000525	0.000323	-10417.312
23932	0.002794	0.001392	0.009719	0.001369	0.005121	0.001464	0.004786	0.000677	0.000444	0.000284	-10412.114
23934	0.002794	0.001392	0.009719	0.001369	0.005121	0.000989	0.004786	0.000677	0.000521	0.000284	-10389.153
23936	0.002794	0.001392	0.009719	0.001369	0.005346	0.000989	0.004786	0.000677	0.000521	0.000284	-10421.284
23938	0.002794	0.001392	0.009719	0.001369	0.004511	0.000875	0.005213	0.000706	0.000552	0.000284	-10422.809
23940	0.002794	0.001392	0.009719	0.001369	0.004511	0.000936	0.004769	0.000706	0.000535	0.000284	-10403.944
23942	0.002794	0.001392	0.009719	0.001369	0.005184	0.000936	0.004779	0.000706	0.000535	0.000283	-10415.311
23944	0.002794	0.001392	0.009719	0.001369	0.005184	0.000936	0.004779	0.000706	0.000535	0.000283	-10424.473
23946	0.002884	0.001437	0.009674	0.001413	0.005396	0.001334	0.004933	0.000727	0.000480	0.000292	-10419.136
23948	0.002683	0.001437	0.008619	0.001413	0.005396	0.001190	0.004933	0.000727	0.000503	0.000292	-10447.520
23950	0.002683	0.001437	0.008619	0.001413	0.005396	0.001327	0.004933	0.000727	0.000481	0.000292	-10425.724
23952	0.002683	0.001437	0.008619	0.001413	0.005396	0.001354	0.004933	0.000727	0.000481	0.000292	-10422.698
23954	0.002683	0.001437	0.009040	0.001413	0.005137	0.001354	0.004992	0.000739	0.000481	0.000289	-10417.878
23956	0.002683	0.001437	0.008390	0.001413	0.005828	0.001354	0.005029	0.000739	0.000481	0.000287	-10405.976
23958	0.002683	0.001437	0.008390	0.001413	0.005828	0.001181	0.005029	0.000739	0.000510	0.000287	-10414.132
23960	0.003067	0.001643	0.010201	0.001615	0.006662	0.001334	0.005748	0.000845	0.000586	0.000328	-10418.918
23962	0.003067	0.001643	0.010201	0.001615	0.006662	0.001504	0.005748	0.000845	0.000556	0.000328	-10402.362
23964	0.003067	0.001643	0.010257	0.001615	0.006403	0.001712	0.005748	0.000817	0.000529	0.000328	-10402.394
23966	0.003067	0.001643	0.010257	0.001615	0.006403	0.001712	0.005748	0.000817	0.000529	0.000328	-10395.037
23968	0.002733	0.001464	0.009140	0.001439	0.006345	0.001525	0.005122	0.000702	0.000471	0.000292	-10412.467
23970	0.003141	0.001682	0.010506	0.001654	0.007293	0.001518	0.005887	0.000807	0.000573	0.000336	-10394.991
23972	0.003276	0.001754	0.010956	0.001725	0.006267	0.001459	0.005613	0.000894	0.000619	0.000383	-10399.345
23974	0.003025	0.001620	0.010116	0.001593	0.005542	0.001347	0.005578	0.000818	0.000572	0.000354	-10398.194
23976	0.003025	0.001620	0.010116	0.001593	0.006377	0.001217	0.005578	0.000789	0.000595	0.000354	-10430.487
23978	0.003025	0.001620	0.011052	0.001593	0.006377	0.001065	0.005123	0.000789	0.000629	0.000385	-10422.739
23980	0.003031	0.001623	0.011076	0.001596	0.006537	0.001067	0.005531	0.000790	0.000630	0.000358	-10394.993
23982	0.003812	0.002042	0.013930	0.002008	0.008222	0.001342	0.007391	0.000994	0.000793	0.000424	-10395.903
23984	0.003812	0.002042	0.013930	0.002008	0.007889	0.001280	0.007390	0.001028	0.000811	0.000424	-10399.133
23986	0.003877	0.002077	0.014168	0.002042	0.008915	0.001421	0.007517	0.001036	0.000792	0.000431	-10421.397
23988	0.003877	0.002077	0.014168	0.002042	0.008526	0.001421	0.007517	0.001036	0.000792	0.000431	-10403.306
23990	0.003877	0.002077	0.014168	0.002042	0.008526	0.001519	0.007264	0.001036	0.000769	0.000446	-10400.514
23992	0.004621	0.002475	0.016885	0.002434	0.011453	0.002093	0.008514	0.001199	0.000865	0.000541	-10402.509
23994	0.003905	0.002091	0.014267	0.002056	0.010293	0.001781	0.007925	0.001018	0.000728	0.000415	-10396.411
23996	0.003666	0.001963	0.013395	0.001931	0.009664	0.001576	0.007441	0.000956	0.000702	0.000390	-10409.392
23998	0.003666	0.001963	0.013395	0.001931	0.010333	0.001800	0.007111	0.000960	0.000663	0.000408	-10411.102
24000	0.003397	0.001819	0.012412	0.001789	0.009575	0.001482	0.006590	0.000890	0.000644	0.000378	-10410.036
24002	0.003338	0.001788	0.012198	0.001758	0.009410	0.002169	0.006476	0.000875	0.000600	0.000371	-10412.167
24004	0.002759	0.001533	0.010082	0.001453	0.007777	0.001453	0.004953	0.000723	0.000541	0.000332	-10419.110
24006	0.002759	0.001533	0.010082	0.001453	0.007166	0.001453	0.005488	0.000756	0.000541	0.000332	-10441.083
24008	0.002759	0.001533	0.009212	0.001453	0.007166	0.001453	0.005309	0.000756	0.000541	0.000304	-10408.508
24010	0.002759	0.001533	0.009212	0.001453	0.007572	0.001825	0.005180	0.000745	0.000493	0.000304	-10405.519
24012	0.002503	0.001533	0.008463	0.001453	0.006870	0.001758	0.005180	0.000745	0.000500	0.000304	-10414.068
24014	0.002677	0.001639	0.010019	0.001554	0.007347	0.001510	0.006145	0.000796	0.000589	0.000293	-10434.668
24016	0.002453	0.001501	0.008998	0.001424	0.006731	0.001535	0.005123	0.000729	0.000515	0.000295	-10424.800
24018	0.002496	0.001528	0.009158	0.001449	0.006405	0.001886	0.005214	0.000758	0.000486	0.000300	-10422.925
24020	0.002862	0.001752	0.010500	0.001661	0.008114	0.002512	0.006780	0.000839	0.000522	0.000303	-10452.520
24022	0.002862	0.001752	0.010500	0.001661	0.007342	0.002143	0.006908	0.000872	0.000559	0.000298	-10439.530
24024	0.003096	0.001895	0.011358	0.001797	0.008521	0.002111	0.007472	0.000921	0.000633	0.000322	-10432.866
24026	0.003025	0.001852	0.011349	0.001756	0.007702	0.002050	0.006782	0.000900	0.000620	0.000315	-10415.656
24028	0.003211	0.001966	0.012045	0.001864	0.008174	0.001977	0.006674	0.000955	0.000689	0.000322	-10428.513
24030	0.002833	0.001734	0.010628	0.001645	0.007213	0.001460	0.005520	0.000843	0.000668	0.000303	-10406.971
24032	0.002833	0.001734	0.010235	0.001645	0.007213	0.001460	0.006572	0.000843	0.000668	0.000284	-10409.398
24034	0.002833	0.001734	0.010079	0.001645	0.007213	0.001565	0.006572	0.000843	0.000643	0.000284	-10373.608
24036	0.003073	0.001881	0.010931	0.001784	0.007823	0.001544	0.007128	0.000914	0.000736	0.000308	-10398.334
24038	0.003073	0.001881	0.010931	0.001784	0.007459	0.001518	0.007128	0.000914	0.000738	0.000308	-10387.780
24040	0.003073	0.001881	0.010931	0.001784	0.007459	0.001598	0.007128	0.000914	0.000717	0.000308	-10397.593
24042	0.002885	0.001766	0.010262	0.002194	0.006145	0.001447	0.007778	0.000858	0.000687	0.000289	-10391.454
24044	0.002885	0.001766	0.010885	0.002194	0.006400	0.001504	0.007778	0.000850	0.000672	0.000289	-10403.271
24046	0.003302	0.002021	0.012459	0.002511	0.007325	0.001802	0.007889	0.000973	0.000749	0.000330	-10413.466
24048	0.003636	0.002226	0.013718	0.002765	0.008066	0.002124	0.008686	0.001072	0.000795	0.000364	-10412.287
24050	0.004302	0.002633	0.017053	0.003271	0.009544	0.002691	0.010302	0.001268	0.000907	0.000430	-10431.036
24052	0.003732	0.002285	0.014795	0.002838	0.008280	0.002394	0.009715	0.001100	0.000776	0.000373	-10408.868
24054	0.003372	0.002064	0.013367	0.002564	0.008034	0.002215	0.008777	0.000973	0.000693	0.000337	-10401.513
24056	0.003372	0.002064	0.013367	0.002564	0.007169	0.002215	0.008115	0.001007	0.000693	0.000337	-10410.705
24058	0.002972	0.001820	0.011782	0.002260	0.005623	0.001876	0.006640	0.000888	0.000624	0.000320	-10397.488
24060	0.003209	0.002543	0.012045	0.002440	0.006831	0.001978	0.007058	0.000927	0.000684	0.000351	-10417.520
24062	0.003209	0.002543	0.013018	0.002440	0.006831	0.001954	0.007410	0.000927	0.000688	0.000334	-10414.299
24064	0.003209	0.002543	0.011683	0.002440	0.006848	0.002175	0.007410	0.000926	0.000652	0.000334	-10413.387
24066	0.002480	0.001965	0.009027	0.001886	0.005292	0.001637	0.005821	0.000716	0.000510	0.000254	-10394.731
24068	0.002371	0.001878	0.009228	0.001803	0.005059	0.001407	0.004987	0.000684	0.000516	0.000271	-10414.416
24070	0.002371	0.001878	0.009527	0.001803	0.004451	0.001407	0.004987	0.000707	0.000516	0.000271	-10402.051
24072	0.002285	0.001810	0.009182	0.001738	0.003978	0.001356	0.004204	0.000696	0.000497	0.000261	-10416.617
24074	0.002285	0.001810	0.009182	0.001738	0.004456	0.001334	0.004204	0.000674	0.000501	0.000261	-10407.263
24076	0.002925	0.002317	0.010658	0.002354	0.005703	0.002061	0.005763	0.000862	0.000588	0.000312	-10396.080
24078	0.002925	0.002317	0.011281	0.001883	0.006791	0.001911	0.005763	0.000824	0.000610	0.000312	-10381.590
24080	0.002925	0.002317	0.011281	0.001883	0.006188	0.001911	0.005303	0.000845	0.000610	0.000317	-10385.183
24082	0.002925	0.002317	0.010285	0.001883	0.006188	0.001943	0.005303	0.000845	0.000605	0.000317	-10376.096
24084	0.003230	0.003126	0.012981	0.002166	0.006263	0.002600	0.006090	0.001010	0.000650	0.000366	-10412.397
24086	0.003230	0.003126	0.012981	0.002166	0.006263	0.002329	0.006090	0.001010	0.000702	0.000366	-10417.062
24088	0.002919	0.002825	0.011731	0.001958	0.006164	0.001900	0.005926	0.000890	0.000667	0.000331	-10403.238
24090	0.002646	0.002561	0.010635	0.001775	0.005589	0.002065	0.005889	0.000807	0.000554	0.000273	-10383.035
24092	0.002979	0.004577	0.012711	0.001998	0.005416	0.002325	0.006743	0.000909	0.000624	0.000303	-10397.477
24094	0.002935	0.004509	0.012521	0.001968	0.005336	0.002290	0.006012	0.000895	0.000615	0.000329	-10391.182
24096	0.002935	0.004509	0.011163	0.001968	0.006055	0.002006	0.006012	0.000895	0.000655	0.000329	-10392.782
24098	0.002935	0.004509	0.011163	0.001968	0.006064	0.002721	0.005698	0.000895	0.000569	0.000348	-10378.899
24100	0.002935	0.004509	0.011423	0.001968	0.005100	0.002845	0.005698	0.000898	0.000560	0.000348	-10414.165
24102	0.002935	0.004509	0.011423	0.001968	0.005309	0.002845	0.005698	0.000898	0.000560	0.000348	-10389.183
24104	0.003591	0.005516	0.013496	0.002408	0.006604	0.003160	0.006971	0.001093	0.000711	0.000425	-10396.474
24106	0.003591	0.005516	0.013019	0.002408	0.006772	0.002455	0.007507	0.001081	0.000791	0.000443	-10415.883
24108	0.003591	0.005516	0.013019	0.002408	0.007186	0.002817	0.007046	0.001064	0.000749	0.000472	-10394.428
24110	0.003591	0.003888	0.013019	0.002408	0.007275	0.002905	0.007046	0.001061	0.000741	0.000472	-10391.724
24112	0.003591	0.003888	0.013019	0.003006	0.007302	0.003071	0.007046	0.001059	0.000727	0.000472	-10410.174
