Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
37186	0.004002	0.001727	0.012084	0.001527	0.003992	0.003487	0.004000	0.001419	0.000722	0.000264	-10443.527
37188	0.003294	0.001421	0.009946	0.001256	0.003177	0.002801	0.003293	0.001188	0.000603	0.000217	-10434.526
37190	0.003294	0.001421	0.009946	0.001256	0.002905	0.002801	0.003096	0.001243	0.000603	0.000231	-10440.006
37192	0.003477	0.001500	0.010498	0.001326	0.003407	0.003350	0.003268	0.001241	0.000591	0.000244	-10441.272
37194	0.003477	0.001500	0.010498	0.001326	0.003445	0.003350	0.002723	0.001234	0.000591	0.000244	-10435.961
37196	0.003477	0.001500	0.010498	0.001326	0.003254	0.004063	0.002500	0.001273	0.000532	0.000266	-10441.221
37198	0.003137	0.001353	0.009472	0.001197	0.003377	0.003666	0.002255	0.001182	0.000480	0.000240	-10425.456
37200	0.003137	0.001353	0.009472	0.001197	0.003651	0.002942	0.002255	0.001132	0.000539	0.000240	-10436.811
37202	0.003137	0.001353	0.009472	0.001197	0.003720	0.003173	0.002255	0.001121	0.000517	0.000240	-10418.486
37204	0.003137	0.001353	0.009472	0.001197	0.003541	0.002761	0.002255	0.001150	0.000559	0.000240	-10411.082
37206	0.002819	0.001216	0.008512	0.001075	0.003051	0.002717	0.002027	0.001057	0.000477	0.000215	-10422.496
37208	0.002819	0.001216	0.009668	0.001075	0.003137	0.002601	0.002027	0.001039	0.000489	0.000215	-10421.488
37210	0.002819	0.001216	0.009668	0.001075	0.003457	0.002601	0.002027	0.000988	0.000489	0.000215	-10410.390
37212	0.003217	0.001388	0.011032	0.001227	0.003945	0.002922	0.002313	0.001128	0.000563	0.000246	-10415.787
37214	0.003217	0.001388	0.011362	0.001227	0.003644	0.002922	0.002313	0.001174	0.000563	0.000246	-10411.655
37216	0.003264	0.001408	0.011527	0.001245	0.003944	0.002964	0.002378	0.001152	0.000571	0.000246	-10415.912
37218	0.003264	0.001408	0.011527	0.001245	0.003776	0.002964	0.002340	0.001188	0.000571	0.000250	-10417.403
37220	0.003264	0.001408	0.011527	0.001683	0.003776	0.002964	0.002340	0.001188	0.000571	0.000250	-10425.274
37222	0.003264	0.001408	0.011527	0.001683	0.003745	0.002964	0.002340	0.001193	0.000571	0.000250	-10427.466
37224	0.003815	0.001646	0.013476	0.001967	0.004285	0.003465	0.002736	0.001410	0.000668	0.000292	-10424.296
37226	0.003643	0.001572	0.012868	0.001878	0.003889	0.003444	0.002612	0.001387	0.000623	0.000279	-10420.758
37228	0.003643	0.001572	0.012868	0.001878	0.003889	0.003158	0.002398	0.001387	0.000655	0.000304	-10404.642
37230	0.003643	0.001572	0.012868	0.001878	0.004139	0.003495	0.002475	0.001343	0.000621	0.000295	-10429.783
37232	0.002833	0.001222	0.008529	0.001461	0.003194	0.002797	0.001924	0.001049	0.000476	0.000229	-10426.241
37234	0.002962	0.001278	0.008917	0.001527	0.003393	0.003280	0.002012	0.001087	0.000470	0.000240	-10437.894
37236	0.002962	0.001278	0.008917	0.001527	0.003673	0.003244	0.002012	0.001037	0.000472	0.000240	-10425.291
37238	0.003364	0.001452	0.010129	0.001735	0.005326	0.003684	0.002555	0.001217	0.000536	0.000243	-10430.737
37240	0.003364	0.001452	0.010129	0.001735	0.005326	0.003684	0.002316	0.001217	0.000536	0.000269	-10422.527
37242	0.003364	0.001452	0.010129	0.001735	0.005589	0.003303	0.002316	0.001185	0.000567	0.000269	-10409.487
37244	0.003905	0.001685	0.013412	0.002013	0.006487	0.004264	0.002687	0.001375	0.000623	0.000312	-10395.128
37246	0.003672	0.001584	0.012612	0.001893	0.005972	0.003774	0.002357	0.001309	0.000604	0.000314	-10415.620
37248	0.004204	0.001814	0.014439	0.002167	0.005972	0.005138	0.002699	0.001522	0.000639	0.000360	-10410.584
37250	0.004204	0.001814	0.014439	0.002167	0.006293	0.005348	0.002699	0.001477	0.000628	0.000360	-10389.064
37252	0.004204	0.001814	0.012731	0.002167	0.006400	0.004846	0.002699	0.001462	0.000600	0.000360	-10391.457
37254	0.004204	0.001814	0.012731	0.002167	0.006658	0.004269	0.002699	0.001429	0.000633	0.000360	-10396.175
37256	0.004204	0.001814	0.012731	0.002167	0.006285	0.004213	0.002271	0.001476	0.000636	0.000428	-10398.979
37258	0.004335	0.001871	0.013129	0.002235	0.006663	0.005701	0.002543	0.001499	0.000600	0.000406	-10406.026
37260	0.004335	0.001871	0.013129	0.002235	0.006195	0.005701	0.002543	0.001567	0.000600	0.000406	-10405.385
37262	0.004226	0.001824	0.012799	0.002179	0.006177	0.004999	0.002479	0.001506	0.000606	0.000396	-10416.215
37264	0.004226	0.001824	0.012799	0.002179	0.006392	0.004999	0.002631	0.001476	0.000606	0.000373	-10415.263
37266	0.003753	0.001619	0.011367	0.001935	0.005460	0.004729	0.002352	0.001342	0.000526	0.000329	-10397.854
37268	0.003535	0.001525	0.010706	0.001823	0.005143	0.004185	0.002040	0.001264	0.000507	0.000337	-10424.629
37270	0.004170	0.001799	0.012627	0.001886	0.005631	0.005848	0.002348	0.001561	0.000561	0.000407	-10414.868
37272	0.004027	0.001737	0.012194	0.001822	0.005037	0.005648	0.002267	0.001584	0.000542	0.000393	-10435.906
37274	0.003698	0.001596	0.011200	0.001673	0.004627	0.005187	0.001949	0.001455	0.000498	0.000386	-10417.439
37276	0.003698	0.001596	0.011200	0.001673	0.004609	0.004953	0.002156	0.001459	0.000503	0.000349	-10397.496
37278	0.003698	0.001596	0.011200	0.001673	0.004663	0.005135	0.002254	0.001448	0.000498	0.000334	-10423.542
37280	0.003672	0.001584	0.011119	0.001661	0.004861	0.005098	0.002238	0.001392	0.000494	0.000331	-10406.811
37282	0.002877	0.001241	0.008712	0.001301	0.003636	0.004038	0.001562	0.001124	0.000387	0.000291	-10431.412
37284	0.002877	0.001241	0.008712	0.001301	0.003856	0.004038	0.001562	0.001082	0.000387	0.000291	-10419.763
37286	0.003030	0.001307	0.009177	0.001371	0.002629	0.003515	0.001645	0.001176	0.000429	0.000307	-10414.981
37288	0.003030	0.001307	0.009177	0.001371	0.002629	0.004093	0.001645	0.001176	0.000412	0.000307	-10412.653
37290	0.002791	0.001307	0.009177	0.001371	0.002553	0.004093	0.001645	0.001199	0.000412	0.000307	-10428.742
37292	0.002370	0.001110	0.007791	0.001164	0.002348	0.003475	0.001397	0.000967	0.000350	0.000260	-10433.859
37294	0.002755	0.001291	0.009059	0.001353	0.002992	0.003931	0.001624	0.001061	0.000409	0.000303	-10441.452
37296	0.003239	0.001518	0.012957	0.001591	0.003509	0.005077	0.002066	0.001250	0.000499	0.000329	-10412.156
37298	0.003239	0.001518	0.012957	0.001591	0.003254	0.005077	0.002066	0.001308	0.000499	0.000329	-10430.019
37300	0.003387	0.001587	0.012677	0.001664	0.003524	0.005309	0.002417	0.001339	0.000522	0.000307	-10407.678
37302	0.003387	0.001587	0.012677	0.001664	0.003678	0.004874	0.002235	0.001305	0.000541	0.000333	-10420.103
37304	0.003387	0.001587	0.012677	0.001664	0.003678	0.004874	0.002446	0.001305	0.000541	0.000304	-10445.497
37306	0.003183	0.001491	0.015661	0.001564	0.003680	0.003958	0.002299	0.001184	0.000543	0.000286	-10438.048
37308	0.003354	0.001630	0.017118	0.001709	0.004023	0.004336	0.002512	0.001294	0.000593	0.000312	-10424.276
37310	0.003354	0.001630	0.014208	0.001709	0.004093	0.004197	0.002644	0.001282	0.000603	0.000297	-10438.037
37312	0.003107	0.001510	0.011803	0.001583	0.003785	0.004345	0.002760	0.001187	0.000528	0.000244	-10432.085
37314	0.003584	0.001742	0.013615	0.001826	0.004407	0.005469	0.003183	0.001362	0.000582	0.000281	-10444.511
37316	0.003185	0.001548	0.012102	0.001623	0.003959	0.004462	0.002595	0.001203	0.000541	0.000273	-10435.831
37318	0.002689	0.001307	0.011519	0.001370	0.003466	0.003356	0.002191	0.000998	0.000485	0.000230	-10421.924
37320	0.002689	0.001307	0.011519	0.001370	0.003046	0.003356	0.002191	0.001068	0.000485	0.000230	-10440.367
37322	0.002607	0.001267	0.013236	0.001329	0.003149	0.003254	0.002124	0.001001	0.000470	0.000223	-10445.144
37324	0.002607	0.001267	0.013236	0.001329	0.002929	0.002882	0.002124	0.001041	0.000502	0.000223	-10432.220
37326	0.002607	0.001267	0.013236	0.001329	0.002900	0.003225	0.002124	0.001048	0.000472	0.000223	-10424.671
37328	0.002607	0.001267	0.013236	0.001329	0.002949	0.003225	0.002124	0.001038	0.000472	0.000223	-10430.180
37330	0.002707	0.001315	0.013741	0.001379	0.002844	0.003601	0.002457	0.001124	0.000472	0.000208	-10438.222
37332	0.002707	0.001315	0.013741	0.001379	0.002818	0.003893	0.002457	0.001129	0.000452	0.000208	-10417.274
37334	0.002707	0.001315	0.013741	0.001379	0.002623	0.003844	0.002457	0.001179	0.000452	0.000208	-10432.827
37336	0.002680	0.001303	0.012185	0.001366	0.002684	0.003597	0.002433	0.001145	0.000462	0.000206	-10409.536
37338	0.002680	0.001303	0.012185	0.001366	0.002684	0.003597	0.002433	0.001145	0.000462	0.000206	-10455.945
37340	0.003074	0.001494	0.013976	0.001567	0.003225	0.003610	0.002791	0.001277	0.000572	0.000236	-10456.576
37342	0.002680	0.001302	0.012183	0.001366	0.002699	0.003606	0.002433	0.001141	0.000461	0.000206	-10442.246
37344	0.003710	0.001803	0.016868	0.001891	0.003895	0.004993	0.003368	0.001541	0.000638	0.000285	-10431.158
37346	0.003335	0.001620	0.015159	0.001699	0.003796	0.004299	0.003027	0.001321	0.000588	0.000256	-10423.164
37348	0.003335	0.001620	0.015159	0.001699	0.003484	0.004722	0.003027	0.001388	0.000558	0.000256	-10438.082
37350	0.003335	0.001620	0.015159	0.001699	0.003338	0.004166	0.003228	0.001424	0.000598	0.000240	-10448.700
37352	0.002899	0.001409	0.013179	0.001477	0.002951	0.003529	0.002807	0.001226	0.000528	0.000209	-10432.419
37354	0.002899	0.001409	0.013179	0.001477	0.002755	0.003851	0.002807	0.001276	0.000502	0.000209	-10447.703
37356	0.002899	0.001409	0.013179	0.001477	0.002955	0.003506	0.002807	0.001226	0.000530	0.000209	-10434.543
37358	0.002977	0.001447	0.013532	0.001517	0.003109	0.004523	0.002882	0.001243	0.000477	0.000214	-10441.016
37360	0.002977	0.001447	0.013532	0.001517	0.003449	0.004523	0.003156	0.001167	0.000477	0.000196	-10453.929
37362	0.002977	0.001447	0.010913	0.001517	0.003449	0.003996	0.003156	0.001167	0.000514	0.000196	-10427.371
37364	0.002977	0.001447	0.010913	0.001538	0.003152	0.003194	0.003156	0.001228	0.000556	0.000196	-10408.610
37366	0.002977	0.001447	0.010913	0.001538	0.003179	0.003310	0.003156	0.001224	0.000543	0.000196	-10417.919
37368	0.002977	0.001447	0.010913	0.001538	0.003541	0.003195	0.003156	0.001155	0.000556	0.000196	-10435.082
37370	0.003212	0.001561	0.011777	0.001660	0.002951	0.003805	0.003406	0.001271	0.000563	0.000211	-10421.402
37372	0.003212	0.001561	0.011777	0.001660	0.002872	0.003805	0.003406	0.001291	0.000563	0.000211	-10419.607
37374	0.003212	0.001561	0.011777	0.001660	0.002847	0.003816	0.003406	0.001297	0.000562	0.000211	-10401.571
37376	0.003212	0.001561	0.011777	0.001660	0.002935	0.003816	0.003273	0.001275	0.000562	0.000220	-10401.308
37378	0.003212	0.001561	0.011777	0.001660	0.002775	0.003840	0.003273	0.001317	0.000560	0.000220	-10407.094
37380	0.003646	0.001772	0.013367	0.001884	0.003415	0.004893	0.003715	0.001428	0.000593	0.000249	-10394.386
37382	0.003646	0.001772	0.013367	0.001884	0.003660	0.004554	0.003487	0.001372	0.000619	0.000266	-10413.908
37384	0.003628	0.001763	0.013300	0.001875	0.003495	0.004554	0.003470	0.001397	0.000614	0.000264	-10398.484
37386	0.003460	0.001814	0.014532	0.001788	0.003610	0.004344	0.003309	0.001275	0.000586	0.000252	-10404.332
37388	0.003376	0.001770	0.014178	0.001744	0.003379	0.003392	0.003229	0.001272	0.000571	0.000246	-10407.379
37390	0.003376	0.001770	0.014178	0.001744	0.003379	0.003127	0.003229	0.001272	0.000599	0.000246	-10412.297
37392	0.003515	0.001843	0.014764	0.001816	0.004054	0.002985	0.003362	0.001235	0.000657	0.000256	-10437.612
37394	0.003515	0.001843	0.014764	0.001816	0.003704	0.002994	0.003461	0.001288	0.000656	0.000249	-10420.283
37396	0.003908	0.002049	0.013649	0.002019	0.003750	0.003328	0.003648	0.001442	0.000729	0.000292	-10430.236
37398	0.003306	0.001733	0.011545	0.001708	0.003150	0.002815	0.003086	0.001224	0.000617	0.000247	-10406.560
37400	0.003306	0.001733	0.011545	0.001708	0.002914	0.003126	0.003086	0.001274	0.000580	0.000247	-10399.698
37402	0.003374	0.001769	0.011783	0.001743	0.005946	0.002899	0.003149	0.001340	0.000626	0.000252	-10426.237
37404	0.003327	0.001744	0.011619	0.001719	0.005616	0.002859	0.003242	0.001352	0.000618	0.000238	-10426.622
37406	0.002979	0.001561	0.010403	0.001539	0.004734	0.002361	0.002821	0.001252	0.000581	0.000219	-10419.571
37408	0.002979	0.001561	0.010403	0.001539	0.004635	0.002317	0.002821	0.001265	0.000588	0.000219	-10401.613
37410	0.002979	0.001561	0.010403	0.001300	0.004635	0.002626	0.002738	0.001265	0.000544	0.000226	-10409.253
37412	0.002915	0.001528	0.010179	0.001272	0.004883	0.002631	0.002679	0.001190	0.000525	0.000221	-10403.307
37414	0.002607	0.001366	0.009104	0.001138	0.003970	0.002154	0.002396	0.001123	0.000495	0.000198	-10404.532
37416	0.002609	0.001367	0.009111	0.001138	0.004412	0.002155	0.002191	0.001061	0.000495	0.000217	-10414.378
37418	0.002767	0.001451	0.009664	0.001208	0.004680	0.002147	0.002324	0.001125	0.000545	0.000230	-10403.211
37420	0.002341	0.001227	0.008177	0.000987	0.003960	0.001992	0.001966	0.000952	0.000438	0.000194	-10401.161
37422	0.002752	0.001443	0.009611	0.001160	0.004655	0.002528	0.002856	0.001119	0.000493	0.000185	-10415.704
37424	0.002514	0.001318	0.008780	0.001060	0.004104	0.002309	0.002190	0.001043	0.000450	0.000201	-10416.922
37426	0.002684	0.001407	0.009374	0.001258	0.004250	0.002295	0.002338	0.001050	0.000501	0.000215	-10415.910
37428	0.002684	0.001407	0.009374	0.001258	0.004389	0.002127	0.002220	0.001033	0.000522	0.000226	-10404.355
37430	0.002684	0.001877	0.009374	0.001258	0.004389	0.002127	0.002220	0.001033	0.000522	0.000226	-10396.829
37432	0.002684	0.001877	0.009374	0.001258	0.003312	0.002279	0.002220	0.001056	0.000503	0.000226	-10420.561
37434	0.002592	0.001812	0.009051	0.001214	0.003189	0.002200	0.002143	0.001021	0.000485	0.000218	-10413.636
37436	0.002592	0.001812	0.009051	0.001214	0.003364	0.002200	0.002143	0.000993	0.000485	0.000218	-10418.463
37438	0.002441	0.001707	0.008524	0.001143	0.003176	0.002117	0.002133	0.000935	0.000451	0.000195	-10422.805
37440	0.002441	0.001707	0.008524	0.001143	0.002821	0.001972	0.002133	0.000997	0.000469	0.000195	-10403.516
37442	0.002398	0.001677	0.008374	0.001123	0.002850	0.001773	0.002095	0.000965	0.000486	0.000191	-10411.303
37444	0.002398	0.001677	0.008374	0.001123	0.004124	0.001773	0.002095	0.001054	0.000486	0.000191	-10418.677
37446	0.002398	0.001677	0.008374	0.001123	0.003902	0.001936	0.002095	0.001088	0.000461	0.000191	-10408.955
37448	0.002081	0.001455	0.007267	0.000975	0.003524	0.001823	0.001817	0.000923	0.000382	0.000166	-10431.401
37450	0.002460	0.001720	0.008591	0.001152	0.004352	0.002155	0.002147	0.001064	0.000452	0.000196	-10428.274
37452	0.002460	0.001720	0.008591	0.001152	0.004520	0.002155	0.002196	0.001041	0.000452	0.000192	-10426.532
37454	0.002095	0.001465	0.007316	0.001041	0.003697	0.001618	0.001870	0.000907	0.000414	0.000164	-10423.960
37456	0.002261	0.001581	0.007896	0.001123	0.002599	0.001612	0.002019	0.000931	0.000470	0.000177	-10432.680
37458	0.002208	0.001544	0.007710	0.001097	0.002463	0.001574	0.001971	0.000922	0.000459	0.000172	-10423.297
37460	0.002473	0.001729	0.008635	0.001228	0.002782	0.001732	0.002208	0.001029	0.000519	0.000193	-10418.174
37462	0.002473	0.001729	0.008635	0.001228	0.002809	0.001868	0.002208	0.001024	0.000496	0.000193	-10433.768
37464	0.002473	0.001729	0.008635	0.001228	0.002880	0.002151	0.002489	0.001011	0.000456	0.000171	-10423.819
37466	0.002408	0.001684	0.008411	0.001197	0.002855	0.001839	0.002425	0.000975	0.000483	0.000167	-10402.028
37468	0.002408	0.001684	0.008411	0.001197	0.002683	0.001839	0.002425	0.001007	0.000483	0.000167	-10429.697
37470	0.002408	0.001684	0.008411	0.002085	0.003127	0.001839	0.002425	0.000932	0.000483	0.000167	-10412.646
37472	0.002794	0.001954	0.009758	0.002419	0.003320	0.001983	0.002599	0.001130	0.000586	0.000209	-10413.652
37474	0.002794	0.001954	0.009758	0.002419	0.003128	0.001832	0.003136	0.001161	0.000618	0.000174	-10408.741
37476	0.002794	0.001954	0.009758	0.002419	0.003069	0.001914	0.003136	0.001172	0.000598	0.000174	-10418.378
37478	0.002794	0.001954	0.009758	0.002419	0.002942	0.001778	0.002661	0.001196	0.000631	0.000205	-10422.244
37480	0.002794	0.001954	0.009758	0.002419	0.003091	0.001846	0.002661	0.001170	0.000615	0.000205	-10439.716
37482	0.002794	0.001954	0.009758	0.002419	0.003091	0.001905	0.002661	0.001170	0.000603	0.000205	-10468.312
37484	0.002628	0.001838	0.009178	0.002276	0.002765	0.001682	0.002605	0.001128	0.000592	0.000185	-10408.882
37486	0.003156	0.002207	0.011021	0.002732	0.003715	0.002183	0.003128	0.001286	0.000675	0.000222	-10400.742
37488	0.003156	0.002207	0.011021	0.002732	0.003920	0.001885	0.003128	0.001254	0.000746	0.000222	-10418.865
37490	0.003641	0.002546	0.012716	0.003153	0.004237	0.002057	0.003609	0.001484	0.000896	0.000256	-10434.696
37492	0.003641	0.002546	0.012716	0.003153	0.004066	0.002057	0.003479	0.001509	0.000896	0.000256	-10430.609
37494	0.003641	0.002546	0.012716	0.003153	0.004016	0.002213	0.003390	0.001520	0.000851	0.000263	-10439.242
37496	0.003285	0.002297	0.011474	0.002845	0.003868	0.001960	0.003059	0.001333	0.000777	0.000237	-10431.871
37498	0.002908	0.002033	0.010156	0.002518	0.003434	0.001735	0.002708	0.001179	0.000688	0.000210	-10419.830
37500	0.002908	0.002033	0.010156	0.002518	0.003467	0.001693	0.002708	0.001174	0.000700	0.000210	-10428.640
37502	0.002986	0.002088	0.010430	0.002586	0.003343	0.001740	0.005229	0.001175	0.000719	0.000216	-10407.735
37504	0.002736	0.001913	0.009554	0.002369	0.002957	0.001703	0.004790	0.001091	0.000629	0.000197	-10430.647
37506	0.003069	0.002146	0.010718	0.002657	0.003416	0.001842	0.005374	0.001210	0.000723	0.000222	-10428.469
37508	0.003069	0.002146	0.010718	0.002657	0.003229	0.001762	0.005374	0.001239	0.000746	0.000222	-10416.010
37510	0.003069	0.002146	0.010718	0.002657	0.003170	0.001737	0.005374	0.001249	0.000754	0.000222	-10425.781
37512	0.003069	0.002146	0.010718	0.002657	0.003186	0.001584	0.004679	0.001245	0.000805	0.000254	-10431.915
37514	0.002760	0.001930	0.009638	0.002389	0.003071	0.001447	0.004207	0.001093	0.000716	0.000229	-10436.755
37516	0.002760	0.001930	0.009638	0.002389	0.003254	0.001492	0.004458	0.001073	0.000700	0.000216	-10426.934
37518	0.002760	0.001930	0.009638	0.002389	0.002871	0.001708	0.004458	0.001123	0.000639	0.000216	-10446.858
37520	0.003156	0.002207	0.011021	0.002732	0.003283	0.001805	0.005469	0.001284	0.000770	0.000230	-10427.514
37522	0.003622	0.002533	0.012651	0.003136	0.004030	0.001834	0.006278	0.001436	0.000965	0.000264	-10432.669
37524	0.003108	0.002173	0.010856	0.002691	0.003195	0.001647	0.005387	0.001266	0.000801	0.000227	-10432.608
37526	0.004184	0.002767	0.013818	0.003426	0.004215	0.002383	0.006857	0.001588	0.000932	0.000289	-10422.047
37528	0.004184	0.002767	0.013818	0.003426	0.004215	0.002569	0.006857	0.001588	0.000885	0.000289	-10415.408
37530	0.003998	0.002644	0.013204	0.003274	0.004013	0.002369	0.006552	0.001519	0.000867	0.000276	-10420.761
37532	0.003507	0.002319	0.011583	0.002872	0.003662	0.001961	0.005748	0.001312	0.000791	0.000242	-10410.150
37534	0.004123	0.002726	0.013616	0.003376	0.004433	0.002544	0.006757	0.001524	0.000869	0.000284	-10421.076
37536	0.003487	0.002306	0.011517	0.002855	0.003620	0.001901	0.005715	0.001309	0.000801	0.000240	-10416.900
37538	0.003487	0.002306	0.011517	0.002855	0.003461	0.002162	0.005715	0.001332	0.000733	0.000240	-10423.481
37540	0.003487	0.002306	0.009551	0.002855	0.003726	0.002015	0.005724	0.001292	0.000769	0.000240	-10441.918
37542	0.003487	0.002306	0.009551	0.002855	0.003602	0.002015	0.005378	0.001310	0.000769	0.000256	-10426.399
37544	0.003029	0.002003	0.008296	0.002480	0.003129	0.001832	0.004672	0.001138	0.000648	0.000222	-10437.793
37546	0.003646	0.002411	0.009986	0.002985	0.005825	0.001999	0.005623	0.001398	0.000833	0.000267	-10437.499
37548	0.003168	0.002095	0.008677	0.002534	0.005117	0.001737	0.004886	0.001188	0.000724	0.000232	-10434.859
37550	0.003385	0.002238	0.009269	0.002707	0.005466	0.001803	0.005537	0.001269	0.000789	0.000234	-10434.678
37552	0.003385	0.002238	0.009269	0.002707	0.005036	0.001927	0.005222	0.001314	0.000753	0.000248	-10448.530
37554	0.003385	0.002238	0.009269	0.002707	0.006752	0.002075	0.005245	0.001358	0.000717	0.000247	-10423.475
37556	0.003385	0.002238	0.009269	0.002707	0.006797	0.001794	0.004729	0.001354	0.000788	0.000274	-10424.502
37558	0.003168	0.002094	0.008675	0.002533	0.006209	0.001820	0.004426	0.001279	0.000700	0.000256	-10424.333
37560	0.003168	0.002094	0.008675	0.002533	0.006209	0.001824	0.004426	0.001279	0.000699	0.000256	-10406.342
37562	0.002756	0.001822	0.007548	0.002204	0.004782	0.001705	0.003851	0.001178	0.000582	0.000223	-10424.592
37564	0.002756	0.001822	0.007548	0.002204	0.004998	0.001538	0.004257	0.001153	0.000622	0.000202	-10408.260
37566	0.002787	0.001956	0.007632	0.002228	0.005592	0.001700	0.004304	0.001112	0.000593	0.000204	-10402.339
37568	0.002661	0.001868	0.007287	0.002128	0.005340	0.001623	0.004110	0.001062	0.000566	0.000195	-10392.361
37570	0.002661	0.001868	0.007287	0.002128	0.005407	0.001623	0.004481	0.001056	0.000566	0.000179	-10399.604
37572	0.002661	0.001868	0.007287	0.002128	0.005068	0.001669	0.003939	0.001091	0.000553	0.000203	-10401.542
37574	0.002700	0.001896	0.007395	0.002159	0.005611	0.001682	0.003998	0.001065	0.000564	0.000206	-10405.347
37576	0.002700	0.001896	0.007395	0.002159	0.005197	0.001558	0.003998	0.001102	0.000592	0.000206	-10402.196
37578	0.002783	0.001954	0.007622	0.002225	0.005498	0.001606	0.004120	0.001123	0.000610	0.000212	-10444.678
37580	0.002783	0.001954	0.007622	0.002225	0.005923	0.001621	0.003552	0.001084	0.000604	0.000246	-10418.774
37582	0.002783	0.001954	0.007622	0.002225	0.005820	0.001814	0.003552	0.001092	0.000566	0.000246	-10414.781
37584	0.002783	0.001954	0.007622	0.002225	0.005571	0.001860	0.003552	0.001117	0.000558	0.000246	-10421.702
37586	0.003118	0.002189	0.008539	0.002493	0.005744	0.002404	0.003980	0.001306	0.000579	0.000276	-10435.315
37588	0.003118	0.002189	0.008539	0.002493	0.005647	0.002203	0.003980	0.001317	0.000607	0.000276	-10419.124
37590	0.003118	0.002189	0.008539	0.002493	0.005897	0.002341	0.004049	0.001285	0.000587	0.000271	-10415.403
37592	0.002828	0.001985	0.007745	0.002261	0.005683	0.002123	0.003672	0.001128	0.000533	0.000246	-10419.110
37594	0.002828	0.001985	0.007745	0.002261	0.005451	0.002173	0.003672	0.001152	0.000526	0.000246	-10418.057
37596	0.003040	0.002134	0.008327	0.002431	0.005576	0.002336	0.003948	0.001273	0.000566	0.000265	-10423.203
37598	0.002619	0.001839	0.007174	0.002095	0.004994	0.001965	0.003401	0.001074	0.000494	0.000228	-10433.871
37600	0.002619	0.001839	0.007174	0.002095	0.005095	0.002092	0.003401	0.001063	0.000477	0.000228	-10437.701
37602	0.002619	0.001839	0.008070	0.002095	0.004750	0.002092	0.003401	0.001106	0.000477	0.000228	-10429.172
37604	0.002619	0.001176	0.008070	0.002095	0.004892	0.002092	0.003401	0.001088	0.000477	0.000228	-10414.636
37606	0.002619	0.002727	0.008070	0.002095	0.004762	0.002092	0.003401	0.001104	0.000477	0.000228	-10422.950
37608	0.002345	0.002442	0.007226	0.001876	0.004147	0.001873	0.002909	0.001005	0.000427	0.000214	-10425.059
37610	0.002467	0.002569	0.007600	0.001973	0.004361	0.001747	0.003271	0.001057	0.000478	0.000210	-10405.043
37612	0.002194	0.002285	0.006760	0.001755	0.004089	0.001553	0.002909	0.000913	0.000426	0.000187	-10415.359
37614	0.002511	0.002615	0.007737	0.002008	0.005052	0.001778	0.003051	0.001004	0.000487	0.000234	-10401.057
37616	0.002511	0.002615	0.007737	0.002008	0.005052	0.001995	0.003051	0.001004	0.000459	0.000234	-10420.728
37618	0.002511	0.002615	0.007737	0.002008	0.004782	0.001573	0.003051	0.001035	0.000459	0.000234	-10419.223
37620	0.002511	0.002615	0.007737	0.002008	0.002874	0.001462	0.003051	0.001003	0.000477	0.000234	-10415.350
37622	0.002511	0.002615	0.007737	0.002008	0.002760	0.001398	0.003051	0.001025	0.000488	0.000234	-10395.899
37624	0.002419	0.002519	0.007452	0.001934	0.002848	0.001237	0.002939	0.000953	0.000491	0.000225	-10413.554
37626	0.002419	0.002519	0.007452	0.001934	0.002666	0.001376	0.002939	0.000985	0.000464	0.000225	-10417.663
37628	0.002419	0.002519	0.007452	0.001934	0.002666	0.001607	0.002939	0.000985	0.000430	0.000225	-10401.693
37630	0.002741	0.002854	0.008444	0.002192	0.002960	0.001815	0.003036	0.001129	0.000488	0.000280	-10432.113
37632	0.002741	0.002854	0.008444	0.002192	0.003018	0.001815	0.003036	0.001116	0.000488	0.000280	-10422.360
37634	0.002406	0.002505	0.007412	0.001924	0.002891	0.001290	0.002665	0.000934	0.000471	0.000245	-10428.685
37636	0.002659	0.002768	0.008191	0.002126	0.003425	0.001426	0.002945	0.000998	0.000521	0.000271	-10446.774
37638	0.002659	0.002768	0.008191	0.002126	0.003204	0.001460	0.002908	0.001030	0.000515	0.000275	-10450.620
37640	0.002307	0.002402	0.007107	0.001845	0.002767	0.001303	0.002523	0.000896	0.000441	0.000238	-10470.684
37642	0.002307	0.002402	0.007107	0.001845	0.002598	0.001596	0.002523	0.000928	0.000404	0.000238	-10434.250
37644	0.002172	0.002262	0.006692	0.001737	0.002447	0.001279	0.002244	0.000874	0.000408	0.000238	-10401.452
37646	0.002172	0.002262	0.006692	0.001737	0.002320	0.001508	0.002244	0.000899	0.000382	0.000238	-10421.050
37648	0.002172	0.002262	0.006692	0.001737	0.002320	0.001170	0.002244	0.000899	0.000423	0.000238	-10439.157
37650	0.002172	0.002262	0.006692	0.001737	0.002174	0.001170	0.002244	0.000931	0.000423	0.000238	-10460.631
37652	0.002237	0.002329	0.006891	0.001789	0.002239	0.001205	0.002311	0.000959	0.000436	0.000245	-10456.378
37654	0.002421	0.002521	0.007460	0.001936	0.002203	0.001394	0.002502	0.001095	0.000459	0.000265	-10440.443
