Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
24030	0.002776	0.002182	0.009519	0.001662	0.003818	0.002109	0.000982	0.000812	0.000370	0.000325	-10391.533
24032	0.002776	0.002182	0.009971	0.001662	0.003827	0.002401	0.000985	0.000811	0.000365	0.000323	-10400.992
24034	0.002518	0.001979	0.009046	0.001507	0.003147	0.001861	0.000919	0.000739	0.000337	0.000285	-10430.156
24036	0.002518	0.001979	0.008603	0.001507	0.003237	0.002167	0.000927	0.000727	0.000330	0.000283	-10415.299
24038	0.002518	0.001979	0.008603	0.001542	0.002847	0.002167	0.000909	0.000724	0.000330	0.000289	-10424.965
24040	0.002518	0.001979	0.008603	0.001542	0.003211	0.002167	0.000909	0.000716	0.000330	0.000289	-10382.639
24042	0.003011	0.003029	0.010289	0.001844	0.003876	0.002158	0.001099	0.000851	0.000405	0.000341	-10405.885
24044	0.002713	0.002729	0.009271	0.001661	0.003496	0.002142	0.000983	0.000767	0.000360	0.000310	-10402.755
24046	0.002713	0.002729	0.009271	0.001661	0.003592	0.002142	0.001013	0.000756	0.000360	0.000301	-10383.072
24048	0.002713	0.002729	0.009531	0.001661	0.003541	0.002142	0.000997	0.000762	0.000360	0.000306	-10423.986
24050	0.002713	0.002164	0.009531	0.001661	0.003684	0.002018	0.000975	0.000746	0.000363	0.000312	-10415.557
24052	0.002713	0.002164	0.009531	0.001661	0.003838	0.001694	0.000924	0.000731	0.000371	0.000330	-10435.751
24054	0.003199	0.002418	0.011237	0.001958	0.004294	0.001997	0.001095	0.000884	0.000438	0.000387	-10424.766
24056	0.002700	0.002041	0.009482	0.001653	0.003547	0.001918	0.000908	0.000755	0.000364	0.000332	-10391.288
24058	0.003011	0.002703	0.010576	0.001982	0.004376	0.002139	0.001030	0.000849	0.000406	0.000364	-10415.323
24060	0.003011	0.002703	0.010576	0.001982	0.004229	0.002304	0.001019	0.000865	0.000403	0.000368	-10416.062
24062	0.003223	0.002266	0.011321	0.002122	0.004560	0.002265	0.001111	0.000922	0.000435	0.000387	-10417.165
24064	0.003223	0.002266	0.011321	0.001866	0.004592	0.001957	0.001134	0.000919	0.000444	0.000379	-10428.737
24066	0.003223	0.001674	0.011321	0.001866	0.004509	0.001957	0.001159	0.000927	0.000444	0.000371	-10408.493
24068	0.003223	0.002371	0.011321	0.001571	0.004427	0.002150	0.001219	0.000936	0.000436	0.000353	-10399.178
24070	0.003223	0.002371	0.011321	0.001571	0.004476	0.002727	0.001238	0.000931	0.000429	0.000347	-10421.120
24072	0.003706	0.002999	0.014319	0.001987	0.005744	0.003016	0.001581	0.001168	0.000560	0.000435	-10412.569
24074	0.003706	0.002999	0.014319	0.001987	0.005720	0.003410	0.001563	0.001171	0.000546	0.000440	-10400.653
24076	0.003706	0.002999	0.014319	0.001987	0.005706	0.003303	0.001540	0.001173	0.000549	0.000446	-10409.612
24078	0.003706	0.002999	0.014319	0.001987	0.006014	0.003794	0.001532	0.001162	0.000537	0.000449	-10428.466
24080	0.003706	0.002999	0.014319	0.001987	0.005955	0.003372	0.001480	0.001168	0.000554	0.000465	-10417.151
24082	0.003706	0.002999	0.014319	0.001987	0.006083	0.004012	0.001517	0.001155	0.000539	0.000453	-10403.201
24084	0.003706	0.003890	0.014319	0.001987	0.005938	0.003692	0.001479	0.001170	0.000547	0.000465	-10407.052
24086	0.003879	0.003890	0.014319	0.001987	0.005938	0.004048	0.001479	0.001170	0.000539	0.000465	-10395.921
24088	0.003777	0.003788	0.013942	0.001934	0.005786	0.003941	0.001424	0.001139	0.000525	0.000458	-10383.702
24090	0.003935	0.003946	0.014523	0.002015	0.006040	0.004105	0.001430	0.001185	0.000547	0.000495	-10404.506
24092	0.003935	0.003946	0.014523	0.002015	0.006603	0.003726	0.001388	0.001182	0.000552	0.000510	-10400.000
24094	0.003935	0.003227	0.014523	0.002015	0.006607	0.003237	0.001369	0.001181	0.000559	0.000517	-10402.930
24096	0.003615	0.002965	0.013343	0.001851	0.005891	0.002881	0.001258	0.001103	0.000515	0.000475	-10400.663
24098	0.003615	0.002965	0.013343	0.001851	0.005439	0.002881	0.001282	0.001099	0.000515	0.000466	-10418.180
24100	0.004067	0.003336	0.015013	0.002083	0.006237	0.003039	0.001391	0.001224	0.000583	0.000544	-10420.873
24102	0.004194	0.003440	0.015479	0.002148	0.006467	0.002918	0.001414	0.001258	0.000604	0.000568	-10415.892
24104	0.003873	0.003177	0.014297	0.001984	0.005973	0.002695	0.001312	0.001162	0.000558	0.000522	-10395.141
24106	0.003873	0.003177	0.014297	0.001984	0.006046	0.002908	0.000837	0.001155	0.000558	0.000524	-10391.396
24108	0.004070	0.003338	0.015023	0.002084	0.006324	0.003055	0.000875	0.001217	0.000586	0.000554	-10402.262
24110	0.004838	0.003694	0.017859	0.002478	0.007418	0.003632	0.001051	0.001456	0.000697	0.000652	-10412.091
24112	0.004442	0.003328	0.016397	0.002275	0.006252	0.003520	0.000976	0.001336	0.000633	0.000591	-10428.154
24114	0.003666	0.002747	0.013534	0.001878	0.005170	0.002856	0.000823	0.001101	0.000523	0.000478	-10419.723
24116	0.004124	0.003089	0.015221	0.002112	0.005988	0.002448	0.000932	0.001220	0.000602	0.000534	-10424.303
24118	0.003843	0.002665	0.015081	0.002112	0.006107	0.002690	0.000934	0.001208	0.000596	0.000532	-10441.375
24120	0.003843	0.002665	0.015081	0.002112	0.005039	0.002690	0.000929	0.001208	0.000596	0.000536	-10411.817
24122	0.004323	0.002997	0.016962	0.002375	0.005752	0.002591	0.001047	0.001349	0.000663	0.000601	-10424.579
24124	0.004323	0.002997	0.016962	0.002375	0.005630	0.003014	0.001071	0.001364	0.000657	0.000588	-10410.885
24126	0.004079	0.002828	0.016005	0.002722	0.005363	0.003248	0.001008	0.001280	0.000611	0.000556	-10434.809
24128	0.004079	0.002405	0.016005	0.002722	0.005322	0.003248	0.001005	0.001286	0.000611	0.000557	-10427.878
24130	0.004079	0.002405	0.016005	0.003169	0.005872	0.003248	0.001004	0.001286	0.000611	0.000558	-10426.863
24132	0.004079	0.002405	0.015511	0.003169	0.006474	0.003248	0.001007	0.001272	0.000611	0.000556	-10415.620
24134	0.004079	0.002405	0.015371	0.003169	0.006348	0.002985	0.001007	0.001285	0.000616	0.000556	-10427.245
24136	0.004080	0.002405	0.015375	0.003730	0.005713	0.002391	0.001004	0.001296	0.000620	0.000558	-10430.317
24138	0.004080	0.002405	0.014983	0.004269	0.005498	0.002870	0.001032	0.001322	0.000620	0.000543	-10415.440
24140	0.004080	0.002405	0.014983	0.004269	0.005421	0.002600	0.001025	0.001332	0.000628	0.000547	-10403.130
24142	0.003465	0.002043	0.012726	0.003626	0.004547	0.002296	0.000852	0.001139	0.000531	0.000474	-10422.015
24144	0.003465	0.002043	0.012726	0.003626	0.004652	0.002279	0.000852	0.001125	0.000531	0.000474	-10423.929
24146	0.003465	0.002043	0.012726	0.003626	0.004672	0.002488	0.000870	0.001122	0.000526	0.000465	-10424.865
24148	0.003465	0.002043	0.012726	0.002826	0.004735	0.001952	0.000893	0.001114	0.000526	0.000453	-10433.308
24150	0.003465	0.002043	0.012726	0.002826	0.004703	0.002447	0.001400	0.001118	0.000509	0.000446	-10420.932
24152	0.003465	0.002043	0.012726	0.002826	0.003831	0.002368	0.001404	0.001125	0.000511	0.000445	-10415.974
24154	0.003465	0.002043	0.012726	0.002826	0.003961	0.002260	0.001383	0.001105	0.000514	0.000451	-10427.315
24156	0.003497	0.002061	0.012676	0.002852	0.005017	0.002459	0.001395	0.001113	0.000514	0.000455	-10429.423
24158	0.003497	0.002061	0.012518	0.002289	0.005088	0.002856	0.001433	0.001105	0.000506	0.000443	-10443.823
24160	0.003497	0.002061	0.012518	0.002639	0.005216	0.002698	0.001418	0.001090	0.000510	0.000448	-10430.523
24162	0.002998	0.002177	0.011109	0.001883	0.004443	0.002791	0.001678	0.000938	0.000429	0.000385	-10452.799
24164	0.002998	0.002042	0.011109	0.001883	0.004459	0.002136	0.001690	0.000936	0.000444	0.000382	-10429.716
24166	0.003103	0.002113	0.011500	0.001949	0.005148	0.001736	0.001779	0.000972	0.000478	0.000389	-10411.200
24168	0.002864	0.001951	0.010614	0.001799	0.004619	0.001827	0.001624	0.000910	0.000453	0.000363	-10426.596
24170	0.003530	0.002404	0.012048	0.002217	0.005074	0.002203	0.002093	0.001114	0.000561	0.000427	-10423.085
24172	0.004068	0.002771	0.013884	0.002555	0.004678	0.002638	0.002380	0.001280	0.000641	0.000499	-10411.675
24174	0.004524	0.003081	0.015439	0.002841	0.006076	0.003451	0.002607	0.001412	0.000720	0.000564	-10422.686
24176	0.004988	0.003397	0.017024	0.003133	0.006210	0.003510	0.002822	0.001542	0.000784	0.000622	-10423.536
24178	0.004988	0.003397	0.017024	0.002396	0.006182	0.003404	0.002772	0.001545	0.000789	0.000633	-10429.481
24180	0.004671	0.003182	0.015132	0.002894	0.005879	0.002777	0.002464	0.001436	0.000759	0.000625	-10430.113
24182	0.003961	0.002924	0.012831	0.002454	0.005655	0.002529	0.002084	0.001204	0.000635	0.000531	-10451.499
24184	0.004390	0.003240	0.014220	0.002720	0.006279	0.002803	0.002369	0.001333	0.000704	0.000574	-10435.825
24186	0.003816	0.002816	0.012360	0.002189	0.005496	0.002387	0.002077	0.001155	0.000614	0.000495	-10439.515
24188	0.003938	0.002907	0.012758	0.002260	0.005303	0.002512	0.001698	0.001188	0.000631	0.000510	-10441.678
24190	0.004399	0.003055	0.013409	0.002375	0.005637	0.002235	0.001749	0.001242	0.000687	0.000547	-10450.943
24192	0.003848	0.002120	0.011729	0.002078	0.004940	0.001848	0.001516	0.001085	0.000608	0.000483	-10457.944
24194	0.003783	0.002084	0.011531	0.002043	0.004839	0.002320	0.001540	0.001068	0.000595	0.000459	-10433.228
24196	0.003921	0.002160	0.011952	0.002117	0.005001	0.002293	0.001581	0.001109	0.000623	0.000481	-10433.328
24198	0.003921	0.002160	0.011952	0.002117	0.004693	0.002361	0.001539	0.001110	0.000619	0.000494	-10426.719
24200	0.003921	0.002160	0.011952	0.002117	0.004653	0.002210	0.001539	0.001114	0.000628	0.000494	-10433.215
24202	0.003409	0.001878	0.010391	0.001841	0.004900	0.002371	0.001347	0.000982	0.000546	0.000427	-10417.657
24204	0.003591	0.001752	0.010947	0.001939	0.004987	0.002498	0.001455	0.001032	0.000575	0.000438	-10441.461
24206	0.003591	0.001752	0.010947	0.001939	0.004865	0.002502	0.001400	0.001044	0.000574	0.000456	-10396.903
24208	0.003591	0.001752	0.011231	0.001939	0.005025	0.002673	0.001432	0.001029	0.000567	0.000445	-10405.132
24210	0.003591	0.001752	0.011231	0.001939	0.004636	0.002581	0.001456	0.001045	0.000571	0.000438	-10426.961
24212	0.003189	0.001555	0.009972	0.001722	0.004102	0.002249	0.001303	0.000929	0.000510	0.000386	-10434.966
24214	0.003189	0.001555	0.009972	0.001722	0.004030	0.002452	0.001268	0.000937	0.000500	0.000396	-10430.786
24216	0.002709	0.000952	0.008470	0.001462	0.003662	0.002003	0.001059	0.000800	0.000428	0.000342	-10433.005
24218	0.002709	0.000952	0.008285	0.001462	0.003945	0.002003	0.001102	0.000825	0.000428	0.000329	-10417.366
24220	0.002709	0.000952	0.008285	0.001462	0.003802	0.002010	0.001085	0.000840	0.000428	0.000334	-10403.620
24222	0.002980	0.001047	0.009116	0.001609	0.004329	0.002465	0.002127	0.000909	0.000460	0.000368	-10407.939
24224	0.002687	0.000944	0.008218	0.001450	0.003980	0.002228	0.002001	0.000811	0.000415	0.000318	-10423.242
24226	0.002687	0.000944	0.008218	0.001450	0.004009	0.002113	0.001996	0.000809	0.000421	0.000318	-10423.753
24228	0.002687	0.000944	0.008851	0.001450	0.003869	0.002074	0.001951	0.000823	0.000422	0.000326	-10439.403
24230	0.002798	0.000983	0.009216	0.001510	0.003864	0.002309	0.002032	0.000875	0.000433	0.000339	-10416.442
24232	0.002794	0.000982	0.009205	0.001509	0.003868	0.002136	0.002442	0.000873	0.000439	0.000349	-10410.100
24234	0.002913	0.001023	0.009595	0.001572	0.003999	0.002359	0.002730	0.000914	0.000458	0.000339	-10402.938
24236	0.003233	0.001136	0.009843	0.001745	0.004343	0.002607	0.002927	0.001025	0.000508	0.000390	-10421.472
24238	0.003286	0.001154	0.010004	0.001774	0.005139	0.003166	0.003072	0.001042	0.000496	0.000384	-10430.481
24240	0.003341	0.001174	0.010173	0.001804	0.005285	0.003714	0.003265	0.001053	0.000493	0.000373	-10452.523
24242	0.002961	0.001040	0.009016	0.001996	0.004682	0.002969	0.002756	0.000933	0.000448	0.000347	-10415.127
24244	0.002961	0.001040	0.009016	0.001521	0.004733	0.002774	0.003605	0.000928	0.000455	0.000337	-10407.036
24246	0.003313	0.001164	0.009121	0.001702	0.005422	0.002952	0.003803	0.001026	0.000515	0.000399	-10412.720
24248	0.003252	0.001142	0.008951	0.001670	0.005823	0.002727	0.003524	0.001013	0.000513	0.000390	-10430.784
24250	0.003252	0.001142	0.008951	0.001670	0.005657	0.002522	0.002048	0.001028	0.000523	0.000390	-10424.158
24252	0.003252	0.001142	0.008951	0.001670	0.005646	0.002424	0.002013	0.001029	0.000529	0.000397	-10421.272
24254	0.002976	0.001045	0.008192	0.001528	0.005098	0.002139	0.001832	0.000948	0.000488	0.000365	-10456.153
24256	0.002965	0.001045	0.008192	0.001528	0.005238	0.002278	0.001823	0.000935	0.000481	0.000367	-10441.797
24258	0.003609	0.001272	0.009970	0.001860	0.006128	0.002936	0.002314	0.001161	0.000577	0.000428	-10390.374
24260	0.003609	0.001272	0.009970	0.001860	0.006030	0.002787	0.002418	0.001170	0.000585	0.000410	-10397.225
24262	0.003609	0.001272	0.009970	0.001954	0.006178	0.003011	0.002326	0.001156	0.000573	0.000426	-10387.912
24264	0.003288	0.001159	0.009083	0.001780	0.005639	0.002902	0.002382	0.001052	0.000514	0.000371	-10418.768
24266	0.003288	0.001159	0.009083	0.001780	0.005687	0.003068	0.002293	0.001048	0.000507	0.000385	-10412.787
24268	0.003358	0.001899	0.009278	0.001818	0.005765	0.002982	0.002251	0.001074	0.000523	0.000409	-10425.240
24270	0.003358	0.001899	0.009278	0.001818	0.005976	0.003451	0.002302	0.001055	0.000508	0.000400	-10417.586
24272	0.003358	0.001899	0.009278	0.001818	0.005327	0.002916	0.002255	0.001067	0.000499	0.000409	-10436.546
24274	0.003565	0.002016	0.009849	0.001930	0.006041	0.002644	0.001923	0.001132	0.000546	0.000439	-10417.081
24276	0.003565	0.002016	0.010869	0.001930	0.005879	0.002836	0.002002	0.001148	0.000538	0.000422	-10412.405
24278	0.003565	0.002016	0.010222	0.001930	0.005332	0.002836	0.001974	0.001147	0.000538	0.000427	-10408.358
24280	0.003565	0.002016	0.009755	0.001930	0.005549	0.002485	0.001960	0.001124	0.000553	0.000431	-10421.736
24282	0.003565	0.002016	0.009755	0.001930	0.005912	0.002691	0.002011	0.001129	0.000544	0.000420	-10399.066
24284	0.003393	0.001919	0.009284	0.001837	0.005647	0.002509	0.001870	0.001072	0.000519	0.000409	-10420.970
24286	0.003026	0.001711	0.008279	0.001638	0.004939	0.002145	0.001732	0.000966	0.000467	0.000351	-10412.427
24288	0.003164	0.001123	0.008659	0.001713	0.005091	0.002151	0.001880	0.001018	0.000494	0.000354	-10436.085
24290	0.002907	0.001031	0.007954	0.001574	0.004662	0.002116	0.001798	0.000937	0.000445	0.000312	-10446.003
24292	0.002907	0.001031	0.008390	0.001574	0.004347	0.002239	0.001797	0.000921	0.000438	0.000312	-10455.278
24294	0.002907	0.001031	0.008390	0.001574	0.004262	0.002250	0.001138	0.000930	0.000437	0.000312	-10449.429
24296	0.002907	0.001915	0.009016	0.001574	0.004322	0.002711	0.001142	0.000923	0.000415	0.000311	-10423.328
24298	0.002907	0.001915	0.009016	0.001574	0.004293	0.002760	0.001145	0.000927	0.000413	0.000310	-10425.521
24300	0.002907	0.001574	0.009016	0.001574	0.004278	0.002806	0.001142	0.000928	0.000411	0.000311	-10419.131
24302	0.002907	0.001509	0.009016	0.001574	0.004388	0.002400	0.001137	0.000916	0.000428	0.000312	-10419.105
24304	0.002907	0.001509	0.009016	0.001574	0.004384	0.002751	0.001143	0.000916	0.000413	0.000311	-10427.936
24306	0.002936	0.002069	0.009105	0.001589	0.004266	0.002562	0.001162	0.000945	0.000425	0.000312	-10405.552
24308	0.003054	0.001753	0.010712	0.001654	0.003950	0.002743	0.001245	0.000984	0.000439	0.000315	-10395.385
24310	0.003054	0.001753	0.010712	0.001654	0.003326	0.002702	0.001296	0.000981	0.000440	0.000303	-10405.597
24312	0.003054	0.001753	0.010712	0.001654	0.003279	0.002760	0.001271	0.000989	0.000438	0.000309	-10418.631
24314	0.003054	0.001753	0.010712	0.001654	0.003332	0.002366	0.001246	0.000980	0.000428	0.000315	-10415.026
24316	0.003054	0.001753	0.010712	0.001654	0.003355	0.002182	0.001229	0.000976	0.000437	0.000319	-10408.144
24318	0.003567	0.001978	0.012087	0.001866	0.003724	0.002203	0.001319	0.001111	0.000509	0.000379	-10419.019
24320	0.003567	0.001978	0.012087	0.001866	0.003694	0.002206	0.001342	0.001117	0.000508	0.000372	-10418.089
24322	0.003567	0.002382	0.013184	0.001866	0.003772	0.002206	0.001320	0.001104	0.000508	0.000378	-10428.902
24324	0.003567	0.002382	0.013184	0.001866	0.004337	0.002293	0.001261	0.001104	0.000504	0.000396	-10437.800
24326	0.003984	0.002661	0.014726	0.002084	0.004773	0.003134	0.001376	0.001243	0.000540	0.000433	-10414.192
24328	0.003984	0.001918	0.014726	0.002084	0.004849	0.002686	0.001720	0.001222	0.000558	0.000429	-10430.834
24330	0.003984	0.001918	0.014726	0.002084	0.004953	0.002853	0.001348	0.001208	0.000550	0.000411	-10408.116
24332	0.003984	0.001918	0.014726	0.002084	0.005118	0.003014	0.001342	0.001213	0.000543	0.000413	-10438.312
24334	0.003984	0.001918	0.015235	0.002084	0.005240	0.002854	0.001273	0.001197	0.000550	0.000435	-10411.981
24336	0.003287	0.002166	0.012571	0.001720	0.004273	0.002422	0.001085	0.000994	0.000451	0.000348	-10423.163
24338	0.003287	0.002175	0.012571	0.002184	0.004195	0.001941	0.001152	0.001004	0.000445	0.000328	-10415.470
24340	0.004020	0.002660	0.015374	0.002078	0.005101	0.002515	0.001392	0.001232	0.000537	0.000406	-10413.308
24342	0.004020	0.002660	0.015374	0.002078	0.005145	0.002683	0.001395	0.001226	0.000527	0.000405	-10403.269
24344	0.004571	0.003025	0.017482	0.002363	0.005995	0.002939	0.001552	0.001403	0.000605	0.000471	-10402.535
24346	0.003832	0.002536	0.014655	0.001981	0.005044	0.002459	0.001260	0.001174	0.000507	0.000407	-10405.622
24348	0.004333	0.002867	0.016729	0.002239	0.004954	0.002726	0.001420	0.001331	0.000576	0.000462	-10398.726
24350	0.003813	0.002523	0.014721	0.001971	0.004376	0.002399	0.001228	0.001169	0.000507	0.000414	-10388.652
24352	0.004323	0.002861	0.017135	0.002235	0.004928	0.002760	0.001411	0.001331	0.000573	0.000463	-10407.605
24354	0.004546	0.002861	0.017135	0.002235	0.004940	0.002527	0.002005	0.001329	0.000583	0.000462	-10403.089
24356	0.004119	0.002592	0.015524	0.002025	0.003866	0.002361	0.001875	0.001217	0.000525	0.000406	-10418.740
24358	0.004281	0.002694	0.015441	0.002105	0.003884	0.002197	0.001941	0.001271	0.000554	0.000424	-10403.864
24360	0.003839	0.001999	0.013690	0.001887	0.003512	0.002053	0.001832	0.001135	0.000491	0.000361	-10377.680
24362	0.003609	0.001879	0.012869	0.001774	0.003835	0.001772	0.001686	0.001069	0.000473	0.000347	-10417.298
24364	0.003609	0.001879	0.012869	0.001774	0.003795	0.001904	0.001736	0.001076	0.000464	0.000337	-10414.471
24366	0.003238	0.001686	0.011051	0.001592	0.003372	0.001696	0.001484	0.000970	0.000417	0.000317	-10408.136
24368	0.003462	0.001803	0.011814	0.001702	0.003711	0.001844	0.001563	0.001020	0.000444	0.000344	-10396.848
24370	0.003462	0.001524	0.011814	0.001702	0.003564	0.001984	0.001604	0.001007	0.000437	0.000335	-10388.941
24372	0.003462	0.001524	0.011814	0.001702	0.003557	0.001765	0.001623	0.001008	0.000449	0.000331	-10406.069
24374	0.003462	0.001431	0.011814	0.001702	0.003582	0.001948	0.002104	0.001004	0.000438	0.000332	-10405.691
24376	0.003462	0.001431	0.011501	0.001702	0.003532	0.001803	0.002088	0.001012	0.000446	0.000334	-10380.260
24378	0.003034	0.001254	0.010578	0.001491	0.003096	0.001610	0.001868	0.000887	0.000389	0.000287	-10392.074
24380	0.003034	0.001254	0.010578	0.001491	0.003685	0.001720	0.001832	0.000884	0.000383	0.000293	-10412.270
24382	0.003397	0.001404	0.011845	0.001670	0.004796	0.001847	0.001375	0.000995	0.000434	0.000332	-10416.718
24384	0.002943	0.001216	0.010263	0.001447	0.004315	0.001369	0.001176	0.000844	0.000391	0.000291	-10419.734
24386	0.003399	0.001405	0.011853	0.001671	0.005163	0.001677	0.001358	0.000957	0.000445	0.000336	-10418.724
24388	0.002774	0.001146	0.008948	0.001364	0.004213	0.001368	0.001141	0.000781	0.000363	0.000266	-10430.575
24390	0.003304	0.001366	0.010659	0.001624	0.004822	0.001604	0.001340	0.000950	0.000434	0.000322	-10424.714
24392	0.003049	0.001260	0.009836	0.001499	0.004522	0.001590	0.001263	0.000869	0.000393	0.000291	-10408.321
24394	0.003507	0.001449	0.011313	0.001724	0.005788	0.001786	0.001491	0.001002	0.000455	0.000326	-10413.760
24396	0.003507	0.001449	0.011313	0.001724	0.005768	0.002083	0.001524	0.001004	0.000475	0.000319	-10399.495
24398	0.003507	0.001449	0.011313	0.001724	0.005635	0.001877	0.001491	0.001016	0.000492	0.000326	-10407.538
24400	0.003382	0.001398	0.010910	0.001663	0.005374	0.001810	0.001494	0.000986	0.000474	0.000302	-10396.802
24402	0.003958	0.001636	0.012766	0.001945	0.006264	0.002004	0.001792	0.001155	0.000567	0.000345	-10393.932
24404	0.003958	0.001636	0.011917	0.002021	0.005417	0.002045	0.001789	0.001173	0.000558	0.000346	-10387.124
24406	0.003958	0.001636	0.011917	0.002021	0.005418	0.002260	0.001789	0.001172	0.000538	0.000346	-10398.535
24408	0.003514	0.001452	0.010580	0.001794	0.004817	0.001508	0.001624	0.001040	0.000479	0.000300	-10388.448
24410	0.003514	0.001452	0.010580	0.001794	0.004584	0.001492	0.001582	0.001037	0.000481	0.000308	-10406.231
24412	0.003184	0.001316	0.009588	0.001626	0.004223	0.001329	0.002125	0.000931	0.000438	0.000272	-10422.047
24414	0.003343	0.001382	0.010066	0.002255	0.004054	0.001395	0.002303	0.000961	0.000460	0.000277	-10432.694
24416	0.003343	0.001382	0.010066	0.002255	0.004148	0.001300	0.002303	0.000950	0.000474	0.000277	-10415.367
24418	0.002917	0.001206	0.008784	0.001475	0.003424	0.001177	0.002010	0.000818	0.000407	0.000242	-10397.340
24420	0.003224	0.001332	0.009707	0.001630	0.003768	0.001230	0.002358	0.000905	0.000461	0.000252	-10401.370
24422	0.003265	0.001349	0.009245	0.001651	0.003918	0.001233	0.002356	0.000905	0.000469	0.000258	-10387.046
24424	0.002743	0.001133	0.007767	0.001387	0.003228	0.001116	0.001654	0.000768	0.000381	0.000222	-10406.536
24426	0.002743	0.001133	0.007767	0.001387	0.003183	0.000988	0.001574	0.000773	0.000402	0.000233	-10416.019
24428	0.002743	0.001847	0.007767	0.001846	0.003292	0.001037	0.001529	0.000761	0.000394	0.000240	-10409.963
24430	0.002743	0.001292	0.007767	0.001846	0.003195	0.001057	0.001529	0.000772	0.000391	0.000240	-10429.378
24432	0.003296	0.001528	0.009335	0.002218	0.003881	0.001318	0.001940	0.000923	0.000463	0.000273	-10427.594
24434	0.003296	0.001528	0.009335	0.002218	0.003898	0.001219	0.001994	0.000921	0.000478	0.000266	-10419.693
24436	0.003441	0.001595	0.010928	0.002828	0.004215	0.001296	0.002081	0.000945	0.000495	0.000277	-10421.059
24438	0.003913	0.001814	0.013118	0.003216	0.004743	0.001526	0.002213	0.001081	0.000555	0.000337	-10433.913
24440	0.003913	0.001814	0.013118	0.003216	0.004861	0.001538	0.002255	0.001068	0.000554	0.000331	-10437.980
24442	0.003871	0.001902	0.013757	0.003373	0.004676	0.001525	0.002341	0.001106	0.000594	0.000351	-10424.496
24444	0.003871	0.001902	0.013757	0.003373	0.004788	0.001553	0.002410	0.001094	0.000590	0.000341	-10413.960
24446	0.003871	0.001902	0.013757	0.002982	0.004849	0.001555	0.002440	0.001088	0.000589	0.000336	-10402.639
24448	0.003871	0.001902	0.013757	0.002982	0.005249	0.001600	0.002508	0.001093	0.000582	0.000327	-10402.110
24450	0.003302	0.001623	0.011736	0.002544	0.004495	0.001300	0.002221	0.000931	0.000508	0.000269	-10413.997
24452	0.003302	0.002070	0.011736	0.002544	0.004544	0.001296	0.002188	0.000926	0.000508	0.000273	-10423.331
24454	0.003697	0.002317	0.013139	0.002253	0.005161	0.001419	0.002449	0.001030	0.000575	0.000306	-10410.000
24456	0.003697	0.002317	0.013139	0.002253	0.005087	0.001377	0.003071	0.001037	0.000583	0.000302	-10414.673
24458	0.003697	0.002317	0.013139	0.002253	0.005632	0.001342	0.003022	0.001034	0.000567	0.000307	-10414.890
24460	0.003570	0.002238	0.012690	0.002176	0.005932	0.001296	0.002923	0.001012	0.000548	0.000296	-10416.593
24462	0.003570	0.002238	0.012690	0.002176	0.005936	0.001241	0.002998	0.001012	0.000559	0.000288	-10428.527
24464	0.003324	0.002084	0.011813	0.002026	0.004525	0.001194	0.002680	0.000957	0.000512	0.000280	-10410.226
24466	0.002957	0.001854	0.010510	0.001802	0.004041	0.001044	0.002262	0.000850	0.000459	0.000262	-10389.711
24468	0.003498	0.001854	0.010510	0.001802	0.003398	0.001044	0.002676	0.000865	0.000459	0.000283	-10409.579
24470	0.002975	0.001576	0.008938	0.001533	0.002943	0.000888	0.002295	0.000729	0.000390	0.000239	-10408.941
24472	0.003471	0.001839	0.009603	0.001788	0.003443	0.000985	0.003227	0.000850	0.000464	0.000293	-10417.952
24474	0.003471	0.001839	0.009603	0.001788	0.003654	0.000955	0.003321	0.000846	0.000470	0.000285	-10418.449
24476	0.003412	0.001808	0.010329	0.001758	0.002999	0.000948	0.003175	0.000844	0.000461	0.000288	-10422.957
24478	0.003412	0.002629	0.010329	0.001758	0.003169	0.000994	0.003339	0.000823	0.000453	0.000274	-10419.258
24480	0.003412	0.002129	0.010329	0.001758	0.003160	0.000993	0.003332	0.000825	0.000453	0.000274	-10429.133
24482	0.003604	0.002248	0.010910	0.002103	0.003314	0.001070	0.003479	0.000874	0.000474	0.000293	-10421.185
24484	0.003360	0.002096	0.009498	0.001961	0.003107	0.001042	0.003868	0.000813	0.000435	0.000268	-10425.002
24486	0.003921	0.002446	0.010365	0.002288	0.002949	0.001108	0.004632	0.000951	0.000527	0.000305	-10423.798
24488	0.003215	0.002006	0.008698	0.001876	0.002582	0.000968	0.003451	0.000758	0.000421	0.000275	-10417.994
24490	0.003215	0.002006	0.008698	0.001876	0.002454	0.001033	0.003451	0.000763	0.000412	0.000275	-10413.995
24492	0.003215	0.002006	0.008698	0.001876	0.002445	0.001075	0.003974	0.000764	0.000407	0.000288	-10390.651
24494	0.003267	0.001738	0.009240	0.001907	0.002570	0.001092	0.004671	0.000765	0.000413	0.000301	-10413.105
24496	0.003004	0.001598	0.008239	0.001753	0.002342	0.001013	0.004571	0.000706	0.000378	0.000260	-10422.863
24498	0.002996	0.001593	0.008216	0.001748	0.002449	0.000949	0.004549	0.000689	0.000385	0.000250	-10421.487
