Gen	theta_1Jp	theta_2Me	theta_3MoN	theta_4MoS	theta_5Si	theta_6JpMeMoNMoSSi	theta_7JpMeMoNMoS	theta_8JpMeMoN	theta_9JpMe	tau_6JpMeMoNMoSSi	tau_7JpMeMoNMoS	tau_8JpMeMoN	tau_9JpMe	lnL
43174	0.001561	0.000473	0.001168	0.007694	0.001243	0.002192	0.001927	0.005715	0.001973	0.000838	0.000429	0.000252	0.000162	-10451.002
43176	0.001561	0.000473	0.001168	0.007694	0.001243	0.002602	0.001927	0.005324	0.001973	0.000773	0.000429	0.000252	0.000162	-10452.888
43178	0.001561	0.000473	0.001168	0.007694	0.001243	0.002602	0.001927	0.005324	0.002683	0.000773	0.000429	0.000252	0.000162	-10433.652
43180	0.001561	0.000473	0.001168	0.007694	0.001243	0.002602	0.001613	0.004873	0.002683	0.000773	0.000429	0.000252	0.000162	-10412.926
43182	0.001759	0.000533	0.001316	0.008668	0.001400	0.002931	0.001817	0.005489	0.003022	0.000871	0.000483	0.000284	0.000182	-10404.094
43184	0.001564	0.000474	0.001170	0.007707	0.001474	0.002606	0.001616	0.004881	0.002934	0.000775	0.000430	0.000252	0.000174	-10419.914
43186	0.001316	0.000399	0.000985	0.006486	0.001241	0.002193	0.001360	0.004108	0.001976	0.000652	0.000361	0.000212	0.000153	-10442.860
43188	0.001316	0.000399	0.000985	0.006486	0.001241	0.001967	0.001360	0.004108	0.001976	0.000685	0.000361	0.000212	0.000153	-10444.465
43190	0.001447	0.000438	0.001083	0.007132	0.001364	0.002163	0.001495	0.004011	0.002172	0.000753	0.000397	0.000234	0.000168	-10437.616
43192	0.001623	0.000492	0.001214	0.007528	0.001530	0.002426	0.001677	0.004101	0.002436	0.000845	0.000446	0.000262	0.000189	-10426.733
43194	0.001623	0.000492	0.001214	0.008191	0.001530	0.002426	0.001677	0.004100	0.002701	0.000845	0.000446	0.000262	0.000189	-10419.937
43196	0.001779	0.000539	0.001332	0.008983	0.001678	0.002660	0.001839	0.004496	0.003752	0.000926	0.000489	0.000287	0.000204	-10430.345
43198	0.001779	0.000539	0.001332	0.008983	0.001678	0.002660	0.001839	0.006404	0.003752	0.000926	0.000489	0.000263	0.000204	-10424.869
43200	0.001779	0.000539	0.001352	0.008983	0.001678	0.002660	0.001839	0.007178	0.003752	0.000926	0.000489	0.000256	0.000204	-10426.150
43202	0.001779	0.000539	0.001207	0.008983	0.001678	0.002660	0.001839	0.007254	0.003776	0.000926	0.000489	0.000256	0.000203	-10410.297
43204	0.001779	0.000539	0.001207	0.008983	0.001678	0.002660	0.001839	0.008716	0.003776	0.000926	0.000489	0.000247	0.000203	-10446.238
43206	0.001573	0.000477	0.001067	0.007449	0.001595	0.002121	0.001626	0.007706	0.003281	0.000861	0.000432	0.000219	0.000183	-10435.615
43208	0.001827	0.000553	0.001240	0.009275	0.001852	0.002764	0.001888	0.005091	0.003811	0.000929	0.000502	0.000295	0.000212	-10426.922
43210	0.001827	0.000553	0.001240	0.009275	0.001852	0.002510	0.002330	0.005091	0.003811	0.000972	0.000463	0.000295	0.000212	-10431.277
43212	0.001827	0.000553	0.001240	0.009275	0.001852	0.002510	0.002179	0.004540	0.004282	0.000972	0.000474	0.000295	0.000212	-10439.182
43214	0.001827	0.000553	0.001240	0.009350	0.001852	0.002510	0.002179	0.004540	0.004282	0.000972	0.000474	0.000295	0.000212	-10426.336
43216	0.001734	0.000525	0.001176	0.008872	0.001758	0.002864	0.002067	0.004308	0.004063	0.000922	0.000450	0.000280	0.000201	-10465.042
43218	0.001734	0.000525	0.001176	0.008872	0.001758	0.002424	0.002067	0.004308	0.003978	0.000922	0.000450	0.000280	0.000206	-10455.245
43220	0.001884	0.000571	0.001278	0.009643	0.001910	0.002948	0.002247	0.004682	0.004324	0.001046	0.000489	0.000305	0.000223	-10447.096
43222	0.001744	0.000528	0.001183	0.008491	0.001768	0.002671	0.002080	0.004334	0.003574	0.000979	0.000453	0.000282	0.000207	-10460.144
43224	0.001633	0.000495	0.001108	0.007156	0.001656	0.002501	0.001947	0.004058	0.003347	0.000917	0.000424	0.000264	0.000194	-10440.135
43226	0.001633	0.000495	0.001108	0.007156	0.001656	0.002501	0.001947	0.004058	0.003347	0.000917	0.000424	0.000264	0.000194	-10456.649
43228	0.001633	0.000495	0.001108	0.007156	0.001656	0.002501	0.001947	0.003468	0.002419	0.000917	0.000424	0.000264	0.000225	-10461.028
43230	0.001633	0.000495	0.001108	0.007156	0.001656	0.002501	0.001947	0.003181	0.002419	0.000917	0.000424	0.000268	0.000225	-10438.825
43232	0.001633	0.000495	0.001108	0.007156	0.001656	0.002743	0.001947	0.003629	0.002300	0.000873	0.000424	0.000268	0.000237	-10461.265
43234	0.001633	0.000495	0.001108	0.007556	0.001398	0.002743	0.001085	0.003629	0.002300	0.000873	0.000548	0.000268	0.000237	-10423.729
43236	0.001633	0.000495	0.001108	0.007556	0.001398	0.002743	0.001105	0.003629	0.002060	0.000873	0.000543	0.000268	0.000237	-10435.939
43238	0.001633	0.000495	0.001108	0.008441	0.001398	0.002743	0.001105	0.003629	0.002010	0.000873	0.000543	0.000268	0.000242	-10429.566
43240	0.001500	0.000437	0.000979	0.007460	0.001236	0.002155	0.001267	0.002572	0.002144	0.000815	0.000424	0.000242	0.000214	-10439.155
43242	0.001688	0.000492	0.001241	0.008393	0.001390	0.002424	0.001425	0.002893	0.002412	0.000917	0.000477	0.000272	0.000241	-10450.415
43244	0.001688	0.000492	0.001241	0.007707	0.001390	0.002424	0.001425	0.002542	0.002412	0.000917	0.000477	0.000272	0.000241	-10417.120
43246	0.001688	0.000492	0.001241	0.007707	0.001751	0.002424	0.001425	0.002542	0.002412	0.000917	0.000477	0.000272	0.000241	-10413.785
43248	0.001494	0.000436	0.001099	0.006573	0.001551	0.002146	0.001262	0.002220	0.001983	0.000812	0.000423	0.000241	0.000213	-10412.581
43250	0.001736	0.000506	0.001276	0.007635	0.001801	0.002493	0.001466	0.002578	0.002304	0.000943	0.000491	0.000280	0.000248	-10413.513
43252	0.001860	0.000542	0.001368	0.008181	0.001930	0.002672	0.001571	0.002763	0.002490	0.001011	0.000526	0.000300	0.000266	-10429.679
43254	0.001860	0.000542	0.001368	0.008181	0.001930	0.002158	0.001571	0.002763	0.001780	0.001126	0.000526	0.000300	0.000266	-10417.376
43256	0.002047	0.000597	0.001505	0.009005	0.002125	0.002648	0.001729	0.003041	0.002026	0.001171	0.000579	0.000331	0.000283	-10432.814
43258	0.002047	0.000597	0.001505	0.008443	0.002125	0.002648	0.001729	0.003105	0.002006	0.001171	0.000579	0.000331	0.000283	-10433.948
43260	0.002058	0.000600	0.001513	0.008489	0.002136	0.002960	0.001707	0.003748	0.002017	0.001118	0.000582	0.000332	0.000284	-10431.566
43262	0.002058	0.000600	0.001513	0.008489	0.002136	0.002960	0.001599	0.003748	0.001379	0.001118	0.000599	0.000332	0.000284	-10433.032
43264	0.002058	0.000600	0.001513	0.008849	0.001702	0.002960	0.001599	0.003910	0.001379	0.001118	0.000599	0.000331	0.000284	-10430.555
43266	0.002058	0.000600	0.001513	0.008849	0.001785	0.002960	0.001599	0.004713	0.001434	0.001118	0.000599	0.000323	0.000273	-10429.223
43268	0.002058	0.000600	0.001513	0.008849	0.001785	0.002960	0.001599	0.004713	0.001911	0.001118	0.000599	0.000323	0.000286	-10437.788
43270	0.001811	0.000528	0.001332	0.007788	0.001571	0.003171	0.001407	0.004148	0.001915	0.000984	0.000527	0.000284	0.000251	-10450.731
43272	0.001811	0.000528	0.001332	0.007788	0.001995	0.003171	0.001407	0.004148	0.001915	0.000984	0.000527	0.000284	0.000251	-10465.035
43274	0.002046	0.000596	0.001139	0.008798	0.002254	0.004231	0.001589	0.004686	0.002286	0.001112	0.000595	0.000321	0.000269	-10443.325
43276	0.002046	0.000596	0.001139	0.009286	0.002254	0.003194	0.001589	0.005278	0.002286	0.001187	0.000595	0.000321	0.000269	-10416.314
43278	0.002046	0.000596	0.001139	0.009286	0.002254	0.003545	0.001535	0.005278	0.002261	0.001129	0.000605	0.000321	0.000272	-10430.843
43280	0.002046	0.000596	0.001139	0.009286	0.002254	0.003545	0.001535	0.005278	0.002192	0.001129	0.000605	0.000321	0.000280	-10448.608
43282	0.002046	0.000596	0.001139	0.009286	0.002693	0.004152	0.001535	0.005278	0.002192	0.001129	0.000605	0.000321	0.000280	-10436.068
43284	0.001697	0.000495	0.001488	0.007700	0.002233	0.003443	0.001273	0.004377	0.001818	0.000936	0.000502	0.000266	0.000232	-10447.343
43286	0.001697	0.000495	0.001488	0.007700	0.002233	0.003443	0.001273	0.004377	0.001818	0.000936	0.000502	0.000266	0.000232	-10451.339
43288	0.001802	0.000525	0.001580	0.008176	0.002453	0.002809	0.001679	0.004648	0.001930	0.000994	0.000484	0.000282	0.000247	-10430.291
43290	0.001524	0.000444	0.001336	0.006916	0.002075	0.001898	0.001420	0.003932	0.001594	0.000841	0.000409	0.000239	0.000214	-10422.248
43292	0.001524	0.000444	0.001336	0.006916	0.002075	0.002753	0.001420	0.003932	0.000779	0.000841	0.000409	0.000239	0.000214	-10428.884
43294	0.001719	0.000501	0.001507	0.007799	0.002339	0.002851	0.001601	0.004433	0.000910	0.000991	0.000462	0.000269	0.000233	-10437.356
43296	0.001506	0.000439	0.001320	0.006834	0.002050	0.002499	0.001403	0.003885	0.000782	0.000868	0.000405	0.000236	0.000208	-10414.627
43298	0.001506	0.000439	0.001320	0.006834	0.002050	0.002499	0.001403	0.003341	0.000782	0.000868	0.000405	0.000236	0.000208	-10449.296
43300	0.001506	0.000439	0.001320	0.006834	0.002050	0.002316	0.001403	0.003341	0.000782	0.000868	0.000405	0.000236	0.000208	-10446.799
43302	0.001632	0.000476	0.001431	0.007404	0.002221	0.002509	0.001520	0.003620	0.000848	0.000941	0.000438	0.000256	0.000225	-10437.111
43304	0.001536	0.000448	0.001347	0.006972	0.002091	0.002857	0.001046	0.004407	0.000798	0.000804	0.000476	0.000241	0.000212	-10453.733
43306	0.001536	0.000448	0.001347	0.006972	0.002091	0.002857	0.001046	0.004407	0.000798	0.000804	0.000476	0.000241	0.000212	-10428.947
43308	0.001343	0.000391	0.001178	0.006094	0.001828	0.002118	0.000915	0.004345	0.000698	0.000754	0.000416	0.000211	0.000185	-10428.679
43310	0.001343	0.000391	0.001584	0.006094	0.001828	0.002118	0.000896	0.004051	0.000695	0.000754	0.000420	0.000212	0.000186	-10429.690
43312	0.001343	0.000391	0.001997	0.006094	0.001828	0.002118	0.000896	0.004051	0.000695	0.000754	0.000420	0.000212	0.000186	-10429.444
43314	0.001519	0.000443	0.002258	0.006892	0.002067	0.002395	0.001013	0.004581	0.000786	0.000853	0.000475	0.000240	0.000211	-10411.438
43316	0.001625	0.000485	0.002473	0.007550	0.002265	0.002624	0.001110	0.005018	0.000861	0.000934	0.000521	0.000263	0.000231	-10410.166
43318	0.001625	0.000485	0.002473	0.007550	0.002265	0.002624	0.001110	0.005018	0.000861	0.000934	0.000521	0.000263	0.000231	-10416.780
43320	0.001797	0.000536	0.002735	0.008350	0.002505	0.002902	0.001228	0.006192	0.000952	0.001033	0.000576	0.000291	0.000255	-10418.182
43322	0.001654	0.000494	0.002517	0.008271	0.002305	0.002345	0.001619	0.005698	0.001192	0.001009	0.000530	0.000268	0.000235	-10415.249
43324	0.001654	0.000494	0.002517	0.008841	0.002305	0.002723	0.001619	0.005698	0.000520	0.000943	0.000530	0.000268	0.000235	-10420.420
43326	0.001654	0.000494	0.002517	0.008841	0.002305	0.002723	0.001068	0.005698	0.000520	0.000943	0.000583	0.000268	0.000235	-10421.241
43328	0.001654	0.000494	0.002517	0.009179	0.002305	0.003405	0.001068	0.005698	0.000520	0.000943	0.000583	0.000268	0.000235	-10455.490
43330	0.001654	0.000494	0.002517	0.009179	0.002305	0.003160	0.001099	0.005698	0.000520	0.000971	0.000574	0.000268	0.000235	-10443.381
43332	0.001654	0.000494	0.002517	0.009179	0.002305	0.003160	0.001099	0.005207	0.000520	0.000971	0.000574	0.000268	0.000235	-10420.908
43334	0.001654	0.000494	0.002517	0.009278	0.002305	0.003692	0.000940	0.005207	0.000516	0.000971	0.000626	0.000268	0.000237	-10424.928
43336	0.001654	0.000494	0.002396	0.009278	0.002305	0.003692	0.001140	0.005207	0.000516	0.000971	0.000563	0.000268	0.000237	-10414.858
43338	0.001527	0.000456	0.002212	0.008565	0.002128	0.003587	0.000823	0.005049	0.000476	0.000877	0.000596	0.000247	0.000219	-10434.506
43340	0.001527	0.000456	0.002212	0.008565	0.002128	0.003587	0.000823	0.006050	0.000476	0.000877	0.000596	0.000244	0.000219	-10407.942
43342	0.001701	0.000507	0.002383	0.009194	0.002370	0.003995	0.001378	0.007216	0.000530	0.000977	0.000586	0.000271	0.000244	-10409.947
43344	0.001977	0.000590	0.002770	0.010687	0.002224	0.003902	0.002028	0.008388	0.000617	0.001222	0.000604	0.000316	0.000284	-10436.148
43346	0.001773	0.000529	0.002484	0.009587	0.001995	0.003351	0.001425	0.006949	0.000557	0.001107	0.000613	0.000283	0.000252	-10425.228
43348	0.002103	0.000627	0.002946	0.011243	0.002365	0.004896	0.002046	0.007728	0.000682	0.001203	0.000659	0.000336	0.000290	-10443.294
43350	0.002432	0.000726	0.003407	0.013003	0.002735	0.005031	0.001987	0.008938	0.000789	0.001470	0.000834	0.000388	0.000335	-10424.547
43352	0.002087	0.000623	0.002924	0.010696	0.002348	0.004318	0.001705	0.008279	0.000677	0.001261	0.000716	0.000333	0.000288	-10406.228
43354	0.002496	0.000745	0.003498	0.012794	0.002177	0.005869	0.002040	0.008869	0.000810	0.001509	0.000856	0.000405	0.000344	-10427.883
43356	0.002222	0.000663	0.002647	0.011861	0.001938	0.005056	0.001816	0.007887	0.000721	0.001320	0.000762	0.000363	0.000307	-10432.240
43358	0.002409	0.000719	0.003247	0.012855	0.002100	0.005480	0.001575	0.008548	0.000924	0.001431	0.000860	0.000394	0.000332	-10424.989
43360	0.002409	0.000719	0.003247	0.012855	0.002100	0.006557	0.001575	0.008548	0.000891	0.001337	0.000860	0.000394	0.000344	-10411.933
43362	0.002409	0.000719	0.003749	0.012855	0.002100	0.006557	0.001575	0.008548	0.000891	0.001337	0.000860	0.000394	0.000344	-10438.618
43364	0.002393	0.000714	0.003250	0.012224	0.002086	0.006815	0.001541	0.008708	0.000944	0.001328	0.000862	0.000391	0.000321	-10436.206
43366	0.002393	0.000607	0.003069	0.012224	0.002086	0.006815	0.001734	0.008708	0.000944	0.001328	0.000809	0.000391	0.000321	-10414.860
43368	0.002393	0.000607	0.002674	0.011991	0.002086	0.005771	0.001812	0.009213	0.000944	0.001328	0.000791	0.000391	0.000321	-10436.790
43370	0.002876	0.000729	0.003213	0.014411	0.002507	0.006936	0.002141	0.011072	0.001113	0.001597	0.000959	0.000470	0.000393	-10423.556
43372	0.002558	0.000649	0.003094	0.012184	0.002231	0.006171	0.001905	0.009851	0.000990	0.001420	0.000853	0.000418	0.000350	-10440.127
43374	0.002518	0.000639	0.003020	0.011993	0.002196	0.005580	0.001882	0.009462	0.000974	0.001448	0.000838	0.000415	0.000344	-10441.510
43376	0.002518	0.000639	0.003020	0.011993	0.002196	0.006160	0.001882	0.009462	0.000974	0.001448	0.000838	0.000415	0.000344	-10461.579
43378	0.002386	0.000605	0.002499	0.011364	0.002080	0.005837	0.002222	0.008965	0.000923	0.001372	0.000715	0.000393	0.000326	-10474.176
43380	0.002235	0.000567	0.002341	0.010642	0.001948	0.005617	0.002081	0.007855	0.000865	0.001284	0.000670	0.000368	0.000305	-10437.375
43382	0.002600	0.000659	0.002723	0.012383	0.002267	0.005775	0.002915	0.009140	0.001006	0.001495	0.000720	0.000428	0.000355	-10430.577
43384	0.002314	0.000587	0.002064	0.011020	0.002018	0.004559	0.002595	0.008134	0.000895	0.001418	0.000641	0.000381	0.000316	-10413.908
43386	0.002314	0.000587	0.002064	0.011020	0.002018	0.004653	0.002595	0.007260	0.000895	0.001402	0.000641	0.000389	0.000316	-10440.089
43388	0.002602	0.000660	0.002320	0.012391	0.002269	0.006618	0.002602	0.008163	0.001007	0.001433	0.000720	0.000438	0.000356	-10440.161
43390	0.002964	0.000752	0.002643	0.014117	0.002584	0.007308	0.002965	0.009300	0.001147	0.001658	0.000821	0.000498	0.000405	-10431.694
43392	0.002579	0.000654	0.002300	0.012284	0.002249	0.005780	0.003386	0.007666	0.000998	0.001516	0.000660	0.000434	0.000353	-10426.009
43394	0.003000	0.000761	0.002675	0.015016	0.002616	0.007141	0.003938	0.009875	0.001161	0.001705	0.000768	0.000491	0.000410	-10416.812
43396	0.003150	0.000799	0.002809	0.015767	0.002747	0.007252	0.003322	0.010368	0.001219	0.001824	0.000807	0.000516	0.000431	-10395.782
43398	0.003150	0.000799	0.002809	0.016126	0.002298	0.007082	0.003564	0.009798	0.001176	0.001848	0.000807	0.000516	0.000431	-10426.013
43400	0.003349	0.000849	0.002987	0.017144	0.002443	0.007529	0.003789	0.010344	0.001812	0.001965	0.000857	0.000548	0.000458	-10395.659
43402	0.003349	0.000849	0.002987	0.017144	0.002443	0.008225	0.003789	0.010888	0.001829	0.001871	0.000857	0.000537	0.000454	-10397.210
43404	0.003349	0.000849	0.002987	0.017144	0.002443	0.007324	0.003789	0.010888	0.001829	0.001940	0.000857	0.000537	0.000454	-10423.418
43406	0.003349	0.000849	0.002987	0.017144	0.002443	0.007095	0.003739	0.011142	0.001829	0.001892	0.000862	0.000537	0.000454	-10428.971
43408	0.002872	0.000728	0.002561	0.014702	0.002095	0.006084	0.003745	0.005831	0.001568	0.001623	0.000739	0.000510	0.000389	-10404.141
43410	0.002872	0.000728	0.002561	0.014702	0.002095	0.006084	0.003107	0.005054	0.001568	0.001623	0.000786	0.000510	0.000389	-10427.459
43412	0.003273	0.000830	0.002918	0.016752	0.002883	0.006733	0.003541	0.005759	0.001787	0.001877	0.000896	0.000581	0.000443	-10408.560
43414	0.003273	0.000830	0.003395	0.015894	0.002883	0.006287	0.003541	0.005759	0.001787	0.001947	0.000896	0.000581	0.000443	-10432.048
43416	0.003282	0.000832	0.003405	0.015941	0.002892	0.006306	0.003551	0.005775	0.001720	0.001953	0.000898	0.000582	0.000463	-10425.681
43418	0.003282	0.000832	0.003170	0.016365	0.002892	0.006786	0.004124	0.005255	0.001720	0.001878	0.000898	0.000582	0.000463	-10414.796
43420	0.003282	0.000832	0.002836	0.016939	0.002892	0.006363	0.004124	0.005688	0.001720	0.001943	0.000898	0.000582	0.000463	-10425.314
43422	0.003372	0.000855	0.002913	0.017401	0.002971	0.006537	0.004308	0.005400	0.001588	0.001996	0.000917	0.000598	0.000529	-10415.327
43424	0.002882	0.000731	0.002490	0.014875	0.002539	0.005588	0.003682	0.004919	0.001358	0.001706	0.000784	0.000511	0.000452	-10417.944
43426	0.002882	0.000731	0.002490	0.015131	0.002539	0.005588	0.003682	0.004919	0.001358	0.001706	0.000784	0.000511	0.000452	-10413.650
43428	0.002882	0.000731	0.002490	0.014934	0.002539	0.006089	0.003682	0.005557	0.001566	0.001630	0.000784	0.000511	0.000392	-10439.539
43430	0.002882	0.000731	0.002490	0.014934	0.002094	0.005963	0.003499	0.005557	0.001566	0.001576	0.000798	0.000511	0.000392	-10383.174
43432	0.002882	0.000731	0.002490	0.015375	0.002094	0.004772	0.003499	0.004995	0.001382	0.001689	0.000798	0.000511	0.000445	-10398.694
43434	0.002882	0.000731	0.002490	0.014887	0.002235	0.004455	0.003499	0.004995	0.001362	0.001753	0.000798	0.000511	0.000451	-10415.706
43436	0.003125	0.000792	0.002699	0.016139	0.002423	0.005625	0.003794	0.005415	0.001464	0.001900	0.000866	0.000554	0.000493	-10426.978
43438	0.003125	0.000792	0.002744	0.016606	0.002423	0.005290	0.003794	0.005415	0.001511	0.001965	0.000866	0.000554	0.000478	-10423.208
43440	0.003125	0.000792	0.002744	0.016606	0.002423	0.005704	0.004382	0.005415	0.001523	0.001965	0.000824	0.000554	0.000474	-10395.919
43442	0.003125	0.000792	0.002744	0.016606	0.002423	0.007061	0.003712	0.004793	0.001523	0.001895	0.000872	0.000554	0.000474	-10422.946
43444	0.003162	0.000802	0.002777	0.016804	0.002452	0.006507	0.003756	0.004850	0.001541	0.002019	0.000883	0.000561	0.000480	-10413.279
43446	0.003324	0.000843	0.002249	0.016995	0.002577	0.006841	0.003949	0.005708	0.001620	0.002123	0.000928	0.000590	0.000504	-10396.474
43448	0.003324	0.000843	0.002249	0.016995	0.002577	0.006424	0.003949	0.007826	0.001136	0.002200	0.000928	0.000567	0.000504	-10419.866
43450	0.003324	0.000843	0.002249	0.016995	0.003578	0.006424	0.005130	0.006969	0.001136	0.002200	0.000845	0.000567	0.000504	-10411.939
43452	0.003324	0.000843	0.002249	0.016995	0.003578	0.006424	0.005130	0.006969	0.001136	0.002200	0.000845	0.000567	0.000504	-10415.118
43454	0.003324	0.000843	0.002703	0.016995	0.003578	0.006284	0.004928	0.006969	0.001136	0.002298	0.000856	0.000567	0.000504	-10416.507
43456	0.003324	0.000843	0.002703	0.016995	0.003578	0.006694	0.004944	0.007868	0.001136	0.002298	0.000855	0.000559	0.000504	-10420.125
43458	0.003324	0.000843	0.002703	0.017497	0.003578	0.007306	0.005350	0.007868	0.001136	0.002177	0.000833	0.000559	0.000504	-10421.087
43460	0.003020	0.000766	0.002456	0.015897	0.003251	0.006328	0.004861	0.007149	0.001032	0.002038	0.000757	0.000508	0.000458	-10407.394
43462	0.003020	0.000766	0.002456	0.015897	0.003251	0.006084	0.005295	0.007149	0.001023	0.002089	0.000736	0.000508	0.000462	-10406.725
43464	0.003020	0.000766	0.002456	0.015897	0.003251	0.006273	0.005295	0.008385	0.001023	0.002049	0.000736	0.000499	0.000462	-10400.801
43466	0.002895	0.000734	0.002354	0.015696	0.003117	0.006013	0.005076	0.005714	0.000981	0.001964	0.000706	0.000497	0.000443	-10389.013
43468	0.002895	0.000734	0.002354	0.015696	0.003812	0.005534	0.003924	0.010724	0.000981	0.002068	0.000767	0.000472	0.000443	-10392.527
43470	0.002895	0.000734	0.002354	0.015696	0.003957	0.005534	0.003924	0.006327	0.000981	0.002068	0.000767	0.000496	0.000443	-10414.953
43472	0.002258	0.000687	0.002171	0.014689	0.003703	0.005862	0.003672	0.005921	0.000918	0.001898	0.000718	0.000464	0.000415	-10418.320
43474	0.002258	0.000687	0.002171	0.014689	0.003703	0.006326	0.003672	0.005921	0.000918	0.001811	0.000718	0.000464	0.000415	-10413.944
43476	0.002226	0.000677	0.002139	0.014580	0.003649	0.005856	0.003619	0.005995	0.000904	0.001855	0.000707	0.000457	0.000409	-10393.541
43478	0.001940	0.000590	0.001865	0.012709	0.003181	0.004464	0.003155	0.005767	0.000788	0.001761	0.000617	0.000399	0.000356	-10414.014
43480	0.001940	0.000590	0.001865	0.012925	0.003181	0.004464	0.003155	0.006265	0.000788	0.001761	0.000617	0.000395	0.000356	-10417.546
43482	0.001885	0.000573	0.001812	0.012554	0.003090	0.004583	0.003065	0.006085	0.000766	0.001650	0.000599	0.000384	0.000346	-10406.706
43484	0.001885	0.000573	0.002357	0.012959	0.003090	0.004583	0.003065	0.005216	0.000762	0.001650	0.000599	0.000390	0.000348	-10425.490
43486	0.001724	0.000524	0.002157	0.011856	0.002827	0.004193	0.002290	0.004772	0.000697	0.001510	0.000591	0.000357	0.000318	-10417.923
43488	0.001724	0.000524	0.002157	0.011856	0.002827	0.004393	0.002290	0.004772	0.000697	0.001485	0.000591	0.000357	0.000318	-10436.456
43490	0.001616	0.000492	0.002021	0.010713	0.002650	0.004117	0.001787	0.005375	0.000653	0.001392	0.000554	0.000329	0.000298	-10445.266
43492	0.001616	0.000492	0.002021	0.010713	0.002650	0.004065	0.001787	0.004650	0.000700	0.001288	0.000554	0.000329	0.000298	-10431.406
43494	0.001467	0.000446	0.001835	0.009726	0.002406	0.003110	0.001623	0.004222	0.000612	0.001170	0.000503	0.000298	0.000281	-10429.861
43496	0.001685	0.000513	0.002108	0.011172	0.002763	0.003572	0.001864	0.004850	0.000702	0.001344	0.000578	0.000343	0.000323	-10406.896
43498	0.001641	0.000499	0.002053	0.011414	0.002158	0.004081	0.001815	0.004722	0.000684	0.001198	0.000562	0.000334	0.000315	-10401.257
43500	0.001641	0.000499	0.001496	0.011414	0.002158	0.004049	0.001815	0.004722	0.000693	0.001265	0.000562	0.000334	0.000311	-10419.355
43502	0.001641	0.000499	0.001496	0.011414	0.002158	0.004650	0.001815	0.004722	0.000693	0.001265	0.000562	0.000334	0.000311	-10416.156
43504	0.001640	0.000499	0.001978	0.011406	0.002157	0.005038	0.001814	0.004719	0.000693	0.001333	0.000562	0.000333	0.000310	-10431.240
43506	0.001624	0.000494	0.001959	0.010683	0.002136	0.004989	0.001867	0.005097	0.000390	0.001320	0.000557	0.000330	0.000307	-10448.138
43508	0.001624	0.000494	0.001959	0.010683	0.002136	0.005688	0.001867	0.005097	0.000390	0.001226	0.000557	0.000330	0.000307	-10465.038
43510	0.001624	0.000494	0.001959	0.010683	0.002136	0.005772	0.001867	0.005685	0.000390	0.001287	0.000557	0.000330	0.000307	-10438.565
43512	0.001624	0.000494	0.001959	0.010683	0.002136	0.004770	0.001867	0.005640	0.000390	0.001440	0.000557	0.000330	0.000307	-10405.516
43514	0.001484	0.000472	0.001870	0.010202	0.002119	0.004998	0.001783	0.004934	0.000372	0.001301	0.000532	0.000315	0.000293	-10425.065
43516	0.001484	0.000472	0.001870	0.010202	0.002119	0.004998	0.001783	0.004934	0.000372	0.001301	0.000532	0.000315	0.000293	-10423.847
43518	0.001484	0.000472	0.001870	0.010526	0.002119	0.004998	0.001783	0.004934	0.000372	0.001301	0.000532	0.000315	0.000293	-10414.711
43520	0.001484	0.000599	0.001870	0.010526	0.002119	0.005192	0.001783	0.005499	0.000372	0.001296	0.000532	0.000315	0.000293	-10431.757
43522	0.001273	0.000514	0.001605	0.009030	0.001818	0.004339	0.001529	0.004717	0.000319	0.001129	0.000456	0.000271	0.000252	-10450.177
43524	0.001493	0.000602	0.002419	0.010586	0.002131	0.006332	0.001421	0.005530	0.000374	0.001224	0.000591	0.000317	0.000295	-10433.259
43526	0.001493	0.000602	0.002419	0.010593	0.002131	0.006219	0.001973	0.005267	0.000374	0.001290	0.000515	0.000317	0.000295	-10443.700
43528	0.001492	0.000602	0.002418	0.010589	0.002130	0.006216	0.001868	0.005264	0.000374	0.001289	0.000525	0.000317	0.000295	-10438.712
43530	0.001492	0.000602	0.002418	0.010589	0.002130	0.004928	0.001868	0.005264	0.000374	0.001357	0.000525	0.000317	0.000295	-10420.908
43532	0.001492	0.000602	0.002418	0.010589	0.002130	0.005293	0.001868	0.004476	0.000374	0.001300	0.000525	0.000317	0.000295	-10417.053
43534	0.001763	0.000711	0.002857	0.012509	0.002517	0.006691	0.002207	0.005288	0.000442	0.001475	0.000621	0.000375	0.000349	-10415.258
43536	0.001763	0.000711	0.002857	0.012509	0.002517	0.007517	0.002022	0.005505	0.000442	0.001382	0.000643	0.000375	0.000349	-10416.604
43538	0.001763	0.000711	0.003301	0.012509	0.002517	0.007517	0.002022	0.005505	0.000442	0.001382	0.000643	0.000375	0.000349	-10425.773
43540	0.001763	0.000711	0.003152	0.012509	0.002517	0.006800	0.002022	0.004773	0.000442	0.001460	0.000643	0.000375	0.000349	-10421.879
43542	0.001599	0.000645	0.002859	0.010993	0.001813	0.005432	0.001835	0.004330	0.000730	0.001425	0.000584	0.000340	0.000316	-10398.920
43544	0.001599	0.000645	0.003284	0.011468	0.001813	0.005432	0.001835	0.004330	0.000730	0.001425	0.000584	0.000340	0.000316	-10404.527
43546	0.001700	0.000686	0.003492	0.012191	0.001927	0.006813	0.001950	0.004603	0.000776	0.001379	0.000620	0.000361	0.000336	-10416.258
