Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
30006	0.004431	0.011639	0.001094	0.002058	0.001586	0.001118	0.000500	-10449.332
30008	0.005157	0.012340	0.001273	0.002395	0.001845	0.001302	0.000582	-10432.401
30010	0.004746	0.012022	0.001172	0.002204	0.001698	0.001198	0.000536	-10418.100
30012	0.004746	0.012022	0.001172	0.002204	0.001742	0.001198	0.000522	-10424.674
30014	0.005247	0.013292	0.001296	0.002437	0.001926	0.001324	0.000578	-10411.745
30016	0.004531	0.013703	0.001253	0.002356	0.001862	0.001280	0.000558	-10437.821
30018	0.005327	0.013829	0.001253	0.003403	0.001862	0.001280	0.000558	-10440.996
30020	0.004836	0.012554	0.001137	0.003089	0.001690	0.001162	0.000507	-10445.475
30022	0.004836	0.012554	0.001137	0.003089	0.001690	0.001162	0.000507	-10429.402
30024	0.004836	0.012554	0.001137	0.003089	0.001690	0.001162	0.000507	-10427.257
30026	0.004836	0.012554	0.001137	0.003089	0.001690	0.001162	0.000507	-10395.105
30028	0.004299	0.010589	0.001011	0.002746	0.001502	0.001033	0.000451	-10412.488
30030	0.004299	0.010589	0.001011	0.002620	0.001502	0.001061	0.000451	-10438.731
30032	0.004985	0.012281	0.001172	0.003038	0.001742	0.001231	0.000523	-10454.410
30034	0.005177	0.012752	0.001217	0.003397	0.001809	0.001226	0.000543	-10462.453
30036	0.005177	0.012752	0.001217	0.003397	0.001809	0.001226	0.000543	-10445.694
30038	0.004884	0.012032	0.001149	0.003206	0.001707	0.001156	0.000512	-10436.970
30040	0.005077	0.012506	0.001194	0.003332	0.001774	0.001202	0.000532	-10440.938
30042	0.005614	0.013829	0.001320	0.003542	0.001962	0.001358	0.000589	-10461.878
30044	0.005222	0.013829	0.001320	0.003542	0.001962	0.001358	0.000589	-10447.130
30046	0.006028	0.015962	0.001524	0.004088	0.002265	0.001567	0.000679	-10437.093
30048	0.006028	0.015962	0.001524	0.003746	0.002265	0.001648	0.000679	-10449.464
30050	0.005216	0.013812	0.001318	0.003326	0.001960	0.001405	0.000588	-10446.243
30052	0.005302	0.014040	0.001340	0.003381	0.001992	0.001428	0.000598	-10441.383
30054	0.006071	0.014909	0.001535	0.003871	0.002281	0.001635	0.000684	-10449.733
30056	0.006071	0.014909	0.001535	0.003871	0.002281	0.001635	0.000684	-10436.864
30058	0.005548	0.013624	0.001402	0.003538	0.002084	0.001494	0.000625	-10453.630
30060	0.005945	0.014601	0.001503	0.003791	0.002234	0.001601	0.000670	-10466.534
30062	0.005945	0.015750	0.001503	0.003791	0.002216	0.001601	0.000670	-10474.909
30064	0.006467	0.018306	0.001635	0.005067	0.002410	0.001553	0.000729	-10438.411
30066	0.005018	0.013471	0.001268	0.003982	0.001870	0.001309	0.000566	-10446.054
30068	0.005018	0.014410	0.001268	0.003982	0.001870	0.001309	0.000566	-10455.466
30070	0.005018	0.014410	0.001268	0.003982	0.001870	0.001309	0.000566	-10448.812
30072	0.005042	0.014410	0.001136	0.004707	0.001870	0.001194	0.000566	-10443.772
30074	0.005042	0.014410	0.001136	0.004707	0.001870	0.001194	0.000566	-10446.730
30076	0.005042	0.014410	0.001136	0.004707	0.001870	0.001194	0.000566	-10435.613
30078	0.005042	0.013549	0.001462	0.004707	0.001870	0.001194	0.000566	-10445.345
30080	0.005042	0.012788	0.001462	0.004707	0.001870	0.001194	0.000566	-10448.864
30082	0.005483	0.013909	0.001590	0.006130	0.002034	0.001186	0.000615	-10443.407
30084	0.004668	0.011995	0.001353	0.003888	0.001732	0.001176	0.000524	-10442.573
30086	0.005705	0.014662	0.001654	0.004753	0.002117	0.001437	0.000640	-10439.752
30088	0.005130	0.013184	0.001488	0.004274	0.001903	0.001293	0.000575	-10457.674
30090	0.004666	0.011785	0.001330	0.003820	0.001701	0.001155	0.000514	-10439.794
30092	0.004661	0.011785	0.001330	0.003820	0.001701	0.001155	0.000514	-10445.371
30094	0.004661	0.011578	0.001330	0.003820	0.001701	0.001155	0.000514	-10448.205
30096	0.004661	0.011734	0.001330	0.003820	0.001701	0.001155	0.000514	-10441.042
30098	0.004661	0.011734	0.001330	0.003820	0.001701	0.001155	0.000514	-10457.903
30100	0.004570	0.011505	0.001304	0.003073	0.002325	0.001133	0.000504	-10421.875
30102	0.003988	0.010040	0.001138	0.002682	0.002029	0.000989	0.000440	-10414.700
30104	0.004789	0.012058	0.001366	0.003221	0.002437	0.001187	0.000529	-10398.499
30106	0.004789	0.011448	0.001366	0.003221	0.002437	0.001187	0.000529	-10418.601
30108	0.004789	0.011448	0.001366	0.003221	0.002437	0.001187	0.000529	-10426.128
30110	0.004955	0.011844	0.001414	0.003872	0.002521	0.001133	0.000547	-10424.952
30112	0.004591	0.010974	0.001310	0.003588	0.002336	0.001050	0.000507	-10410.372
30114	0.003734	0.008925	0.001065	0.002918	0.001900	0.000854	0.000412	-10439.037
30116	0.003698	0.008840	0.001055	0.002890	0.001884	0.000846	0.000408	-10444.377
30118	0.004051	0.009596	0.001156	0.002126	0.002063	0.000927	0.000447	-10446.434
30120	0.003757	0.009417	0.001072	0.001972	0.001914	0.000859	0.000414	-10436.708
30122	0.004533	0.011364	0.001294	0.002380	0.002309	0.001037	0.000500	-10444.471
30124	0.003980	0.009975	0.001136	0.002089	0.002027	0.000910	0.000439	-10452.859
30126	0.004575	0.011468	0.001305	0.002402	0.002330	0.001046	0.000504	-10445.333
30128	0.004003	0.010035	0.001142	0.002162	0.002039	0.000902	0.000441	-10418.863
30130	0.004048	0.010148	0.001155	0.002186	0.002062	0.000913	0.000446	-10428.321
30132	0.004573	0.011464	0.001305	0.002470	0.002329	0.001031	0.000504	-10439.272
30134	0.004573	0.011464	0.001305	0.002470	0.002329	0.001031	0.000504	-10433.182
30136	0.003952	0.009906	0.001128	0.002134	0.002013	0.000891	0.000436	-10434.641
30138	0.003952	0.009906	0.001128	0.002134	0.002013	0.000891	0.000436	-10421.460
30140	0.003952	0.010164	0.001128	0.002134	0.002013	0.000891	0.000436	-10442.696
30142	0.004246	0.010921	0.001212	0.002589	0.002163	0.000901	0.000468	-10441.956
30144	0.003885	0.009991	0.001108	0.002369	0.001979	0.000825	0.000428	-10445.373
30146	0.004773	0.013656	0.001362	0.002911	0.002431	0.001013	0.000526	-10438.512
30148	0.005495	0.015720	0.001568	0.003351	0.002799	0.001166	0.000606	-10450.171
30150	0.005495	0.015720	0.001568	0.003351	0.002799	0.001166	0.000606	-10423.806
30152	0.005661	0.016195	0.001615	0.004205	0.002883	0.001201	0.000624	-10433.411
30154	0.005566	0.015925	0.001588	0.004134	0.002835	0.001181	0.000614	-10453.423
30156	0.004815	0.013776	0.001374	0.003577	0.002453	0.001022	0.000531	-10439.661
30158	0.004815	0.013776	0.001374	0.002023	0.002453	0.001022	0.000531	-10432.259
30160	0.004815	0.014042	0.001374	0.002023	0.002453	0.001022	0.000531	-10416.205
30162	0.005098	0.014866	0.001455	0.002142	0.002597	0.001082	0.000562	-10440.178
30164	0.004352	0.012690	0.000715	0.001828	0.002216	0.000924	0.000480	-10431.983
30166	0.004813	0.014034	0.000791	0.002022	0.002451	0.001021	0.000531	-10428.567
30168	0.004932	0.014383	0.000811	0.002072	0.002512	0.001047	0.000544	-10432.359
30170	0.004932	0.014383	0.000811	0.001987	0.002512	0.001068	0.000544	-10423.871
30172	0.004561	0.012613	0.000750	0.001838	0.002323	0.000988	0.000503	-10433.020
30174	0.004728	0.013075	0.000777	0.001905	0.002408	0.001024	0.000521	-10423.035
30176	0.004605	0.012733	0.000757	0.001855	0.002345	0.000997	0.000508	-10426.356
30178	0.004605	0.012733	0.000757	0.001855	0.002345	0.000997	0.000508	-10427.669
30180	0.004605	0.012733	0.000757	0.001855	0.002345	0.000997	0.000508	-10434.901
30182	0.005444	0.015056	0.000895	0.002194	0.002773	0.001179	0.000600	-10459.584
30184	0.005444	0.016041	0.000895	0.002194	0.002773	0.001179	0.000600	-10438.680
30186	0.004779	0.014079	0.000786	0.001695	0.002434	0.001104	0.000527	-10460.604
30188	0.004779	0.014079	0.000786	0.001695	0.002434	0.001104	0.000527	-10453.433
30190	0.005350	0.015763	0.000880	0.001897	0.002725	0.001236	0.000590	-10460.543
30192	0.005350	0.015307	0.000880	0.001897	0.002725	0.001236	0.000590	-10475.606
30194	0.004815	0.013775	0.000792	0.001707	0.003256	0.001113	0.000531	-10460.254
30196	0.004815	0.013775	0.000792	0.001707	0.003256	0.001113	0.000531	-10456.285
30198	0.004815	0.013775	0.000792	0.001841	0.003256	0.001071	0.000531	-10462.732
30200	0.005494	0.015720	0.000903	0.002100	0.003716	0.001222	0.000606	-10438.582
30202	0.005494	0.015720	0.000903	0.002100	0.003716	0.001222	0.000606	-10428.232
30204	0.005494	0.015720	0.000903	0.002100	0.003296	0.001222	0.000683	-10449.752
30206	0.005701	0.016311	0.000937	0.002179	0.002982	0.001268	0.000709	-10462.974
30208	0.005701	0.016311	0.000937	0.002179	0.002982	0.001268	0.000709	-10446.795
30210	0.005024	0.014374	0.000826	0.002806	0.002628	0.001117	0.000625	-10432.634
30212	0.005419	0.014742	0.000891	0.003488	0.002835	0.001205	0.000674	-10450.958
30214	0.005419	0.013861	0.000891	0.003488	0.002835	0.001205	0.000674	-10450.105
30216	0.005419	0.012937	0.000891	0.003488	0.002835	0.001205	0.000674	-10441.824
30218	0.004815	0.011495	0.000792	0.003872	0.002518	0.001071	0.000599	-10456.937
30220	0.004815	0.010568	0.000792	0.003872	0.002518	0.001071	0.000599	-10462.042
30222	0.004815	0.010568	0.000792	0.003872	0.002518	0.001071	0.000599	-10439.485
30224	0.005398	0.011850	0.000888	0.004342	0.002824	0.001200	0.000671	-10444.963
30226	0.005398	0.011850	0.000888	0.004342	0.002824	0.001200	0.000671	-10460.720
30228	0.006103	0.013397	0.001003	0.003832	0.003193	0.001357	0.000759	-10441.652
30230	0.006103	0.013397	0.001003	0.003721	0.002857	0.001375	0.000759	-10424.021
30232	0.006103	0.013397	0.001003	0.003721	0.002857	0.001375	0.000759	-10454.485
30234	0.006103	0.014419	0.001003	0.003721	0.002857	0.001375	0.000759	-10426.083
30236	0.005907	0.013955	0.000971	0.003601	0.002765	0.001331	0.000734	-10430.678
30238	0.005907	0.013955	0.000971	0.003601	0.002765	0.001331	0.000734	-10434.638
30240	0.005965	0.014092	0.000981	0.004241	0.003124	0.001352	0.000663	-10423.315
30242	0.005965	0.014092	0.000981	0.004241	0.003124	0.001352	0.000663	-10438.907
30244	0.006157	0.014545	0.001012	0.003824	0.003225	0.001366	0.000684	-10424.882
30246	0.006157	0.014545	0.001012	0.003824	0.003225	0.001366	0.000684	-10459.524
30248	0.006157	0.015096	0.001012	0.003824	0.003225	0.001366	0.000684	-10445.615
30250	0.006157	0.015096	0.001012	0.003824	0.003225	0.001366	0.000684	-10435.684
30252	0.005566	0.013649	0.000915	0.003170	0.003178	0.001291	0.000618	-10433.920
30254	0.004995	0.012249	0.000821	0.002844	0.002852	0.001159	0.000555	-10436.683
30256	0.005932	0.014545	0.000975	0.003024	0.003387	0.001488	0.000659	-10421.099
30258	0.005932	0.014545	0.000975	0.003655	0.003387	0.001345	0.000659	-10434.352
30260	0.005588	0.013703	0.000919	0.003443	0.003191	0.001267	0.000621	-10451.122
30262	0.005588	0.013703	0.000919	0.003443	0.003191	0.001267	0.000621	-10466.463
30264	0.004968	0.013703	0.000919	0.003443	0.003191	0.001267	0.000621	-10452.470
30266	0.004968	0.012722	0.000919	0.003443	0.003191	0.001267	0.000621	-10449.168
30268	0.004968	0.012722	0.000919	0.003443	0.003191	0.001267	0.000621	-10442.687
30270	0.004968	0.012222	0.000919	0.003443	0.003191	0.001267	0.000621	-10447.633
30272	0.004968	0.012222	0.000919	0.003443	0.003191	0.001267	0.000621	-10446.854
30274	0.004968	0.012222	0.000919	0.003950	0.003191	0.001267	0.000621	-10433.333
30276	0.005573	0.013711	0.001031	0.004431	0.003579	0.001421	0.000697	-10435.876
30278	0.005573	0.013711	0.001031	0.004431	0.003579	0.001421	0.000697	-10433.600
30280	0.005446	0.013398	0.001007	0.004330	0.003133	0.001389	0.000760	-10427.149
30282	0.005446	0.013398	0.001007	0.004330	0.003133	0.001389	0.000760	-10411.523
30284	0.005459	0.013430	0.001010	0.004340	0.003140	0.001392	0.000762	-10400.122
30286	0.005459	0.013430	0.001010	0.004340	0.003140	0.001392	0.000762	-10405.478
30288	0.004822	0.011862	0.000892	0.004644	0.002773	0.001230	0.000673	-10424.977
30290	0.004822	0.011862	0.000892	0.004644	0.002773	0.001230	0.000673	-10434.537
30292	0.005616	0.013817	0.001039	0.005401	0.003230	0.001433	0.000784	-10414.224
30294	0.005188	0.012762	0.000959	0.004211	0.002984	0.001324	0.000724	-10432.256
30296	0.005392	0.013265	0.000997	0.004377	0.003101	0.001376	0.000753	-10440.827
30298	0.005282	0.011501	0.000977	0.004288	0.003038	0.001348	0.000737	-10435.563
30300	0.005218	0.011362	0.000965	0.004236	0.003117	0.001332	0.000728	-10426.316
30302	0.005366	0.012051	0.000992	0.004357	0.003206	0.001370	0.000749	-10425.282
30304	0.005366	0.012051	0.000992	0.003823	0.003206	0.001370	0.000749	-10398.277
30306	0.005366	0.012206	0.000992	0.003823	0.003206	0.001370	0.000749	-10397.503
30308	0.005366	0.012206	0.000992	0.003823	0.003206	0.001370	0.000749	-10401.220
30310	0.005871	0.013354	0.001086	0.004182	0.003508	0.001498	0.000819	-10425.730
30312	0.005672	0.012901	0.001049	0.004040	0.003389	0.001448	0.000792	-10408.235
30314	0.005672	0.012901	0.001049	0.004040	0.003389	0.001448	0.000792	-10412.018
30316	0.005672	0.012511	0.001049	0.004040	0.003389	0.001448	0.000792	-10434.623
30318	0.005672	0.012511	0.001049	0.004040	0.003389	0.001448	0.000792	-10445.659
30320	0.005672	0.012511	0.001049	0.004040	0.003389	0.001448	0.000792	-10421.465
30322	0.005672	0.012511	0.001049	0.004248	0.003389	0.001416	0.000792	-10427.149
30324	0.006263	0.013814	0.001158	0.004691	0.003742	0.001563	0.000874	-10430.215
30326	0.005277	0.011640	0.000976	0.004293	0.003153	0.001317	0.000736	-10416.111
30328	0.004673	0.010308	0.000864	0.003021	0.002792	0.001166	0.000652	-10416.525
30330	0.005277	0.011639	0.000976	0.003411	0.003153	0.001317	0.000736	-10422.892
30332	0.005277	0.011639	0.000976	0.003411	0.003153	0.001317	0.000736	-10421.461
30334	0.005673	0.012514	0.001049	0.003630	0.003389	0.001422	0.000792	-10416.111
30336	0.005285	0.011657	0.000977	0.003568	0.003157	0.001294	0.000738	-10406.104
30338	0.005285	0.011657	0.000977	0.003568	0.003157	0.001294	0.000738	-10408.991
30340	0.006018	0.014914	0.001113	0.004005	0.003596	0.001483	0.000840	-10396.689
30342	0.006687	0.015645	0.001237	0.004450	0.004214	0.001648	0.000885	-10416.348
30344	0.006687	0.015645	0.001237	0.004450	0.004214	0.001648	0.000885	-10401.432
30346	0.006687	0.015645	0.001237	0.005092	0.004214	0.001674	0.000885	-10399.792
30348	0.006687	0.015645	0.001237	0.005092	0.004214	0.001674	0.000885	-10388.449
30350	0.006687	0.016809	0.001237	0.005092	0.004335	0.001674	0.000885	-10367.770
30352	0.006238	0.016787	0.001154	0.004750	0.004044	0.001562	0.000825	-10400.590
30354	0.005447	0.014658	0.001007	0.004562	0.003432	0.001305	0.000741	-10410.227
30356	0.006257	0.016839	0.001157	0.005084	0.003943	0.001520	0.000852	-10422.786
30358	0.006257	0.016839	0.001157	0.005084	0.003943	0.001520	0.000852	-10410.853
30360	0.006257	0.017964	0.001157	0.005084	0.003943	0.001520	0.000852	-10428.259
30362	0.006257	0.018774	0.001157	0.005084	0.003943	0.001520	0.000852	-10413.933
30364	0.006790	0.020372	0.001256	0.004971	0.004279	0.001649	0.000924	-10404.950
30366	0.007706	0.023122	0.001425	0.005642	0.004856	0.001871	0.001049	-10391.677
30368	0.007706	0.023122	0.001425	0.005642	0.004856	0.001871	0.001049	-10416.890
30370	0.007198	0.020372	0.001331	0.005089	0.004412	0.001748	0.000980	-10431.474
30372	0.007198	0.020372	0.001331	0.004992	0.004412	0.001763	0.000980	-10454.893
30374	0.007234	0.019636	0.001338	0.005017	0.004434	0.001772	0.000985	-10436.895
30376	0.007234	0.017291	0.001338	0.006665	0.005504	0.001772	0.000985	-10452.471
30378	0.006833	0.016333	0.001972	0.005772	0.005199	0.001624	0.000931	-10433.759
30380	0.006833	0.016333	0.001972	0.005861	0.005199	0.001614	0.000931	-10419.831
30382	0.006833	0.016333	0.001972	0.005330	0.004211	0.001614	0.000931	-10434.917
30384	0.005666	0.013878	0.001676	0.005364	0.004666	0.001371	0.000791	-10450.265
30386	0.006225	0.015247	0.001841	0.005893	0.005055	0.001506	0.000881	-10405.563
30388	0.005742	0.014064	0.001698	0.005436	0.004663	0.001389	0.000813	-10410.619
30390	0.006083	0.014897	0.001799	0.004952	0.003914	0.001472	0.000861	-10414.668
30392	0.006265	0.016121	0.001853	0.005101	0.003996	0.001516	0.000895	-10434.673
30394	0.005435	0.013984	0.001607	0.004424	0.003466	0.001315	0.000776	-10422.855
30396	0.005783	0.014879	0.001710	0.004708	0.003688	0.001399	0.000826	-10446.408
30398	0.005783	0.014879	0.001710	0.004708	0.003688	0.001399	0.000826	-10433.939
30400	0.005783	0.015813	0.001710	0.004708	0.003688	0.001399	0.000826	-10446.811
30402	0.005686	0.015548	0.001682	0.004629	0.003626	0.001376	0.000812	-10463.582
30404	0.005686	0.015548	0.001682	0.005079	0.003626	0.001376	0.000812	-10473.298
30406	0.006716	0.016207	0.001753	0.005295	0.003780	0.001434	0.000846	-10426.616
30408	0.006716	0.016207	0.001753	0.006118	0.003107	0.001434	0.000846	-10422.169
30410	0.006769	0.015381	0.001767	0.006166	0.003131	0.001445	0.000853	-10428.032
30412	0.006769	0.015381	0.001767	0.006166	0.003131	0.001445	0.000853	-10427.730
30414	0.006203	0.015989	0.001837	0.006410	0.003255	0.001503	0.000887	-10449.375
30416	0.006203	0.016489	0.001837	0.006410	0.003255	0.001503	0.000887	-10457.006
30418	0.006668	0.017724	0.001974	0.006890	0.003499	0.001615	0.000953	-10425.640
30420	0.006813	0.018110	0.002017	0.006428	0.003575	0.001650	0.000974	-10414.770
30422	0.006813	0.018110	0.002017	0.006893	0.003575	0.001650	0.000974	-10421.718
30424	0.006813	0.018110	0.002017	0.006893	0.002855	0.001650	0.000959	-10416.761
30426	0.007433	0.019759	0.002201	0.007521	0.003115	0.001800	0.001047	-10407.645
30428	0.006880	0.018288	0.002037	0.006961	0.002883	0.001666	0.000969	-10444.831
30430	0.006880	0.018288	0.002037	0.006961	0.002883	0.001666	0.000969	-10411.155
30432	0.006880	0.018288	0.002037	0.006961	0.002883	0.001666	0.000969	-10418.914
30434	0.006880	0.017695	0.002037	0.006961	0.002883	0.001666	0.000969	-10427.739
30436	0.007196	0.018508	0.002130	0.006479	0.003016	0.001743	0.001013	-10438.883
30438	0.007196	0.018508	0.002130	0.006479	0.003016	0.001743	0.001013	-10434.735
30440	0.007014	0.018039	0.002076	0.005959	0.003162	0.001741	0.000988	-10441.834
30442	0.006355	0.016346	0.001882	0.004070	0.002954	0.001578	0.000895	-10424.182
30444	0.006399	0.016346	0.001882	0.004070	0.002459	0.001578	0.000895	-10431.636
30446	0.007317	0.018691	0.002152	0.004654	0.002812	0.001804	0.001023	-10419.623
30448	0.007557	0.019302	0.002222	0.004807	0.002904	0.001863	0.001057	-10426.472
30450	0.007145	0.018251	0.002101	0.004698	0.002746	0.001824	0.000999	-10432.764
30452	0.007062	0.019443	0.002238	0.006401	0.003409	0.001943	0.000913	-10427.122
30454	0.006897	0.019443	0.002238	0.005755	0.003409	0.001946	0.000913	-10414.788
30456	0.006137	0.017302	0.001992	0.005409	0.003458	0.001687	0.000889	-10426.109
30458	0.005333	0.015185	0.001748	0.004410	0.003035	0.001534	0.000781	-10430.281
30460	0.006018	0.017134	0.002301	0.004976	0.003425	0.001731	0.000881	-10428.931
30462	0.005233	0.014901	0.002001	0.004328	0.002822	0.001505	0.000809	-10433.791
30464	0.005230	0.014892	0.002000	0.004325	0.002820	0.001504	0.000808	-10436.506
30466	0.005484	0.015614	0.002097	0.004219	0.002957	0.001577	0.000847	-10411.386
30468	0.005484	0.015614	0.002097	0.004184	0.002957	0.001583	0.000847	-10417.621
30470	0.005484	0.015614	0.002097	0.004184	0.002957	0.001583	0.000847	-10416.200
30472	0.005484	0.014893	0.002097	0.004184	0.002957	0.001583	0.000847	-10430.076
30474	0.005484	0.015355	0.002097	0.004184	0.002957	0.001583	0.000847	-10435.067
30476	0.005484	0.015355	0.002097	0.004775	0.002957	0.001583	0.000847	-10431.734
30478	0.005484	0.016266	0.002097	0.004775	0.002957	0.001583	0.000847	-10427.145
30480	0.006416	0.019031	0.002454	0.005587	0.003459	0.001853	0.000991	-10430.699
30482	0.007133	0.020528	0.002697	0.006140	0.003802	0.002036	0.001089	-10419.718
30484	0.007133	0.020528	0.002697	0.006140	0.003802	0.002036	0.001089	-10436.829
30486	0.007133	0.020528	0.002697	0.005167	0.003802	0.002214	0.001089	-10421.113
30488	0.008182	0.023544	0.003093	0.006903	0.004361	0.002357	0.001249	-10427.614
30490	0.008182	0.023544	0.003093	0.006903	0.004361	0.002357	0.001249	-10406.889
30492	0.008182	0.023544	0.003093	0.006903	0.004361	0.002357	0.001249	-10418.732
30494	0.008182	0.022223	0.003055	0.007928	0.004361	0.002214	0.001249	-10430.984
30496	0.009573	0.025153	0.003515	0.007782	0.004682	0.002377	0.001342	-10446.709
30498	0.009573	0.025153	0.003515	0.007161	0.004390	0.002377	0.001342	-10457.850
30500	0.008666	0.022769	0.003182	0.006482	0.003974	0.002152	0.001214	-10462.045
30502	0.008460	0.023202	0.003106	0.005740	0.003880	0.002213	0.001186	-10444.732
30504	0.008460	0.023496	0.003106	0.005740	0.003880	0.002213	0.001186	-10422.783
30506	0.008682	0.024112	0.003188	0.005891	0.005039	0.002271	0.001217	-10437.530
30508	0.008180	0.024209	0.003004	0.006126	0.004748	0.002140	0.001146	-10425.100
30510	0.006801	0.022117	0.002744	0.005597	0.004338	0.001955	0.001047	-10423.307
30512	0.006836	0.022229	0.002758	0.005850	0.004360	0.001930	0.001053	-10438.056
30514	0.006836	0.023996	0.002758	0.005850	0.004360	0.001930	0.001053	-10437.724
30516	0.007308	0.025655	0.002949	0.006255	0.004661	0.002063	0.001125	-10445.597
30518	0.007658	0.026882	0.003090	0.006557	0.004884	0.002161	0.001179	-10449.516
30520	0.007658	0.026882	0.003090	0.006557	0.004884	0.002161	0.001179	-10449.196
30522	0.009790	0.030903	0.003552	0.007537	0.005615	0.002484	0.001356	-10427.949
30524	0.009790	0.030903	0.003552	0.006950	0.006163	0.002484	0.001235	-10450.253
30526	0.009790	0.030903	0.003552	0.005845	0.005802	0.002721	0.001312	-10415.019
30528	0.008960	0.028283	0.003251	0.005578	0.005310	0.002437	0.001201	-10427.363
30530	0.008960	0.028283	0.003590	0.006231	0.005379	0.002437	0.001185	-10411.523
30532	0.007849	0.024776	0.003145	0.006071	0.004712	0.002099	0.001038	-10418.602
30534	0.008811	0.027814	0.003531	0.006815	0.005289	0.002356	0.001166	-10420.320
30536	0.007658	0.024172	0.003068	0.005923	0.004597	0.002047	0.001013	-10394.427
30538	0.006407	0.020224	0.002567	0.004956	0.003846	0.001713	0.000848	-10414.412
30540	0.006582	0.020778	0.002637	0.005091	0.003951	0.001760	0.000871	-10406.623
30542	0.006831	0.022546	0.002737	0.006275	0.004100	0.001826	0.000904	-10417.812
30544	0.006831	0.022546	0.002737	0.005420	0.004100	0.001972	0.000904	-10427.552
30546	0.006831	0.022546	0.002737	0.005665	0.004100	0.001972	0.000904	-10420.523
30548	0.006477	0.022169	0.002595	0.007099	0.003888	0.001717	0.000857	-10428.054
30550	0.006477	0.023267	0.002595	0.006228	0.003888	0.001837	0.000857	-10420.558
30552	0.006477	0.023267	0.002617	0.007483	0.003888	0.001673	0.000857	-10445.053
30554	0.006477	0.021886	0.002617	0.006325	0.003888	0.001822	0.000857	-10445.142
30556	0.006477	0.021886	0.002617	0.007569	0.003888	0.001672	0.000857	-10444.646
30558	0.007085	0.023942	0.002863	0.008279	0.004253	0.001829	0.000937	-10449.489
30560	0.007085	0.025167	0.002863	0.008279	0.004253	0.001829	0.000937	-10469.398
30562	0.006518	0.023153	0.002634	0.006104	0.003913	0.001804	0.000862	-10454.787
30564	0.006518	0.023153	0.002634	0.006104	0.004350	0.001804	0.000862	-10440.573
30566	0.006207	0.021486	0.002387	0.005533	0.003943	0.001635	0.000782	-10423.865
30568	0.006207	0.021486	0.002387	0.005172	0.003943	0.001548	0.000782	-10436.397
30570	0.006675	0.023106	0.002567	0.005562	0.004240	0.001665	0.000841	-10429.586
30572	0.005408	0.017984	0.002080	0.004427	0.003436	0.001489	0.000681	-10449.271
30574	0.005408	0.019178	0.002080	0.005269	0.003436	0.001489	0.000681	-10448.365
30576	0.004650	0.016490	0.001789	0.003707	0.002954	0.001280	0.000586	-10459.994
30578	0.005371	0.019044	0.002066	0.004281	0.003412	0.001478	0.000676	-10443.859
30580	0.004660	0.016523	0.001792	0.003715	0.002960	0.001283	0.000587	-10438.022
30582	0.005175	0.018352	0.001991	0.004068	0.003288	0.001502	0.000652	-10439.154
30584	0.004698	0.016659	0.001807	0.004545	0.002985	0.001363	0.000592	-10425.957
30586	0.004803	0.017030	0.001847	0.004646	0.003051	0.001394	0.000605	-10433.692
30588	0.004476	0.015871	0.001722	0.004330	0.002843	0.001299	0.000564	-10423.357
30590	0.004293	0.014294	0.001651	0.003508	0.002727	0.001246	0.000541	-10405.886
30592	0.004858	0.016177	0.002322	0.004282	0.003086	0.001352	0.000612	-10420.061
30594	0.004303	0.014327	0.002057	0.002911	0.002733	0.001251	0.000542	-10409.633
30596	0.004303	0.012619	0.002057	0.003620	0.002733	0.001376	0.000542	-10440.182
30598	0.004851	0.014227	0.002319	0.005211	0.003082	0.001438	0.000611	-10439.681
30600	0.004851	0.014227	0.002319	0.006416	0.003119	0.001438	0.000604	-10422.676
30602	0.004568	0.013397	0.002184	0.005068	0.002937	0.001354	0.000568	-10421.997
30604	0.004568	0.013397	0.002184	0.005068	0.002937	0.001354	0.000568	-10418.372
30606	0.004576	0.013347	0.002188	0.005077	0.002942	0.001356	0.000569	-10444.469
30608	0.004576	0.013347	0.002188	0.005917	0.002708	0.001245	0.000569	-10439.853
30610	0.003976	0.011597	0.001901	0.005141	0.002353	0.001081	0.000495	-10442.911
30612	0.003906	0.011392	0.001589	0.004235	0.002311	0.001173	0.000486	-10426.502
30614	0.003906	0.011392	0.001589	0.004235	0.002326	0.001173	0.000483	-10425.893
30616	0.004225	0.012195	0.001718	0.004581	0.002516	0.001269	0.000522	-10424.677
30618	0.004892	0.015727	0.001989	0.005823	0.002913	0.001392	0.000605	-10431.520
30620	0.005564	0.016523	0.002263	0.006623	0.003314	0.001584	0.000688	-10418.162
30622	0.005564	0.016523	0.002268	0.008057	0.003467	0.001584	0.000688	-10418.160
30624	0.004610	0.014365	0.001880	0.006422	0.002873	0.001401	0.000570	-10418.535
30626	0.005173	0.016119	0.002109	0.008153	0.003224	0.001572	0.000640	-10406.265
30628	0.005173	0.016119	0.002109	0.008153	0.003224	0.001572	0.000640	-10425.085
30630	0.005173	0.016119	0.002109	0.008153	0.003224	0.001572	0.000640	-10451.647
30632	0.005051	0.015739	0.002059	0.008280	0.003147	0.001574	0.000624	-10423.256
30634	0.005051	0.015739	0.002059	0.008280	0.003147	0.001574	0.000624	-10419.657
