Gen	theta_1JpMeMoNMoS	theta_2Si	theta_3JpMeMoNMoSSi	tau_3JpMeMoNMoSSi	lnL
36928	0.017037	0.002076	0.004531	0.000902	-10435.224
36930	0.017037	0.002076	0.004531	0.000902	-10423.418
36932	0.018174	0.002215	0.004973	0.000935	-10443.607
36934	0.016106	0.001963	0.004407	0.000829	-10457.405
36936	0.017658	0.002152	0.006100	0.000909	-10450.825
36938	0.017658	0.002152	0.006406	0.000865	-10434.298
36940	0.017339	0.002316	0.006892	0.000931	-10449.690
36942	0.017339	0.002316	0.006892	0.000931	-10431.974
36944	0.017339	0.002316	0.006997	0.000917	-10424.178
36946	0.017339	0.002316	0.006873	0.000934	-10397.730
36948	0.017339	0.002316	0.006873	0.000934	-10399.341
36950	0.016841	0.002316	0.006873	0.000934	-10410.981
36952	0.019741	0.002714	0.008057	0.001094	-10414.700
36954	0.017089	0.002350	0.006518	0.001014	-10422.840
36956	0.019035	0.002350	0.006518	0.001014	-10435.201
36958	0.019035	0.002350	0.006518	0.001014	-10429.473
36960	0.022098	0.002728	0.009138	0.001177	-10400.331
36962	0.022098	0.004592	0.009468	0.001136	-10407.427
36964	0.018293	0.003801	0.007526	0.000979	-10422.328
36966	0.017353	0.003420	0.005833	0.000932	-10399.761
36968	0.017353	0.003420	0.005757	0.000944	-10389.489
36970	0.017740	0.002610	0.005745	0.000993	-10395.111
36972	0.017740	0.002610	0.006015	0.000948	-10415.854
36974	0.018174	0.002674	0.006162	0.000971	-10434.936
36976	0.018174	0.002674	0.005949	0.000971	-10419.939
36978	0.018174	0.002674	0.006209	0.000931	-10398.595
36980	0.015428	0.002270	0.004854	0.000858	-10399.989
36982	0.016561	0.002437	0.005211	0.000921	-10422.914
36984	0.016050	0.002361	0.004899	0.000920	-10424.589
36986	0.016050	0.002361	0.005209	0.000865	-10407.551
36988	0.016050	0.002361	0.004911	0.000918	-10405.282
36990	0.013917	0.002048	0.004258	0.000796	-10429.466
36992	0.013917	0.002048	0.004258	0.000796	-10423.607
36994	0.013917	0.002048	0.004258	0.000796	-10409.142
36996	0.013917	0.002048	0.003873	0.000875	-10437.604
36998	0.013236	0.002048	0.004123	0.000822	-10395.914
37000	0.013049	0.002019	0.004057	0.000812	-10398.194
37002	0.013421	0.002076	0.004172	0.000835	-10406.556
37004	0.013421	0.002076	0.004491	0.000776	-10429.184
37006	0.015245	0.002358	0.005102	0.000881	-10414.475
37008	0.015245	0.002358	0.005102	0.000881	-10410.783
37010	0.015245	0.002358	0.005102	0.000881	-10409.234
37012	0.016624	0.002572	0.005563	0.000961	-10416.312
37014	0.016624	0.002572	0.005326	0.001004	-10395.857
37016	0.016624	0.002572	0.005326	0.001004	-10395.376
37018	0.016624	0.002572	0.005326	0.001004	-10375.375
37020	0.016264	0.002572	0.005080	0.001052	-10404.605
37022	0.015525	0.002455	0.005064	0.000962	-10410.882
37024	0.015940	0.002520	0.004959	0.001036	-10409.052
37026	0.015940	0.002520	0.004642	0.001106	-10412.234
37028	0.019107	0.002822	0.005197	0.001238	-10406.475
37030	0.017168	0.002535	0.004789	0.001085	-10420.938
37032	0.016374	0.002418	0.004570	0.001034	-10426.027
37034	0.017474	0.002418	0.004570	0.001034	-10452.674
37036	0.017474	0.002418	0.004570	0.001034	-10408.870
37038	0.018163	0.002513	0.004855	0.001052	-10409.878
37040	0.018163	0.002513	0.005045	0.001012	-10405.616
37042	0.018861	0.002610	0.004841	0.001138	-10410.815
37044	0.018861	0.002610	0.004841	0.001138	-10420.300
37046	0.018861	0.002610	0.004885	0.001127	-10429.432
37048	0.017557	0.002429	0.004547	0.001049	-10424.678
37050	0.017557	0.002429	0.005771	0.001055	-10392.971
37052	0.017557	0.002429	0.005771	0.001055	-10405.418
37054	0.017557	0.002429	0.004602	0.001010	-10386.409
37056	0.020939	0.002898	0.005832	0.001272	-10397.592
37058	0.018150	0.002512	0.004969	0.001122	-10405.864
37060	0.018639	0.002579	0.005102	0.001152	-10417.009
37062	0.016960	0.002347	0.004643	0.001048	-10411.672
37064	0.015994	0.001700	0.004565	0.001031	-10410.751
37066	0.013822	0.001469	0.003945	0.000891	-10400.746
37068	0.016799	0.001785	0.004795	0.001082	-10392.684
37070	0.012981	0.001380	0.003591	0.000863	-10410.915
37072	0.012981	0.001380	0.003591	0.000863	-10431.354
37074	0.016336	0.001736	0.004595	0.001068	-10410.974
37076	0.014102	0.001499	0.003766	0.000971	-10428.399
37078	0.015351	0.001499	0.003766	0.000971	-10431.522
37080	0.016200	0.001715	0.004519	0.001059	-10411.821
37082	0.016600	0.001418	0.004522	0.001112	-10431.027
37084	0.016600	0.001418	0.004522	0.001112	-10440.513
37086	0.016502	0.001492	0.004894	0.001137	-10441.528
37088	0.014774	0.001336	0.005188	0.001043	-10449.759
37090	0.014774	0.001336	0.005238	0.001033	-10454.528
37092	0.015538	0.001405	0.005563	0.001076	-10444.814
37094	0.015538	0.001405	0.005563	0.001076	-10438.338
37096	0.015538	0.001405	0.005563	0.001076	-10434.116
37098	0.017411	0.001574	0.007183	0.001206	-10434.095
37100	0.017411	0.001574	0.007183	0.001206	-10425.155
37102	0.017411	0.001574	0.006922	0.001252	-10410.092
37104	0.017411	0.001574	0.006922	0.001252	-10428.970
37106	0.019254	0.001741	0.008018	0.001321	-10423.161
37108	0.019254	0.001741	0.008070	0.001313	-10436.252
37110	0.019254	0.001741	0.007969	0.001329	-10420.119
37112	0.022149	0.002003	0.008078	0.001553	-10424.437
37114	0.022149	0.002003	0.006565	0.001580	-10418.139
37116	0.021789	0.001970	0.006458	0.001554	-10431.112
37118	0.019796	0.001790	0.005648	0.001467	-10421.269
37120	0.017366	0.001570	0.005178	0.001232	-10406.946
37122	0.019286	0.001744	0.004841	0.001324	-10417.511
37124	0.019286	0.001744	0.005033	0.001274	-10401.436
37126	0.022287	0.002015	0.005756	0.001487	-10411.371
37128	0.022287	0.002015	0.005566	0.001538	-10430.650
37130	0.022287	0.002015	0.005654	0.001514	-10413.810
37132	0.022287	0.002621	0.005271	0.001624	-10426.063
37134	0.020177	0.002251	0.004527	0.001395	-10402.568
37136	0.022323	0.003699	0.004876	0.001585	-10406.708
37138	0.022323	0.003699	0.005069	0.001525	-10394.118
37140	0.018767	0.003110	0.004136	0.001321	-10415.273
37142	0.021894	0.002514	0.005081	0.001464	-10445.016
37144	0.025450	0.002922	0.005714	0.001758	-10422.793
37146	0.028607	0.003284	0.006423	0.001976	-10412.640
37148	0.032456	0.002993	0.007250	0.002254	-10408.206
37150	0.028892	0.002664	0.006454	0.002006	-10427.911
37152	0.028892	0.004293	0.006684	0.001937	-10429.126
37154	0.028892	0.004293	0.006613	0.001958	-10420.575
37156	0.025278	0.003756	0.005642	0.001757	-10412.967
37158	0.025278	0.003756	0.005642	0.001757	-10400.618
37160	0.025278	0.003756	0.005436	0.001823	-10416.953
37162	0.029126	0.004127	0.005789	0.002067	-10417.091
37164	0.029126	0.004127	0.005974	0.002003	-10396.647
37166	0.026950	0.004127	0.006138	0.001950	-10422.091
37168	0.023786	0.003643	0.005418	0.001721	-10428.029
37170	0.023786	0.003643	0.005242	0.001779	-10415.945
37172	0.023786	0.003643	0.005374	0.001735	-10437.521
37174	0.022015	0.003372	0.005103	0.001565	-10426.412
37176	0.024887	0.003811	0.005989	0.001704	-10427.060
37178	0.024887	0.003811	0.006020	0.001695	-10408.736
37180	0.021112	0.003233	0.004801	0.001530	-10399.694
37182	0.024569	0.003763	0.005571	0.001785	-10430.467
37184	0.024569	0.003763	0.005606	0.001774	-10426.386
37186	0.024569	0.003763	0.005609	0.001773	-10438.895
37188	0.024569	0.003763	0.005609	0.001773	-10444.736
37190	0.024569	0.003763	0.005609	0.001773	-10414.945
37192	0.026430	0.003094	0.004981	0.001856	-10421.168
37194	0.025308	0.003032	0.004880	0.001819	-10408.049
37196	0.025308	0.003663	0.004864	0.001825	-10422.144
37198	0.024052	0.003481	0.004781	0.001677	-10408.793
37200	0.025246	0.002491	0.004440	0.001677	-10404.718
37202	0.025246	0.002491	0.004566	0.001751	-10416.555
37204	0.026190	0.002584	0.004546	0.001893	-10435.201
37206	0.022504	0.002220	0.003906	0.001626	-10439.029
37208	0.020321	0.002005	0.003568	0.001452	-10442.886
37210	0.024322	0.002400	0.004116	0.001803	-10431.099
37212	0.023950	0.002363	0.004190	0.001717	-10435.162
37214	0.026469	0.002612	0.004708	0.001867	-10435.454
37216	0.024994	0.002466	0.004327	0.001811	-10439.492
37218	0.027922	0.002755	0.004972	0.001967	-10427.131
37220	0.025047	0.002471	0.004624	0.001702	-10415.065
37222	0.024818	0.002471	0.004624	0.001702	-10412.901
37224	0.028291	0.002817	0.004986	0.002051	-10427.933
37226	0.023947	0.002385	0.004346	0.001686	-10443.306
37228	0.023947	0.002385	0.004489	0.001632	-10408.004
37230	0.023947	0.002385	0.004196	0.001746	-10439.082
37232	0.023947	0.002385	0.004313	0.001699	-10432.421
37234	0.023947	0.002385	0.004883	0.001699	-10413.030
37236	0.023947	0.002385	0.005889	0.001710	-10425.753
37238	0.027598	0.002748	0.006412	0.002086	-10424.489
37240	0.024082	0.002398	0.005955	0.001710	-10393.601
37242	0.022905	0.002398	0.005955	0.001710	-10409.597
37244	0.021798	0.002282	0.005542	0.001664	-10401.078
37246	0.021798	0.002282	0.005319	0.001734	-10420.465
37248	0.019657	0.003177	0.006276	0.001622	-10465.859
37250	0.022550	0.003644	0.007281	0.001840	-10460.837
37252	0.025672	0.005234	0.009251	0.002095	-10450.293
37254	0.025672	0.005234	0.007745	0.002095	-10467.999
37256	0.025672	0.003844	0.009038	0.002083	-10462.529
37258	0.025414	0.003805	0.009171	0.002011	-10436.990
37260	0.021989	0.003467	0.008150	0.001879	-10418.883
37262	0.024273	0.003555	0.008355	0.001927	-10434.733
37264	0.024273	0.003555	0.006827	0.001903	-10435.045
37266	0.020632	0.003022	0.005498	0.001707	-10438.146
37268	0.018936	0.002773	0.005184	0.001525	-10443.665
37270	0.017481	0.002560	0.004617	0.001460	-10456.541
37272	0.019256	0.002560	0.004617	0.001460	-10427.717
37274	0.019256	0.002560	0.004562	0.001477	-10430.194
37276	0.019256	0.002560	0.006064	0.001372	-10413.974
37278	0.019256	0.002560	0.005552	0.001499	-10422.906
37280	0.019256	0.002560	0.005728	0.001453	-10445.126
37282	0.017705	0.002354	0.005888	0.001396	-10425.561
37284	0.018232	0.002424	0.005814	0.001499	-10438.993
37286	0.019159	0.002409	0.005710	0.001507	-10419.433
37288	0.019159	0.002409	0.005710	0.001507	-10415.993
37290	0.019159	0.002409	0.005712	0.001506	-10410.202
37292	0.019159	0.002409	0.005444	0.001580	-10415.827
37294	0.019159	0.002409	0.005444	0.001580	-10419.076
37296	0.018314	0.002302	0.005204	0.001511	-10421.227
37298	0.018314	0.002302	0.005276	0.001490	-10428.690
37300	0.018314	0.002302	0.005044	0.001558	-10419.120
37302	0.018314	0.002202	0.005071	0.001550	-10426.844
37304	0.020362	0.002448	0.005832	0.001666	-10443.545
37306	0.022790	0.002740	0.006528	0.001865	-10424.199
37308	0.022790	0.002740	0.006428	0.001894	-10460.185
37310	0.022790	0.002740	0.006384	0.001907	-10422.591
37312	0.020817	0.002502	0.005888	0.001725	-10414.592
37314	0.020817	0.002502	0.005704	0.001781	-10456.227
37316	0.023373	0.002810	0.006724	0.001904	-10405.131
37318	0.023373	0.002810	0.006686	0.001915	-10410.648
37320	0.022745	0.002942	0.007163	0.001960	-10412.884
37322	0.022745	0.002942	0.007303	0.001923	-10416.715
37324	0.023691	0.003065	0.007366	0.002068	-10398.953
37326	0.024293	0.003142	0.007446	0.002151	-10403.150
37328	0.022560	0.002918	0.006991	0.001976	-10424.823
37330	0.022560	0.002918	0.007198	0.001919	-10397.957
37332	0.019232	0.002488	0.006275	0.001600	-10401.435
37334	0.020592	0.002664	0.006719	0.001713	-10407.980
37336	0.020592	0.002664	0.007879	0.001713	-10416.913
37338	0.020592	0.002664	0.006889	0.001713	-10433.820
37340	0.020592	0.002664	0.006581	0.001793	-10472.867
37342	0.023267	0.003010	0.007244	0.002080	-10437.519
37344	0.022428	0.002901	0.007218	0.001939	-10442.604
37346	0.023827	0.003082	0.007692	0.002054	-10433.246
37348	0.021178	0.002908	0.006820	0.002062	-10476.266
37350	0.021178	0.002908	0.008251	0.002002	-10445.956
37352	0.021178	0.002908	0.008223	0.002009	-10464.669
37354	0.021178	0.002908	0.008610	0.001919	-10451.752
37356	0.025773	0.003539	0.009240	0.002292	-10451.725
37358	0.025851	0.003549	0.009776	0.002180	-10429.763
37360	0.025851	0.003986	0.010031	0.002124	-10415.161
37362	0.023991	0.003699	0.009576	0.001916	-10430.005
37364	0.021008	0.003239	0.007948	0.001771	-10414.940
37366	0.021073	0.003249	0.008125	0.001743	-10417.672
37368	0.020811	0.003209	0.007517	0.001837	-10414.132
37370	0.020811	0.003209	0.007608	0.001815	-10396.701
37372	0.020811	0.003930	0.007836	0.001762	-10410.097
37374	0.017610	0.003326	0.006875	0.001438	-10436.391
37376	0.017610	0.003326	0.006826	0.001449	-10409.698
37378	0.017610	0.003326	0.005945	0.001524	-10448.364
37380	0.019923	0.003762	0.006911	0.001677	-10425.406
37382	0.021576	0.004074	0.006597	0.001748	-10419.103
37384	0.020268	0.003158	0.006197	0.001642	-10421.176
37386	0.020268	0.003158	0.006149	0.001607	-10411.101
37388	0.021773	0.003393	0.005149	0.001783	-10429.605
37390	0.021773	0.003393	0.005165	0.001777	-10435.975
37392	0.021773	0.003393	0.005219	0.001759	-10405.439
37394	0.023114	0.003393	0.004969	0.001847	-10411.670
37396	0.023114	0.003393	0.005156	0.001780	-10418.330
37398	0.021950	0.003222	0.004690	0.001765	-10426.557
37400	0.021950	0.003222	0.004561	0.001815	-10406.253
37402	0.023199	0.003222	0.004508	0.001836	-10422.966
37404	0.020045	0.002787	0.004109	0.001673	-10422.977
37406	0.022591	0.003141	0.004994	0.001749	-10402.243
37408	0.022328	0.001810	0.005087	0.001677	-10421.619
37410	0.022328	0.001810	0.005004	0.001705	-10431.580
37412	0.022328	0.001810	0.005225	0.001633	-10402.060
37414	0.019129	0.001551	0.004476	0.001399	-10400.133
37416	0.017894	0.001551	0.004383	0.001428	-10414.283
37418	0.021159	0.001834	0.005135	0.001705	-10426.615
37420	0.017408	0.001509	0.004039	0.001467	-10399.269
37422	0.017645	0.001604	0.004094	0.001487	-10442.915
37424	0.019748	0.001662	0.004243	0.001541	-10413.408
37426	0.019748	0.001662	0.004243	0.001541	-10413.392
37428	0.020985	0.001766	0.004354	0.001696	-10427.315
37430	0.020985	0.001766	0.005162	0.001751	-10404.922
37432	0.020985	0.001766	0.005096	0.001773	-10424.444
37434	0.019611	0.001651	0.004572	0.001726	-10439.836
37436	0.023077	0.001943	0.005380	0.002031	-10425.408
37438	0.023077	0.001943	0.005298	0.002063	-10416.859
37440	0.021694	0.001826	0.005014	0.001926	-10424.827
37442	0.024336	0.002049	0.005784	0.002101	-10442.639
37444	0.023422	0.001972	0.005494	0.002049	-10428.652
37446	0.023422	0.001972	0.005642	0.001995	-10442.198
37448	0.023422	0.001972	0.005913	0.001904	-10445.324
37450	0.020555	0.001730	0.005189	0.001671	-10441.166
37452	0.018299	0.001540	0.004620	0.001487	-10422.993
37454	0.018875	0.001589	0.004765	0.001534	-10417.840
37456	0.018875	0.001589	0.004684	0.001561	-10411.921
37458	0.018875	0.001589	0.004869	0.001501	-10405.706
37460	0.020642	0.001738	0.005160	0.001694	-10420.609
37462	0.023552	0.001983	0.005931	0.001919	-10437.566
37464	0.022168	0.002004	0.006069	0.001916	-10426.156
37466	0.023014	0.002004	0.006192	0.001878	-10438.582
37468	0.023014	0.002004	0.006090	0.001909	-10422.402
37470	0.024355	0.002120	0.006289	0.002070	-10441.698
37472	0.024355	0.002120	0.006740	0.002046	-10442.893
37474	0.025724	0.002240	0.007119	0.002161	-10443.971
37476	0.024746	0.002069	0.005553	0.002035	-10434.148
37478	0.024333	0.002034	0.005284	0.002068	-10441.681
37480	0.024333	0.002034	0.005199	0.002102	-10428.245
37482	0.025562	0.002034	0.005135	0.002128	-10429.603
37484	0.024151	0.001922	0.006995	0.002017	-10433.457
37486	0.024151	0.001922	0.007177	0.001966	-10439.831
37488	0.024151	0.001922	0.006921	0.002039	-10426.456
37490	0.024143	0.001922	0.006733	0.002094	-10409.998
37492	0.026134	0.003137	0.007289	0.002267	-10429.806
37494	0.024199	0.002904	0.006204	0.002163	-10410.573
37496	0.024199	0.002904	0.006122	0.002192	-10416.764
37498	0.025676	0.002904	0.006008	0.002233	-10441.666
37500	0.025443	0.002878	0.004434	0.002206	-10430.875
37502	0.025443	0.002878	0.004215	0.002145	-10434.419
37504	0.025443	0.003577	0.004212	0.002147	-10434.146
37506	0.026241	0.003690	0.004400	0.002186	-10424.156
37508	0.024420	0.003434	0.004132	0.002016	-10424.782
37510	0.028350	0.003848	0.004755	0.002200	-10415.263
37512	0.027601	0.003747	0.004710	0.002105	-10423.949
37514	0.026053	0.003685	0.004738	0.002025	-10443.490
37516	0.026053	0.003685	0.004933	0.001945	-10434.424
37518	0.025314	0.003775	0.005138	0.001960	-10427.852
37520	0.025314	0.003775	0.004958	0.002031	-10431.804
37522	0.021426	0.003195	0.004277	0.001687	-10436.627
37524	0.020669	0.003195	0.004182	0.001725	-10408.185
37526	0.020669	0.003195	0.004401	0.001639	-10427.724
37528	0.023421	0.003621	0.004987	0.001857	-10453.631
37530	0.027531	0.003641	0.005841	0.002003	-10441.085
37532	0.027531	0.003641	0.005604	0.002088	-10435.765
37534	0.026614	0.003641	0.005698	0.002054	-10408.908
37536	0.026657	0.003641	0.005902	0.001983	-10418.645
37538	0.026657	0.003641	0.005902	0.001983	-10404.142
37540	0.026657	0.003641	0.005902	0.001983	-10403.986
37542	0.022463	0.003068	0.004954	0.001677	-10395.489
37544	0.021976	0.003068	0.004764	0.001744	-10425.690
37546	0.026423	0.003548	0.005612	0.001980	-10420.819
37548	0.023751	0.003189	0.005217	0.001721	-10415.035
37550	0.023346	0.003134	0.005000	0.001735	-10418.887
37552	0.024714	0.003318	0.005310	0.001831	-10420.014
37554	0.022310	0.002995	0.004824	0.001642	-10443.364
37556	0.022310	0.002995	0.004824	0.001642	-10437.845
37558	0.022310	0.002995	0.004824	0.001642	-10447.935
37560	0.022288	0.002992	0.004819	0.001640	-10433.024
37562	0.020231	0.002716	0.004315	0.001510	-10436.136
37564	0.019261	0.002716	0.004464	0.001459	-10421.912
37566	0.020354	0.002870	0.004590	0.001585	-10417.350
37568	0.020354	0.002870	0.004751	0.001531	-10462.136
37570	0.020354	0.002870	0.005166	0.001408	-10417.306
37572	0.020354	0.002591	0.004975	0.001462	-10410.114
37574	0.017216	0.002192	0.004208	0.001237	-10438.489
37576	0.017216	0.002192	0.004344	0.001198	-10413.433
37578	0.017724	0.002182	0.004007	0.001288	-10427.695
37580	0.017724	0.002182	0.004007	0.001288	-10427.900
37582	0.020030	0.002466	0.004528	0.001455	-10447.960
37584	0.020030	0.002466	0.004528	0.001455	-10444.814
37586	0.020930	0.001847	0.004732	0.001521	-10424.707
37588	0.022777	0.002010	0.005149	0.001655	-10410.955
37590	0.022777	0.002010	0.005154	0.001653	-10455.585
37592	0.028272	0.002495	0.006338	0.002072	-10460.605
37594	0.025291	0.002232	0.006918	0.001853	-10450.278
37596	0.025291	0.002232	0.006759	0.001897	-10427.981
37598	0.023417	0.002066	0.006332	0.001736	-10429.073
37600	0.023417	0.002066	0.006332	0.001736	-10429.165
37602	0.020428	0.001803	0.005372	0.001557	-10443.190
37604	0.018360	0.001989	0.004828	0.001399	-10441.873
37606	0.018360	0.001989	0.005041	0.001399	-10433.716
37608	0.018360	0.001989	0.004803	0.001469	-10441.993
37610	0.018360	0.001989	0.004840	0.001457	-10435.222
37612	0.019933	0.002160	0.005246	0.001585	-10432.990
37614	0.020231	0.002271	0.005462	0.001684	-10427.770
37616	0.017995	0.002020	0.005002	0.001455	-10434.339
37618	0.017995	0.002020	0.005002	0.001455	-10415.031
37620	0.019039	0.002137	0.005292	0.001539	-10416.510
37622	0.019424	0.002181	0.004581	0.001485	-10428.443
37624	0.021963	0.002466	0.005045	0.001723	-10403.701
37626	0.025837	0.002901	0.005892	0.002042	-10399.170
37628	0.023220	0.002607	0.005296	0.001835	-10430.231
37630	0.020291	0.002278	0.004931	0.001505	-10420.137
37632	0.022056	0.002476	0.005360	0.001636	-10407.923
37634	0.022056	0.002476	0.005162	0.001699	-10429.275
37636	0.019159	0.002151	0.005285	0.001528	-10446.928
37638	0.021431	0.002406	0.005912	0.001709	-10440.150
37640	0.021431	0.002406	0.006400	0.001649	-10443.761
37642	0.021431	0.002406	0.006162	0.001713	-10457.365
37644	0.021431	0.002406	0.005768	0.001601	-10414.564
37646	0.018237	0.002047	0.004755	0.001406	-10412.888
37648	0.021177	0.002378	0.005521	0.001633	-10397.793
37650	0.021177	0.002378	0.005472	0.001648	-10423.052
37652	0.019933	0.002238	0.005088	0.001570	-10418.774
37654	0.019933	0.002238	0.005240	0.001524	-10414.177
37656	0.021117	0.002238	0.005069	0.001576	-10433.425
37658	0.018479	0.002083	0.004517	0.001532	-10412.963
37660	0.018479	0.002083	0.004679	0.001478	-10420.138
37662	0.018479	0.002083	0.004574	0.001512	-10416.665
37664	0.017665	0.001991	0.004555	0.001388	-10405.369
37666	0.019152	0.002689	0.004938	0.001505	-10415.796
37668	0.020927	0.002939	0.005396	0.001644	-10399.558
37670	0.020927	0.002939	0.005591	0.001587	-10411.327
37672	0.020209	0.003023	0.006011	0.001562	-10389.804
37674	0.020209	0.003023	0.006214	0.001511	-10403.715
37676	0.020257	0.003030	0.006191	0.001524	-10417.977
37678	0.019015	0.003030	0.006188	0.001524	-10408.927
37680	0.019015	0.003030	0.006188	0.001524	-10401.313
37682	0.019015	0.003030	0.006188	0.001524	-10401.221
37684	0.019193	0.002815	0.005748	0.001416	-10414.469
37686	0.019193	0.002815	0.005653	0.001440	-10417.995
37688	0.019193	0.002815	0.005601	0.001454	-10433.416
37690	0.019193	0.002109	0.005601	0.001454	-10408.751
37692	0.020469	0.002249	0.006221	0.001489	-10390.617
37694	0.023182	0.002547	0.007014	0.001693	-10409.423
37696	0.020397	0.002241	0.006171	0.001490	-10399.900
37698	0.020397	0.002241	0.006171	0.001490	-10427.150
37700	0.023579	0.002497	0.007109	0.001606	-10431.424
37702	0.023579	0.002497	0.005275	0.001606	-10423.076
37704	0.022984	0.002434	0.005142	0.001565	-10414.738
37706	0.022984	0.002434	0.005391	0.001493	-10421.565
37708	0.023159	0.002434	0.005391	0.001493	-10412.196
37710	0.020677	0.002173	0.004941	0.001298	-10421.580
37712	0.020758	0.002332	0.005304	0.001393	-10389.577
37714	0.018962	0.002130	0.004817	0.001280	-10427.178
37716	0.021915	0.002462	0.005567	0.001480	-10412.380
37718	0.021915	0.002462	0.005306	0.001553	-10426.745
37720	0.017852	0.002006	0.004554	0.001200	-10422.067
37722	0.017852	0.002006	0.004484	0.001219	-10436.133
37724	0.023334	0.002505	0.005823	0.001464	-10425.941
37726	0.020958	0.002250	0.005035	0.001366	-10427.553
37728	0.020273	0.002250	0.005035	0.001366	-10396.135
37730	0.018053	0.002004	0.004327	0.001261	-10403.378
37732	0.020547	0.002280	0.004925	0.001435	-10415.460
37734	0.017674	0.001962	0.004236	0.001234	-10412.551
37736	0.017674	0.001962	0.004551	0.001149	-10396.743
37738	0.018881	0.002096	0.004862	0.001227	-10426.269
37740	0.018881	0.002096	0.004862	0.001227	-10402.422
37742	0.020349	0.002258	0.005240	0.001323	-10409.103
37744	0.020968	0.002327	0.005626	0.001308	-10399.134
37746	0.023747	0.002636	0.004673	0.001551	-10420.150
37748	0.020746	0.002190	0.003825	0.001309	-10419.205
37750	0.022804	0.002407	0.004204	0.001439	-10421.530
37752	0.022804	0.002407	0.004204	0.001439	-10415.433
37754	0.026043	0.002749	0.004801	0.001643	-10422.516
37756	0.023418	0.002472	0.005173	0.001523	-10420.728
37758	0.019039	0.002010	0.004205	0.001238	-10415.705
37760	0.021916	0.002314	0.004738	0.001456	-10407.966
37762	0.021916	0.002314	0.004738	0.001456	-10424.019
37764	0.021916	0.002314	0.005691	0.001496	-10421.402
37766	0.021916	0.002314	0.005923	0.001438	-10421.588
37768	0.021916	0.002314	0.005946	0.001432	-10414.599
37770	0.021916	0.002314	0.005946	0.001432	-10403.048
37772	0.021916	0.002314	0.006091	0.001398	-10430.864
37774	0.023943	0.002528	0.004929	0.001527	-10449.948
37776	0.024041	0.002528	0.006274	0.001527	-10410.361
37778	0.025822	0.002715	0.006529	0.001693	-10409.936
37780	0.022227	0.002337	0.005657	0.001448	-10403.550
37782	0.025946	0.002635	0.006380	0.001632	-10418.581
37784	0.025946	0.002635	0.006380	0.001632	-10419.547
37786	0.025796	0.002620	0.006313	0.001631	-10422.210
37788	0.021168	0.002150	0.005180	0.001338	-10422.774
37790	0.018342	0.001863	0.004247	0.001225	-10419.381
37792	0.018342	0.001863	0.004127	0.001261	-10439.071
37794	0.018342	0.001863	0.004266	0.001220	-10425.788
37796	0.020821	0.002115	0.004843	0.001385	-10435.066
37798	0.018103	0.001839	0.004295	0.001180	-10421.542
37800	0.017639	0.001791	0.004184	0.001150	-10400.968
37802	0.017639	0.001791	0.004184	0.001150	-10396.765
37804	0.016057	0.001631	0.003821	0.001044	-10413.092
37806	0.016057	0.001631	0.003540	0.001127	-10413.419
37808	0.015169	0.001541	0.003273	0.001087	-10383.427
37810	0.016929	0.001719	0.003653	0.001214	-10399.832
37812	0.016410	0.001667	0.003541	0.001176	-10392.727
37814	0.016410	0.001667	0.003541	0.001176	-10425.642
37816	0.016410	0.001667	0.003703	0.001125	-10426.882
37818	0.016410	0.001667	0.003866	0.001078	-10425.867
37820	0.016410	0.001667	0.003866	0.001078	-10412.701
37822	0.015402	0.001667	0.003993	0.001043	-10397.372
37824	0.014057	0.001521	0.003644	0.000952	-10421.827
37826	0.014057	0.001521	0.003644	0.000952	-10406.145
37828	0.014057	0.001521	0.003644	0.000952	-10420.284
37830	0.014110	0.001527	0.003658	0.000956	-10419.480
37832	0.014110	0.001527	0.003485	0.001003	-10433.547
37834	0.015905	0.001721	0.003928	0.001131	-10407.599
37836	0.015905	0.001721	0.004079	0.001089	-10409.268
37838	0.014122	0.001528	0.003471	0.001009	-10409.138
37840	0.014122	0.001528	0.003689	0.000949	-10407.457
37842	0.015221	0.001647	0.003951	0.001030	-10431.118
37844	0.016407	0.001775	0.004201	0.001125	-10410.313
37846	0.016633	0.001800	0.004259	0.001141	-10430.302
37848	0.016633	0.001800	0.004259	0.001141	-10422.584
37850	0.015639	0.001800	0.004420	0.001099	-10408.040
37852	0.015274	0.001891	0.004465	0.001202	-10417.465
37854	0.015274	0.001891	0.004551	0.001179	-10411.125
37856	0.015274	0.001891	0.004649	0.001154	-10423.284
37858	0.017178	0.002127	0.005089	0.001339	-10428.163
37860	0.016587	0.002054	0.004913	0.001293	-10432.683
37862	0.018364	0.002274	0.005718	0.001362	-10401.282
37864	0.021363	0.002522	0.007260	0.001466	-10409.967
37866	0.021363	0.002522	0.005532	0.001466	-10418.413
37868	0.021363	0.002522	0.005709	0.001420	-10435.687
37870	0.021363	0.002522	0.007781	0.001501	-10424.562
37872	0.021363	0.002522	0.007680	0.001521	-10426.095
37874	0.021363	0.002522	0.007680	0.001521	-10439.144
37876	0.021363	0.002522	0.007733	0.001510	-10406.163
37878	0.020958	0.002474	0.007303	0.001539	-10414.492
37880	0.020958	0.002474	0.007303	0.001539	-10426.502
37882	0.020763	0.002451	0.007570	0.001457	-10441.037
37884	0.018117	0.002139	0.006110	0.001375	-10441.241
37886	0.015648	0.001816	0.004985	0.001215	-10438.085
