Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
60630	0.002574	0.000888	0.008042	0.001184	0.003191	0.001997	0.002209	0.000906	0.000366	0.000153	-10438.433
60632	0.002878	0.000993	0.008990	0.001323	0.003272	0.002889	0.002469	0.001067	0.000409	0.000171	-10429.879
60634	0.002878	0.000993	0.008990	0.001323	0.003523	0.002889	0.002469	0.001020	0.000409	0.000171	-10429.001
60636	0.002878	0.000993	0.008990	0.001323	0.003164	0.002889	0.003739	0.001090	0.000409	0.000171	-10437.477
60638	0.002878	0.000993	0.008990	0.001323	0.003256	0.002889	0.002792	0.001071	0.000409	0.000171	-10434.742
60640	0.002801	0.000966	0.008749	0.001288	0.003169	0.002812	0.002717	0.001042	0.000398	0.000166	-10410.828
60642	0.002801	0.000966	0.008749	0.001288	0.003126	0.002812	0.002717	0.001051	0.000398	0.000166	-10411.682
60644	0.002801	0.000966	0.008749	0.001288	0.003380	0.002292	0.002717	0.001006	0.000450	0.000166	-10436.084
60646	0.002465	0.000851	0.007701	0.001133	0.002785	0.002018	0.002392	0.000919	0.000396	0.000146	-10442.593
60648	0.002465	0.000851	0.007701	0.001133	0.002785	0.002018	0.002392	0.000919	0.000396	0.000146	-10434.449
60650	0.002465	0.000851	0.007701	0.001133	0.002785	0.002018	0.002392	0.000919	0.000396	0.000146	-10413.209
60652	0.002465	0.001626	0.008142	0.001133	0.002719	0.002018	0.002392	0.000931	0.000396	0.000146	-10402.407
60654	0.002465	0.001626	0.007152	0.001133	0.002719	0.002018	0.002392	0.000931	0.000396	0.000146	-10431.228
60656	0.002465	0.001626	0.007152	0.001133	0.002719	0.002018	0.002392	0.000931	0.000396	0.000146	-10394.369
60658	0.002472	0.001631	0.007172	0.001137	0.002777	0.002023	0.002399	0.000924	0.000397	0.000147	-10400.301
60660	0.002472	0.001631	0.007172	0.001137	0.002777	0.002023	0.002399	0.000924	0.000397	0.000147	-10405.448
60662	0.002472	0.001631	0.007172	0.001137	0.002639	0.001920	0.002399	0.000952	0.000411	0.000147	-10424.209
60664	0.002638	0.001741	0.007654	0.001213	0.003008	0.002050	0.002351	0.000979	0.000438	0.000170	-10420.340
60666	0.002638	0.001741	0.007654	0.001213	0.003866	0.002461	0.002351	0.000984	0.000394	0.000170	-10401.090
60668	0.002447	0.001615	0.007899	0.001125	0.003558	0.002283	0.002181	0.000917	0.000365	0.000158	-10424.180
60670	0.002772	0.001829	0.009707	0.001275	0.002920	0.002198	0.002470	0.001011	0.000455	0.000179	-10427.427
60672	0.002772	0.001829	0.010782	0.001275	0.002920	0.002454	0.002033	0.001011	0.000430	0.000217	-10421.735
60674	0.002443	0.001612	0.009499	0.001123	0.002573	0.002162	0.001792	0.000891	0.000379	0.000192	-10445.182
60676	0.002543	0.001678	0.008809	0.001169	0.002531	0.002251	0.001865	0.000958	0.000395	0.000199	-10434.587
60678	0.002768	0.001826	0.009996	0.001272	0.002926	0.002073	0.001998	0.001007	0.000467	0.000220	-10439.373
60680	0.002495	0.001646	0.008446	0.001147	0.002599	0.002102	0.001802	0.000915	0.000397	0.000199	-10425.552
60682	0.002559	0.001689	0.008663	0.001177	0.002516	0.002156	0.001848	0.000970	0.000407	0.000204	-10436.769
60684	0.002748	0.001813	0.009303	0.001264	0.003073	0.002316	0.002020	0.000969	0.000437	0.000215	-10421.058
60686	0.002371	0.001564	0.008025	0.001090	0.002568	0.001998	0.001742	0.000850	0.000377	0.000186	-10448.309
60688	0.002610	0.001722	0.008835	0.001200	0.002704	0.002199	0.001918	0.000960	0.000415	0.000204	-10444.681
60690	0.002456	0.001620	0.008314	0.001129	0.002544	0.002069	0.001805	0.000903	0.000391	0.000192	-10432.916
60692	0.002456	0.001620	0.008314	0.001129	0.003301	0.001867	0.001805	0.000889	0.000412	0.000192	-10436.255
60694	0.002620	0.001729	0.009490	0.001205	0.003360	0.001992	0.001926	0.000973	0.000440	0.000205	-10423.582
60696	0.002620	0.001729	0.009490	0.001085	0.003360	0.001992	0.001926	0.000973	0.000440	0.000205	-10404.049
60698	0.002308	0.001523	0.007752	0.000956	0.002642	0.001442	0.001696	0.000913	0.000432	0.000181	-10415.614
60700	0.002308	0.001523	0.007752	0.000956	0.002907	0.001442	0.001696	0.000869	0.000432	0.000181	-10415.538
60702	0.002737	0.001806	0.010264	0.001133	0.003446	0.001651	0.003205	0.001031	0.000523	0.000214	-10415.518
60704	0.002432	0.001605	0.009123	0.001007	0.003349	0.001468	0.002849	0.000878	0.000465	0.000190	-10418.094
60706	0.002432	0.001605	0.009123	0.001007	0.003010	0.001262	0.003334	0.000925	0.000509	0.000190	-10428.511
60708	0.002874	0.001896	0.009955	0.001190	0.003557	0.001616	0.004002	0.001093	0.000572	0.000221	-10406.996
60710	0.002874	0.001896	0.009955	0.001190	0.003557	0.001616	0.004002	0.001093	0.000572	0.000221	-10417.938
60712	0.002631	0.001736	0.009113	0.001089	0.002894	0.001325	0.003664	0.001060	0.000562	0.000203	-10405.282
60714	0.002631	0.001736	0.009113	0.001089	0.002894	0.001325	0.003664	0.001060	0.000562	0.000203	-10436.739
60716	0.002522	0.001664	0.008271	0.001044	0.002774	0.001386	0.003159	0.001016	0.000509	0.000216	-10435.778
60718	0.002522	0.001664	0.008271	0.001044	0.002820	0.001386	0.003159	0.001008	0.000509	0.000216	-10409.723
60720	0.002297	0.001516	0.007534	0.000951	0.003150	0.001454	0.002877	0.000832	0.000429	0.000197	-10402.208
60722	0.002297	0.001516	0.007534	0.000951	0.002452	0.001454	0.002877	0.000832	0.000429	0.000197	-10407.095
60724	0.002297	0.001516	0.007534	0.000951	0.002305	0.001679	0.002877	0.000859	0.000398	0.000197	-10424.356
60726	0.002297	0.001516	0.007534	0.000951	0.002442	0.001345	0.002877	0.000834	0.000448	0.000197	-10410.632
60728	0.002390	0.001577	0.007839	0.000990	0.002580	0.001779	0.002994	0.000861	0.000410	0.000205	-10426.393
60730	0.002264	0.001494	0.007426	0.000938	0.002508	0.001685	0.002836	0.000805	0.000388	0.000194	-10413.680
60732	0.002536	0.001673	0.008318	0.001050	0.004477	0.001527	0.003177	0.000902	0.000487	0.000217	-10432.935
60734	0.002536	0.001673	0.008318	0.001050	0.003889	0.001527	0.003613	0.000965	0.000487	0.000191	-10435.712
60736	0.002365	0.001560	0.007755	0.000979	0.003626	0.001249	0.003368	0.000899	0.000492	0.000178	-10419.749
60738	0.002490	0.001643	0.008166	0.001031	0.003818	0.001316	0.003547	0.000947	0.000518	0.000188	-10424.495
60740	0.002286	0.001508	0.007495	0.000946	0.002576	0.001207	0.003256	0.000869	0.000476	0.000172	-10425.526
60742	0.002286	0.001508	0.007495	0.000946	0.002576	0.001205	0.003256	0.000869	0.000476	0.000172	-10423.951
60744	0.002286	0.001508	0.007495	0.000946	0.002859	0.001205	0.003256	0.000830	0.000476	0.000172	-10410.099
60746	0.002286	0.001508	0.007495	0.000946	0.002552	0.001456	0.003256	0.000879	0.000424	0.000172	-10429.863
60748	0.002286	0.001508	0.007495	0.000946	0.003453	0.001536	0.003256	0.000859	0.000411	0.000172	-10410.774
60750	0.002286	0.001508	0.007495	0.000946	0.003780	0.001425	0.003256	0.000822	0.000429	0.000172	-10402.082
60752	0.002154	0.001421	0.006752	0.000892	0.003189	0.001343	0.003068	0.000818	0.000405	0.000162	-10414.558
60754	0.002154	0.001421	0.006752	0.000892	0.003189	0.001140	0.003068	0.000818	0.000448	0.000162	-10421.057
60756	0.002154	0.001421	0.006752	0.000892	0.003218	0.001179	0.003068	0.000815	0.000438	0.000162	-10426.927
60758	0.001836	0.001211	0.005755	0.000760	0.002546	0.001005	0.002615	0.000784	0.000374	0.000138	-10441.150
60760	0.002126	0.001402	0.006662	0.000880	0.002947	0.001163	0.003028	0.000908	0.000433	0.000160	-10431.209
60762	0.002303	0.001519	0.008183	0.000953	0.003443	0.001485	0.003280	0.000944	0.000424	0.000173	-10441.429
60764	0.002232	0.001473	0.007934	0.000924	0.003338	0.001296	0.003180	0.000915	0.000438	0.000168	-10431.150
60766	0.002466	0.001627	0.009565	0.001021	0.004020	0.001431	0.003298	0.000967	0.000484	0.000198	-10449.937
60768	0.002466	0.001627	0.009565	0.001021	0.004537	0.001293	0.003298	0.000912	0.000514	0.000198	-10434.709
60770	0.002812	0.001855	0.010909	0.001164	0.004859	0.001627	0.003937	0.001069	0.000553	0.000226	-10429.844
60772	0.002812	0.001855	0.010909	0.001164	0.004839	0.001627	0.003937	0.001071	0.000553	0.000226	-10417.523
60774	0.002874	0.001897	0.011152	0.001190	0.005088	0.001454	0.004024	0.001080	0.000613	0.000231	-10405.795
60776	0.002496	0.001647	0.009685	0.001034	0.004025	0.001421	0.003092	0.000978	0.000496	0.000226	-10416.801
60778	0.002496	0.001647	0.008648	0.001034	0.003934	0.001421	0.003092	0.000989	0.000496	0.000226	-10426.329
60780	0.002496	0.001647	0.009578	0.001034	0.002635	0.001225	0.003092	0.000935	0.000539	0.000226	-10425.784
60782	0.002850	0.001881	0.010936	0.001180	0.003008	0.001502	0.003530	0.001068	0.000590	0.000258	-10429.869
60784	0.002572	0.001697	0.009869	0.001065	0.002748	0.001274	0.003185	0.000958	0.000552	0.000233	-10455.342
60786	0.002987	0.001971	0.011459	0.001237	0.003376	0.001479	0.003699	0.001087	0.000641	0.000271	-10451.248
60788	0.002987	0.001971	0.010921	0.001237	0.003376	0.001510	0.003699	0.001087	0.000633	0.000271	-10452.006
60790	0.002987	0.001971	0.010921	0.001237	0.003289	0.001447	0.003988	0.001099	0.000649	0.000251	-10441.681
60792	0.003135	0.002069	0.012228	0.001298	0.002333	0.001519	0.004187	0.001154	0.000681	0.000264	-10445.426
60794	0.003135	0.002069	0.012228	0.001298	0.002517	0.001563	0.004329	0.001118	0.000670	0.000255	-10458.107
60796	0.002777	0.001833	0.010960	0.001150	0.002039	0.001384	0.003835	0.001028	0.000593	0.000226	-10469.180
60798	0.003137	0.002070	0.011787	0.001299	0.002302	0.001816	0.004793	0.001161	0.000612	0.000230	-10461.455
60800	0.003374	0.002226	0.013747	0.001397	0.002260	0.001953	0.005155	0.001305	0.000659	0.000248	-10436.448
60802	0.003374	0.002226	0.014428	0.001397	0.002562	0.001953	0.005155	0.001271	0.000659	0.000248	-10424.708
60804	0.003374	0.002226	0.013157	0.001397	0.002428	0.001981	0.005155	0.001304	0.000653	0.000248	-10447.272
60806	0.003128	0.002064	0.012197	0.001295	0.001915	0.001712	0.004779	0.001310	0.000633	0.000230	-10441.323
60808	0.003384	0.002233	0.014730	0.001401	0.002275	0.001746	0.005170	0.001350	0.000711	0.000249	-10439.476
60810	0.003384	0.002233	0.014730	0.001401	0.002333	0.001746	0.005170	0.001334	0.000711	0.000249	-10435.977
60812	0.002715	0.001791	0.011819	0.001124	0.001799	0.001401	0.004149	0.001090	0.000570	0.000199	-10419.731
60814	0.003124	0.002062	0.013602	0.001294	0.001964	0.001970	0.004774	0.001287	0.000579	0.000230	-10439.195
60816	0.003124	0.002062	0.013602	0.001294	0.001994	0.001776	0.004774	0.001277	0.000617	0.000230	-10458.296
60818	0.003028	0.001998	0.012299	0.001254	0.001932	0.001722	0.004628	0.001238	0.000598	0.000223	-10424.914
60820	0.003028	0.001998	0.012299	0.001254	0.001852	0.001722	0.004628	0.001265	0.000598	0.000223	-10433.407
60822	0.003244	0.002141	0.012945	0.001343	0.001984	0.002229	0.004744	0.001356	0.000571	0.000238	-10453.873
60824	0.002830	0.001359	0.011099	0.001172	0.001951	0.001760	0.004138	0.001109	0.000529	0.000208	-10450.007
60826	0.003358	0.001613	0.014249	0.001391	0.002789	0.001859	0.004911	0.001333	0.000674	0.000247	-10448.357
60828	0.003644	0.001750	0.015460	0.001509	0.003237	0.002184	0.005490	0.001400	0.000696	0.000260	-10437.543
60830	0.003644	0.001750	0.015460	0.001509	0.003007	0.002489	0.005490	0.001454	0.000656	0.000260	-10437.532
60832	0.003644	0.001750	0.015460	0.001509	0.003209	0.002489	0.004882	0.001488	0.000656	0.000260	-10460.764
60834	0.003377	0.001622	0.014328	0.001398	0.002806	0.002307	0.004524	0.001425	0.000608	0.000241	-10458.381
60836	0.003377	0.001622	0.014328	0.002339	0.002901	0.002307	0.005274	0.001398	0.000608	0.000241	-10450.813
60838	0.003744	0.001798	0.013823	0.002593	0.003215	0.002557	0.005846	0.001550	0.000674	0.000267	-10427.521
60840	0.003744	0.001798	0.014602	0.002593	0.003913	0.002820	0.005846	0.001550	0.000636	0.000267	-10428.184
60842	0.003605	0.001731	0.014655	0.002497	0.004107	0.002404	0.005230	0.001434	0.000659	0.000277	-10436.122
60844	0.003605	0.001731	0.013748	0.002497	0.003488	0.002641	0.005230	0.001434	0.000624	0.000277	-10423.200
60846	0.003605	0.001731	0.013748	0.002497	0.003951	0.002948	0.005005	0.001495	0.000588	0.000289	-10444.437
60848	0.003605	0.001731	0.013748	0.002497	0.004073	0.003178	0.004028	0.001576	0.000566	0.000289	-10454.391
60850	0.003303	0.001711	0.014855	0.002468	0.003895	0.002803	0.003981	0.001591	0.000593	0.000286	-10453.611
60852	0.003049	0.001580	0.014265	0.002278	0.003421	0.003013	0.003675	0.001516	0.000507	0.000264	-10454.725
60854	0.003049	0.001580	0.014265	0.002278	0.003773	0.003013	0.003675	0.001422	0.000507	0.000264	-10427.481
60856	0.003049	0.001580	0.014265	0.002278	0.003761	0.002643	0.003675	0.001426	0.000541	0.000264	-10412.720
60858	0.003209	0.001662	0.015012	0.002397	0.004320	0.002781	0.003867	0.001423	0.000570	0.000278	-10415.782
60860	0.002741	0.001420	0.012822	0.002048	0.002802	0.002505	0.003303	0.001316	0.000474	0.000237	-10439.700
60862	0.003184	0.001649	0.014896	0.002379	0.002677	0.002624	0.003837	0.001528	0.000580	0.000276	-10443.245
60864	0.002721	0.001409	0.012151	0.001298	0.003339	0.002555	0.003282	0.001306	0.000464	0.000235	-10430.974
60866	0.002893	0.001499	0.012921	0.001380	0.003408	0.002717	0.003490	0.001426	0.000493	0.000250	-10424.506
60868	0.003270	0.001694	0.012595	0.001560	0.003652	0.003730	0.004135	0.001673	0.000509	0.000270	-10420.232
60870	0.003289	0.001704	0.012667	0.001569	0.003825	0.003630	0.004159	0.001635	0.000520	0.000271	-10414.393
60872	0.002808	0.001454	0.010813	0.001340	0.003348	0.003099	0.003550	0.001373	0.000444	0.000232	-10436.559
60874	0.002436	0.001262	0.009381	0.001162	0.002671	0.002689	0.003080	0.001261	0.000385	0.000201	-10424.667
60876	0.002810	0.001455	0.010820	0.001341	0.003245	0.003101	0.003552	0.001404	0.000444	0.000232	-10430.460
60878	0.002810	0.001455	0.010820	0.001341	0.003403	0.003101	0.003552	0.001359	0.000444	0.000232	-10431.114
60880	0.003240	0.001678	0.012476	0.001546	0.003780	0.002934	0.003925	0.001607	0.000566	0.000279	-10418.329
60882	0.003240	0.001678	0.012476	0.001546	0.004646	0.003159	0.003925	0.001571	0.000545	0.000279	-10419.962
60884	0.003082	0.001597	0.012604	0.001470	0.004520	0.002939	0.003734	0.001473	0.000525	0.000265	-10403.590
60886	0.002680	0.001388	0.010960	0.001279	0.003826	0.002444	0.004102	0.001303	0.000466	0.000232	-10398.538
60888	0.003142	0.001627	0.012848	0.001499	0.004522	0.002907	0.004809	0.001520	0.000543	0.000272	-10396.471
60890	0.003142	0.001627	0.012848	0.001499	0.004488	0.002907	0.004809	0.001527	0.000543	0.000272	-10411.297
60892	0.003142	0.001627	0.012848	0.001499	0.004782	0.002907	0.004809	0.001467	0.000543	0.000272	-10410.039
60894	0.003142	0.001627	0.012848	0.001499	0.004688	0.002907	0.004809	0.001485	0.000543	0.000272	-10435.195
60896	0.003110	0.001611	0.012718	0.001484	0.003754	0.002878	0.004760	0.001470	0.000537	0.000269	-10437.509
60898	0.003423	0.001773	0.014523	0.001633	0.004132	0.003204	0.005034	0.001618	0.000588	0.000309	-10436.538
60900	0.003423	0.001773	0.014523	0.001633	0.004351	0.003204	0.005034	0.001566	0.000588	0.000309	-10435.556
60902	0.003585	0.001857	0.015210	0.001710	0.004723	0.003356	0.006685	0.001604	0.000616	0.000296	-10416.290
60904	0.003193	0.001929	0.013547	0.001523	0.004392	0.002989	0.006003	0.001392	0.000548	0.000270	-10402.858
60906	0.003094	0.001869	0.013128	0.001476	0.003936	0.003072	0.005817	0.001415	0.000516	0.000261	-10434.220
60908	0.002760	0.001668	0.010866	0.001317	0.003082	0.002305	0.005189	0.001275	0.000503	0.000233	-10442.624
60910	0.002760	0.001668	0.010866	0.001317	0.002909	0.002491	0.005189	0.001320	0.000523	0.000233	-10430.731
60912	0.002760	0.001668	0.010866	0.001317	0.002909	0.002491	0.006075	0.001320	0.000523	0.000233	-10444.161
60914	0.002760	0.001668	0.010866	0.001317	0.003234	0.002491	0.006075	0.001240	0.000523	0.000233	-10430.661
60916	0.003255	0.001967	0.013616	0.001553	0.004023	0.002617	0.007026	0.001418	0.000616	0.000280	-10433.080
60918	0.003413	0.002062	0.014279	0.001629	0.004219	0.002499	0.007369	0.001487	0.000681	0.000294	-10433.767
60920	0.002994	0.001809	0.012527	0.001429	0.003868	0.002192	0.006464	0.001274	0.000597	0.000258	-10418.808
60922	0.002994	0.001809	0.013311	0.001429	0.003887	0.002281	0.005768	0.001270	0.000584	0.000258	-10434.818
60924	0.002994	0.001809	0.013311	0.001429	0.003326	0.002281	0.005768	0.001386	0.000584	0.000258	-10429.290
60926	0.003134	0.001893	0.013930	0.001495	0.004374	0.002947	0.006036	0.001450	0.000546	0.000270	-10435.586
60928	0.003134	0.001893	0.013930	0.001882	0.004822	0.002555	0.007060	0.001580	0.000589	0.000270	-10453.634
60930	0.002903	0.001754	0.012542	0.001743	0.004914	0.002367	0.007509	0.001380	0.000545	0.000218	-10452.097
60932	0.002873	0.001736	0.012415	0.001725	0.004101	0.002872	0.006362	0.001366	0.000540	0.000252	-10431.259
60934	0.003150	0.001736	0.012415	0.001725	0.004116	0.002774	0.006362	0.001364	0.000550	0.000252	-10445.592
60936	0.003150	0.001736	0.012415	0.001725	0.004116	0.002440	0.006362	0.001364	0.000591	0.000252	-10419.432
60938	0.002889	0.001592	0.011389	0.001583	0.004019	0.002238	0.005836	0.001208	0.000542	0.000231	-10432.388
60940	0.003285	0.001810	0.012948	0.001800	0.004570	0.002545	0.006636	0.001374	0.000616	0.000262	-10429.122
60942	0.003285	0.001810	0.012948	0.001800	0.004570	0.002545	0.006636	0.001374	0.000616	0.000262	-10419.609
60944	0.003285	0.002341	0.012948	0.001800	0.004080	0.002201	0.006389	0.001464	0.000672	0.000262	-10396.853
60946	0.003706	0.002641	0.014607	0.002030	0.004797	0.003212	0.008371	0.001614	0.000653	0.000296	-10423.204
60948	0.004110	0.002928	0.016199	0.002251	0.005582	0.003562	0.009283	0.001740	0.000724	0.000328	-10411.013
60950	0.004122	0.002937	0.016249	0.002258	0.005813	0.003223	0.009312	0.001708	0.000769	0.000329	-10409.358
60952	0.004122	0.002937	0.016838	0.002258	0.005841	0.003223	0.009312	0.001703	0.000769	0.000329	-10419.195
60954	0.003371	0.002402	0.013767	0.001846	0.004646	0.002635	0.007613	0.001414	0.000629	0.000269	-10432.391
60956	0.003371	0.002402	0.013245	0.001846	0.004193	0.002401	0.007613	0.001499	0.000664	0.000269	-10441.775
60958	0.003371	0.002402	0.013748	0.001846	0.005165	0.002151	0.007613	0.001499	0.000710	0.000269	-10410.743
60960	0.003371	0.002402	0.013748	0.001846	0.005403	0.002262	0.006519	0.001464	0.000688	0.000269	-10426.293
60962	0.003371	0.002402	0.013748	0.001846	0.003959	0.001996	0.007215	0.001530	0.000744	0.000269	-10422.926
60964	0.003371	0.002402	0.014437	0.001846	0.004228	0.001996	0.007724	0.001480	0.000744	0.000252	-10438.588
60966	0.003689	0.002629	0.015801	0.002021	0.004486	0.002056	0.009473	0.001646	0.000848	0.000275	-10419.016
60968	0.003689	0.002629	0.015801	0.002021	0.004200	0.002056	0.008666	0.001700	0.000848	0.000275	-10429.975
60970	0.003689	0.002629	0.014467	0.002021	0.004200	0.001957	0.008779	0.001700	0.000877	0.000302	-10417.331
60972	0.003377	0.002407	0.012920	0.001850	0.004066	0.001791	0.007895	0.001516	0.000803	0.000277	-10433.546
60974	0.002874	0.002976	0.010993	0.001574	0.003263	0.001803	0.006718	0.001327	0.000614	0.000235	-10423.552
60976	0.003155	0.003268	0.012939	0.001728	0.003615	0.001992	0.007376	0.001450	0.000672	0.000258	-10419.344
60978	0.003732	0.003865	0.015305	0.002044	0.004275	0.002105	0.008724	0.001715	0.000853	0.000306	-10412.060
60980	0.003357	0.003477	0.013766	0.001839	0.004000	0.001892	0.007847	0.001513	0.000768	0.000275	-10431.578
60982	0.003848	0.003985	0.015780	0.002108	0.004386	0.002235	0.008995	0.001774	0.000863	0.000315	-10446.307
60984	0.003170	0.003283	0.013147	0.001736	0.003886	0.001938	0.006133	0.001407	0.000688	0.000260	-10424.687
60986	0.003173	0.003286	0.013254	0.001738	0.004090	0.002080	0.006139	0.001372	0.000660	0.000260	-10415.494
60988	0.002826	0.002927	0.011806	0.001108	0.003324	0.001754	0.005469	0.001283	0.000608	0.000232	-10406.561
60990	0.003252	0.003367	0.013582	0.001275	0.003824	0.002188	0.006292	0.001476	0.000666	0.000266	-10421.687
60992	0.003252	0.003367	0.013582	0.001275	0.003629	0.001935	0.007309	0.001436	0.000718	0.000266	-10409.316
60994	0.003252	0.002729	0.013582	0.001275	0.003682	0.002162	0.007309	0.001436	0.000671	0.000266	-10420.114
60996	0.003202	0.002687	0.013491	0.001255	0.003676	0.002078	0.007197	0.001404	0.000670	0.000262	-10419.020
60998	0.003202	0.002687	0.013491	0.001255	0.003596	0.001702	0.006265	0.001408	0.000761	0.000262	-10407.514
61000	0.003214	0.002538	0.013541	0.001260	0.003504	0.001708	0.006289	0.001432	0.000763	0.000263	-10418.182
61002	0.003010	0.002404	0.012828	0.001194	0.003184	0.001720	0.005958	0.001384	0.000695	0.000249	-10409.728
61004	0.003010	0.002404	0.012828	0.001194	0.003654	0.001798	0.005958	0.001294	0.000676	0.000249	-10405.527
61006	0.003010	0.002404	0.012828	0.001194	0.003398	0.001889	0.005958	0.001340	0.000655	0.000249	-10431.039
61008	0.003482	0.002781	0.014839	0.001381	0.005109	0.001976	0.006891	0.001496	0.000808	0.000288	-10413.775
61010	0.003482	0.002781	0.014839	0.001381	0.004751	0.002133	0.006891	0.001474	0.000769	0.000288	-10421.627
61012	0.003001	0.001640	0.012787	0.001190	0.003771	0.001838	0.005938	0.001322	0.000663	0.000249	-10425.615
61014	0.002798	0.001529	0.011155	0.001110	0.003628	0.001714	0.005862	0.001214	0.000618	0.000232	-10398.644
61016	0.002798	0.001529	0.011155	0.001110	0.003563	0.001943	0.006433	0.001226	0.000573	0.000232	-10414.113
61018	0.002798	0.001529	0.011155	0.001110	0.003288	0.001693	0.006433	0.001273	0.000623	0.000232	-10434.159
61020	0.002634	0.001440	0.010501	0.001045	0.003266	0.001702	0.006056	0.001166	0.000563	0.000218	-10417.326
61022	0.002730	0.001492	0.011977	0.001082	0.003462	0.001535	0.006275	0.001194	0.000637	0.000226	-10411.903
61024	0.002730	0.001492	0.011977	0.001082	0.003153	0.001807	0.006275	0.001249	0.000575	0.000226	-10424.008
61026	0.002533	0.001384	0.011113	0.001004	0.003251	0.001491	0.007001	0.001204	0.000574	0.000210	-10436.602
61028	0.002691	0.001471	0.011808	0.001067	0.003454	0.001584	0.007438	0.001279	0.000610	0.000223	-10412.566
61030	0.002741	0.002327	0.012028	0.001087	0.003765	0.001533	0.007577	0.001260	0.000642	0.000227	-10400.868
61032	0.002438	0.002069	0.010697	0.000967	0.003349	0.001529	0.006739	0.001120	0.000531	0.000202	-10385.976
61034	0.002691	0.002284	0.011807	0.001067	0.003696	0.001772	0.006230	0.001237	0.000569	0.000266	-10397.031
61036	0.002940	0.002495	0.012898	0.001166	0.004038	0.002127	0.008087	0.001351	0.000587	0.000245	-10372.686
61038	0.002940	0.002495	0.012898	0.001166	0.003823	0.001942	0.008087	0.001394	0.000620	0.000245	-10408.056
61040	0.002820	0.002393	0.012373	0.001118	0.003863	0.001863	0.007757	0.001299	0.000595	0.000235	-10410.655
61042	0.003028	0.002570	0.013287	0.001201	0.004984	0.001989	0.008848	0.001395	0.000641	0.000252	-10426.515
61044	0.003028	0.002570	0.013287	0.001201	0.005290	0.002136	0.008848	0.001350	0.000614	0.000252	-10428.332
61046	0.002681	0.002275	0.011762	0.001063	0.003870	0.002118	0.008776	0.001195	0.000592	0.000223	-10434.430
61048	0.002681	0.002275	0.011762	0.001063	0.003611	0.001936	0.008776	0.001239	0.000626	0.000223	-10424.804
61050	0.002681	0.002275	0.011762	0.001063	0.003611	0.002182	0.009328	0.001239	0.000581	0.000210	-10427.924
61052	0.002681	0.002275	0.011762	0.001063	0.003611	0.001954	0.009328	0.001239	0.000624	0.000210	-10402.803
61054	0.002221	0.001885	0.009745	0.000881	0.002992	0.001685	0.007729	0.001026	0.000504	0.000174	-10396.446
61056	0.002221	0.001885	0.009745	0.000881	0.002803	0.001685	0.007729	0.001061	0.000504	0.000174	-10406.956
61058	0.002430	0.002063	0.010664	0.000964	0.004289	0.002017	0.008458	0.001097	0.000520	0.000191	-10431.211
61060	0.002038	0.001729	0.008941	0.000808	0.003329	0.002042	0.007091	0.000959	0.000389	0.000160	-10414.299
61062	0.002038	0.001729	0.008941	0.000808	0.003187	0.002042	0.006352	0.000984	0.000389	0.000160	-10416.733
61064	0.002038	0.001729	0.008941	0.000808	0.003187	0.002112	0.006820	0.000984	0.000381	0.000160	-10397.038
61066	0.001807	0.001534	0.007931	0.000717	0.002710	0.002180	0.006049	0.000896	0.000310	0.000142	-10439.442
61068	0.002020	0.001715	0.008864	0.000801	0.002863	0.002437	0.006761	0.001040	0.000347	0.000158	-10426.081
61070	0.002082	0.001767	0.008693	0.000826	0.003100	0.002511	0.006969	0.001037	0.000358	0.000163	-10406.879
61072	0.002082	0.001767	0.008693	0.000826	0.002762	0.002511	0.006969	0.001120	0.000358	0.000163	-10404.854
61074	0.001661	0.001410	0.006936	0.001029	0.003193	0.002004	0.005560	0.000905	0.000285	0.000130	-10407.627
61076	0.001832	0.001555	0.007113	0.001134	0.003771	0.002001	0.006132	0.000952	0.000315	0.000144	-10416.223
61078	0.001832	0.001555	0.007113	0.001134	0.003957	0.002001	0.005164	0.000923	0.000315	0.000144	-10428.499
61080	0.002282	0.001936	0.007471	0.001412	0.004841	0.002519	0.007336	0.001162	0.000389	0.000157	-10412.711
61082	0.002282	0.001936	0.007751	0.001412	0.004841	0.002519	0.007336	0.001162	0.000389	0.000157	-10419.369
61084	0.002282	0.001936	0.007751	0.001412	0.005219	0.002519	0.007336	0.001162	0.000389	0.000157	-10423.894
61086	0.002282	0.001009	0.007751	0.001412	0.004767	0.002519	0.007336	0.001236	0.000389	0.000157	-10414.516
61088	0.002282	0.001009	0.007751	0.001412	0.004223	0.002222	0.007336	0.001236	0.000420	0.000157	-10406.226
61090	0.002044	0.001634	0.006945	0.001265	0.004278	0.002179	0.005553	0.001072	0.000356	0.000141	-10400.774
61092	0.002259	0.001805	0.007675	0.001399	0.004670	0.002408	0.006137	0.001195	0.000394	0.000156	-10401.087
61094	0.002259	0.001805	0.007675	0.001399	0.004965	0.002408	0.006137	0.001147	0.000394	0.000156	-10421.940
61096	0.002588	0.002068	0.008793	0.001602	0.005689	0.002759	0.007031	0.001314	0.000451	0.000179	-10423.286
61098	0.002045	0.001634	0.006948	0.001266	0.005068	0.002180	0.005556	0.001006	0.000356	0.000141	-10412.339
