Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
52974	0.002894	0.001417	0.012119	0.003517	0.002583	0.003879	0.000605	0.001443	0.000492	0.000477	-10420.457
52976	0.002894	0.001417	0.012119	0.003517	0.002570	0.003879	0.000760	0.001448	0.000492	0.000477	-10442.276
52978	0.002894	0.001417	0.012119	0.003517	0.003177	0.003879	0.000785	0.001471	0.000492	0.000462	-10449.086
52980	0.003341	0.001636	0.013988	0.004059	0.002761	0.004478	0.000906	0.001731	0.000568	0.000533	-10438.705
52982	0.002908	0.001424	0.012175	0.003533	0.003103	0.003897	0.000773	0.001545	0.000495	0.000473	-10418.014
52984	0.002908	0.001424	0.012913	0.002227	0.003199	0.003897	0.000772	0.001514	0.000495	0.000473	-10424.049
52986	0.003087	0.001511	0.013708	0.002364	0.003538	0.004137	0.000843	0.001536	0.000525	0.000489	-10411.734
52988	0.003087	0.001511	0.013708	0.002364	0.003921	0.004137	0.000843	0.001437	0.000525	0.000489	-10422.226
52990	0.003087	0.001511	0.013708	0.002364	0.004626	0.003399	0.000843	0.001371	0.000525	0.000489	-10425.229
52992	0.003087	0.001511	0.013708	0.001683	0.004759	0.003399	0.000745	0.001348	0.000525	0.000489	-10402.563
52994	0.003087	0.001511	0.012724	0.001683	0.005027	0.003399	0.000745	0.001304	0.000525	0.000489	-10421.386
52996	0.003087	0.001511	0.012724	0.001683	0.004825	0.003399	0.000745	0.001336	0.000525	0.000489	-10406.852
52998	0.002957	0.001448	0.012191	0.001612	0.004426	0.003257	0.000714	0.001315	0.000503	0.000468	-10444.614
53000	0.002806	0.001374	0.011454	0.001530	0.004079	0.003091	0.000677	0.001270	0.000477	0.000444	-10440.526
53002	0.003207	0.001570	0.013089	0.001748	0.004309	0.003532	0.000774	0.001526	0.000546	0.000508	-10434.403
53004	0.003017	0.001477	0.012314	0.001645	0.003995	0.003323	0.000728	0.001449	0.000513	0.000478	-10432.633
53006	0.003017	0.001477	0.012314	0.001645	0.004178	0.003323	0.000728	0.001408	0.000513	0.000478	-10443.117
53008	0.003518	0.001723	0.014361	0.001918	0.004161	0.003875	0.000849	0.001565	0.000599	0.000557	-10438.699
53010	0.003518	0.001723	0.014361	0.001918	0.004285	0.003875	0.000820	0.001537	0.000599	0.000577	-10425.479
53012	0.003325	0.001628	0.013571	0.001813	0.004020	0.003662	0.000805	0.001459	0.000566	0.000525	-10433.104
53014	0.002943	0.001441	0.012012	0.001604	0.002397	0.003241	0.000717	0.001322	0.000501	0.000461	-10448.061
53016	0.002943	0.001441	0.012012	0.001604	0.002481	0.003241	0.000717	0.001294	0.000501	0.000461	-10439.153
53018	0.002749	0.001346	0.011219	0.001498	0.002190	0.003027	0.000670	0.001251	0.000468	0.000431	-10417.705
53020	0.002434	0.001191	0.010698	0.001327	0.002668	0.002680	0.000593	0.001082	0.000414	0.000381	-10436.949
53022	0.002748	0.001346	0.012083	0.001328	0.003011	0.003027	0.000670	0.001222	0.000468	0.000431	-10422.753
53024	0.002344	0.001148	0.010306	0.001133	0.002368	0.002582	0.000571	0.001097	0.000399	0.000367	-10422.220
53026	0.002344	0.001148	0.009605	0.001133	0.002189	0.002582	0.000571	0.001154	0.000399	0.000367	-10406.225
53028	0.002344	0.001148	0.009605	0.001133	0.001970	0.002582	0.000606	0.001238	0.000399	0.000346	-10399.627
53030	0.002344	0.001148	0.009605	0.001133	0.001970	0.002582	0.000606	0.001238	0.000399	0.000346	-10427.166
53032	0.002344	0.001148	0.009605	0.001133	0.002128	0.002582	0.000598	0.001176	0.000399	0.000351	-10410.055
53034	0.002624	0.001285	0.010751	0.001268	0.002373	0.002890	0.000693	0.001319	0.000446	0.000379	-10430.966
53036	0.002863	0.001401	0.011728	0.001383	0.004053	0.003153	0.000756	0.001443	0.000487	0.000414	-10460.642
53038	0.002739	0.001341	0.011223	0.001324	0.004119	0.003017	0.000689	0.001327	0.000466	0.000416	-10449.533
53040	0.002479	0.001214	0.010156	0.001198	0.003628	0.002730	0.000621	0.001222	0.000422	0.000378	-10448.566
53042	0.002592	0.001269	0.010621	0.001253	0.003934	0.002855	0.000649	0.001249	0.000441	0.000396	-10425.803
53044	0.002308	0.001130	0.009455	0.001115	0.002544	0.002541	0.000578	0.001162	0.000393	0.000352	-10429.396
53046	0.002028	0.000993	0.008308	0.000980	0.002189	0.002233	0.000508	0.001035	0.000345	0.000309	-10421.481
53048	0.002028	0.000993	0.008308	0.000980	0.002044	0.002233	0.000508	0.001084	0.000345	0.000309	-10408.802
53050	0.002028	0.000993	0.008308	0.000980	0.002084	0.002853	0.000508	0.001070	0.000337	0.000309	-10438.838
53052	0.002059	0.001495	0.008434	0.000995	0.002118	0.002897	0.000515	0.001085	0.000342	0.000314	-10427.830
53054	0.002379	0.001727	0.009748	0.001150	0.002262	0.003348	0.000596	0.001325	0.000396	0.000363	-10452.097
53056	0.002436	0.001769	0.010929	0.001177	0.002375	0.003428	0.000610	0.001333	0.000405	0.000372	-10470.445
53058	0.002436	0.001769	0.010929	0.001177	0.002589	0.003428	0.000610	0.001256	0.000405	0.000372	-10425.735
53060	0.002411	0.001751	0.010817	0.001165	0.002539	0.002768	0.000604	0.001251	0.000401	0.000368	-10438.378
53062	0.002708	0.001966	0.011224	0.001308	0.003071	0.003108	0.000678	0.001337	0.000450	0.000413	-10423.687
53064	0.002708	0.001966	0.011224	0.001308	0.003030	0.003198	0.000678	0.001349	0.000449	0.000413	-10428.910
53066	0.002968	0.002154	0.012301	0.001434	0.003571	0.002784	0.000743	0.001409	0.000492	0.000453	-10427.861
53068	0.002593	0.001853	0.010577	0.001233	0.002920	0.002394	0.000639	0.001252	0.000423	0.000389	-10434.443
53070	0.002651	0.001894	0.010815	0.001261	0.002885	0.002448	0.000623	0.001310	0.000433	0.000418	-10442.953
53072	0.002524	0.001803	0.010156	0.001200	0.003237	0.002330	0.000593	0.001227	0.000412	0.000397	-10451.112
53074	0.002860	0.002043	0.012201	0.001393	0.003387	0.002493	0.000672	0.001325	0.000468	0.000450	-10433.551
53076	0.002472	0.001766	0.010184	0.001475	0.002704	0.002155	0.000581	0.001207	0.000405	0.000389	-10419.853
53078	0.002625	0.001875	0.010812	0.001566	0.003694	0.002288	0.000617	0.001282	0.000430	0.000413	-10417.272
53080	0.002625	0.001875	0.010812	0.001566	0.003387	0.002288	0.000617	0.001359	0.000430	0.000413	-10401.232
53082	0.002625	0.001875	0.010812	0.001566	0.003387	0.002718	0.000636	0.001359	0.000427	0.000401	-10399.470
53084	0.002625	0.001875	0.010812	0.001566	0.003387	0.002718	0.000623	0.001359	0.000427	0.000409	-10440.233
53086	0.002625	0.002298	0.010812	0.001566	0.003466	0.002718	0.000623	0.001338	0.000427	0.000409	-10445.408
53088	0.002326	0.002036	0.009581	0.001388	0.003627	0.002408	0.000552	0.001212	0.000378	0.000362	-10415.871
53090	0.002326	0.001312	0.009581	0.001388	0.003586	0.002408	0.000559	0.001222	0.000378	0.000358	-10430.483
53092	0.002709	0.001528	0.010776	0.001617	0.003543	0.002805	0.000651	0.001423	0.000441	0.000417	-10437.272
53094	0.002343	0.001322	0.009319	0.001398	0.003215	0.002426	0.000558	0.001191	0.000381	0.000364	-10447.640
53096	0.002343	0.001322	0.009319	0.001398	0.003617	0.002426	0.000558	0.001101	0.000381	0.000364	-10446.745
53098	0.002343	0.001322	0.009319	0.001398	0.002935	0.002656	0.000561	0.001147	0.000380	0.000362	-10435.197
53100	0.002229	0.001258	0.008867	0.001330	0.002720	0.002442	0.000534	0.001111	0.000361	0.000344	-10449.055
53102	0.002014	0.001136	0.008012	0.001202	0.002517	0.002206	0.000482	0.000988	0.000326	0.000311	-10448.296
53104	0.002014	0.001136	0.008012	0.001202	0.002454	0.002206	0.000490	0.001005	0.000326	0.000311	-10449.675
53106	0.002238	0.001263	0.008242	0.001336	0.002761	0.002451	0.000545	0.001107	0.000363	0.000346	-10439.425
53108	0.002537	0.001431	0.009341	0.001514	0.003385	0.002784	0.000644	0.001191	0.000411	0.000376	-10442.038
53110	0.002392	0.001349	0.008046	0.001427	0.002598	0.002625	0.000607	0.001190	0.000387	0.000354	-10442.485
53112	0.002392	0.001349	0.008046	0.001427	0.002620	0.002625	0.000607	0.001183	0.000387	0.000354	-10444.691
53114	0.002392	0.001349	0.008757	0.001427	0.002620	0.003094	0.000607	0.001183	0.000382	0.000354	-10447.556
53116	0.002138	0.001206	0.007827	0.001276	0.002524	0.002766	0.000538	0.001006	0.000342	0.000319	-10441.017
53118	0.002459	0.001388	0.009004	0.001468	0.002727	0.003182	0.000592	0.001206	0.000393	0.000384	-10450.606
53120	0.002459	0.001388	0.009004	0.001468	0.002727	0.003182	0.000635	0.001206	0.000393	0.000358	-10441.680
53122	0.002821	0.001591	0.010327	0.001683	0.003066	0.003649	0.001715	0.001402	0.000451	0.000411	-10428.336
53124	0.002702	0.001524	0.009892	0.001612	0.003056	0.003495	0.001643	0.001308	0.000432	0.000394	-10431.173
53126	0.002702	0.001524	0.009892	0.001612	0.002975	0.003495	0.001689	0.001332	0.000432	0.000383	-10457.071
53128	0.002996	0.001690	0.010968	0.001788	0.003185	0.003876	0.001959	0.001512	0.000479	0.000395	-10441.369
53130	0.002845	0.001605	0.010416	0.002431	0.002511	0.003681	0.001990	0.001373	0.000455	0.000375	-10462.649
53132	0.003058	0.001994	0.010624	0.002613	0.002794	0.003143	0.002000	0.001443	0.000511	0.000431	-10460.030
53134	0.003165	0.002064	0.010996	0.002705	0.002714	0.003253	0.002070	0.001557	0.000529	0.000446	-10444.481
53136	0.003165	0.002064	0.010996	0.002705	0.002767	0.003253	0.001648	0.001537	0.000529	0.000446	-10431.386
53138	0.003165	0.002064	0.009893	0.002705	0.002372	0.003253	0.001648	0.001584	0.000529	0.000446	-10445.150
53140	0.003165	0.002064	0.009893	0.002387	0.002311	0.003253	0.002381	0.001612	0.000529	0.000446	-10440.718
53142	0.003165	0.002064	0.009893	0.002387	0.002260	0.003253	0.002437	0.001636	0.000529	0.000436	-10430.169
53144	0.003165	0.002064	0.009893	0.002387	0.002416	0.003253	0.001798	0.001564	0.000529	0.000436	-10415.569
53146	0.003165	0.002064	0.009893	0.002387	0.002505	0.003653	0.002517	0.001528	0.000519	0.000436	-10431.431
53148	0.002896	0.001889	0.009726	0.002684	0.002301	0.003342	0.002431	0.001395	0.000475	0.000378	-10432.291
53150	0.003327	0.002169	0.011171	0.003083	0.002799	0.003839	0.002793	0.001543	0.000545	0.000434	-10410.807
53152	0.003327	0.002169	0.011171	0.003083	0.003058	0.003970	0.002882	0.001511	0.000542	0.000434	-10417.198
53154	0.003327	0.002169	0.011171	0.003083	0.002922	0.003970	0.002856	0.001556	0.000542	0.000438	-10429.020
53156	0.003327	0.002169	0.011171	0.003083	0.002818	0.003970	0.002856	0.001594	0.000542	0.000438	-10428.962
53158	0.003327	0.002169	0.011171	0.003083	0.002865	0.003970	0.002275	0.001576	0.000542	0.000449	-10413.505
53160	0.003327	0.002169	0.011171	0.003083	0.002939	0.003970	0.002275	0.001551	0.000542	0.000449	-10437.950
53162	0.003327	0.002169	0.011171	0.003083	0.002915	0.003970	0.002275	0.001559	0.000542	0.000449	-10424.644
53164	0.003327	0.002169	0.011171	0.003083	0.002802	0.003970	0.002205	0.001600	0.000542	0.000463	-10415.278
53166	0.002913	0.001899	0.009073	0.002699	0.002086	0.002640	0.001931	0.001446	0.000496	0.000405	-10403.699
53168	0.002779	0.001899	0.010085	0.002699	0.002560	0.002640	0.001931	0.001522	0.000496	0.000405	-10426.803
53170	0.002946	0.002013	0.010690	0.002861	0.002794	0.003109	0.002047	0.001582	0.000516	0.000430	-10401.886
53172	0.002772	0.001895	0.010059	0.002693	0.002617	0.002925	0.001926	0.001493	0.000486	0.000404	-10414.409
53174	0.002965	0.002026	0.010757	0.002879	0.002825	0.003128	0.002197	0.001587	0.000519	0.000405	-10382.989
53176	0.002701	0.001846	0.009799	0.002623	0.002523	0.002850	0.002002	0.001465	0.000473	0.000369	-10396.294
53178	0.002761	0.001887	0.010018	0.002681	0.002832	0.002913	0.001492	0.001407	0.000484	0.000377	-10391.569
53180	0.002761	0.001887	0.010018	0.002681	0.002876	0.002913	0.001546	0.001393	0.000484	0.000364	-10412.086
53182	0.002443	0.001669	0.008864	0.002373	0.002693	0.002303	0.001368	0.001188	0.000428	0.000322	-10390.558
53184	0.002443	0.001669	0.008864	0.002373	0.002570	0.002303	0.001368	0.001225	0.000428	0.000322	-10408.949
53186	0.002395	0.001726	0.009162	0.002452	0.002557	0.002380	0.001414	0.001298	0.000442	0.000333	-10427.579
53188	0.002395	0.001726	0.009162	0.002452	0.002713	0.002910	0.001414	0.001250	0.000423	0.000333	-10429.782
53190	0.002065	0.001651	0.007898	0.002114	0.002297	0.001934	0.002087	0.001090	0.000364	0.000287	-10426.951
53192	0.002065	0.001651	0.008331	0.002860	0.002314	0.001553	0.002087	0.001085	0.000383	0.000287	-10405.029
53194	0.002224	0.001779	0.008974	0.003081	0.002635	0.001673	0.002205	0.001128	0.000413	0.000315	-10415.226
53196	0.002224	0.001779	0.008974	0.003081	0.002592	0.001673	0.002334	0.001139	0.000413	0.000298	-10414.233
53198	0.002687	0.002149	0.010841	0.003722	0.003069	0.002021	0.003769	0.001394	0.000499	0.000390	-10420.117
53200	0.002687	0.002149	0.010841	0.003722	0.003188	0.002021	0.003769	0.001361	0.000499	0.000390	-10435.160
53202	0.002194	0.001755	0.008853	0.002630	0.002811	0.001651	0.003078	0.001059	0.000407	0.000318	-10435.152
53204	0.002542	0.002034	0.009267	0.003048	0.003292	0.001913	0.002728	0.001219	0.000472	0.000369	-10442.439
53206	0.002630	0.002104	0.009761	0.003154	0.002229	0.001866	0.003219	0.001263	0.000495	0.000335	-10408.928
53208	0.002630	0.002104	0.009761	0.002749	0.002239	0.002230	0.003219	0.001259	0.000468	0.000335	-10438.740
53210	0.002630	0.002104	0.009761	0.002749	0.002695	0.002230	0.003219	0.001295	0.000468	0.000335	-10412.757
53212	0.002370	0.001896	0.008794	0.001477	0.002529	0.002009	0.002901	0.001137	0.000422	0.000301	-10400.848
53214	0.002370	0.001896	0.008794	0.001477	0.002043	0.002009	0.002901	0.001107	0.000422	0.000301	-10387.350
53216	0.002370	0.001896	0.008794	0.001477	0.001994	0.002009	0.003159	0.001124	0.000422	0.000277	-10392.101
53218	0.002722	0.002177	0.010099	0.001696	0.002165	0.003080	0.003627	0.001337	0.000443	0.000318	-10396.199
53220	0.002722	0.002177	0.010850	0.001696	0.003111	0.003080	0.003647	0.001347	0.000443	0.000316	-10407.997
53222	0.002419	0.001935	0.009646	0.001508	0.002667	0.002738	0.003878	0.001228	0.000394	0.000281	-10398.518
53224	0.002730	0.002184	0.010884	0.001701	0.003110	0.002945	0.004376	0.001355	0.000450	0.000317	-10374.155
53226	0.002730	0.002184	0.010884	0.001701	0.003056	0.002945	0.004376	0.001371	0.000450	0.000317	-10403.325
53228	0.002730	0.002184	0.011449	0.001701	0.003295	0.002529	0.004376	0.001305	0.000472	0.000317	-10414.180
53230	0.003229	0.002583	0.013542	0.002013	0.003704	0.003627	0.005499	0.001595	0.000527	0.000353	-10424.658
53232	0.003229	0.002583	0.012501	0.002013	0.004813	0.003627	0.005848	0.001492	0.000527	0.000332	-10432.863
53234	0.003229	0.002583	0.013423	0.002013	0.004498	0.003627	0.005171	0.001560	0.000527	0.000332	-10397.886
53236	0.002909	0.001702	0.013295	0.001813	0.003856	0.003268	0.004659	0.001453	0.000474	0.000299	-10403.372
53238	0.002909	0.001702	0.013252	0.001813	0.003860	0.003268	0.004659	0.001452	0.000474	0.000299	-10402.400
53240	0.002909	0.001528	0.013252	0.001813	0.003925	0.002906	0.004659	0.001436	0.000496	0.000299	-10413.517
53242	0.003158	0.001659	0.014385	0.001968	0.004151	0.003245	0.005217	0.001585	0.000533	0.000315	-10401.844
53244	0.002930	0.001539	0.013345	0.001826	0.003943	0.002500	0.004539	0.001448	0.000535	0.000280	-10408.523
53246	0.002930	0.001539	0.013345	0.001826	0.004118	0.002500	0.005363	0.001409	0.000535	0.000280	-10375.054
53248	0.002605	0.001368	0.011865	0.001623	0.003473	0.002223	0.005288	0.001295	0.000476	0.000249	-10395.737
53250	0.002605	0.001368	0.012131	0.001623	0.003337	0.002155	0.005461	0.001328	0.000483	0.000241	-10401.597
53252	0.002605	0.001368	0.012131	0.001623	0.003290	0.002060	0.004178	0.001340	0.000494	0.000236	-10398.309
53254	0.002605	0.001368	0.012131	0.001623	0.003338	0.002028	0.004090	0.001328	0.000498	0.000250	-10408.088
53256	0.002458	0.001291	0.012396	0.001532	0.002087	0.002200	0.003859	0.001253	0.000439	0.000236	-10409.661
53258	0.002458	0.001291	0.012396	0.001532	0.002097	0.001908	0.004484	0.001248	0.000470	0.000236	-10416.963
53260	0.002458	0.001291	0.012396	0.001532	0.002232	0.001609	0.004484	0.001201	0.000487	0.000236	-10397.333
53262	0.002207	0.001159	0.011130	0.001375	0.003727	0.001481	0.004113	0.001104	0.000432	0.000212	-10425.690
53264	0.002340	0.001229	0.012638	0.001458	0.002865	0.001822	0.004361	0.001206	0.000426	0.000224	-10418.929
53266	0.002265	0.001190	0.013079	0.001412	0.002740	0.001753	0.003276	0.001175	0.000413	0.000217	-10396.241
53268	0.002486	0.001306	0.016029	0.001550	0.003465	0.001925	0.004384	0.001277	0.000454	0.000238	-10405.987
53270	0.002486	0.001306	0.016029	0.001550	0.003328	0.001890	0.004384	0.001310	0.000458	0.000238	-10389.638
53272	0.002377	0.001248	0.015324	0.001481	0.003304	0.001786	0.004191	0.001222	0.000440	0.000228	-10412.562
53274	0.002256	0.001185	0.014544	0.001406	0.002930	0.001682	0.003691	0.001213	0.000419	0.000233	-10405.243
53276	0.002114	0.001110	0.013045	0.001317	0.002730	0.001576	0.003458	0.001140	0.000392	0.000218	-10398.520
53278	0.002114	0.001110	0.013045	0.001317	0.002915	0.001576	0.003458	0.001093	0.000392	0.000218	-10398.545
53280	0.002114	0.001110	0.012338	0.001317	0.002827	0.001576	0.003458	0.001115	0.000392	0.000218	-10398.282
53282	0.002090	0.001098	0.011161	0.001303	0.001938	0.001794	0.003420	0.001110	0.000365	0.000216	-10417.775
53284	0.002226	0.001169	0.011886	0.001388	0.002164	0.001910	0.003772	0.001146	0.000389	0.000230	-10387.788
53286	0.002398	0.001259	0.012802	0.001494	0.002420	0.002058	0.003723	0.001204	0.000419	0.000251	-10393.125
53288	0.002398	0.001259	0.012802	0.001494	0.002298	0.002058	0.003723	0.001246	0.000419	0.000251	-10402.794
53290	0.002398	0.001259	0.014276	0.001494	0.002482	0.002058	0.003723	0.001184	0.000419	0.000251	-10411.746
53292	0.002152	0.001130	0.012813	0.001341	0.002114	0.001839	0.003341	0.001100	0.000377	0.000225	-10418.987
53294	0.002107	0.001107	0.012544	0.001342	0.002069	0.001812	0.003271	0.001077	0.000368	0.000220	-10420.719
53296	0.002388	0.001254	0.014218	0.001521	0.003377	0.002054	0.003708	0.001221	0.000417	0.000250	-10407.536
53298	0.002388	0.001254	0.014218	0.001521	0.003377	0.002054	0.003257	0.001221	0.000417	0.000284	-10386.073
53300	0.002388	0.001254	0.014218	0.001521	0.003271	0.002054	0.003736	0.001247	0.000417	0.000284	-10392.398
53302	0.002388	0.001254	0.014218	0.001521	0.003570	0.002537	0.004039	0.001177	0.000392	0.000263	-10405.497
53304	0.002185	0.001147	0.013007	0.001391	0.003159	0.002325	0.003919	0.001101	0.000358	0.000241	-10385.235
53306	0.002185	0.001147	0.013007	0.001391	0.002428	0.002325	0.003919	0.001118	0.000358	0.000241	-10371.881
53308	0.002373	0.001246	0.014130	0.001511	0.002588	0.002525	0.003888	0.001230	0.000389	0.000286	-10369.372
53310	0.002373	0.001246	0.014130	0.001511	0.002882	0.002525	0.002716	0.001144	0.000389	0.000286	-10387.109
53312	0.002226	0.001169	0.013252	0.001417	0.002602	0.002368	0.002547	0.001101	0.000365	0.000269	-10381.693
53314	0.002627	0.001380	0.015642	0.001673	0.003071	0.002796	0.003006	0.001299	0.000431	0.000317	-10398.016
53316	0.002376	0.001248	0.014148	0.001513	0.002649	0.002529	0.002534	0.001232	0.000390	0.000308	-10402.822
53318	0.002483	0.001304	0.014781	0.001581	0.002565	0.002162	0.002853	0.001292	0.000407	0.000298	-10383.205
53320	0.002975	0.001562	0.017710	0.001894	0.002984	0.002691	0.003696	0.001579	0.000483	0.000331	-10378.557
53322	0.002525	0.001326	0.015030	0.001608	0.002565	0.002284	0.003136	0.001329	0.000410	0.000280	-10383.162
53324	0.002525	0.001326	0.015030	0.001608	0.003248	0.002284	0.004009	0.001362	0.000410	0.000275	-10404.491
53326	0.002525	0.001326	0.015030	0.001608	0.004028	0.002284	0.005172	0.001360	0.000410	0.000275	-10406.012
53328	0.002450	0.001287	0.014585	0.001560	0.003669	0.002216	0.005019	0.001380	0.000398	0.000267	-10409.833
53330	0.002953	0.001551	0.017583	0.001881	0.004600	0.002704	0.007764	0.001618	0.000478	0.000322	-10416.503
53332	0.002675	0.001405	0.015925	0.001703	0.004058	0.002449	0.007356	0.001493	0.000433	0.000279	-10405.231
53334	0.002775	0.001457	0.017071	0.001767	0.004247	0.002071	0.007631	0.001539	0.000485	0.000289	-10418.511
53336	0.002946	0.001547	0.018124	0.001876	0.004671	0.002395	0.007121	0.001595	0.000498	0.000307	-10418.910
53338	0.003208	0.001685	0.019735	0.002043	0.005033	0.002798	0.007462	0.001749	0.000528	0.000347	-10420.206
53340	0.002856	0.001500	0.017571	0.001819	0.004389	0.002177	0.006902	0.001580	0.000493	0.000298	-10418.871
53342	0.002936	0.001542	0.018065	0.001870	0.003649	0.001696	0.007997	0.001590	0.000571	0.000306	-10429.127
53344	0.002936	0.001542	0.018065	0.001870	0.003741	0.001887	0.006607	0.001564	0.000545	0.000323	-10428.917
53346	0.003338	0.001753	0.020821	0.002126	0.004149	0.001976	0.007763	0.001808	0.000642	0.000355	-10424.405
53348	0.003338	0.001753	0.020821	0.002126	0.004093	0.001976	0.008841	0.001823	0.000642	0.000360	-10428.924
53350	0.003338	0.001378	0.020821	0.002126	0.004186	0.002460	0.008196	0.001797	0.000586	0.000388	-10433.645
53352	0.003338	0.001378	0.020821	0.002126	0.005178	0.002629	0.008123	0.001808	0.000573	0.000371	-10432.906
53354	0.003262	0.001347	0.020347	0.002077	0.005052	0.002869	0.008611	0.001768	0.000540	0.000362	-10434.374
53356	0.003589	0.001481	0.022385	0.002285	0.005633	0.003032	0.009673	0.001927	0.000602	0.000390	-10405.573
53358	0.003589	0.001481	0.022385	0.002285	0.005446	0.003313	0.009673	0.001973	0.000584	0.000390	-10429.190
53360	0.003589	0.001481	0.022385	0.002285	0.003694	0.003313	0.008975	0.002039	0.000584	0.000421	-10414.226
53362	0.003589	0.001481	0.021267	0.002285	0.003823	0.002782	0.009723	0.001990	0.000615	0.000388	-10422.069
53364	0.003589	0.001481	0.021267	0.002285	0.003720	0.002782	0.009723	0.002028	0.000615	0.000388	-10436.237
53366	0.003589	0.001481	0.021267	0.002285	0.003866	0.002782	0.007982	0.001975	0.000615	0.000404	-10424.517
53368	0.003589	0.001481	0.021733	0.002285	0.004040	0.002782	0.007396	0.001916	0.000615	0.000435	-10425.893
53370	0.003712	0.002102	0.022478	0.002364	0.004148	0.002878	0.007649	0.001992	0.000636	0.000450	-10414.749
53372	0.003026	0.001933	0.020675	0.002174	0.003716	0.002429	0.008426	0.001865	0.000600	0.000382	-10387.032
53374	0.002865	0.001830	0.018176	0.002058	0.003505	0.002649	0.007226	0.001769	0.000541	0.000361	-10417.123
53376	0.002998	0.001915	0.018004	0.002154	0.002964	0.002772	0.004985	0.001897	0.000566	0.000378	-10415.693
53378	0.003517	0.002247	0.020447	0.002527	0.003508	0.003737	0.005849	0.002211	0.000636	0.000443	-10416.342
53380	0.003517	0.002247	0.020447	0.002527	0.003512	0.004313	0.005817	0.002209	0.000608	0.000446	-10442.325
53382	0.003557	0.002272	0.020677	0.002555	0.003464	0.004361	0.006997	0.002275	0.000615	0.000451	-10410.181
53384	0.003557	0.002272	0.020677	0.002555	0.003522	0.003459	0.006719	0.002248	0.000659	0.000470	-10428.891
53386	0.003557	0.002272	0.020677	0.002555	0.003535	0.004326	0.006719	0.002242	0.000621	0.000470	-10415.363
53388	0.003557	0.002272	0.020677	0.002555	0.003584	0.004326	0.006719	0.002219	0.000621	0.000470	-10434.761
53390	0.003564	0.002276	0.020716	0.002560	0.003591	0.004318	0.007249	0.002224	0.000623	0.000450	-10429.831
53392	0.003479	0.002222	0.020223	0.002499	0.003556	0.003685	0.004967	0.002148	0.000632	0.000445	-10454.283
53394	0.003479	0.002222	0.020223	0.002499	0.004443	0.003685	0.005594	0.002131	0.000632	0.000395	-10427.005
53396	0.003890	0.002485	0.023308	0.002794	0.005127	0.004050	0.006255	0.002332	0.000711	0.000442	-10417.286
53398	0.003552	0.002269	0.020158	0.002552	0.004879	0.003505	0.005337	0.002071	0.000663	0.000432	-10430.835
53400	0.003552	0.001884	0.019952	0.002552	0.005095	0.003505	0.005668	0.002011	0.000663	0.000407	-10435.023
53402	0.003552	0.001884	0.019664	0.002552	0.003792	0.003928	0.005477	0.002049	0.000631	0.000382	-10438.678
53404	0.003552	0.001884	0.018635	0.002552	0.003664	0.003475	0.005173	0.002099	0.000664	0.000404	-10432.450
53406	0.003240	0.001718	0.017618	0.002327	0.003143	0.003528	0.005196	0.001997	0.000605	0.000335	-10436.676
53408	0.002812	0.001491	0.015290	0.002020	0.002209	0.002547	0.004448	0.001730	0.000572	0.000295	-10430.630
53410	0.003102	0.001645	0.016871	0.002229	0.002373	0.002785	0.004908	0.001943	0.000683	0.000325	-10466.262
53412	0.002491	0.001321	0.013544	0.001789	0.001879	0.002716	0.003940	0.001574	0.000556	0.000261	-10425.417
53414	0.002491	0.001321	0.014441	0.001789	0.001938	0.003219	0.003656	0.001543	0.000515	0.000281	-10447.755
53416	0.002733	0.001449	0.015469	0.001964	0.002142	0.003533	0.004012	0.001685	0.000565	0.000309	-10426.207
53418	0.002475	0.001312	0.014004	0.001778	0.001939	0.002729	0.003632	0.001526	0.000551	0.000279	-10444.485
53420	0.002475	0.001312	0.013467	0.001778	0.002001	0.002729	0.003636	0.001495	0.000551	0.000279	-10437.542
53422	0.002475	0.001312	0.013830	0.001778	0.001994	0.003078	0.002669	0.001499	0.000520	0.000279	-10420.508
53424	0.002810	0.001490	0.015707	0.002019	0.002415	0.002972	0.003031	0.001635	0.000639	0.000317	-10439.541
53426	0.002714	0.001439	0.015168	0.001950	0.002830	0.002983	0.002928	0.001597	0.000606	0.000306	-10435.170
53428	0.002714	0.001439	0.016203	0.001950	0.003005	0.002983	0.002637	0.001539	0.000606	0.000340	-10454.787
53430	0.002714	0.001439	0.016203	0.001950	0.002176	0.002983	0.002637	0.001591	0.000606	0.000340	-10434.339
53432	0.002714	0.001439	0.016203	0.001950	0.002247	0.002983	0.002566	0.001560	0.000606	0.000349	-10446.143
53434	0.002567	0.001361	0.015328	0.001844	0.002138	0.002822	0.002428	0.001470	0.000573	0.000330	-10452.776
53436	0.002567	0.001815	0.015328	0.001844	0.002138	0.002040	0.002428	0.001470	0.000628	0.000330	-10462.409
53438	0.002418	0.001710	0.014439	0.001737	0.002083	0.001921	0.003000	0.001359	0.000592	0.000311	-10441.343
53440	0.002505	0.001771	0.014955	0.001799	0.002356	0.002070	0.003086	0.001342	0.000602	0.000322	-10468.207
53442	0.002505	0.001771	0.016046	0.001799	0.002201	0.001770	0.003196	0.001394	0.000650	0.000311	-10455.191
