Original_Pop	Sample	Assigned_Pop	Posterior_membership_probability
simplex	ZJsi028	japonicus	5.58820339328248e-75
simplex	ZJsi028	japonicus_alani	1.61302603464154e-72
simplex	ZJsi028	meyeni	7.39807184460174e-109
simplex	ZJsi028	montanus_NORTH	8.79057666117845e-58
simplex	ZJsi028	montanus_PALAWAN	4.31764532631264e-77
simplex	ZJsi028	montanus_SOUTH	4.95284652220236e-84
simplex	ZJsi028	nigrorum	1.65453761852415e-101
simplex	ZJsi028	palpebrosus	0
simplex	ZJsi028	simplex	1
simplex	ZJsi029	erythropleurus	2.32548784548439e-207
simplex	ZJsi029	everetti	0
simplex	ZJsi029	japonicus	4.75815733866124e-89
simplex	ZJsi029	japonicus_alani	2.53008525671795e-86
simplex	ZJsi029	meyeni	3.12081039454223e-114
simplex	ZJsi029	montanus_NORTH	5.56908887062758e-63
simplex	ZJsi029	montanus_PALAWAN	1.32143996456924e-80
simplex	ZJsi029	montanus_SOUTH	1.34269330255362e-86
simplex	ZJsi029	nigrorum	5.42438584162907e-104
simplex	ZJsi029	palpebrosus	0
simplex	ZJsi029	simplex	1
simplex	ZJsi031	erythropleurus	5.03476991332807e-179
simplex	ZJsi031	everetti	0
simplex	ZJsi031	japonicus	1.91209414471327e-57
simplex	ZJsi031	japonicus_alani	3.59166755774915e-55
simplex	ZJsi031	meyeni	4.77371199193684e-90
simplex	ZJsi031	montanus_NORTH	6.90029058314105e-39
simplex	ZJsi031	montanus_PALAWAN	2.62740033841558e-57
simplex	ZJsi031	montanus_SOUTH	6.25758228976526e-61
simplex	ZJsi031	nigrorum	3.20258538277946e-78
simplex	ZJsi031	palpebrosus	0
simplex	ZJsi031	simplex	1
simplex	ZPxx001	erythropleurus	3.73890464428849e-195
simplex	ZPxx001	everetti	0
simplex	ZPxx001	japonicus	2.48879769795339e-83
simplex	ZPxx001	japonicus_alani	6.50969270610664e-81
simplex	ZPxx001	meyeni	1.14423166444445e-116
simplex	ZPxx001	montanus_NORTH	1.65067126698272e-62
simplex	ZPxx001	montanus_PALAWAN	2.57692053142373e-81
simplex	ZPxx001	montanus_SOUTH	1.35544063386819e-82
simplex	ZPxx001	nigrorum	3.0229414585854e-100
simplex	ZPxx001	palpebrosus	0
simplex	ZPxx001	simplex	1
simplex	ZPxx002	erythropleurus	4.5463780662562e-184
simplex	ZPxx002	everetti	0
simplex	ZPxx002	japonicus	1.23378878365195e-85
simplex	ZPxx002	japonicus_alani	3.0784373099229e-82
simplex	ZPxx002	meyeni	3.6062750806243e-107
simplex	ZPxx002	montanus_NORTH	9.54806540053716e-52
simplex	ZPxx002	montanus_PALAWAN	1.70409274800258e-66
simplex	ZPxx002	montanus_SOUTH	1.35916359834219e-69
simplex	ZPxx002	nigrorum	3.48006749034046e-86
simplex	ZPxx002	palpebrosus	0
simplex	ZPxx002	simplex	1
meyeni	ZMxx002	erythropleurus	7.91536643117395e-254
meyeni	ZMxx002	everetti	0
meyeni	ZMxx002	japonicus	3.74253632294917e-143
meyeni	ZMxx002	japonicus_alani	4.30169294072325e-139
meyeni	ZMxx002	meyeni	1
meyeni	ZMxx002	montanus_NORTH	3.29539752220931e-26
meyeni	ZMxx002	montanus_PALAWAN	1.81891807109558e-24
meyeni	ZMxx002	montanus_SOUTH	1.53909577001292e-117
meyeni	ZMxx002	nigrorum	4.47284925443205e-110
meyeni	ZMxx002	palpebrosus	0
meyeni	ZMxx002	simplex	2.24730131401328e-117
meyeni	ZMxx003	erythropleurus	8.92216689124315e-243
meyeni	ZMxx003	everetti	0
meyeni	ZMxx003	japonicus	2.16640260211135e-124
meyeni	ZMxx003	japonicus_alani	1.75073382699931e-120
meyeni	ZMxx003	meyeni	1
meyeni	ZMxx003	montanus_NORTH	4.70530174097833e-21
meyeni	ZMxx003	montanus_PALAWAN	8.59906382617685e-22
meyeni	ZMxx003	montanus_SOUTH	6.73877669339737e-111
meyeni	ZMxx003	nigrorum	2.14369155385903e-105
meyeni	ZMxx003	palpebrosus	0
meyeni	ZMxx003	simplex	5.92460094439812e-107
meyeni	ZMxx004	erythropleurus	8.12450024869644e-246
meyeni	ZMxx004	everetti	0
meyeni	ZMxx004	japonicus	9.93616275816505e-129
meyeni	ZMxx004	japonicus_alani	1.35836247216463e-124
meyeni	ZMxx004	meyeni	1
meyeni	ZMxx004	montanus_NORTH	5.45824777609093e-21
meyeni	ZMxx004	montanus_PALAWAN	8.76057982462223e-21
meyeni	ZMxx004	montanus_SOUTH	2.41685505803784e-110
meyeni	ZMxx004	nigrorum	3.53146564876033e-105
meyeni	ZMxx004	palpebrosus	0
meyeni	ZMxx004	simplex	4.4475582680237e-105
meyeni	ZMxx005	erythropleurus	3.86430319013077e-216
meyeni	ZMxx005	everetti	0
meyeni	ZMxx005	japonicus	3.39182844841423e-98
meyeni	ZMxx005	japonicus_alani	9.20131051535273e-95
meyeni	ZMxx005	meyeni	0.999999998602741
meyeni	ZMxx005	montanus_NORTH	1.39710865986294e-09
meyeni	ZMxx005	montanus_PALAWAN	1.50715694311227e-13
meyeni	ZMxx005	montanus_SOUTH	8.59965293149292e-88
meyeni	ZMxx005	nigrorum	3.77503473598089e-86
meyeni	ZMxx005	palpebrosus	0
meyeni	ZMxx005	simplex	2.72049242412458e-81
meyeni	ZMxx006	erythropleurus	1.9496063007219e-242
meyeni	ZMxx006	everetti	0
meyeni	ZMxx006	japonicus	1.7910845355874e-127
meyeni	ZMxx006	japonicus_alani	1.25254872263079e-123
meyeni	ZMxx006	meyeni	1
meyeni	ZMxx006	montanus_NORTH	5.24195471124918e-23
meyeni	ZMxx006	montanus_PALAWAN	3.57297254208545e-24
meyeni	ZMxx006	montanus_SOUTH	1.34849258984271e-116
meyeni	ZMxx006	nigrorum	6.80540465810645e-111
meyeni	ZMxx006	palpebrosus	0
meyeni	ZMxx006	simplex	1.68136029348176e-108
montanus_SOUTH	ZMOxx001	erythropleurus	6.39396493151698e-222
montanus_SOUTH	ZMOxx001	everetti	0
montanus_SOUTH	ZMOxx001	japonicus	1.54121687574033e-105
montanus_SOUTH	ZMOxx001	japonicus_alani	1.86620535368567e-101
montanus_SOUTH	ZMOxx001	meyeni	6.04838206454073e-105
montanus_SOUTH	ZMOxx001	montanus_NORTH	1.84318508781231e-41
montanus_SOUTH	ZMOxx001	montanus_PALAWAN	3.36402810639908e-39
montanus_SOUTH	ZMOxx001	montanus_SOUTH	1
montanus_SOUTH	ZMOxx001	nigrorum	3.31866240907905e-22
montanus_SOUTH	ZMOxx001	palpebrosus	0
montanus_SOUTH	ZMOxx001	simplex	3.5196965599059e-82
montanus_SOUTH	ZMOxx002	erythropleurus	2.30007100114415e-210
montanus_SOUTH	ZMOxx002	everetti	0
montanus_SOUTH	ZMOxx002	japonicus	1.3866872880259e-99
montanus_SOUTH	ZMOxx002	japonicus_alani	1.09184392047297e-95
montanus_SOUTH	ZMOxx002	meyeni	1.29598392347447e-91
montanus_SOUTH	ZMOxx002	montanus_NORTH	2.23434478196596e-33
montanus_SOUTH	ZMOxx002	montanus_PALAWAN	7.65523125438502e-32
montanus_SOUTH	ZMOxx002	montanus_SOUTH	1
montanus_SOUTH	ZMOxx002	nigrorum	9.6558353863677e-21
montanus_SOUTH	ZMOxx002	palpebrosus	0
montanus_SOUTH	ZMOxx002	simplex	1.87552066167903e-75
montanus_SOUTH	ZMOxx003	erythropleurus	9.04500220653958e-213
montanus_SOUTH	ZMOxx003	everetti	0
montanus_SOUTH	ZMOxx003	japonicus	3.56228547005687e-90
montanus_SOUTH	ZMOxx003	japonicus_alani	2.88875887661074e-86
montanus_SOUTH	ZMOxx003	meyeni	8.30603945846089e-96
montanus_SOUTH	ZMOxx003	montanus_NORTH	1.64844882978393e-33
montanus_SOUTH	ZMOxx003	montanus_PALAWAN	8.12988802995981e-34
montanus_SOUTH	ZMOxx003	montanus_SOUTH	1
montanus_SOUTH	ZMOxx003	nigrorum	1.20446506865924e-21
montanus_SOUTH	ZMOxx003	palpebrosus	0
montanus_SOUTH	ZMOxx003	simplex	5.24005498592533e-69
montanus_SOUTH	ZMOxx005	erythropleurus	3.90364481743858e-209
montanus_SOUTH	ZMOxx005	everetti	0
montanus_SOUTH	ZMOxx005	japonicus	7.30009871693177e-98
montanus_SOUTH	ZMOxx005	japonicus_alani	1.46158508346877e-93
montanus_SOUTH	ZMOxx005	meyeni	5.5473398868191e-78
montanus_SOUTH	ZMOxx005	montanus_NORTH	3.05650213453673e-25
montanus_SOUTH	ZMOxx005	montanus_PALAWAN	2.57243802011703e-22
montanus_SOUTH	ZMOxx005	montanus_SOUTH	1
montanus_SOUTH	ZMOxx005	nigrorum	9.28514109754617e-19
montanus_SOUTH	ZMOxx005	palpebrosus	0
montanus_SOUTH	ZMOxx005	simplex	1.38994732690403e-71
montanus_NORTH	ZMOha001	erythropleurus	2.61722029578508e-184
montanus_NORTH	ZMOha001	everetti	0
montanus_NORTH	ZMOha001	japonicus	6.14335330487344e-45
montanus_NORTH	ZMOha001	japonicus_alani	4.57273107838718e-42
montanus_NORTH	ZMOha001	meyeni	1.77078536991078e-29
montanus_NORTH	ZMOha001	montanus_NORTH	0.99999999997813
montanus_NORTH	ZMOha001	montanus_PALAWAN	2.18695707522972e-11
montanus_NORTH	ZMOha001	montanus_SOUTH	1.27241156954576e-38
montanus_NORTH	ZMOha001	nigrorum	1.31891936794605e-49
montanus_NORTH	ZMOha001	palpebrosus	0
montanus_NORTH	ZMOha001	simplex	1.66440691165806e-36
montanus_NORTH	ZMOwh002	erythropleurus	1.0607695776482e-184
montanus_NORTH	ZMOwh002	everetti	0
montanus_NORTH	ZMOwh002	japonicus	9.86923478667333e-47
montanus_NORTH	ZMOwh002	japonicus_alani	5.4431018152529e-44
montanus_NORTH	ZMOwh002	meyeni	1.51406683205052e-26
montanus_NORTH	ZMOwh002	montanus_NORTH	0.999999999919143
montanus_NORTH	ZMOwh002	montanus_PALAWAN	8.08572961418112e-11
montanus_NORTH	ZMOwh002	montanus_SOUTH	1.27196618575799e-39
montanus_NORTH	ZMOwh002	nigrorum	7.59063910423514e-50
montanus_NORTH	ZMOwh002	palpebrosus	0
montanus_NORTH	ZMOwh002	simplex	2.40041902012357e-44
montanus_NORTH	ZMOwh003	erythropleurus	1.35418434959881e-203
montanus_NORTH	ZMOwh003	everetti	0
montanus_NORTH	ZMOwh003	japonicus	1.59465490597752e-86
montanus_NORTH	ZMOwh003	japonicus_alani	2.15167357515599e-82
montanus_NORTH	ZMOwh003	meyeni	8.51766434098921e-15
montanus_NORTH	ZMOwh003	montanus_NORTH	0.446677673578934
montanus_NORTH	ZMOwh003	montanus_PALAWAN	0.553322326421057
montanus_NORTH	ZMOwh003	montanus_SOUTH	5.67328732060241e-41
montanus_NORTH	ZMOwh003	nigrorum	1.37058305116918e-46
montanus_NORTH	ZMOwh003	palpebrosus	0
montanus_NORTH	ZMOwh003	simplex	2.96292136727304e-65
montanus_NORTH	ZMOwh004	erythropleurus	1.67206174464824e-199
montanus_NORTH	ZMOwh004	everetti	0
montanus_NORTH	ZMOwh004	japonicus	1.51490867365986e-81
montanus_NORTH	ZMOwh004	japonicus_alani	5.62192655061881e-78
montanus_NORTH	ZMOwh004	meyeni	3.90682635003232e-10
montanus_NORTH	ZMOwh004	montanus_NORTH	0.997054609489478
montanus_NORTH	ZMOwh004	montanus_PALAWAN	0.00294539011983927
montanus_NORTH	ZMOwh004	montanus_SOUTH	4.75434840150613e-49
montanus_NORTH	ZMOwh004	nigrorum	3.23432552590814e-53
montanus_NORTH	ZMOwh004	palpebrosus	0
montanus_NORTH	ZMOwh004	simplex	7.22189500760548e-66
montanus_NORTH	ZMOwh005	erythropleurus	1.36839838861058e-190
montanus_NORTH	ZMOwh005	everetti	0
montanus_NORTH	ZMOwh005	japonicus	1.82213947651391e-66
montanus_NORTH	ZMOwh005	japonicus_alani	5.95329537966704e-63
montanus_NORTH	ZMOwh005	meyeni	4.79809984931753e-25
montanus_NORTH	ZMOwh005	montanus_NORTH	0.999987807600997
montanus_NORTH	ZMOwh005	montanus_PALAWAN	1.21923990029855e-05
montanus_NORTH	ZMOwh005	montanus_SOUTH	3.283876880897e-34
montanus_NORTH	ZMOwh005	nigrorum	2.06491095239612e-43
montanus_NORTH	ZMOwh005	palpebrosus	0
montanus_NORTH	ZMOwh005	simplex	3.73570514631747e-47
montanus_NORTH	ZMOwh006	erythropleurus	7.07611097510594e-203
montanus_NORTH	ZMOwh006	everetti	0
montanus_NORTH	ZMOwh006	japonicus	7.64240115717309e-83
montanus_NORTH	ZMOwh006	japonicus_alani	5.65321304134293e-79
montanus_NORTH	ZMOwh006	meyeni	6.50254899073142e-14
montanus_NORTH	ZMOwh006	montanus_NORTH	0.95708468043289
montanus_NORTH	ZMOwh006	montanus_PALAWAN	0.0429153195670449
montanus_NORTH	ZMOwh006	montanus_SOUTH	4.3358220812466e-43
montanus_NORTH	ZMOwh006	nigrorum	1.37562229754309e-48
montanus_NORTH	ZMOwh006	palpebrosus	0
montanus_NORTH	ZMOwh006	simplex	2.00978026375412e-63
montanus_SOUTH	ZMOvu002	erythropleurus	3.25401206350241e-220
montanus_SOUTH	ZMOvu002	everetti	0
montanus_SOUTH	ZMOvu002	japonicus	3.94288139042571e-103
montanus_SOUTH	ZMOvu002	japonicus_alani	3.37698937314679e-99
montanus_SOUTH	ZMOvu002	meyeni	7.11221426068352e-115
montanus_SOUTH	ZMOvu002	montanus_NORTH	2.22842660651786e-46
montanus_SOUTH	ZMOvu002	montanus_PALAWAN	2.23610396785495e-45
montanus_SOUTH	ZMOvu002	montanus_SOUTH	1
montanus_SOUTH	ZMOvu002	nigrorum	5.28379874108892e-24
montanus_SOUTH	ZMOvu002	palpebrosus	0
montanus_SOUTH	ZMOvu002	simplex	4.04288667024698e-82
montanus_SOUTH	ZMOvu003	erythropleurus	2.29050954146087e-219
montanus_SOUTH	ZMOvu003	everetti	0
montanus_SOUTH	ZMOvu003	japonicus	3.81613266986782e-106
montanus_SOUTH	ZMOvu003	japonicus_alani	2.99995022912921e-102
montanus_SOUTH	ZMOvu003	meyeni	1.24289400448932e-110
montanus_SOUTH	ZMOvu003	montanus_NORTH	9.49583361615348e-45
montanus_SOUTH	ZMOvu003	montanus_PALAWAN	3.69947147473101e-43
montanus_SOUTH	ZMOvu003	montanus_SOUTH	1
montanus_SOUTH	ZMOvu003	nigrorum	7.10291615883277e-23
montanus_SOUTH	ZMOvu003	palpebrosus	0
montanus_SOUTH	ZMOvu003	simplex	2.77997538308596e-83
montanus_SOUTH	ZMOvu004	erythropleurus	8.60051715408723e-217
montanus_SOUTH	ZMOvu004	everetti	0
montanus_SOUTH	ZMOvu004	japonicus	1.88409659843486e-101
montanus_SOUTH	ZMOvu004	japonicus_alani	2.75974916123262e-97
montanus_SOUTH	ZMOvu004	meyeni	1.49262916176424e-102
montanus_SOUTH	ZMOvu004	montanus_NORTH	5.56787371942971e-39
montanus_SOUTH	ZMOvu004	montanus_PALAWAN	3.14084238226804e-37
montanus_SOUTH	ZMOvu004	montanus_SOUTH	1
montanus_SOUTH	ZMOvu004	nigrorum	1.36194850777637e-22
montanus_SOUTH	ZMOvu004	palpebrosus	0
montanus_SOUTH	ZMOvu004	simplex	7.22547878278329e-77
montanus_SOUTH	ZMOvu005	erythropleurus	4.93142956909573e-200
montanus_SOUTH	ZMOvu005	everetti	0
montanus_SOUTH	ZMOvu005	japonicus	3.13777753554245e-90
montanus_SOUTH	ZMOvu005	japonicus_alani	2.58947212263113e-86
montanus_SOUTH	ZMOvu005	meyeni	6.18172926196917e-85
montanus_SOUTH	ZMOvu005	montanus_NORTH	1.60823834793814e-27
montanus_SOUTH	ZMOvu005	montanus_PALAWAN	2.53988022625483e-27
montanus_SOUTH	ZMOvu005	montanus_SOUTH	1
montanus_SOUTH	ZMOvu005	nigrorum	2.9178972658118e-20
montanus_SOUTH	ZMOvu005	palpebrosus	0
montanus_SOUTH	ZMOvu005	simplex	7.64590973231922e-65
montanus_SOUTH	ZMOmo001	erythropleurus	1.08408058751191e-181
montanus_SOUTH	ZMOmo001	everetti	0
montanus_SOUTH	ZMOmo001	japonicus	2.8457650241624e-52
montanus_SOUTH	ZMOmo001	japonicus_alani	6.71635051018721e-49
montanus_SOUTH	ZMOmo001	meyeni	1.60940509193403e-72
montanus_SOUTH	ZMOmo001	montanus_NORTH	1.22052492800678e-13
montanus_SOUTH	ZMOmo001	montanus_PALAWAN	1.89559569455288e-20
montanus_SOUTH	ZMOmo001	montanus_SOUTH	0.999999999999878
montanus_SOUTH	ZMOmo001	nigrorum	1.1673640464328e-21
montanus_SOUTH	ZMOmo001	palpebrosus	0
montanus_SOUTH	ZMOmo001	simplex	9.62408534819195e-36
montanus_PALAWAN	ZMOpa001	erythropleurus	1.68710393598546e-202
montanus_PALAWAN	ZMOpa001	everetti	0
montanus_PALAWAN	ZMOpa001	japonicus	5.53745172237703e-93
montanus_PALAWAN	ZMOpa001	japonicus_alani	2.0753719829642e-88
montanus_PALAWAN	ZMOpa001	meyeni	2.98833990787092e-23
montanus_PALAWAN	ZMOpa001	montanus_NORTH	0.00352220603981649
montanus_PALAWAN	ZMOpa001	montanus_PALAWAN	0.996477793960183
montanus_PALAWAN	ZMOpa001	montanus_SOUTH	2.2253018383502e-31
montanus_PALAWAN	ZMOpa001	nigrorum	7.70027639491457e-39
montanus_PALAWAN	ZMOpa001	palpebrosus	0
montanus_PALAWAN	ZMOpa001	simplex	1.86426851939204e-64
montanus_PALAWAN	ZMOpa002	erythropleurus	2.8728393385769e-212
montanus_PALAWAN	ZMOpa002	everetti	0
montanus_PALAWAN	ZMOpa002	japonicus	3.38443201036211e-114
montanus_PALAWAN	ZMOpa002	japonicus_alani	2.58278708359632e-109
montanus_PALAWAN	ZMOpa002	meyeni	2.9702406568e-14
montanus_PALAWAN	ZMOpa002	montanus_NORTH	3.49175920558372e-06
montanus_PALAWAN	ZMOpa002	montanus_PALAWAN	0.999996508240765
montanus_PALAWAN	ZMOpa002	montanus_SOUTH	5.67130164857012e-46
montanus_PALAWAN	ZMOpa002	nigrorum	6.0607188536776e-49
montanus_PALAWAN	ZMOpa002	palpebrosus	0
montanus_PALAWAN	ZMOpa002	simplex	5.8928051306087e-77
nigrorum	ZNni001	erythropleurus	8.21716573756997e-250
nigrorum	ZNni001	everetti	0
nigrorum	ZNni001	japonicus	2.21222623806774e-139
nigrorum	ZNni001	japonicus_alani	1.60481540725214e-134
nigrorum	ZNni001	meyeni	1.45695866822068e-110
nigrorum	ZNni001	montanus_NORTH	1.69306683051879e-59
nigrorum	ZNni001	montanus_PALAWAN	8.10936328973966e-55
nigrorum	ZNni001	montanus_SOUTH	1.30083097815089e-33
nigrorum	ZNni001	nigrorum	1
nigrorum	ZNni001	palpebrosus	0
nigrorum	ZNni001	simplex	3.10955547823992e-109
erythropleurus	ZERxx002	erythropleurus	1
erythropleurus	ZERxx002	everetti	0
erythropleurus	ZERxx002	japonicus	1.98504476694766e-253
erythropleurus	ZERxx002	japonicus_alani	3.23325667460072e-251
erythropleurus	ZERxx002	meyeni	3.96044376533793e-273
erythropleurus	ZERxx002	montanus_NORTH	7.85062606731953e-227
erythropleurus	ZERxx002	montanus_PALAWAN	2.58625197232067e-240
erythropleurus	ZERxx002	montanus_SOUTH	9.67233053517678e-250
erythropleurus	ZERxx002	nigrorum	2.08516091021374e-269
erythropleurus	ZERxx002	palpebrosus	0
erythropleurus	ZERxx002	simplex	1.0248317661479e-229
erythropleurus	ZERxx004	erythropleurus	1
erythropleurus	ZERxx004	everetti	0
erythropleurus	ZERxx004	japonicus	2.11872808235602e-242
erythropleurus	ZERxx004	japonicus_alani	2.60358659301658e-240
erythropleurus	ZERxx004	meyeni	2.19126644259367e-257
erythropleurus	ZERxx004	montanus_NORTH	1.87889992587207e-210
erythropleurus	ZERxx004	montanus_PALAWAN	9.92340536286614e-224
erythropleurus	ZERxx004	montanus_SOUTH	3.94304417250908e-230
erythropleurus	ZERxx004	nigrorum	8.83031926229961e-250
erythropleurus	ZERxx004	palpebrosus	0
erythropleurus	ZERxx004	simplex	5.60817265802716e-211
erythropleurus	ZERxx005	erythropleurus	1
erythropleurus	ZERxx005	everetti	0
erythropleurus	ZERxx005	japonicus	1.06920401594022e-235
erythropleurus	ZERxx005	japonicus_alani	7.09693153507176e-234
erythropleurus	ZERxx005	meyeni	1.07297099536962e-259
erythropleurus	ZERxx005	montanus_NORTH	3.47647389300152e-211
erythropleurus	ZERxx005	montanus_PALAWAN	7.02782609785201e-226
erythropleurus	ZERxx005	montanus_SOUTH	3.73913603853917e-230
erythropleurus	ZERxx005	nigrorum	4.30654807156108e-251
erythropleurus	ZERxx005	palpebrosus	0
erythropleurus	ZERxx005	simplex	1.46818238482484e-211
simplex	Zsim23588	erythropleurus	2.77398264541914e-201
simplex	Zsim23588	everetti	0
simplex	Zsim23588	japonicus	1.19872132460448e-87
simplex	Zsim23588	japonicus_alani	7.55818331003006e-85
simplex	Zsim23588	meyeni	2.75388477712867e-113
simplex	Zsim23588	montanus_NORTH	1.42990932100249e-61
simplex	Zsim23588	montanus_PALAWAN	1.42584694255538e-78
simplex	Zsim23588	montanus_SOUTH	2.93461687313101e-83
simplex	Zsim23588	nigrorum	1.04918457074758e-100
simplex	Zsim23588	palpebrosus	0
simplex	Zsim23588	simplex	1
simplex	Zsim28142	erythropleurus	3.63139660880547e-203
simplex	Zsim28142	everetti	0
simplex	Zsim28142	japonicus	3.56006971732799e-86
simplex	Zsim28142	japonicus_alani	1.96241739136009e-83
simplex	Zsim28142	meyeni	1.21245851226285e-115
simplex	Zsim28142	montanus_NORTH	1.6060613328794e-63
simplex	Zsim28142	montanus_PALAWAN	1.75724389061465e-81
simplex	Zsim28142	montanus_SOUTH	6.34527831109542e-87
simplex	Zsim28142	nigrorum	6.59936871720373e-105
simplex	Zsim28142	palpebrosus	0
simplex	Zsim28142	simplex	1
palpebrosus	Zsim30897	erythropleurus	0
palpebrosus	Zsim30897	everetti	0
palpebrosus	Zsim30897	japonicus	0
palpebrosus	Zsim30897	japonicus_alani	0
palpebrosus	Zsim30897	meyeni	0
palpebrosus	Zsim30897	montanus_NORTH	0
palpebrosus	Zsim30897	montanus_PALAWAN	0
palpebrosus	Zsim30897	montanus_SOUTH	0
palpebrosus	Zsim30897	nigrorum	0
palpebrosus	Zsim30897	palpebrosus	1
palpebrosus	Zsim30897	simplex	0
palpebrosus	Zpal23498	erythropleurus	0
palpebrosus	Zpal23498	everetti	0
palpebrosus	Zpal23498	japonicus	0
palpebrosus	Zpal23498	japonicus_alani	0
palpebrosus	Zpal23498	meyeni	0
palpebrosus	Zpal23498	montanus_NORTH	0
palpebrosus	Zpal23498	montanus_PALAWAN	0
palpebrosus	Zpal23498	montanus_SOUTH	0
palpebrosus	Zpal23498	nigrorum	0
palpebrosus	Zpal23498	palpebrosus	1
palpebrosus	Zpal23498	simplex	0
palpebrosus	Zpal23522	erythropleurus	0
palpebrosus	Zpal23522	everetti	0
palpebrosus	Zpal23522	japonicus	0
palpebrosus	Zpal23522	japonicus_alani	0
palpebrosus	Zpal23522	meyeni	0
palpebrosus	Zpal23522	montanus_NORTH	0
palpebrosus	Zpal23522	montanus_PALAWAN	0
palpebrosus	Zpal23522	montanus_SOUTH	0
palpebrosus	Zpal23522	nigrorum	0
palpebrosus	Zpal23522	palpebrosus	1
palpebrosus	Zpal23522	simplex	0
montanus_SOUTH	Zmon20893	erythropleurus	6.85093083744601e-231
montanus_SOUTH	Zmon20893	everetti	0
montanus_SOUTH	Zmon20893	japonicus	6.46063769665335e-122
montanus_SOUTH	Zmon20893	japonicus_alani	1.28878615150925e-117
montanus_SOUTH	Zmon20893	meyeni	1.46689681255668e-137
montanus_SOUTH	Zmon20893	montanus_NORTH	1.1867070064388e-61
montanus_SOUTH	Zmon20893	montanus_PALAWAN	5.28271423592991e-58
montanus_SOUTH	Zmon20893	montanus_SOUTH	1
montanus_SOUTH	Zmon20893	nigrorum	1.96336526592716e-26
montanus_SOUTH	Zmon20893	palpebrosus	0
montanus_SOUTH	Zmon20893	simplex	4.1837818102375e-96
montanus_SOUTH	Zmon20892	erythropleurus	1.27300816469706e-235
montanus_SOUTH	Zmon20892	everetti	0
montanus_SOUTH	Zmon20892	japonicus	3.28071863204411e-120
montanus_SOUTH	Zmon20892	japonicus_alani	8.77608182653044e-116
montanus_SOUTH	Zmon20892	meyeni	6.82118711171533e-141
montanus_SOUTH	Zmon20892	montanus_NORTH	7.09095359839679e-63
montanus_SOUTH	Zmon20892	montanus_PALAWAN	2.06192246912424e-59
montanus_SOUTH	Zmon20892	montanus_SOUTH	1
montanus_SOUTH	Zmon20892	nigrorum	2.7393211787458e-27
montanus_SOUTH	Zmon20892	palpebrosus	0
montanus_SOUTH	Zmon20892	simplex	4.6920563783829e-96
montanus_SOUTH	Zmon20902	erythropleurus	6.99224803189534e-226
montanus_SOUTH	Zmon20902	everetti	0
montanus_SOUTH	Zmon20902	japonicus	2.73568176321649e-112
montanus_SOUTH	Zmon20902	japonicus_alani	5.31540499923885e-108
montanus_SOUTH	Zmon20902	meyeni	1.5123085466467e-125
montanus_SOUTH	Zmon20902	montanus_NORTH	2.21744540344598e-53
montanus_SOUTH	Zmon20902	montanus_PALAWAN	1.16487986454765e-50
montanus_SOUTH	Zmon20902	montanus_SOUTH	1
montanus_SOUTH	Zmon20902	nigrorum	2.62231822426194e-25
montanus_SOUTH	Zmon20902	palpebrosus	0
montanus_SOUTH	Zmon20902	simplex	3.39854304144389e-89
montanus_SOUTH	Zmon20909	erythropleurus	3.83475176253685e-233
montanus_SOUTH	Zmon20909	everetti	0
montanus_SOUTH	Zmon20909	japonicus	4.89678550741707e-121
montanus_SOUTH	Zmon20909	japonicus_alani	1.38466328930077e-116
montanus_SOUTH	Zmon20909	meyeni	5.67288945220723e-133
montanus_SOUTH	Zmon20909	montanus_NORTH	1.1469771329094e-58
montanus_SOUTH	Zmon20909	montanus_PALAWAN	1.07561722270237e-54
montanus_SOUTH	Zmon20909	montanus_SOUTH	1
montanus_SOUTH	Zmon20909	nigrorum	6.65899094033775e-26
montanus_SOUTH	Zmon20909	palpebrosus	0
montanus_SOUTH	Zmon20909	simplex	1.17135247498608e-93
montanus_SOUTH	Zsim31166	erythropleurus	3.80893639124703e-210
montanus_SOUTH	Zsim31166	everetti	0
montanus_SOUTH	Zsim31166	japonicus	6.47730563389207e-100
montanus_SOUTH	Zsim31166	japonicus_alani	1.02400310622864e-95
montanus_SOUTH	Zsim31166	meyeni	5.63866397677566e-107
montanus_SOUTH	Zsim31166	montanus_NORTH	3.01268629508041e-41
montanus_SOUTH	Zsim31166	montanus_PALAWAN	1.18914426092112e-39
montanus_SOUTH	Zsim31166	montanus_SOUTH	1
montanus_SOUTH	Zsim31166	nigrorum	2.67423993016958e-23
montanus_SOUTH	Zsim31166	palpebrosus	0
montanus_SOUTH	Zsim31166	simplex	6.6119218901056e-78
montanus_SOUTH	Zsim31159	erythropleurus	1.29678556701009e-214
montanus_SOUTH	Zsim31159	everetti	0
montanus_SOUTH	Zsim31159	japonicus	1.14036874852383e-103
montanus_SOUTH	Zsim31159	japonicus_alani	2.07310495052167e-99
montanus_SOUTH	Zsim31159	meyeni	1.11225659958727e-110
montanus_SOUTH	Zsim31159	montanus_NORTH	7.75806966705128e-44
montanus_SOUTH	Zsim31159	montanus_PALAWAN	9.56879530712956e-42
montanus_SOUTH	Zsim31159	montanus_SOUTH	1
montanus_SOUTH	Zsim31159	nigrorum	1.11433530580959e-23
montanus_SOUTH	Zsim31159	palpebrosus	0
montanus_SOUTH	Zsim31159	simplex	7.9104378190061e-81
meyeni	Zmey17876	erythropleurus	1.53519080650887e-246
