Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
53054	0.003751	0.011053	0.001173	0.004077	0.001098	0.000728	0.000419	-10397.260
53056	0.003751	0.011481	0.001173	0.004077	0.001012	0.000728	0.000455	-10412.327
53058	0.004244	0.012990	0.001327	0.004141	0.001146	0.000859	0.000515	-10420.792
53060	0.004544	0.014334	0.001464	0.004570	0.001234	0.000948	0.000582	-10434.070
53062	0.004174	0.013167	0.001345	0.004198	0.001133	0.000871	0.000534	-10456.260
53064	0.004146	0.013078	0.001336	0.004169	0.001511	0.000865	0.000543	-10430.332
53066	0.004146	0.013078	0.001336	0.004169	0.001511	0.000865	0.000543	-10425.054
53068	0.004146	0.013078	0.001336	0.004484	0.001256	0.000842	0.000543	-10449.650
53070	0.004496	0.014181	0.001483	0.004773	0.001499	0.000945	0.000589	-10435.805
53072	0.004496	0.014181	0.001483	0.004773	0.001688	0.000945	0.000523	-10428.022
53074	0.004496	0.014181	0.001483	0.004773	0.001688	0.000945	0.000523	-10432.663
53076	0.005594	0.017646	0.001845	0.005940	0.002042	0.001176	0.000670	-10438.475
53078	0.004658	0.014263	0.001536	0.005210	0.001569	0.000979	0.000604	-10422.345
53080	0.004658	0.014813	0.001536	0.005210	0.001664	0.000979	0.000570	-10434.428
53082	0.005152	0.015649	0.001678	0.005904	0.001817	0.001034	0.000622	-10436.301
53084	0.005524	0.015661	0.001799	0.006330	0.001948	0.001109	0.000667	-10439.927
53086	0.004594	0.014149	0.001625	0.005719	0.001956	0.001002	0.000543	-10449.401
53088	0.005026	0.015480	0.001778	0.006257	0.002100	0.001096	0.000605	-10440.494
53090	0.005026	0.015480	0.002204	0.006257	0.001993	0.001096	0.000637	-10409.453
53092	0.005026	0.015480	0.002186	0.006257	0.001993	0.001096	0.000637	-10449.514
53094	0.005026	0.015480	0.002186	0.005958	0.001993	0.001096	0.000637	-10434.423
53096	0.005399	0.016627	0.002348	0.006400	0.002089	0.001178	0.000685	-10435.859
53098	0.004999	0.015397	0.002174	0.006260	0.001935	0.001066	0.000634	-10429.640
53100	0.004999	0.014797	0.002174	0.006651	0.001935	0.001066	0.000634	-10425.370
53102	0.004999	0.014797	0.002174	0.006010	0.001935	0.001112	0.000634	-10433.510
53104	0.004999	0.014797	0.002174	0.005478	0.001804	0.001154	0.000680	-10431.586
53106	0.004830	0.013837	0.002244	0.005808	0.002050	0.001115	0.000650	-10433.456
53108	0.004830	0.014152	0.002244	0.005459	0.002050	0.001145	0.000650	-10434.449
53110	0.004816	0.014152	0.002665	0.006489	0.002050	0.001066	0.000650	-10432.926
53112	0.005138	0.014152	0.002739	0.006489	0.001894	0.001066	0.000703	-10395.793
53114	0.005138	0.014152	0.002739	0.006019	0.002051	0.001118	0.000649	-10420.439
53116	0.004730	0.014152	0.002739	0.006019	0.002051	0.001118	0.000649	-10392.773
53118	0.004730	0.013934	0.002364	0.007159	0.002051	0.001044	0.000649	-10424.015
53120	0.004916	0.013428	0.002318	0.007020	0.002011	0.001023	0.000637	-10406.393
53122	0.004916	0.013795	0.001925	0.006825	0.001548	0.001034	0.000637	-10422.621
53124	0.004174	0.011713	0.001634	0.005446	0.001314	0.000900	0.000541	-10441.767
53126	0.004685	0.013146	0.001834	0.007268	0.001466	0.000946	0.000611	-10420.166
53128	0.004302	0.011751	0.001684	0.005380	0.001240	0.000943	0.000609	-10438.129
53130	0.004302	0.011751	0.001684	0.005380	0.001240	0.000943	0.000609	-10438.865
53132	0.004302	0.012312	0.001684	0.005519	0.001240	0.000949	0.000609	-10426.161
53134	0.004644	0.012312	0.001684	0.005519	0.001180	0.000949	0.000640	-10431.205
53136	0.004990	0.012816	0.001810	0.005930	0.001310	0.001020	0.000665	-10430.293
53138	0.004990	0.012816	0.001810	0.005489	0.001192	0.001020	0.000665	-10435.358
53140	0.005959	0.015303	0.002161	0.008504	0.001603	0.001133	0.000706	-10429.896
53142	0.005959	0.014975	0.002666	0.007620	0.001457	0.001183	0.000776	-10449.796
53144	0.005918	0.014874	0.002194	0.007569	0.001422	0.001175	0.000785	-10465.154
53146	0.005918	0.015302	0.002194	0.007912	0.001422	0.001175	0.000785	-10442.398
53148	0.007727	0.020121	0.002865	0.011011	0.001962	0.001502	0.000970	-10459.873
53150	0.007727	0.020121	0.002865	0.010255	0.001962	0.001554	0.000970	-10446.546
53152	0.007010	0.019057	0.002508	0.010892	0.001960	0.001406	0.000871	-10441.099
53154	0.006781	0.018435	0.002426	0.010110	0.001926	0.001360	0.000829	-10443.714
53156	0.006781	0.018435	0.002426	0.010110	0.001988	0.001360	0.000829	-10435.239
53158	0.006281	0.018435	0.002426	0.010110	0.001988	0.001360	0.000829	-10424.413
53160	0.006281	0.018435	0.002437	0.011055	0.001896	0.001303	0.000829	-10449.594
53162	0.005843	0.017150	0.002631	0.009730	0.001764	0.001213	0.000771	-10431.301
53164	0.006713	0.019271	0.003022	0.011178	0.002027	0.001393	0.000886	-10445.467
53166	0.006713	0.019271	0.003022	0.011178	0.002027	0.001393	0.000886	-10452.649
53168	0.006468	0.018844	0.003022	0.010701	0.001854	0.001393	0.000969	-10420.523
53170	0.006866	0.021409	0.003434	0.012158	0.002471	0.001583	0.000938	-10417.476
53172	0.006033	0.018922	0.003035	0.010745	0.002184	0.001399	0.000829	-10437.348
53174	0.006033	0.018922	0.003035	0.009240	0.002184	0.001492	0.000829	-10440.084
53176	0.005596	0.017553	0.002815	0.008572	0.001594	0.001384	0.000858	-10440.397
53178	0.005596	0.017553	0.002815	0.009249	0.001699	0.001345	0.000805	-10434.854
53180	0.006221	0.019511	0.003129	0.010968	0.001889	0.001431	0.000895	-10432.555
53182	0.006844	0.021468	0.003443	0.012068	0.002078	0.001575	0.000985	-10426.374
53184	0.006258	0.019628	0.003148	0.010188	0.001846	0.001485	0.000927	-10427.471
53186	0.006258	0.020119	0.003148	0.009165	0.002028	0.001547	0.000879	-10403.472
53188	0.006874	0.021742	0.003458	0.010540	0.002406	0.001699	0.000965	-10408.051
53190	0.006916	0.021876	0.003845	0.011015	0.002421	0.001682	0.000971	-10410.388
53192	0.007571	0.023949	0.004209	0.012949	0.002511	0.001788	0.001123	-10430.356
53194	0.006732	0.020966	0.003555	0.010345	0.002233	0.001657	0.000998	-10428.931
53196	0.007107	0.020966	0.003555	0.011029	0.002115	0.001616	0.001053	-10420.860
53198	0.007251	0.021663	0.003556	0.011624	0.002158	0.001649	0.001075	-10419.758
53200	0.008133	0.021663	0.003556	0.011968	0.002158	0.001623	0.001075	-10421.548
53202	0.007961	0.021610	0.003481	0.011140	0.002102	0.001611	0.001057	-10428.815
53204	0.007961	0.021189	0.003481	0.012183	0.002041	0.001573	0.001089	-10431.559
53206	0.007961	0.021458	0.003481	0.012183	0.002041	0.001573	0.001089	-10437.260
53208	0.007444	0.020066	0.003255	0.010621	0.001908	0.001491	0.001018	-10428.937
53210	0.007444	0.020066	0.002880	0.009660	0.001908	0.001538	0.001018	-10406.434
53212	0.006041	0.016283	0.002337	0.008378	0.001458	0.001224	0.000878	-10424.174
53214	0.006189	0.016683	0.002394	0.008008	0.001493	0.001280	0.000900	-10417.939
53216	0.006189	0.016683	0.002394	0.008314	0.001493	0.001269	0.000900	-10421.373
53218	0.006857	0.018482	0.002653	0.008809	0.001654	0.001406	0.000997	-10420.316
53220	0.007084	0.018180	0.002609	0.009771	0.001627	0.001338	0.000980	-10393.577
53222	0.007084	0.018180	0.002609	0.010309	0.001627	0.001338	0.000980	-10395.146
53224	0.007084	0.018180	0.002609	0.010309	0.001627	0.001338	0.000980	-10401.065
53226	0.007084	0.018583	0.002609	0.010309	0.001627	0.001338	0.000980	-10413.107
53228	0.007084	0.018583	0.002609	0.010309	0.001627	0.001338	0.000980	-10410.984
53230	0.007084	0.018685	0.002296	0.009175	0.001889	0.001382	0.000980	-10419.877
53232	0.006700	0.016632	0.002044	0.008167	0.001681	0.001230	0.000873	-10411.574
53234	0.006690	0.016954	0.002041	0.008155	0.001653	0.001228	0.000885	-10397.411
53236	0.006690	0.016954	0.002041	0.008155	0.001614	0.001228	0.000906	-10418.558
53238	0.006253	0.015847	0.001908	0.008141	0.001461	0.001148	0.000874	-10414.119
53240	0.006747	0.017098	0.002136	0.008784	0.001577	0.001238	0.000943	-10447.001
53242	0.006747	0.017098	0.002136	0.007614	0.001577	0.001284	0.000943	-10448.649
53244	0.006378	0.016164	0.002019	0.007198	0.001491	0.001214	0.000892	-10423.554
53246	0.006378	0.016905	0.002019	0.007198	0.001491	0.001214	0.000892	-10430.005
53248	0.006378	0.016905	0.002019	0.007198	0.001561	0.001214	0.000852	-10448.050
53250	0.006378	0.016905	0.001821	0.007769	0.001561	0.001187	0.000852	-10414.969
53252	0.006378	0.017247	0.001821	0.007769	0.001577	0.001187	0.000843	-10424.472
53254	0.005581	0.015092	0.001593	0.006798	0.001295	0.001039	0.000786	-10434.234
53256	0.005581	0.015092	0.001593	0.006798	0.001236	0.001039	0.000786	-10421.428
53258	0.005581	0.014700	0.001593	0.006798	0.001236	0.001039	0.000786	-10423.385
53260	0.004625	0.012182	0.001320	0.005633	0.001025	0.000861	0.000652	-10424.014
53262	0.004625	0.012182	0.001320	0.005633	0.001025	0.000861	0.000652	-10420.596
53264	0.004707	0.012396	0.001344	0.005400	0.001002	0.000876	0.000690	-10417.389
53266	0.004707	0.012396	0.001344	0.005400	0.001002	0.000876	0.000690	-10436.899
53268	0.004707	0.012396	0.001344	0.005700	0.001002	0.000876	0.000690	-10428.819
53270	0.005378	0.014165	0.001535	0.006513	0.000864	0.001001	0.000789	-10430.448
53272	0.005378	0.014165	0.001535	0.006763	0.000864	0.000993	0.000789	-10420.061
53274	0.004925	0.012683	0.001406	0.006193	0.000791	0.000909	0.000722	-10428.288
53276	0.005565	0.014331	0.001589	0.006997	0.000894	0.001028	0.000816	-10440.655
53278	0.005762	0.014840	0.001645	0.007246	0.000925	0.001064	0.000845	-10427.503
53280	0.006271	0.015816	0.001753	0.007723	0.000986	0.001134	0.000900	-10437.573
53282	0.006271	0.015191	0.001993	0.008151	0.000986	0.001134	0.000900	-10420.356
53284	0.006271	0.015191	0.001993	0.008151	0.000986	0.001134	0.000900	-10415.408
53286	0.006271	0.015191	0.001993	0.008151	0.000986	0.001134	0.000900	-10421.298
53288	0.005793	0.014495	0.001841	0.007530	0.000846	0.001048	0.000896	-10423.565
53290	0.005793	0.014495	0.001841	0.007186	0.000846	0.001048	0.000896	-10432.591
53292	0.006687	0.016731	0.002125	0.008294	0.000976	0.001209	0.001034	-10432.749
53294	0.005983	0.014397	0.001902	0.007422	0.000912	0.001082	0.000887	-10436.096
53296	0.005983	0.014587	0.002153	0.007442	0.000912	0.001082	0.000887	-10441.790
53298	0.006991	0.017523	0.002841	0.009556	0.001065	0.001264	0.001036	-10426.088
53300	0.006378	0.015527	0.002518	0.007873	0.000943	0.001135	0.000919	-10452.815
53302	0.006147	0.015527	0.002518	0.007580	0.000943	0.001135	0.000919	-10446.305
53304	0.006165	0.014710	0.002385	0.007181	0.000839	0.001075	0.000927	-10427.315
53306	0.006165	0.015054	0.002385	0.007181	0.000839	0.001075	0.000927	-10448.386
53308	0.006165	0.015054	0.002385	0.007181	0.000839	0.001075	0.000927	-10443.128
53310	0.006165	0.015460	0.002385	0.007181	0.000894	0.001075	0.000870	-10461.477
53312	0.006716	0.017093	0.002598	0.008278	0.000974	0.001171	0.000948	-10426.879
53314	0.006793	0.017093	0.002384	0.008278	0.000950	0.001171	0.000972	-10420.891
53316	0.007401	0.018623	0.002597	0.007512	0.001035	0.001320	0.001059	-10444.989
53318	0.006622	0.016664	0.002324	0.006721	0.000935	0.001181	0.000938	-10432.385
53320	0.006622	0.016664	0.002324	0.006481	0.000935	0.001181	0.000938	-10438.588
53322	0.007317	0.018887	0.003099	0.007269	0.001033	0.001300	0.001036	-10428.847
53324	0.006524	0.016841	0.002763	0.006481	0.001172	0.001160	0.000924	-10426.703
53326	0.006524	0.016841	0.002763	0.006481	0.001172	0.001160	0.000924	-10427.350
53328	0.006980	0.018016	0.003015	0.006934	0.001296	0.001240	0.000957	-10438.838
53330	0.006754	0.018472	0.003396	0.007109	0.001356	0.001272	0.000961	-10422.731
53332	0.006267	0.016841	0.003151	0.006596	0.001258	0.001180	0.000892	-10439.731
53334	0.006267	0.016434	0.003151	0.006596	0.001258	0.001180	0.000892	-10446.700
53336	0.006116	0.016434	0.002890	0.006902	0.001216	0.001167	0.000922	-10427.050
53338	0.006116	0.015870	0.002890	0.007308	0.001009	0.001167	0.000922	-10440.438
53340	0.006141	0.015559	0.002890	0.007308	0.001009	0.001167	0.000922	-10426.468
53342	0.005694	0.014427	0.002094	0.006776	0.000897	0.001082	0.000893	-10412.297
53344	0.005694	0.014427	0.002094	0.006776	0.000897	0.001082	0.000893	-10410.259
53346	0.005694	0.014427	0.002094	0.006908	0.000897	0.001082	0.000893	-10414.113
53348	0.005261	0.013329	0.001935	0.006382	0.000828	0.001000	0.000825	-10429.515
53350	0.004892	0.012084	0.001799	0.005935	0.000824	0.000930	0.000718	-10421.837
53352	0.005600	0.013831	0.002060	0.006793	0.000943	0.001064	0.000821	-10450.861
53354	0.005496	0.013576	0.002022	0.006668	0.000925	0.001045	0.000806	-10455.294
53356	0.005496	0.013576	0.002022	0.006668	0.000925	0.001045	0.000806	-10448.505
53358	0.006328	0.015631	0.002328	0.007113	0.001065	0.001203	0.000928	-10440.589
53360	0.007144	0.017646	0.002628	0.008029	0.001203	0.001358	0.001048	-10421.349
53362	0.006280	0.015129	0.002310	0.007058	0.001057	0.001194	0.000921	-10426.749
53364	0.006280	0.015129	0.002310	0.007058	0.001057	0.001194	0.000921	-10434.570
53366	0.006923	0.016879	0.002546	0.007781	0.001283	0.001316	0.000922	-10429.467
53368	0.006923	0.017172	0.002546	0.007666	0.001283	0.001316	0.000922	-10405.991
53370	0.006923	0.017172	0.002811	0.007666	0.001283	0.001316	0.000922	-10422.335
53372	0.006923	0.017172	0.002811	0.007666	0.001304	0.001316	0.000907	-10425.753
53374	0.006588	0.016748	0.002626	0.007311	0.001358	0.001316	0.000872	-10422.609
53376	0.006726	0.017045	0.002680	0.007853	0.001302	0.001340	0.000947	-10438.880
53378	0.005763	0.014605	0.002297	0.007184	0.001113	0.001148	0.000813	-10431.451
53380	0.006815	0.017717	0.002786	0.009404	0.001456	0.001393	0.000915	-10417.064
53382	0.005952	0.015586	0.002433	0.008487	0.001271	0.001216	0.000799	-10451.316
53384	0.005952	0.015960	0.002433	0.009964	0.001271	0.001172	0.000799	-10456.623
53386	0.005952	0.015960	0.002433	0.009964	0.001271	0.001172	0.000799	-10428.469
53388	0.007421	0.020405	0.003034	0.011934	0.001619	0.001482	0.000976	-10415.964
53390	0.007024	0.020217	0.002495	0.013752	0.001517	0.001429	0.001041	-10405.151
53392	0.007140	0.020552	0.002536	0.012437	0.001571	0.001501	0.001039	-10422.505
53394	0.006454	0.017818	0.002199	0.010296	0.001593	0.001302	0.000901	-10434.747
53396	0.006482	0.017964	0.002209	0.009731	0.001615	0.001333	0.000866	-10447.493
53398	0.006685	0.019249	0.002278	0.010721	0.001665	0.001344	0.000893	-10446.395
53400	0.006647	0.019138	0.002265	0.010272	0.001656	0.001336	0.000888	-10453.248
53402	0.006330	0.019434	0.001844	0.009910	0.001734	0.001354	0.000848	-10464.533
53404	0.008010	0.025087	0.002333	0.013786	0.002182	0.001656	0.001079	-10478.540
53406	0.008010	0.025087	0.002333	0.013786	0.002045	0.001656	0.001079	-10439.162
53408	0.006873	0.021526	0.002002	0.010348	0.001809	0.001486	0.000898	-10429.013
53410	0.007652	0.025566	0.002329	0.013383	0.002093	0.001660	0.001051	-10446.037
53412	0.007193	0.023698	0.001910	0.013613	0.001967	0.001517	0.000988	-10447.849
53414	0.007893	0.025557	0.002096	0.011799	0.002159	0.001819	0.001084	-10445.269
53416	0.007893	0.025557	0.002096	0.012268	0.002114	0.001791	0.001107	-10447.472
53418	0.006696	0.022372	0.001778	0.009771	0.001754	0.001557	0.000961	-10453.632
53420	0.008613	0.028106	0.002234	0.012206	0.002203	0.001961	0.001207	-10445.432
53422	0.007439	0.024275	0.001930	0.012205	0.001966	0.001605	0.001009	-10421.816
53424	0.008728	0.027907	0.002264	0.013253	0.002206	0.001938	0.001238	-10410.456
53426	0.008728	0.028237	0.002264	0.016001	0.002334	0.001812	0.001170	-10435.584
53428	0.010051	0.031734	0.002510	0.015964	0.002478	0.002088	0.001354	-10432.927
53430	0.009310	0.028007	0.002497	0.016024	0.002166	0.001782	0.001225	-10443.866
53432	0.009632	0.028007	0.002247	0.014663	0.002166	0.001818	0.001225	-10429.674
53434	0.008561	0.026360	0.002370	0.012316	0.001995	0.001743	0.001128	-10443.161
53436	0.009072	0.027183	0.002444	0.012700	0.002057	0.001797	0.001163	-10451.493
53438	0.009072	0.027793	0.002444	0.011950	0.002176	0.001822	0.001099	-10463.158
53440	0.009491	0.027793	0.002444	0.010964	0.002077	0.001866	0.001152	-10449.771
53442	0.009491	0.027793	0.002444	0.010964	0.001975	0.001866	0.001211	-10455.517
53444	0.009186	0.027793	0.002444	0.010016	0.001975	0.001928	0.001211	-10457.500
53446	0.010809	0.032136	0.002847	0.014891	0.002360	0.002116	0.001376	-10463.010
53448	0.012788	0.038020	0.003368	0.017415	0.002792	0.002504	0.001628	-10457.128
53450	0.011329	0.033681	0.002984	0.015428	0.002529	0.002218	0.001374	-10472.737
53452	0.011702	0.033681	0.002984	0.014256	0.002760	0.002238	0.001431	-10493.401
53454	0.010579	0.030449	0.002697	0.013235	0.002495	0.002004	0.001293	-10476.512
53456	0.010579	0.030449	0.002697	0.012160	0.002567	0.002067	0.001257	-10472.771
53458	0.011749	0.034248	0.002996	0.013921	0.002851	0.002295	0.001396	-10457.786
53460	0.011555	0.034248	0.002996	0.014718	0.003003	0.002244	0.001325	-10443.310
53462	0.012261	0.035287	0.003087	0.015164	0.003032	0.002313	0.001393	-10462.437
53464	0.012280	0.035342	0.003091	0.014741	0.003036	0.002348	0.001396	-10467.758
53466	0.012280	0.035342	0.003091	0.014877	0.002980	0.002339	0.001422	-10469.855
53468	0.012280	0.035342	0.003091	0.014715	0.002918	0.002320	0.001453	-10472.474
53470	0.012362	0.035578	0.002963	0.013968	0.002692	0.002384	0.001595	-10479.780
53472	0.011375	0.031859	0.003070	0.013118	0.002411	0.002102	0.001428	-10451.442
53474	0.013109	0.034495	0.003348	0.015705	0.002630	0.002219	0.001558	-10464.130
53476	0.011199	0.029468	0.002860	0.011362	0.002339	0.001998	0.001278	-10453.564
53478	0.012755	0.033563	0.003258	0.011827	0.002533	0.002345	0.001531	-10479.320
53480	0.012755	0.033585	0.003258	0.012380	0.002601	0.002309	0.001492	-10446.882
53482	0.012811	0.033733	0.003272	0.012435	0.002815	0.002319	0.001390	-10471.450
53484	0.012811	0.032846	0.003272	0.012416	0.002840	0.002304	0.001378	-10439.476
53486	0.012811	0.032846	0.003272	0.012075	0.002840	0.002304	0.001378	-10445.032
53488	0.012811	0.032846	0.003272	0.011563	0.002840	0.002345	0.001378	-10443.127
53490	0.012811	0.032527	0.003272	0.012973	0.002896	0.002293	0.001351	-10470.622
53492	0.012902	0.032758	0.003295	0.013774	0.002862	0.002260	0.001387	-10481.127
53494	0.012902	0.032758	0.003295	0.013774	0.002706	0.002260	0.001467	-10480.276
53496	0.012795	0.032758	0.003573	0.013774	0.002781	0.002260	0.001427	-10463.804
53498	0.012795	0.032758	0.003573	0.015324	0.002946	0.002140	0.001347	-10450.759
53500	0.012795	0.032758	0.003573	0.015433	0.002989	0.002131	0.001328	-10432.134
53502	0.010817	0.026660	0.003021	0.011355	0.002477	0.001875	0.001145	-10455.924
53504	0.010817	0.026186	0.003021	0.011250	0.002172	0.001882	0.001200	-10453.589
53506	0.010567	0.026186	0.003021	0.009771	0.002062	0.001977	0.001264	-10437.867
53508	0.010554	0.026152	0.002694	0.011267	0.002081	0.001901	0.001249	-10437.895
53510	0.010554	0.026152	0.002694	0.011267	0.002081	0.001901	0.001249	-10439.190
53512	0.010554	0.026152	0.002694	0.010504	0.002081	0.001948	0.001249	-10468.657
53514	0.010554	0.026152	0.002694	0.011458	0.002185	0.001890	0.001190	-10425.995
53516	0.012229	0.029824	0.003122	0.013277	0.002529	0.002190	0.001380	-10444.397
53518	0.010532	0.025686	0.002688	0.011435	0.002496	0.001886	0.001109	-10446.646
53520	0.010532	0.025686	0.002688	0.012265	0.002360	0.001833	0.001173	-10448.425
53522	0.010532	0.025462	0.002688	0.012332	0.002360	0.001823	0.001173	-10471.058
53524	0.010093	0.024400	0.002337	0.010778	0.002262	0.001807	0.001124	-10448.357
53526	0.009224	0.022299	0.001945	0.010390	0.002247	0.001606	0.001027	-10451.463
53528	0.009669	0.022299	0.001945	0.010918	0.002247	0.001606	0.001027	-10458.330
53530	0.009669	0.021539	0.001550	0.010606	0.002118	0.001608	0.001089	-10451.993
53532	0.008730	0.019447	0.001400	0.008634	0.002006	0.001503	0.000937	-10464.056
53534	0.008156	0.017419	0.001272	0.009120	0.001545	0.001293	0.000851	-10439.526
53536	0.008156	0.017419	0.001272	0.008382	0.001545	0.001332	0.000851	-10452.817
53538	0.008156	0.017419	0.001272	0.009298	0.001632	0.001266	0.000806	-10439.156
53540	0.008156	0.017419	0.001272	0.009298	0.001632	0.001266	0.000806	-10449.095
53542	0.007698	0.016441	0.001200	0.008776	0.001541	0.001195	0.000761	-10457.799
53544	0.008064	0.017223	0.001257	0.009193	0.001519	0.001252	0.000847	-10456.847
53546	0.006684	0.014276	0.001042	0.007620	0.001259	0.001037	0.000702	-10414.802
53548	0.006440	0.013753	0.001004	0.006868	0.001126	0.000999	0.000728	-10429.278
53550	0.007355	0.015708	0.001147	0.007845	0.001383	0.001142	0.000774	-10423.953
53552	0.007355	0.015708	0.001147	0.008226	0.001383	0.001142	0.000774	-10429.314
53554	0.008572	0.018156	0.001336	0.009108	0.001587	0.001330	0.000916	-10454.051
53556	0.008572	0.018156	0.001336	0.008545	0.001476	0.001330	0.000984	-10449.975
53558	0.008572	0.018156	0.001680	0.009132	0.001431	0.001330	0.001016	-10440.681
53560	0.008572	0.017956	0.002029	0.008681	0.001560	0.001330	0.000932	-10443.778
53562	0.008572	0.017956	0.002029	0.008681	0.001560	0.001330	0.000932	-10440.981
53564	0.008307	0.017956	0.002029	0.010084	0.001664	0.001275	0.000873	-10423.275
53566	0.007093	0.016184	0.001733	0.007654	0.001485	0.001131	0.000713	-10415.512
53568	0.007093	0.016184	0.001733	0.007654	0.001485	0.001131	0.000713	-10425.867
53570	0.008043	0.018015	0.002355	0.010047	0.001578	0.001219	0.000863	-10411.647
53572	0.007020	0.015722	0.002055	0.008768	0.001429	0.001063	0.000726	-10421.383
53574	0.007020	0.015722	0.002055	0.008389	0.001429	0.001063	0.000726	-10403.410
53576	0.007020	0.015722	0.002055	0.008506	0.001736	0.001063	0.000726	-10410.996
53578	0.007259	0.016257	0.002125	0.007361	0.001844	0.001172	0.000730	-10423.055
53580	0.007204	0.016134	0.002109	0.007699	0.001830	0.001140	0.000725	-10415.258
53582	0.007204	0.016134	0.002109	0.007114	0.001830	0.001193	0.000725	-10415.927
53584	0.006686	0.014974	0.001957	0.006603	0.002017	0.001107	0.000673	-10445.304
53586	0.006389	0.014974	0.001957	0.006603	0.001920	0.001107	0.000707	-10436.747
53588	0.007098	0.016635	0.002174	0.006477	0.002133	0.001289	0.000785	-10425.498
53590	0.007419	0.016635	0.002174	0.006477	0.002133	0.001289	0.000785	-10413.997
53592	0.007419	0.016294	0.002174	0.006940	0.002133	0.001224	0.000785	-10406.850
53594	0.007322	0.016294	0.002174	0.007811	0.002290	0.001194	0.000731	-10409.963
53596	0.007322	0.016294	0.002174	0.007572	0.002289	0.001209	0.000731	-10417.953
53598	0.006190	0.013775	0.001838	0.006680	0.001935	0.001005	0.000618	-10417.991
53600	0.006985	0.014211	0.001950	0.006305	0.002138	0.001117	0.000630	-10415.941
53602	0.005690	0.012690	0.001741	0.005314	0.001909	0.001023	0.000562	-10421.417
53604	0.006497	0.014901	0.001988	0.007182	0.001933	0.001087	0.000642	-10398.213
53606	0.005762	0.013215	0.001764	0.006298	0.001640	0.000964	0.000595	-10418.311
53608	0.006563	0.015051	0.002009	0.006726	0.002155	0.001129	0.000631	-10411.838
53610	0.006865	0.015051	0.002009	0.005985	0.002044	0.001191	0.000665	-10421.584
53612	0.005620	0.012322	0.001644	0.004467	0.001673	0.000985	0.000545	-10413.582
53614	0.005450	0.011390	0.001594	0.004023	0.001497	0.000982	0.000572	-10408.429
53616	0.005575	0.011880	0.001594	0.003838	0.001368	0.000977	0.000626	-10414.027
53618	0.006385	0.014154	0.001826	0.005551	0.001567	0.001035	0.000717	-10408.559
53620	0.005339	0.011660	0.001527	0.004273	0.001310	0.000917	0.000600	-10412.399
53622	0.004767	0.011203	0.001467	0.004105	0.001386	0.000881	0.000523	-10373.561
53624	0.004767	0.011203	0.001467	0.004105	0.001258	0.000881	0.000576	-10415.375
53626	0.004739	0.011137	0.001459	0.005099	0.001251	0.000816	0.000573	-10400.493
53628	0.004739	0.011137	0.001459	0.004429	0.001251	0.000852	0.000573	-10384.474
53630	0.004620	0.011113	0.001455	0.004420	0.001248	0.000850	0.000572	-10397.056
53632	0.004620	0.011113	0.001455	0.004393	0.001248	0.000852	0.000572	-10406.334
53634	0.004620	0.011113	0.001455	0.004393	0.001396	0.000852	0.000511	-10410.161
53636	0.005890	0.014170	0.001856	0.005602	0.001779	0.001086	0.000652	-10402.704
53638	0.005990	0.014575	0.001887	0.006668	0.002008	0.001040	0.000597	-10418.729
53640	0.005805	0.014727	0.001887	0.006312	0.001898	0.001065	0.000632	-10419.056
53642	0.004948	0.012859	0.001378	0.005381	0.001617	0.000908	0.000539	-10410.242
53644	0.004963	0.012898	0.001383	0.005715	0.001646	0.000870	0.000533	-10416.802
53646	0.004963	0.012898	0.001383	0.004743	0.001557	0.000931	0.000563	-10399.961
53648	0.004778	0.012779	0.001331	0.005641	0.001499	0.000897	0.000542	-10398.279
53650	0.003963	0.010599	0.001104	0.004679	0.001243	0.000744	0.000450	-10390.752
53652	0.003347	0.008953	0.000933	0.004246	0.001050	0.000628	0.000380	-10403.141
53654	0.003347	0.009167	0.000933	0.004351	0.001050	0.000628	0.000380	-10430.239
53656	0.003995	0.010940	0.001113	0.005193	0.001253	0.000750	0.000453	-10416.135
53658	0.003998	0.010949	0.001343	0.005197	0.001254	0.000750	0.000454	-10386.983
53660	0.003998	0.010949	0.001343	0.005197	0.001254	0.000750	0.000454	-10372.121
53662	0.003598	0.009852	0.001209	0.004676	0.001129	0.000675	0.000408	-10378.303
53664	0.003598	0.009852	0.001534	0.004676	0.001128	0.000675	0.000408	-10381.409
53666	0.003598	0.009852	0.001534	0.004377	0.001123	0.000675	0.000410	-10383.495
53668	0.003598	0.010295	0.001534	0.004019	0.001123	0.000675	0.000410	-10393.299
53670	0.004009	0.011473	0.001709	0.004479	0.001252	0.000752	0.000457	-10379.502
53672	0.004009	0.011473	0.001709	0.004479	0.001252	0.000752	0.000457	-10400.476
53674	0.004572	0.013082	0.001949	0.005358	0.001427	0.000858	0.000521	-10389.553
53676	0.003922	0.011223	0.001672	0.004314	0.001224	0.000755	0.000447	-10405.327
53678	0.003922	0.010862	0.001672	0.005067	0.001224	0.000709	0.000447	-10408.231
53680	0.003922	0.010862	0.001672	0.004503	0.001224	0.000742	0.000447	-10382.974
53682	0.004662	0.012909	0.001987	0.005418	0.001455	0.000878	0.000532	-10390.856
