Gen	theta_1JpMeMoN	theta_2MoS	theta_3Si	theta_4JpMeMoNMoSSi	theta_5JpMeMoNMoS	tau_4JpMeMoNMoSSi	tau_5JpMeMoNMoS	lnL
24236	0.006595	0.013010	0.002379	0.005929	0.002749	0.001087	0.000676	-10433.617
24238	0.005954	0.011746	0.002148	0.005353	0.002641	0.000982	0.000610	-10417.943
24240	0.004939	0.010554	0.001930	0.004101	0.002373	0.000882	0.000548	-10418.173
24242	0.004939	0.010554	0.001930	0.004101	0.002373	0.000882	0.000548	-10411.164
24244	0.004683	0.010006	0.001830	0.004197	0.002441	0.000813	0.000479	-10422.628
24246	0.005200	0.011112	0.002032	0.004661	0.002710	0.000903	0.000532	-10433.833
24248	0.005200	0.011112	0.001744	0.004661	0.002710	0.000903	0.000532	-10419.001
24250	0.004397	0.009430	0.001475	0.003941	0.002292	0.000763	0.000450	-10421.243
24252	0.004988	0.011413	0.001673	0.004457	0.002600	0.000867	0.000510	-10432.965
24254	0.004988	0.011413	0.001673	0.004457	0.002600	0.000867	0.000510	-10397.182
24256	0.004988	0.011413	0.001673	0.004457	0.002600	0.000867	0.000510	-10403.956
24258	0.004988	0.011413	0.001673	0.004910	0.002540	0.000867	0.000522	-10439.657
24260	0.005748	0.012374	0.001928	0.005152	0.002998	0.000999	0.000588	-10438.866
24262	0.005919	0.013332	0.001985	0.005894	0.003087	0.001029	0.000605	-10426.873
24264	0.005919	0.013332	0.001985	0.005894	0.003087	0.001029	0.000605	-10421.377
24266	0.005028	0.011325	0.001686	0.004476	0.002622	0.000874	0.000514	-10424.150
24268	0.004826	0.010871	0.001619	0.004777	0.002517	0.000839	0.000493	-10438.116
24270	0.004265	0.009606	0.001430	0.004221	0.002224	0.000741	0.000436	-10420.782
24272	0.005506	0.012401	0.001847	0.005449	0.002871	0.000957	0.000563	-10414.739
24274	0.005506	0.011617	0.001847	0.005449	0.002871	0.000957	0.000563	-10421.790
24276	0.005506	0.011617	0.001847	0.004089	0.002871	0.001019	0.000563	-10408.356
24278	0.005625	0.011869	0.001887	0.003711	0.002933	0.001041	0.000575	-10392.075
24280	0.005866	0.012378	0.001968	0.004636	0.003116	0.001005	0.000589	-10392.291
24282	0.005215	0.011005	0.001749	0.004122	0.002851	0.000894	0.000509	-10410.746
24284	0.005215	0.011005	0.001749	0.004122	0.002570	0.000894	0.000509	-10426.642
24286	0.005215	0.011005	0.001940	0.004122	0.002799	0.000894	0.000467	-10424.896
24288	0.005215	0.011005	0.001940	0.004122	0.002799	0.000894	0.000467	-10426.698
24290	0.005751	0.012679	0.002139	0.005505	0.003086	0.000903	0.000515	-10425.829
24292	0.004978	0.010977	0.001852	0.004766	0.002672	0.000782	0.000446	-10413.186
24294	0.004713	0.010977	0.001852	0.004153	0.002672	0.000832	0.000446	-10432.715
24296	0.004900	0.011412	0.001242	0.004318	0.002778	0.000865	0.000464	-10420.357
24298	0.004900	0.011412	0.001242	0.004408	0.003158	0.000865	0.000464	-10426.336
24300	0.004900	0.011412	0.001242	0.005534	0.003158	0.000865	0.000464	-10416.538
24302	0.004900	0.011412	0.001242	0.005534	0.003158	0.000865	0.000464	-10410.212
24304	0.004900	0.011412	0.001242	0.005534	0.003158	0.000865	0.000464	-10404.665
24306	0.005024	0.011701	0.001274	0.005674	0.003418	0.000887	0.000450	-10411.083
24308	0.005331	0.013625	0.001483	0.006607	0.003980	0.001032	0.000524	-10397.135
24310	0.005066	0.012380	0.001409	0.006278	0.003781	0.000981	0.000498	-10389.832
24312	0.005066	0.012380	0.001409	0.006811	0.003781	0.000981	0.000498	-10413.454
24314	0.005066	0.012380	0.001409	0.006811	0.003781	0.000981	0.000498	-10436.353
24316	0.005371	0.013127	0.001495	0.006652	0.004010	0.001040	0.000528	-10413.722
24318	0.005371	0.013127	0.001495	0.007674	0.004010	0.000972	0.000528	-10394.933
24320	0.005371	0.013127	0.001495	0.007674	0.004010	0.000972	0.000528	-10388.686
24322	0.005090	0.013127	0.001495	0.008258	0.004010	0.000941	0.000528	-10392.507
24324	0.004421	0.012058	0.001298	0.006486	0.003482	0.000817	0.000459	-10377.987
24326	0.004421	0.012058	0.001298	0.005357	0.003081	0.000892	0.000459	-10399.123
24328	0.004421	0.012058	0.001298	0.005357	0.003081	0.000892	0.000459	-10384.174
24330	0.004412	0.012036	0.001296	0.006541	0.003075	0.000812	0.000458	-10420.781
24332	0.003979	0.010854	0.001168	0.005311	0.002773	0.000732	0.000413	-10400.489
24334	0.003979	0.011286	0.001168	0.004821	0.002773	0.000764	0.000413	-10411.880
24336	0.003979	0.010762	0.001168	0.003921	0.002773	0.000764	0.000413	-10416.369
24338	0.003979	0.010762	0.001168	0.004545	0.002300	0.000764	0.000498	-10426.852
24340	0.003979	0.010762	0.001168	0.004545	0.002300	0.000764	0.000498	-10416.300
24342	0.004285	0.011442	0.001242	0.004832	0.002445	0.000813	0.000530	-10419.262
24344	0.004285	0.011696	0.001242	0.004832	0.002565	0.000813	0.000505	-10412.591
24346	0.004285	0.011696	0.001242	0.003989	0.002565	0.000813	0.000505	-10396.229
24348	0.004616	0.012598	0.001338	0.004296	0.002762	0.000875	0.000544	-10402.672
24350	0.005191	0.013664	0.001396	0.004481	0.002881	0.000913	0.000567	-10375.943
24352	0.005191	0.013413	0.001396	0.004039	0.002881	0.000951	0.000567	-10387.578
24354	0.004669	0.012064	0.001255	0.003633	0.002680	0.000855	0.000493	-10410.031
24356	0.005158	0.013327	0.001387	0.004014	0.003081	0.000945	0.000524	-10424.468
24358	0.005158	0.013327	0.001387	0.004014	0.003081	0.000945	0.000524	-10423.063
24360	0.004511	0.011656	0.001213	0.002985	0.002695	0.000826	0.000458	-10433.272
24362	0.005052	0.013053	0.001358	0.003343	0.003018	0.000925	0.000513	-10432.261
24364	0.004970	0.012841	0.001336	0.004040	0.002955	0.000910	0.000507	-10427.440
24366	0.004970	0.012841	0.001336	0.004040	0.002955	0.000910	0.000507	-10406.973
24368	0.005716	0.014770	0.001537	0.004647	0.003401	0.001047	0.000583	-10418.208
24370	0.005716	0.014770	0.001537	0.004709	0.003039	0.001045	0.000554	-10435.694
24372	0.005916	0.013362	0.001390	0.003857	0.002432	0.000933	0.000566	-10423.747
24374	0.005916	0.013362	0.001390	0.003857	0.002432	0.000933	0.000566	-10418.243
24376	0.005916	0.013362	0.001390	0.003857	0.002544	0.000933	0.000542	-10413.204
24378	0.005252	0.013362	0.001390	0.004508	0.002544	0.000933	0.000542	-10412.949
24380	0.004756	0.012101	0.001259	0.004592	0.002304	0.000845	0.000490	-10409.798
24382	0.004756	0.012453	0.001259	0.004592	0.002304	0.000845	0.000490	-10424.084
24384	0.005706	0.015479	0.001510	0.005509	0.002764	0.001013	0.000588	-10435.249
24386	0.005706	0.015479	0.001510	0.005509	0.002764	0.001013	0.000588	-10419.931
24388	0.005706	0.014977	0.001510	0.005509	0.002764	0.001013	0.000588	-10414.150
24390	0.005706	0.014977	0.001510	0.005509	0.002764	0.001013	0.000588	-10441.627
24392	0.005706	0.014977	0.001510	0.005509	0.002764	0.001013	0.000588	-10417.879
24394	0.005652	0.015330	0.001496	0.004790	0.003040	0.001063	0.000525	-10412.453
24396	0.005652	0.015898	0.001496	0.005484	0.003040	0.000995	0.000525	-10416.041
24398	0.005652	0.015898	0.001496	0.005484	0.002792	0.000995	0.000571	-10412.125
24400	0.005652	0.015898	0.001496	0.005484	0.002792	0.000995	0.000571	-10421.391
24402	0.005330	0.013956	0.001411	0.005505	0.002633	0.000914	0.000539	-10427.773
24404	0.005330	0.013956	0.001411	0.004595	0.002633	0.000988	0.000539	-10425.202
24406	0.005330	0.013956	0.001411	0.004595	0.002633	0.000988	0.000539	-10442.251
24408	0.005330	0.013956	0.001411	0.005221	0.002633	0.000988	0.000539	-10414.639
24410	0.005303	0.013887	0.001404	0.004307	0.002357	0.000983	0.000596	-10421.619
24412	0.005303	0.013887	0.001404	0.004307	0.001846	0.000983	0.000596	-10434.457
24414	0.006149	0.016100	0.001628	0.005654	0.002140	0.001087	0.000691	-10434.196
24416	0.006149	0.016100	0.001628	0.005654	0.002140	0.001087	0.000691	-10403.810
24418	0.006149	0.016100	0.001628	0.005654	0.002140	0.001087	0.000691	-10421.720
24420	0.006149	0.016100	0.001628	0.005862	0.002140	0.001087	0.000691	-10391.482
24422	0.005623	0.014724	0.001489	0.004934	0.001958	0.001026	0.000632	-10415.011
24424	0.005623	0.015185	0.001489	0.004646	0.001958	0.001026	0.000632	-10395.171
24426	0.005623	0.014557	0.001489	0.004822	0.001958	0.001026	0.000632	-10410.157
24428	0.005125	0.013268	0.001357	0.004395	0.001730	0.000935	0.000594	-10409.349
24430	0.005125	0.013268	0.001357	0.004395	0.001730	0.000935	0.000594	-10418.450
24432	0.005125	0.013268	0.001357	0.004945	0.001730	0.000897	0.000594	-10417.524
24434	0.005125	0.013268	0.001357	0.004440	0.001730	0.000931	0.000594	-10424.916
24436	0.005125	0.014001	0.001357	0.004248	0.001730	0.000947	0.000594	-10432.336
24438	0.005125	0.014001	0.001350	0.004248	0.001730	0.000947	0.000594	-10420.999
24440	0.005774	0.014726	0.001350	0.004248	0.001685	0.000947	0.000610	-10417.636
24442	0.005474	0.013961	0.001280	0.004028	0.001573	0.000897	0.000587	-10413.416
24444	0.005474	0.014610	0.001280	0.004028	0.001573	0.000897	0.000587	-10426.206
24446	0.005674	0.015144	0.001327	0.004804	0.001395	0.000930	0.000609	-10430.890
24448	0.006784	0.018109	0.001586	0.005744	0.001668	0.001112	0.000728	-10427.341
24450	0.006325	0.017733	0.001479	0.005355	0.001603	0.001037	0.000658	-10437.680
24452	0.006013	0.017933	0.001406	0.005091	0.001524	0.000986	0.000626	-10437.538
24454	0.006013	0.017615	0.001406	0.004519	0.001524	0.000986	0.000626	-10424.796
24456	0.007518	0.020347	0.001624	0.005441	0.001760	0.001122	0.000723	-10410.847
24458	0.007518	0.020177	0.001235	0.005487	0.001760	0.001122	0.000723	-10424.781
24460	0.007518	0.019400	0.001235	0.005648	0.001760	0.001110	0.000723	-10403.701
24462	0.007518	0.019400	0.001235	0.005648	0.001760	0.001110	0.000723	-10406.384
24464	0.007828	0.019444	0.001235	0.005648	0.002294	0.001110	0.000723	-10426.401
24466	0.007075	0.017573	0.001116	0.005104	0.002073	0.001004	0.000653	-10407.730
24468	0.007075	0.017573	0.001116	0.005104	0.002073	0.001004	0.000653	-10419.347
24470	0.007075	0.017573	0.001116	0.005704	0.002073	0.001004	0.000653	-10426.949
24472	0.007339	0.016702	0.001116	0.005704	0.002073	0.001004	0.000653	-10418.420
24474	0.008659	0.020209	0.001317	0.006730	0.002446	0.001184	0.000771	-10416.969
24476	0.008659	0.020209	0.001317	0.006298	0.002446	0.001184	0.000771	-10410.994
24478	0.008780	0.022293	0.001452	0.006947	0.002698	0.001306	0.000850	-10426.832
24480	0.009530	0.023660	0.001576	0.008604	0.003238	0.001418	0.000835	-10419.957
24482	0.008784	0.023660	0.002073	0.008029	0.003054	0.001456	0.000885	-10407.965
24484	0.007584	0.020429	0.001922	0.006932	0.002314	0.001257	0.000764	-10407.439
24486	0.007025	0.018922	0.001780	0.005680	0.002144	0.001185	0.000708	-10424.211
24488	0.007025	0.018448	0.001780	0.005490	0.002144	0.001163	0.000708	-10425.145
24490	0.005907	0.015511	0.001497	0.004616	0.001802	0.000978	0.000595	-10424.639
24492	0.005907	0.014702	0.001497	0.003659	0.001909	0.000997	0.000595	-10411.754
24494	0.005907	0.014702	0.001497	0.003659	0.001909	0.000997	0.000595	-10435.216
24496	0.006546	0.016292	0.001658	0.005030	0.002008	0.001019	0.000695	-10406.292
24498	0.006546	0.016292	0.001658	0.005030	0.002008	0.001019	0.000695	-10410.291
24500	0.006546	0.016292	0.001658	0.005030	0.002092	0.001019	0.000667	-10433.282
24502	0.006183	0.015389	0.001567	0.004751	0.001976	0.000962	0.000630	-10438.523
24504	0.006183	0.015389	0.001262	0.004751	0.001766	0.000962	0.000705	-10419.407
24506	0.005752	0.014317	0.001174	0.004420	0.001717	0.000895	0.000628	-10424.671
24508	0.005638	0.014173	0.001151	0.004332	0.001683	0.000878	0.000615	-10408.774
24510	0.005638	0.014173	0.001151	0.004332	0.001683	0.000878	0.000615	-10405.533
24512	0.005638	0.014936	0.001151	0.004332	0.001615	0.000878	0.000641	-10402.881
24514	0.005548	0.014698	0.001132	0.004263	0.001589	0.000864	0.000631	-10402.339
24516	0.005548	0.014698	0.001132	0.004263	0.001671	0.000864	0.000600	-10409.747
24518	0.005548	0.014129	0.001132	0.004263	0.001540	0.000864	0.000651	-10411.365
24520	0.005548	0.014129	0.001132	0.003743	0.001540	0.000864	0.000651	-10429.210
24522	0.005929	0.015100	0.001210	0.004000	0.001959	0.000923	0.000647	-10409.322
24524	0.005929	0.015100	0.001210	0.003937	0.001959	0.000923	0.000647	-10419.666
24526	0.005606	0.014278	0.001144	0.002816	0.001852	0.000873	0.000612	-10413.051
24528	0.005606	0.014278	0.001144	0.003409	0.001677	0.000851	0.000612	-10410.586
24530	0.005606	0.014278	0.001144	0.003409	0.001677	0.000851	0.000612	-10404.010
24532	0.005933	0.015658	0.001211	0.003608	0.001775	0.000901	0.000647	-10416.164
24534	0.006551	0.018197	0.001407	0.004193	0.002063	0.001047	0.000752	-10426.557
24536	0.009087	0.025242	0.001952	0.005256	0.002861	0.001464	0.001043	-10420.423
24538	0.009087	0.024852	0.001952	0.006259	0.002934	0.001393	0.001018	-10404.450
24540	0.009087	0.025298	0.001952	0.006259	0.002913	0.001393	0.001025	-10429.583
24542	0.009087	0.025298	0.001952	0.005036	0.003001	0.001479	0.000995	-10430.317
24544	0.009087	0.025298	0.001952	0.005036	0.003001	0.001479	0.000995	-10427.390
24546	0.008196	0.022820	0.001761	0.004542	0.002707	0.001334	0.000897	-10435.187
24548	0.009553	0.026596	0.002052	0.005294	0.003155	0.001555	0.001046	-10424.982
24550	0.009553	0.026596	0.002052	0.005437	0.003264	0.001541	0.001011	-10438.127
24552	0.009553	0.025946	0.001607	0.005907	0.003264	0.001499	0.001011	-10439.353
24554	0.009553	0.026042	0.001607	0.005882	0.003264	0.001501	0.001011	-10433.659
24556	0.009553	0.026042	0.001607	0.005203	0.003746	0.001565	0.001025	-10435.131
24558	0.009553	0.026042	0.001607	0.004649	0.003856	0.001565	0.000996	-10447.731
24560	0.009553	0.026550	0.001607	0.004649	0.003173	0.001565	0.001055	-10441.129
24562	0.009553	0.026550	0.001607	0.005376	0.003173	0.001496	0.001055	-10440.902
24564	0.008603	0.023453	0.001447	0.004841	0.002858	0.001347	0.000950	-10464.631
24566	0.008603	0.023453	0.001447	0.004841	0.002953	0.001347	0.000919	-10451.256
24568	0.008603	0.023453	0.001447	0.004246	0.003174	0.001347	0.000856	-10451.574
24570	0.008603	0.023453	0.001447	0.004246	0.003033	0.001347	0.000895	-10449.127
24572	0.009533	0.025990	0.001604	0.004789	0.003361	0.001460	0.000992	-10459.659
24574	0.009533	0.025990	0.001604	0.004789	0.003361	0.001460	0.000992	-10437.143
24576	0.009182	0.025032	0.001545	0.005288	0.003237	0.001407	0.000955	-10449.234
24578	0.008337	0.025032	0.001545	0.006099	0.002864	0.001407	0.000920	-10464.294
24580	0.008774	0.026345	0.001615	0.006324	0.002864	0.001488	0.001019	-10442.557
24582	0.009966	0.027515	0.001687	0.006605	0.002991	0.001554	0.001064	-10428.089
24584	0.009966	0.028041	0.001687	0.007253	0.003089	0.001510	0.001030	-10456.807
24586	0.010743	0.030228	0.001819	0.008380	0.003330	0.001628	0.001110	-10452.028
24588	0.010814	0.030429	0.001831	0.008952	0.003601	0.001639	0.001041	-10472.431
24590	0.010336	0.029082	0.001750	0.008668	0.003318	0.001566	0.001032	-10463.092
24592	0.008930	0.025126	0.001512	0.006955	0.002633	0.001389	0.000970	-10454.063
24594	0.008564	0.024550	0.001477	0.006267	0.002573	0.001357	0.000948	-10429.980
24596	0.008564	0.023780	0.001477	0.006267	0.002493	0.001357	0.000948	-10439.772
24598	0.007763	0.021558	0.001339	0.006309	0.002260	0.001230	0.000859	-10434.105
24600	0.007575	0.019334	0.001201	0.005367	0.002010	0.001121	0.000777	-10446.524
24602	0.008651	0.021387	0.001372	0.006129	0.002433	0.001281	0.000837	-10458.313
24604	0.009536	0.023575	0.001512	0.006756	0.002686	0.001412	0.000922	-10448.413
24606	0.009281	0.023575	0.001512	0.007944	0.002246	0.001338	0.000926	-10436.634
24608	0.008241	0.020293	0.001343	0.006253	0.001995	0.001188	0.000822	-10435.247
24610	0.008241	0.019227	0.001343	0.006786	0.001849	0.001188	0.000887	-10438.818
24612	0.007296	0.018605	0.001299	0.006566	0.001707	0.001150	0.000799	-10442.548
24614	0.007296	0.018605	0.001299	0.006566	0.001707	0.001150	0.000799	-10434.306
24616	0.006261	0.016504	0.001115	0.005634	0.001425	0.000987	0.000705	-10436.632
24618	0.007451	0.019642	0.002022	0.006705	0.001695	0.001174	0.000839	-10429.788
24620	0.007451	0.019357	0.002022	0.006705	0.001695	0.001174	0.000839	-10424.633
24622	0.007451	0.019835	0.002022	0.006644	0.001695	0.001174	0.000839	-10449.882
24624	0.007465	0.019872	0.002025	0.006656	0.001638	0.001177	0.000871	-10434.268
24626	0.007465	0.019020	0.002025	0.006656	0.001640	0.001177	0.000871	-10437.875
24628	0.007970	0.020309	0.002163	0.007814	0.001751	0.001256	0.000930	-10456.241
24630	0.007042	0.017944	0.001911	0.006904	0.001457	0.001110	0.000873	-10436.575
24632	0.007042	0.017944	0.001911	0.005737	0.001457	0.001110	0.000873	-10439.517
24634	0.007042	0.018041	0.001911	0.005910	0.001457	0.001103	0.000873	-10473.533
24636	0.007128	0.018262	0.001934	0.005678	0.001474	0.001116	0.000884	-10479.909
24638	0.007986	0.020460	0.002167	0.005555	0.001652	0.001289	0.000990	-10441.512
24640	0.006855	0.018402	0.001949	0.004438	0.001486	0.001159	0.000890	-10462.932
24642	0.006157	0.018402	0.001949	0.003959	0.001629	0.001159	0.000812	-10480.728
24644	0.006796	0.018893	0.002152	0.004370	0.001798	0.001280	0.000897	-10455.251
24646	0.006378	0.016621	0.002019	0.004991	0.001687	0.001201	0.000841	-10461.479
24648	0.007230	0.019494	0.002289	0.005658	0.001758	0.001361	0.001038	-10470.266
24650	0.007230	0.019494	0.002289	0.005147	0.001758	0.001361	0.001038	-10409.398
24652	0.007230	0.019494	0.002289	0.005147	0.001733	0.001361	0.001053	-10415.839
24654	0.006501	0.019901	0.002289	0.004190	0.001856	0.001432	0.000983	-10436.017
24656	0.006539	0.020017	0.002302	0.004600	0.001867	0.001404	0.000989	-10416.927
24658	0.006393	0.019093	0.002302	0.004600	0.001867	0.001404	0.000989	-10423.351
24660	0.006247	0.018656	0.002250	0.004494	0.001989	0.001372	0.000886	-10415.410
24662	0.005500	0.016381	0.001981	0.003957	0.001751	0.001208	0.000780	-10418.657
24664	0.005500	0.015549	0.001981	0.004088	0.001774	0.001232	0.000770	-10392.635
24666	0.006026	0.017037	0.002170	0.004926	0.001943	0.001304	0.000844	-10420.509
24668	0.006026	0.016471	0.002170	0.004926	0.002038	0.001304	0.000805	-10408.259
24670	0.006026	0.016471	0.002798	0.004926	0.002038	0.001304	0.000805	-10397.428
24672	0.006026	0.016471	0.002798	0.004926	0.001922	0.001304	0.000853	-10399.905
24674	0.006964	0.019034	0.003233	0.005693	0.002316	0.001507	0.000946	-10397.861
24676	0.006964	0.019034	0.003894	0.005693	0.002316	0.001507	0.000946	-10414.814
24678	0.007526	0.019034	0.003894	0.005693	0.002316	0.001507	0.000946	-10444.983
24680	0.007526	0.018282	0.003894	0.005693	0.002444	0.001507	0.000896	-10426.077
24682	0.007526	0.019632	0.003894	0.006818	0.002444	0.001406	0.000896	-10430.014
24684	0.006169	0.016093	0.003192	0.004487	0.001886	0.001207	0.000780	-10419.921
24686	0.006169	0.016093	0.002632	0.004487	0.001886	0.001207	0.000780	-10438.084
24688	0.006169	0.016093	0.002632	0.004487	0.001886	0.001207	0.000780	-10439.619
24690	0.006169	0.016093	0.002277	0.003988	0.001886	0.001207	0.000780	-10439.815
24692	0.006169	0.016812	0.002277	0.004782	0.001886	0.001136	0.000780	-10456.120
24694	0.006169	0.016812	0.002277	0.004782	0.001886	0.001136	0.000780	-10444.010
24696	0.006169	0.016812	0.002277	0.004382	0.001766	0.001169	0.000833	-10440.120
24698	0.006169	0.016516	0.002277	0.004382	0.001766	0.001169	0.000833	-10429.571
24700	0.006169	0.017194	0.002277	0.004382	0.001766	0.001169	0.000833	-10473.753
24702	0.006169	0.018043	0.002277	0.004382	0.001766	0.001169	0.000833	-10440.247
24704	0.006074	0.017765	0.002242	0.004314	0.001739	0.001151	0.000821	-10457.436
24706	0.007865	0.023003	0.002903	0.005586	0.002251	0.001490	0.001062	-10449.598
24708	0.006797	0.019879	0.002509	0.004827	0.001787	0.001288	0.000999	-10435.270
24710	0.006797	0.020396	0.002509	0.004443	0.001744	0.001313	0.001024	-10430.493
24712	0.006797	0.019845	0.002509	0.004443	0.001744	0.001313	0.001024	-10438.141
24714	0.006797	0.020573	0.002509	0.004412	0.001680	0.001313	0.001063	-10461.950
24716	0.007696	0.023296	0.002841	0.004996	0.001980	0.001486	0.001157	-10446.980
24718	0.007696	0.023296	0.002841	0.004996	0.001980	0.001486	0.001157	-10437.998
24720	0.007740	0.023426	0.002857	0.005024	0.002012	0.001495	0.001151	-10464.431
24722	0.006743	0.020410	0.002489	0.005323	0.001651	0.001335	0.001065	-10452.796
24724	0.006743	0.020410	0.001915	0.005323	0.001639	0.001335	0.001073	-10455.321
24726	0.006743	0.020878	0.001915	0.005323	0.001760	0.001335	0.000999	-10440.018
24728	0.006743	0.020878	0.001915	0.005919	0.001708	0.001280	0.001029	-10452.900
24730	0.006673	0.020878	0.001915	0.005247	0.001708	0.001280	0.001029	-10419.151
24732	0.006673	0.020878	0.001915	0.004590	0.001708	0.001316	0.001029	-10449.298
24734	0.007789	0.024370	0.002235	0.005999	0.001994	0.001500	0.001201	-10443.906
24736	0.007789	0.024370	0.002235	0.005999	0.001994	0.001500	0.001201	-10428.774
24738	0.007171	0.022438	0.002058	0.005523	0.001836	0.001381	0.001106	-10431.983
24740	0.008032	0.025700	0.002305	0.006186	0.002056	0.001547	0.001239	-10450.399
24742	0.008719	0.025700	0.002864	0.006186	0.002190	0.001547	0.001163	-10468.190
24744	0.008719	0.025700	0.002864	0.006186	0.002078	0.001547	0.001226	-10438.425
24746	0.008719	0.025700	0.002864	0.006186	0.002078	0.001547	0.001226	-10456.104
24748	0.006941	0.020459	0.002280	0.004925	0.001654	0.001232	0.000976	-10467.475
24750	0.007540	0.021532	0.002476	0.005350	0.001797	0.001338	0.001060	-10449.292
24752	0.007540	0.021532	0.002476	0.005350	0.001751	0.001338	0.001088	-10438.550
24754	0.006918	0.019755	0.002272	0.004908	0.001606	0.001227	0.000998	-10448.759
24756	0.006918	0.019755	0.001812	0.004519	0.001512	0.001227	0.001061	-10461.494
24758	0.006918	0.019755	0.002279	0.004519	0.001512	0.001227	0.001061	-10457.522
24760	0.006075	0.017348	0.002001	0.003968	0.001328	0.001078	0.000931	-10471.389
24762	0.007431	0.022752	0.002448	0.004854	0.001624	0.001318	0.001139	-10442.714
24764	0.007431	0.023312	0.002448	0.004854	0.001734	0.001318	0.001067	-10462.213
24766	0.007431	0.023312	0.002448	0.004854	0.001734	0.001318	0.001067	-10440.742
24768	0.007431	0.023312	0.002448	0.004854	0.001736	0.001318	0.001066	-10444.299
24770	0.008468	0.026988	0.002789	0.005532	0.002212	0.001502	0.001215	-10448.203
24772	0.009130	0.026988	0.002789	0.005532	0.002212	0.001502	0.001215	-10458.717
24774	0.008694	0.025195	0.002656	0.005267	0.002741	0.001431	0.001157	-10459.209
24776	0.009999	0.028978	0.003055	0.006058	0.003152	0.001645	0.001330	-10445.768
24778	0.008861	0.025679	0.002707	0.005514	0.002949	0.001458	0.001117	-10454.609
24780	0.008861	0.026001	0.002707	0.005514	0.002936	0.001458	0.001122	-10465.560
24782	0.008861	0.026001	0.002707	0.006330	0.002936	0.001458	0.001122	-10454.253
24784	0.007741	0.023871	0.001974	0.005811	0.003053	0.001339	0.001030	-10435.034
24786	0.007741	0.023666	0.001974	0.005712	0.003399	0.001390	0.001004	-10424.986
24788	0.007741	0.023666	0.001974	0.005712	0.003562	0.001390	0.000958	-10432.545
24790	0.006993	0.020733	0.001784	0.005159	0.003218	0.001256	0.000865	-10444.397
24792	0.007498	0.022109	0.001912	0.005384	0.003450	0.001358	0.000928	-10430.186
24794	0.007498	0.022592	0.001912	0.004677	0.003450	0.001423	0.000928	-10413.732
24796	0.007992	0.024081	0.002038	0.004986	0.003245	0.001517	0.000989	-10399.943
24798	0.007992	0.023550	0.002038	0.005661	0.003245	0.001517	0.000989	-10406.761
24800	0.007992	0.023550	0.002038	0.005810	0.003301	0.001501	0.000885	-10428.640
24802	0.007181	0.021159	0.001832	0.005220	0.002808	0.001348	0.000840	-10443.266
24804	0.007181	0.021159	0.002200	0.005498	0.003203	0.001286	0.000840	-10433.974
24806	0.007181	0.021159	0.002200	0.005498	0.003203	0.001286	0.000840	-10413.955
24808	0.007399	0.021810	0.002433	0.005498	0.003039	0.001286	0.000885	-10412.298
24810	0.007399	0.021810	0.002433	0.005353	0.003039	0.001297	0.000885	-10401.581
24812	0.006282	0.019031	0.002066	0.005161	0.002581	0.001101	0.000752	-10403.957
24814	0.007173	0.021730	0.002359	0.005555	0.002947	0.001281	0.000859	-10405.141
24816	0.007173	0.022273	0.002359	0.005555	0.002947	0.001281	0.000859	-10421.550
24818	0.007094	0.022273	0.002359	0.005555	0.002947	0.001281	0.000859	-10422.298
24820	0.007094	0.022273	0.002359	0.005555	0.002947	0.001281	0.000859	-10407.909
24822	0.006336	0.019600	0.001872	0.005199	0.002632	0.001141	0.000767	-10399.211
24824	0.006336	0.020216	0.002598	0.005199	0.002632	0.001141	0.000767	-10413.102
24826	0.006212	0.020216	0.002598	0.005199	0.002632	0.001141	0.000767	-10415.626
24828	0.007506	0.024426	0.003139	0.006282	0.003449	0.001378	0.000854	-10394.456
24830	0.008662	0.027170	0.003492	0.006987	0.003836	0.001533	0.000950	-10413.241
24832	0.008662	0.027170	0.003492	0.007545	0.003333	0.001533	0.000950	-10408.863
24834	0.009262	0.031219	0.004012	0.010656	0.003830	0.001637	0.001092	-10426.966
24836	0.008157	0.027494	0.003045	0.008405	0.003373	0.001500	0.000962	-10405.906
24838	0.008157	0.027494	0.003045	0.008405	0.003373	0.001500	0.000962	-10406.449
24840	0.008157	0.027706	0.003045	0.008692	0.003461	0.001482	0.000937	-10426.715
24842	0.007025	0.023861	0.002623	0.007486	0.002980	0.001277	0.000807	-10422.528
24844	0.006432	0.021848	0.002401	0.005646	0.002564	0.001220	0.000787	-10411.110
24846	0.006432	0.022392	0.002401	0.006740	0.002564	0.001150	0.000787	-10429.582
24848	0.006432	0.022392	0.002159	0.006740	0.002564	0.001150	0.000787	-10405.058
24850	0.008044	0.027603	0.002701	0.008429	0.003342	0.001438	0.000944	-10427.133
24852	0.008044	0.028169	0.002701	0.008429	0.003579	0.001438	0.000882	-10430.861
24854	0.008044	0.028169	0.002701	0.008429	0.003270	0.001438	0.000965	-10437.819
24856	0.007435	0.025674	0.002496	0.007771	0.002498	0.001330	0.000892	-10426.329
24858	0.005902	0.020379	0.001981	0.006168	0.001940	0.001056	0.000723	-10437.658
24860	0.004951	0.016712	0.001662	0.005174	0.001607	0.000886	0.000614	-10438.196
24862	0.005471	0.016712	0.001662	0.005174	0.001607	0.000886	0.000614	-10439.099
24864	0.005471	0.016712	0.001662	0.005174	0.001607	0.000886	0.000614	-10408.282
