Gen	theta_1JpMe	theta_2MoN	theta_3MoS	theta_4Si	theta_5JpMeMoNMoSSi	theta_6JpMeMoNMoS	theta_7JpMeMoN	tau_5JpMeMoNMoSSi	tau_6JpMeMoNMoS	tau_7JpMeMoN	lnL
27286	0.003514	0.001082	0.013036	0.002019	0.004398	0.010607	0.005484	0.001547	0.000401	0.000308	-10412.209
27288	0.004024	0.001239	0.014931	0.002313	0.005038	0.012062	0.006394	0.001772	0.000459	0.000347	-10416.704
27290	0.003276	0.001009	0.012153	0.001883	0.003577	0.009818	0.005205	0.001407	0.000374	0.000282	-10426.193
27292	0.003110	0.000958	0.011538	0.001787	0.003505	0.009321	0.004941	0.001305	0.000355	0.000268	-10426.782
27294	0.002994	0.000922	0.011110	0.001721	0.003226	0.008976	0.004758	0.001299	0.000342	0.000258	-10405.758
27296	0.002994	0.000922	0.011110	0.001721	0.003432	0.008976	0.004758	0.001242	0.000342	0.000258	-10413.065
27298	0.002570	0.000792	0.009536	0.001477	0.002754	0.007704	0.004084	0.001119	0.000293	0.000221	-10412.772
27300	0.002968	0.000914	0.011963	0.001706	0.002951	0.008896	0.004716	0.001367	0.000339	0.000256	-10414.953
27302	0.002802	0.000863	0.011294	0.001610	0.002935	0.008399	0.004452	0.001241	0.000320	0.000241	-10406.111
27304	0.003131	0.000964	0.011768	0.001799	0.004103	0.009385	0.004726	0.001347	0.000357	0.000284	-10412.332
27306	0.002829	0.000871	0.011234	0.001626	0.003707	0.008479	0.004270	0.001217	0.000323	0.000257	-10423.620
27308	0.002829	0.000871	0.011234	0.001626	0.003633	0.008479	0.004270	0.001235	0.000323	0.000257	-10398.235
27310	0.003226	0.000994	0.012813	0.001854	0.004318	0.009670	0.005597	0.001367	0.000368	0.000293	-10410.459
27312	0.003226	0.000994	0.012813	0.001854	0.004194	0.009670	0.005267	0.001396	0.000368	0.000311	-10400.924
27314	0.003226	0.000994	0.012813	0.001854	0.004236	0.009670	0.005267	0.001386	0.000368	0.000311	-10406.445
27316	0.003226	0.000994	0.012813	0.001854	0.003749	0.009055	0.005113	0.001518	0.000368	0.000279	-10404.449
27318	0.003658	0.001127	0.014529	0.002102	0.004251	0.010268	0.004878	0.001722	0.000417	0.000316	-10393.937
27320	0.003658	0.001127	0.014529	0.002102	0.004438	0.009402	0.004878	0.001667	0.000427	0.000316	-10404.952
27322	0.003658	0.001127	0.014529	0.002102	0.003898	0.009402	0.004878	0.001667	0.000427	0.000316	-10413.480
27324	0.003658	0.001127	0.014529	0.002102	0.004076	0.009402	0.004878	0.001613	0.000427	0.000316	-10400.464
27326	0.003658	0.001127	0.014529	0.002102	0.003821	0.009402	0.004878	0.001667	0.000427	0.000316	-10401.539
27328	0.003658	0.001127	0.014529	0.002102	0.003760	0.009099	0.004878	0.001687	0.000427	0.000316	-10408.656
27330	0.004139	0.001275	0.016436	0.002378	0.004343	0.011087	0.006312	0.001879	0.000483	0.000358	-10415.367
27332	0.004407	0.001357	0.017501	0.002532	0.004865	0.011804	0.006721	0.001928	0.000514	0.000381	-10402.667
27334	0.004407	0.001357	0.017501	0.002532	0.004645	0.011804	0.006721	0.001995	0.000514	0.000381	-10408.607
27336	0.004407	0.001357	0.016839	0.002532	0.004860	0.011804	0.006721	0.001929	0.000514	0.000381	-10437.243
27338	0.004407	0.001357	0.018015	0.002532	0.004860	0.011670	0.006084	0.001929	0.000514	0.000421	-10447.969
27340	0.004407	0.001357	0.017165	0.002532	0.004482	0.011871	0.006084	0.002048	0.000514	0.000421	-10459.879
27342	0.004009	0.001235	0.014781	0.002304	0.003948	0.010160	0.005535	0.001910	0.000467	0.000383	-10440.824
27344	0.004746	0.001462	0.017498	0.002728	0.004896	0.011537	0.005723	0.002183	0.000553	0.000456	-10438.937
27346	0.004746	0.001462	0.017498	0.002728	0.005230	0.009226	0.004754	0.002079	0.000578	0.000456	-10433.378
27348	0.004827	0.001487	0.017797	0.002774	0.005117	0.009384	0.004937	0.002175	0.000588	0.000454	-10435.934
27350	0.005539	0.001706	0.020422	0.003183	0.006015	0.010768	0.005633	0.002452	0.000674	0.000524	-10420.274
27352	0.005031	0.001549	0.018547	0.002891	0.005645	0.008603	0.006123	0.002175	0.000612	0.000518	-10421.835
27354	0.005063	0.001549	0.018547	0.002891	0.005821	0.009052	0.006347	0.002128	0.000612	0.000499	-10438.474
27356	0.005123	0.001568	0.018768	0.002926	0.005576	0.008194	0.006423	0.002240	0.000620	0.000505	-10418.538
27358	0.004695	0.001437	0.017200	0.002681	0.005340	0.007715	0.005886	0.001988	0.000565	0.000463	-10429.297
27360	0.004695	0.002021	0.017008	0.002681	0.005626	0.007715	0.005970	0.001916	0.000565	0.000457	-10445.312
27362	0.004695	0.002021	0.018051	0.002681	0.005427	0.007715	0.005970	0.001966	0.000565	0.000457	-10421.584
27364	0.004906	0.002112	0.018860	0.002801	0.006927	0.009420	0.006238	0.001935	0.000591	0.000477	-10429.863
27366	0.004906	0.002112	0.018073	0.002801	0.006655	0.009420	0.006238	0.001990	0.000591	0.000477	-10421.265
27368	0.004937	0.002125	0.019222	0.002931	0.006526	0.009479	0.005366	0.002040	0.000594	0.000521	-10418.005
27370	0.004937	0.002718	0.019222	0.002931	0.006526	0.008225	0.005494	0.002040	0.000605	0.000509	-10405.071
27372	0.004574	0.002718	0.018512	0.002931	0.006643	0.008085	0.004927	0.002014	0.000605	0.000529	-10420.574
27374	0.004574	0.002853	0.018512	0.002931	0.006056	0.008085	0.005235	0.002022	0.000605	0.000498	-10406.495
27376	0.004177	0.002003	0.017816	0.002676	0.005416	0.007384	0.005113	0.001874	0.000553	0.000425	-10425.475
27378	0.003968	0.001903	0.017520	0.002543	0.004979	0.005449	0.004858	0.001780	0.000560	0.000404	-10403.012
27380	0.003968	0.001903	0.018679	0.002543	0.004947	0.005449	0.004858	0.001789	0.000560	0.000404	-10419.553
27382	0.003968	0.001903	0.018679	0.002543	0.004862	0.006355	0.005715	0.001810	0.000560	0.000404	-10429.456
27384	0.004471	0.002144	0.021044	0.002865	0.005997	0.006745	0.006438	0.001918	0.000657	0.000455	-10416.308
27386	0.004471	0.002144	0.021044	0.002865	0.006403	0.006745	0.006083	0.001927	0.000657	0.000481	-10397.854
27388	0.004471	0.002144	0.021044	0.002181	0.006888	0.006745	0.006843	0.001838	0.000657	0.000428	-10406.419
27390	0.004471	0.002144	0.021301	0.002181	0.006888	0.006745	0.007476	0.001838	0.000657	0.000429	-10428.596
27392	0.004471	0.002144	0.021301	0.002181	0.006950	0.005898	0.006723	0.001827	0.000657	0.000429	-10421.039
27394	0.004772	0.002076	0.020628	0.002112	0.006237	0.004716	0.005544	0.001804	0.000682	0.000415	-10399.044
27396	0.004772	0.002076	0.020628	0.002112	0.006830	0.005254	0.005544	0.001706	0.000682	0.000415	-10402.792
27398	0.004772	0.002076	0.019869	0.002112	0.006513	0.005254	0.005544	0.001756	0.000682	0.000415	-10418.768
27400	0.004772	0.002076	0.019869	0.002112	0.005946	0.005799	0.005844	0.001750	0.000657	0.000394	-10395.183
27402	0.004679	0.002036	0.019483	0.002071	0.006574	0.005687	0.006023	0.001744	0.000645	0.000365	-10402.706
27404	0.004288	0.002221	0.021253	0.002259	0.006748	0.006194	0.007569	0.001978	0.000676	0.000346	-10419.669
27406	0.004288	0.002221	0.021253	0.002328	0.006720	0.005502	0.007569	0.001980	0.000718	0.000346	-10402.325
27408	0.003731	0.001932	0.018495	0.002026	0.005900	0.005680	0.006587	0.001714	0.000625	0.000301	-10387.627
27410	0.003731	0.001932	0.018495	0.002026	0.005900	0.004856	0.006440	0.001714	0.000626	0.000305	-10388.145
27412	0.003997	0.002070	0.019811	0.002170	0.006591	0.004568	0.006898	0.001788	0.000718	0.000327	-10379.459
27414	0.004370	0.002263	0.020405	0.002372	0.006456	0.004995	0.007348	0.002091	0.000785	0.000367	-10400.200
27416	0.004370	0.002263	0.020405	0.002372	0.006125	0.005090	0.007348	0.002163	0.000778	0.000367	-10395.091
27418	0.004370	0.002263	0.020405	0.002372	0.006719	0.005090	0.007348	0.002041	0.000778	0.000367	-10407.648
27420	0.004173	0.002161	0.019484	0.002265	0.005311	0.004777	0.007041	0.001999	0.000749	0.000349	-10380.307
27422	0.004173	0.002161	0.019484	0.002265	0.005210	0.004237	0.007041	0.002023	0.000800	0.000349	-10389.569
27424	0.003692	0.002132	0.017240	0.002004	0.005000	0.004412	0.006451	0.001837	0.000658	0.000274	-10386.991
27426	0.004080	0.002356	0.019052	0.002215	0.005529	0.005469	0.007129	0.002030	0.000681	0.000303	-10376.826
27428	0.004080	0.002356	0.019052	0.002215	0.005324	0.005469	0.006265	0.001978	0.000681	0.000303	-10386.122
27430	0.004080	0.002356	0.019052	0.002215	0.005719	0.004393	0.006265	0.001928	0.000773	0.000303	-10386.901
27432	0.004080	0.002356	0.019052	0.002215	0.005136	0.004865	0.005804	0.001915	0.000730	0.000327	-10391.213
27434	0.004080	0.002356	0.020025	0.002027	0.005258	0.004048	0.005804	0.001889	0.000811	0.000327	-10383.003
27436	0.003994	0.002306	0.019604	0.002664	0.004857	0.003895	0.005682	0.001913	0.000803	0.000321	-10400.769
27438	0.003739	0.002158	0.017508	0.002131	0.004541	0.003321	0.004565	0.001792	0.000795	0.000300	-10394.424
27440	0.003243	0.001872	0.015107	0.001848	0.003667	0.002880	0.004716	0.001618	0.000690	0.000260	-10396.909
27442	0.003143	0.001814	0.014642	0.002486	0.003665	0.002996	0.005207	0.001541	0.000640	0.000252	-10399.947
27444	0.003143	0.001814	0.014642	0.002486	0.004476	0.002996	0.004837	0.001494	0.000640	0.000252	-10426.442
27446	0.002904	0.001676	0.013528	0.002297	0.003907	0.002483	0.004469	0.001427	0.000633	0.000233	-10398.692
27448	0.002904	0.001751	0.013223	0.002297	0.004148	0.002288	0.004452	0.001381	0.000663	0.000234	-10430.662
27450	0.002937	0.001771	0.013376	0.002439	0.003936	0.002821	0.004503	0.001444	0.000593	0.000237	-10405.542
27452	0.002937	0.001286	0.013376	0.002439	0.003936	0.002821	0.004503	0.001444	0.000593	0.000237	-10423.079
27454	0.002937	0.001286	0.013949	0.002439	0.004160	0.002821	0.004539	0.001399	0.000593	0.000237	-10417.973
27456	0.002937	0.001286	0.013949	0.002439	0.003466	0.002788	0.004539	0.001427	0.000593	0.000237	-10421.904
27458	0.002937	0.001286	0.013334	0.002439	0.003985	0.002763	0.004539	0.001386	0.000596	0.000237	-10421.343
27460	0.002937	0.001286	0.013334	0.002439	0.004061	0.002763	0.004539	0.001372	0.000596	0.000237	-10399.720
27462	0.003361	0.001471	0.014389	0.002790	0.004992	0.003161	0.006134	0.001508	0.000682	0.000271	-10402.844
27464	0.003361	0.001471	0.015285	0.002790	0.004576	0.003047	0.006134	0.001581	0.000697	0.000271	-10407.378
27466	0.003012	0.001318	0.013698	0.002501	0.003647	0.002989	0.004828	0.001417	0.000592	0.000243	-10396.257
27468	0.002979	0.001989	0.013551	0.002474	0.003568	0.002957	0.004777	0.001411	0.000585	0.000240	-10423.879
27470	0.003364	0.002246	0.014466	0.002864	0.004172	0.003386	0.005393	0.001561	0.000656	0.000271	-10388.376
27472	0.002963	0.002564	0.012743	0.002523	0.003558	0.002983	0.005090	0.001401	0.000578	0.000239	-10409.342
27474	0.003180	0.002752	0.013128	0.002707	0.004157	0.003689	0.003908	0.001592	0.000572	0.000257	-10405.969
27476	0.003180	0.002188	0.013128	0.002707	0.004717	0.003689	0.003908	0.001522	0.000572	0.000257	-10399.815
27478	0.003180	0.002188	0.013128	0.002707	0.004676	0.003068	0.003908	0.001530	0.000635	0.000257	-10413.259
27480	0.002895	0.001992	0.011953	0.002465	0.004061	0.002793	0.004095	0.001433	0.000579	0.000234	-10417.596
27482	0.002895	0.001992	0.012452	0.002465	0.004075	0.002793	0.004095	0.001430	0.000579	0.000234	-10408.058
27484	0.002895	0.001992	0.012452	0.002465	0.003805	0.003184	0.003732	0.001388	0.000614	0.000227	-10408.373
27486	0.002895	0.001992	0.012452	0.002465	0.003193	0.003184	0.003732	0.001421	0.000614	0.000227	-10400.411
27488	0.002821	0.001941	0.012130	0.001887	0.003317	0.003502	0.003560	0.001333	0.000555	0.000221	-10412.362
27490	0.003009	0.002326	0.012745	0.002013	0.003539	0.003735	0.003797	0.001422	0.000593	0.000236	-10401.220
27492	0.003381	0.002614	0.014323	0.002263	0.003977	0.004198	0.003780	0.001598	0.000666	0.000299	-10422.155
27494	0.003381	0.002614	0.014323	0.002263	0.003977	0.004198	0.003780	0.001598	0.000666	0.000299	-10407.877
27496	0.003381	0.002614	0.014323	0.002263	0.004146	0.004020	0.003780	0.001560	0.000682	0.000299	-10388.565
27498	0.002968	0.002085	0.011660	0.001986	0.003902	0.003529	0.002653	0.001317	0.000599	0.000262	-10400.127
27500	0.002968	0.002085	0.011660	0.001986	0.003471	0.003529	0.002653	0.001406	0.000599	0.000262	-10413.166
27502	0.003455	0.002427	0.013571	0.002312	0.004748	0.004107	0.003088	0.001546	0.000697	0.000305	-10402.950
27504	0.003868	0.002717	0.015195	0.002588	0.005392	0.003905	0.003353	0.001718	0.000780	0.000353	-10400.033
27506	0.003452	0.002425	0.013561	0.002310	0.005037	0.003959	0.002992	0.001625	0.000651	0.000315	-10411.202
27508	0.003931	0.003308	0.014564	0.002630	0.005736	0.004509	0.003558	0.001851	0.000741	0.000358	-10394.306
27510	0.003757	0.003162	0.013919	0.002514	0.005670	0.004966	0.003400	0.001732	0.000660	0.000342	-10393.216
27512	0.003757	0.003162	0.013919	0.002514	0.005670	0.005403	0.003400	0.001732	0.000634	0.000342	-10376.241
27514	0.003757	0.003170	0.013198	0.002514	0.005670	0.005648	0.003003	0.001732	0.000621	0.000388	-10395.551
27516	0.003757	0.003170	0.013198	0.002514	0.005814	0.005648	0.003003	0.001705	0.000621	0.000388	-10391.619
27518	0.003432	0.002896	0.012058	0.002297	0.004891	0.005986	0.002744	0.001643	0.000538	0.000354	-10387.772
27520	0.003432	0.002896	0.012058	0.002297	0.004535	0.005705	0.001943	0.001729	0.000548	0.000348	-10395.040
27522	0.003553	0.002998	0.012484	0.002378	0.005042	0.005907	0.002162	0.001834	0.000567	0.000336	-10379.753
27524	0.003356	0.002009	0.011789	0.002245	0.004363	0.006282	0.002041	0.001841	0.000511	0.000317	-10408.350
27526	0.003812	0.002282	0.013393	0.002459	0.005269	0.006566	0.003068	0.002002	0.000600	0.000360	-10418.844
27528	0.003692	0.002210	0.013840	0.002382	0.005140	0.006359	0.003423	0.001929	0.000581	0.000303	-10426.243
27530	0.003692	0.002210	0.014291	0.002382	0.004836	0.006359	0.003423	0.002014	0.000581	0.000303	-10425.071
27532	0.003692	0.001655	0.014291	0.002382	0.005186	0.005279	0.003423	0.001919	0.000638	0.000303	-10403.878
27534	0.004138	0.002659	0.016018	0.002669	0.005293	0.006584	0.003837	0.002292	0.000715	0.000339	-10400.745
27536	0.004310	0.002770	0.016685	0.002781	0.005519	0.007652	0.003997	0.002385	0.000704	0.000353	-10420.270
27538	0.003748	0.002409	0.014509	0.002418	0.004890	0.006654	0.003911	0.002047	0.000612	0.000273	-10437.392
27540	0.003748	0.002409	0.014509	0.002418	0.004622	0.006654	0.003656	0.002131	0.000612	0.000273	-10416.609
27542	0.003748	0.002409	0.014509	0.002311	0.003899	0.006031	0.003656	0.002114	0.000647	0.000273	-10395.127
27544	0.003589	0.002306	0.013861	0.002213	0.004016	0.005644	0.004196	0.001926	0.000628	0.000261	-10390.080
27546	0.004045	0.003791	0.015624	0.002494	0.004541	0.006362	0.004699	0.002166	0.000708	0.000297	-10382.707
27548	0.003940	0.002973	0.015216	0.002429	0.004438	0.006981	0.004576	0.002106	0.000644	0.000289	-10427.491
27550	0.003940	0.002973	0.015216	0.002429	0.004949	0.006317	0.004576	0.002180	0.000681	0.000289	-10381.605
27552	0.003940	0.002973	0.015216	0.002429	0.005085	0.005850	0.004576	0.002140	0.000713	0.000289	-10407.943
27554	0.004128	0.003116	0.014567	0.002545	0.005374	0.005937	0.004731	0.002228	0.000761	0.000303	-10420.726
27556	0.003612	0.002726	0.012746	0.002227	0.005414	0.004926	0.004140	0.001920	0.000666	0.000265	-10411.806
27558	0.003612	0.002726	0.012746	0.002227	0.005471	0.004183	0.004787	0.001862	0.000685	0.000265	-10400.310
27560	0.003420	0.002581	0.012067	0.002108	0.005209	0.003960	0.005096	0.001756	0.000648	0.000223	-10421.882
27562	0.003420	0.002581	0.012484	0.002108	0.004422	0.003960	0.005096	0.001792	0.000648	0.000223	-10420.316
27564	0.002987	0.002631	0.012670	0.001905	0.004226	0.003578	0.004604	0.001563	0.000586	0.000201	-10423.624
27566	0.002564	0.002258	0.010876	0.001635	0.003627	0.003291	0.003953	0.001342	0.000481	0.000173	-10462.664
27568	0.002564	0.002258	0.010876	0.001987	0.003710	0.003291	0.003953	0.001323	0.000481	0.000173	-10447.316
27570	0.002628	0.002314	0.011147	0.002036	0.003494	0.003373	0.004409	0.001432	0.000493	0.000177	-10412.479
27572	0.002976	0.002621	0.012625	0.002306	0.003090	0.003420	0.004994	0.001544	0.000600	0.000201	-10431.700
27574	0.002626	0.002312	0.010826	0.002035	0.002726	0.003199	0.004405	0.001362	0.000509	0.000177	-10433.801
27576	0.003050	0.002686	0.011373	0.002364	0.003370	0.004323	0.005118	0.001522	0.000537	0.000206	-10413.588
27578	0.003050	0.002686	0.010716	0.002364	0.003244	0.004323	0.005118	0.001560	0.000537	0.000206	-10391.016
27580	0.003050	0.002686	0.010716	0.002972	0.003123	0.004323	0.005118	0.001600	0.000537	0.000206	-10402.485
27582	0.003050	0.002686	0.010716	0.003680	0.003303	0.003721	0.005118	0.001542	0.000591	0.000206	-10407.329
27584	0.003226	0.002841	0.011332	0.003891	0.003311	0.004693	0.005412	0.001688	0.000559	0.000218	-10399.130
27586	0.003863	0.002775	0.013569	0.004336	0.004436	0.007843	0.006480	0.002101	0.000554	0.000261	-10407.305
27588	0.003464	0.002489	0.012170	0.003889	0.003937	0.007034	0.005225	0.001899	0.000497	0.000234	-10426.231
27590	0.003464	0.002489	0.012170	0.003889	0.004037	0.006987	0.005225	0.001864	0.000497	0.000234	-10400.869
27592	0.003464	0.002489	0.012170	0.003889	0.004172	0.008639	0.005225	0.001820	0.000456	0.000234	-10402.521
27594	0.003800	0.002730	0.013349	0.004266	0.004576	0.007270	0.006633	0.001997	0.000574	0.000256	-10412.290
27596	0.004119	0.002253	0.014469	0.003950	0.005319	0.006671	0.007344	0.002060	0.000686	0.000272	-10413.731
27598	0.003781	0.002068	0.013283	0.004084	0.004772	0.007011	0.006742	0.001921	0.000582	0.000250	-10451.405
27600	0.003781	0.002068	0.013283	0.004084	0.004643	0.007451	0.006690	0.001958	0.000562	0.000252	-10403.826
27602	0.004152	0.002271	0.014585	0.003993	0.004946	0.008182	0.007346	0.002197	0.000617	0.000276	-10403.561
27604	0.004093	0.002239	0.015316	0.003936	0.004587	0.008066	0.007241	0.002264	0.000608	0.000272	-10403.770
27606	0.004093	0.002239	0.015316	0.003936	0.004727	0.008619	0.007241	0.002215	0.000608	0.000272	-10402.614
27608	0.004059	0.002220	0.015190	0.004590	0.005550	0.006896	0.007182	0.002151	0.000644	0.000270	-10396.058
27610	0.004059	0.002220	0.015190	0.005360	0.005351	0.006499	0.007019	0.002207	0.000667	0.000263	-10401.203
27612	0.004059	0.002220	0.015190	0.005360	0.005579	0.006499	0.007801	0.002144	0.000667	0.000263	-10403.621
27614	0.003587	0.001962	0.013422	0.004086	0.004323	0.005746	0.007454	0.001903	0.000589	0.000233	-10415.761
27616	0.004229	0.002313	0.015825	0.005736	0.005365	0.006775	0.008931	0.002166	0.000695	0.000270	-10404.620
27618	0.004141	0.001576	0.015495	0.005617	0.004837	0.006633	0.008744	0.002041	0.000680	0.000264	-10394.423
27620	0.003360	0.001424	0.014006	0.005077	0.004012	0.005878	0.007904	0.001955	0.000568	0.000239	-10406.210
27622	0.003360	0.001424	0.014006	0.004470	0.004147	0.005878	0.007904	0.001910	0.000568	0.000239	-10406.646
27624	0.004023	0.001705	0.016768	0.005352	0.004940	0.007037	0.009760	0.002294	0.000680	0.000277	-10410.472
27626	0.004023	0.001705	0.016768	0.005352	0.005607	0.006663	0.010064	0.002372	0.000698	0.000269	-10442.098
27628	0.004023	0.001196	0.016018	0.005352	0.005637	0.007513	0.009169	0.002362	0.000650	0.000269	-10436.405
27630	0.004023	0.001196	0.016018	0.005352	0.005783	0.008189	0.008361	0.002319	0.000650	0.000269	-10429.823
27632	0.003486	0.001036	0.013878	0.004637	0.005181	0.006275	0.007244	0.001961	0.000566	0.000233	-10420.019
27634	0.003486	0.001036	0.013878	0.004637	0.004923	0.006275	0.007244	0.002035	0.000566	0.000233	-10431.507
27636	0.003594	0.001069	0.014312	0.004781	0.004954	0.007320	0.007470	0.002136	0.000584	0.000240	-10449.960
27638	0.003877	0.001153	0.015436	0.005157	0.006261	0.007442	0.008057	0.002214	0.000676	0.000259	-10435.014
27640	0.003499	0.001040	0.013930	0.004654	0.005720	0.007241	0.007271	0.001981	0.000610	0.000234	-10420.645
27642	0.003499	0.001040	0.013930	0.004654	0.005702	0.006855	0.007271	0.001985	0.000631	0.000234	-10433.187
27644	0.003503	0.001040	0.013930	0.004654	0.005687	0.006322	0.006939	0.001990	0.000664	0.000234	-10455.252
27646	0.003503	0.001040	0.014217	0.004654	0.005687	0.006440	0.006939	0.001990	0.000657	0.000234	-10458.135
27648	0.003047	0.001236	0.012843	0.004048	0.005072	0.005362	0.006035	0.001702	0.000587	0.000203	-10450.590
27650	0.003047	0.001236	0.012843	0.004048	0.004478	0.005362	0.006035	0.001850	0.000587	0.000203	-10447.333
27652	0.002678	0.001086	0.011288	0.003558	0.003805	0.004320	0.005304	0.001664	0.000547	0.000179	-10447.193
27654	0.002678	0.001086	0.011288	0.003558	0.003624	0.004418	0.004790	0.001545	0.000539	0.000179	-10437.930
27656	0.002678	0.001086	0.011288	0.003558	0.003852	0.003990	0.004790	0.001488	0.000578	0.000179	-10454.227
27658	0.002678	0.001086	0.011288	0.004341	0.003714	0.003990	0.005184	0.001521	0.000578	0.000179	-10444.370
27660	0.002678	0.001086	0.011288	0.004341	0.003714	0.003990	0.005484	0.001521	0.000578	0.000185	-10410.398
27662	0.002678	0.001086	0.011288	0.004040	0.003892	0.003888	0.006050	0.001480	0.000535	0.000185	-10441.731
27664	0.002835	0.001150	0.011948	0.004276	0.004015	0.004115	0.006404	0.001593	0.000566	0.000196	-10411.991
27666	0.002450	0.000993	0.010326	0.003695	0.004102	0.003095	0.005534	0.001395	0.000537	0.000170	-10432.131
27668	0.002450	0.000993	0.010326	0.003695	0.004248	0.003102	0.005278	0.001365	0.000536	0.000178	-10425.977
27670	0.002362	0.000958	0.009955	0.003055	0.004489	0.003019	0.005088	0.001246	0.000514	0.000171	-10428.712
27672	0.002362	0.000958	0.009955	0.003055	0.003913	0.003488	0.005088	0.001354	0.000468	0.000171	-10439.509
27674	0.002259	0.000916	0.009524	0.002923	0.003743	0.003819	0.004354	0.001295	0.000412	0.000164	-10440.214
27676	0.002259	0.000916	0.009524	0.002355	0.003743	0.003172	0.004354	0.001295	0.000412	0.000164	-10427.301
27678	0.002259	0.000916	0.008891	0.002355	0.004632	0.002719	0.004354	0.001251	0.000453	0.000164	-10408.176
27680	0.002028	0.000822	0.007980	0.002114	0.003840	0.003556	0.003506	0.001182	0.000361	0.000147	-10423.653
27682	0.002028	0.000822	0.007980	0.002114	0.003448	0.003556	0.003506	0.001131	0.000361	0.000147	-10424.351
27684	0.002230	0.000904	0.008773	0.002324	0.003545	0.003070	0.002902	0.001302	0.000397	0.000162	-10427.835
27686	0.002091	0.000848	0.008227	0.002179	0.003359	0.003407	0.003536	0.001213	0.000338	0.000152	-10435.414
27688	0.002091	0.000848	0.008227	0.002179	0.003888	0.002706	0.003536	0.001165	0.000386	0.000152	-10410.747
27690	0.002267	0.000920	0.007943	0.002363	0.004044	0.003579	0.003834	0.001299	0.000373	0.000165	-10439.382
27692	0.002267	0.000920	0.007943	0.002363	0.004044	0.002798	0.003834	0.001299	0.000431	0.000165	-10391.697
27694	0.002267	0.000920	0.007943	0.002363	0.004281	0.002798	0.003909	0.001251	0.000431	0.000161	-10397.658
27696	0.002149	0.000871	0.006984	0.002240	0.003936	0.002652	0.003705	0.001209	0.000409	0.000153	-10396.333
27698	0.002149	0.000871	0.006984	0.002240	0.003493	0.002659	0.003705	0.001209	0.000408	0.000153	-10406.508
27700	0.002149	0.000871	0.007691	0.002240	0.003394	0.002633	0.003705	0.001233	0.000411	0.000153	-10401.598
27702	0.002149	0.000871	0.007691	0.002240	0.003394	0.002394	0.003705	0.001233	0.000436	0.000153	-10404.193
27704	0.002149	0.000871	0.007691	0.002240	0.003220	0.002394	0.003705	0.001276	0.000436	0.000153	-10423.120
27706	0.002149	0.000871	0.007691	0.002240	0.003373	0.002394	0.003705	0.001238	0.000436	0.000153	-10393.757
27708	0.002149	0.000871	0.007691	0.002240	0.003387	0.002394	0.003705	0.001234	0.000436	0.000153	-10391.000
27710	0.002149	0.000871	0.007691	0.002240	0.003720	0.002027	0.003705	0.001163	0.000487	0.000153	-10401.558
27712	0.002149	0.000871	0.007691	0.001187	0.003009	0.002027	0.004566	0.001126	0.000487	0.000153	-10406.527
27714	0.002149	0.000871	0.007691	0.001025	0.002958	0.002229	0.004002	0.001137	0.000457	0.000153	-10423.588
27716	0.002351	0.000954	0.008415	0.001121	0.002996	0.002439	0.004379	0.001304	0.000500	0.000167	-10399.560
27718	0.002726	0.001106	0.009757	0.001300	0.003539	0.003254	0.005077	0.001494	0.000529	0.000194	-10418.435
27720	0.002726	0.001106	0.009757	0.001586	0.004017	0.002880	0.005088	0.001454	0.000481	0.000194	-10418.243
27722	0.002464	0.000999	0.008819	0.001434	0.004306	0.002603	0.004599	0.001296	0.000435	0.000175	-10416.117
27724	0.002464	0.000999	0.008460	0.001434	0.004210	0.002603	0.004599	0.001315	0.000435	0.000175	-10430.946
27726	0.002464	0.000999	0.009673	0.001434	0.004405	0.002603	0.003780	0.001276	0.000435	0.000175	-10411.024
27728	0.002464	0.000999	0.009673	0.001434	0.004405	0.002603	0.003871	0.001276	0.000435	0.000171	-10407.545
27730	0.002464	0.000999	0.009673	0.001434	0.003956	0.002603	0.002912	0.001372	0.000435	0.000171	-10422.235
27732	0.002464	0.000999	0.009673	0.001994	0.003959	0.002603	0.003136	0.001371	0.000435	0.000171	-10413.541
27734	0.002699	0.001201	0.010595	0.002185	0.004336	0.002851	0.003204	0.001502	0.000476	0.000188	-10406.004
27736	0.002472	0.001100	0.009705	0.002001	0.004154	0.002612	0.002935	0.001335	0.000436	0.000172	-10411.350
27738	0.002739	0.001219	0.011818	0.002217	0.005197	0.002924	0.003251	0.001524	0.000480	0.000190	-10396.956
27740	0.002388	0.001063	0.010305	0.001933	0.004383	0.002549	0.002835	0.001360	0.000419	0.000166	-10420.673
27742	0.002388	0.001063	0.010574	0.001933	0.003964	0.002305	0.002835	0.001459	0.000446	0.000166	-10428.764
27744	0.002388	0.001063	0.010574	0.001933	0.004284	0.002305	0.002835	0.001383	0.000446	0.000166	-10396.859
27746	0.002768	0.001231	0.012252	0.002240	0.003946	0.002671	0.003285	0.001603	0.000516	0.000192	-10410.744
27748	0.002291	0.001019	0.010141	0.001854	0.003267	0.002119	0.002719	0.001327	0.000439	0.000159	-10425.822
27750	0.002511	0.001117	0.011115	0.002032	0.003394	0.002322	0.002980	0.001507	0.000481	0.000175	-10421.636
27752	0.002511	0.001117	0.011115	0.002032	0.002686	0.002133	0.004828	0.001507	0.000508	0.000175	-10426.234
27754	0.002511	0.001117	0.011115	0.002032	0.002782	0.002313	0.004828	0.001472	0.000482	0.000175	-10436.910
